start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000447,1.0004470348358154,70641088,564876184.6675311,0.0009389283865902119,159135,210473,75.60827279508536,False,False,0,udp,,,564.8761846675311,UDP,downlink,564.8761846675311,0.0,64595,dec,east2
1.000447,2.000448,1.0000009536743164,73844416,590754764.6123537,0.0010263126079844028,162514,216180,75.17531686557498,False,False,1,udp,,,590.7547646123537,UDP,downlink,577.8154746399424,1.0000010000000001,64595,dec,east2
2.000448,3.000381,0.9999330043792725,70734656,565915161.8375465,0.012180484451224358,166672,218078,76.4277001806693,False,False,2,udp,,,565.9151618375465,UDP,downlink,573.8487037058104,1.999934,64595,dec,east2
3.000381,4.000018,0.9996370077133179,65432928,523653506.1836387,0.03974392081463618,164679,212232,77.59385954992649,False,False,3,udp,,,523.6535061836387,UDP,downlink,560.1078108778464,2.999571,64595,dec,east2
4.000018,5.000446,1.0004279613494873,67970272,543529566.3532972,0.02059567854131403,171765,221162,77.66478870692072,False,False,4,udp,,,543.5295663532972,UDP,downlink,544.3660781248276,3.9999990000000003,64595,dec,east2
5.000446,6.000015,0.9995689988136292,67946880,543809422.5062598,0.0017769939343246256,167600,216980,77.24214213291548,False,False,5,udp,,,543.8094225062598,UDP,downlink,536.9974983477321,4.999568,64595,dec,east2
6.000015,7.000237,1.0002219676971436,67816160,542408882.749386,0.026418411081875162,167890,217175,77.30631978818924,False,False,6,udp,,,542.408882749386,UDP,downlink,543.2492905363144,5.99979,64595,dec,east2
7.000237,8.00044,1.000203013420105,65565024,524413728.9753307,0.0019094162752400217,169732,217381,78.08042101195596,False,False,7,udp,,,524.4137289753307,UDP,downlink,536.877344743659,6.999993000000001,64595,dec,east2
8.00044,9.000019,0.9995790123939514,67711584,541920813.9461311,0.00527481950447266,169309,218518,77.4805736827172,False,False,8,udp,,,541.9208139461311,UDP,downlink,536.2478085569494,7.999572000000001,64595,dec,east2
9.000019,10.001093,1.001073956489563,62462144,499161074.72446245,0.013612788408321225,168117,213511,78.73926870278346,False,False,9,udp,,,499.1610747244624,UDP,downlink,521.8318725486415,9.000646,64595,dec,east2
10.001093,11.000438,0.9993450045585632,69109600,553239169.133807,0.0007546504751765181,169477,219702,77.13948894411521,False,False,10,udp,,,553.239169133807,UDP,downlink,531.440352601467,9.999991000000001,64595,dec,east2
11.000438,12.000017,0.9995790123939514,67302912,538650060.9996781,0.0005084244767119476,165118,214030,77.14712890716255,False,False,11,udp,,,538.6500609996781,UDP,downlink,530.350101619316,10.99957,64595,dec,east2
12.000017,13.000444,1.000427007675171,65541632,524109257.3244943,0.02021293907824082,172334,219966,78.34574434230744,False,False,12,udp,,,524.1092573244943,UDP,downlink,538.6661624859933,11.999997,64595,dec,east2
13.000444,14.000506,1.0000619888305664,66769024,534119082.5826875,0.0011236170588830798,168369,216893,77.62767816388727,False,False,13,udp,,,534.1190825826875,UDP,downlink,532.2928003022868,13.000059,64595,dec,east2
14.000506,15.000498,0.9999920129776001,64603200,516829727.93061393,0.0019300526834939331,164381,211331,77.78366638117456,False,False,14,udp,,,516.8297279306139,UDP,downlink,525.019355945932,14.000051000000001,64595,dec,east2
15.000498,16.000017,0.9995189905166626,67234112,538131742.4714136,0.0009946692817907141,174323,223185,78.10695163205412,False,False,15,udp,,,538.1317424714136,UDP,downlink,529.693517661572,14.99957,64595,dec,east2
16.000017,17.000708,1.0006910562515259,66403008,530857211.8051145,0.11073458298986068,168185,216443,77.70406065338219,False,False,16,udp,,,530.8572118051145,UDP,downlink,528.6062274023808,16.000261000000002,64595,dec,east2
17.000708,18.000092,0.9993839859962463,69679264,557777710.8808843,0.0006488645370797379,166988,217627,76.73128793761803,False,False,17,udp,,,557.7777108808843,UDP,downlink,542.2555550524711,16.999645,64595,dec,east2
18.000092,19.000019,0.9999269843101501,68471136,547809086.6583683,0.002925326535967762,168712,218473,77.22327244098813,False,False,18,udp,,,547.8090866583683,UDP,downlink,545.4813364481226,17.999572,64595,dec,east2
19.000019,20.000519,1.000499963760376,67957888,543391427.9783119,0.0006014995247625234,168435,217823,77.32654494704416,False,False,19,udp,,,543.3914279783119,UDP,downlink,549.6594085058551,19.000072000000003,64595,dec,east2
20.000519,21.00002,0.9995009899139404,67935872,543758316.8845042,0.0022346311492049764,168412,217784,77.32983139257246,False,False,20,udp,,,543.7583168845042,UDP,downlink,544.9862771737284,19.999573,64595,dec,east2
21.00002,22.000021,1.0000009536743164,66133312,529065991.4433523,0.16336143213448948,164972,213034,77.43928199254579,False,False,21,udp,,,529.0659914433522,UDP,downlink,538.7385787687231,20.999574000000003,64595,dec,east2
22.000021,23.000469,1.0004479885101318,70606688,564600569.4320805,0.0009607158918997586,170873,222186,76.90538557784919,False,False,22,udp,,,564.6005694320805,UDP,downlink,545.808292586646,22.000022,64595,dec,east2
23.000469,24.000464,0.9999949932098389,68284000,546274735.0829688,0.0011482896260023357,167579,217204,77.15281486528794,False,False,23,udp,,,546.2747350829688,UDP,downlink,546.6470986528009,23.000017,64595,dec,east2
24.000464,25.00002,0.9995560050010681,69357280,555104703.7123319,0.014549179765497423,166793,217198,76.79306439285813,False,False,24,udp,,,555.1047037123319,UDP,downlink,555.3266694091275,23.999573,64595,dec,east2
25.00002,26.000372,1.0003520250320435,71553376,572225570.2752877,0.006340356354171029,165246,217247,76.06365105156803,False,False,25,udp,,,572.2255702752877,UDP,downlink,557.8683363568631,24.999925,64595,dec,east2
26.000372,27.000016,0.9996439814567566,68322528,546774885.9983952,0.017803302857690752,167235,216888,77.10661724023458,False,False,26,udp,,,546.7748859983952,UDP,downlink,558.035053328672,25.999569,64595,dec,east2
27.000016,28.000376,1.0003600120544434,65892512,526950387.50840336,0.005530096755137029,165059,212946,77.51213922778545,False,False,27,udp,,,526.9503875084033,UDP,downlink,548.6502812606958,26.999929,64595,dec,east2
28.000376,29.000266,0.9998900294303894,68765600,550185304.1912932,0.014795647231752125,169679,219654,77.24830870368852,False,False,28,udp,,,550.1853041912932,UDP,downlink,541.3035258993642,27.999819000000002,64595,dec,east2
29.000266,30.000224,0.9999579787254333,69353152,554848531.4424826,0.13589285641756277,168088,218490,76.93166735319694,False,False,29,udp,,,554.8485314424826,UDP,downlink,543.9947410473933,28.999777,64595,dec,east2
