start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500104,0.500104,1204736,19271769.379855,0,False,0,tcp1d,77.467,0.264192,19.271769379854998,TCP,downlink,19.271769379854998,0.0,64483,dec,west2
0.500104,1.000101,0.499997,1966080,31457460.00103,0,False,1,tcp1d,79.821,0.353632,31.45746000103,TCP,downlink,25.3646146904425,0.499997,64483,dec,west2
1.000101,1.500115,0.500014,2752512,44038974.033685,0,False,2,tcp1d,86.786,0.473344,44.038974033685,TCP,downlink,31.58940113819,1.000011,64483,dec,west2
1.500115,2.00007,0.499955,4063232,65017540.5225,0,False,3,tcp1d,79.332,0.657728,65.0175405225,TCP,downlink,46.837991519071664,1.4999660000000001,64483,dec,west2
2.00007,2.500103,0.500033,6029312,96462644.417693,0,False,4,tcp1d,60.923,0.930176,96.462644417693,TCP,downlink,68.50638632462599,1.999999,64483,dec,west2
2.500103,3.000106,0.500003,7208960,115342645.004432,0,False,5,tcp1d,85.376,1.25216,115.34264500443199,TCP,downlink,92.27427664820833,2.5000020000000003,64483,dec,west2
3.000106,3.50035,0.500244,8388608,134152287.921959,0,False,6,tcp1d,83.133,1.675968,134.152287921959,TCP,downlink,115.31919244802799,3.000246,64483,dec,west2
3.50035,4.000099,0.499749,15335424,245490046.891472,0,False,7,tcp1d,61.92,2.441024,245.49004689147202,TCP,downlink,164.99499327262097,3.499995,64483,dec,west2
4.000099,4.500112,0.500013,21495808,343923908.236553,0,False,8,tcp1d,60.54,2.892352,343.923908236553,TCP,downlink,241.18874768332796,4.000008,64483,dec,west2
4.500112,5.000107,0.499995,18350080,293604220.02944,0,False,9,tcp1d,81.41,2.892352,293.60422002944,TCP,downlink,294.33939171915495,4.500003,64483,dec,west2
5.000107,5.50011,0.500003,16515072,264239640.008652,0,False,10,tcp1d,82.493,2.892352,264.239640008652,TCP,downlink,300.5892560915483,5.000006,64483,dec,west2
5.50011,6.000102,0.499992,21889024,350229895.08672,0,False,11,tcp1d,63.998,2.892352,350.22989508672,TCP,downlink,302.6912517082706,5.499998000000001,64483,dec,west2
6.000102,6.500102,0.5,22151168,354418688.0,0,False,12,tcp1d,63.729,2.892352,354.418688,TCP,downlink,322.9627410317906,5.999998000000001,64483,dec,west2
6.500102,7.000072,0.49997,21757952,348148149.25674,0,False,13,tcp1d,61.935,2.892352,348.14814925674,TCP,downlink,350.9322441144866,6.499968,64483,dec,west2
7.000072,7.500097,0.500025,21102592,337624567.846355,0,False,14,tcp1d,61.21,2.892352,337.62456784635503,TCP,downlink,346.7304683676982,6.999993000000001,64483,dec,west2
7.500097,8.000099,0.500002,22020096,352320192.005127,0,False,15,tcp1d,61.671,2.892352,352.320192005127,TCP,downlink,346.03096970274055,7.499995,64483,dec,west2
8.000099,8.500097,0.499998,22020096,352322880.005127,0,False,16,tcp1d,61.455,2.892352,352.322880005127,TCP,downlink,347.42254661886955,7.999993000000001,64483,dec,west2
8.500097,9.0001,0.500003,16515072,264239514.010154,0,False,17,tcp1d,79.396,2.892352,264.239514010154,TCP,downlink,322.96086200680253,8.499996000000001,64483,dec,west2
9.0001,9.500146,0.500046,16515072,264216962.214641,0,False,18,tcp1d,82.897,2.892352,264.216962214641,TCP,downlink,293.59311874330723,9.000042,64483,dec,west2
9.500146,10.00023,0.500084,16646144,266293480.544842,0,False,19,tcp1d,78.715,2.892352,266.293480544842,TCP,downlink,264.91665225654555,9.500126,64483,dec,west2
10.00023,10.500099,0.499869,19136512,306264513.065038,0,False,20,tcp1d,81.881,2.892352,306.26451306503805,TCP,downlink,278.92498527484025,9.999995,64483,dec,west2
10.500099,11.0001,0.500001,19136512,306183462.00174,0,False,21,tcp1d,61.141,2.892352,306.18346200174,TCP,downlink,292.9138185372066,10.499996000000001,64483,dec,west2
11.0001,11.500116,0.500016,22020096,352310280.359596,0,False,22,tcp1d,62.362,2.892352,352.310280359596,TCP,downlink,321.5860851421246,11.000012,64483,dec,west2
11.500116,12.000009,0.499893,17563648,281078546.884292,0,False,23,tcp1d,79.456,2.892352,281.078546884292,TCP,downlink,313.19076308187596,11.499905,64483,dec,west2
12.000009,12.500101,0.500092,18087936,289353717.802658,0,False,24,tcp1d,78.309,2.892352,289.353717802658,TCP,downlink,307.58084834884863,11.999997,64483,dec,west2
12.500101,13.000299,0.500198,16777216,268329258.030485,0,False,25,tcp1d,81.675,2.892352,268.329258030485,TCP,downlink,279.587174239145,12.500195000000001,64483,dec,west2
13.000299,13.500103,0.499804,16515072,264344764.612014,0,False,26,tcp1d,80.875,2.892352,264.344764612014,TCP,downlink,274.0092468150523,12.999999,64483,dec,west2
13.500103,14.000113,0.50001,16515072,264235860.105982,0,False,27,tcp1d,79.246,2.892352,264.235860105982,TCP,downlink,265.6366275828269,13.500009,64483,dec,west2
14.000113,14.500098,0.499985,19267584,308290605.278216,0,False,28,tcp1d,80.478,2.892352,308.290605278216,TCP,downlink,278.9570766654039,13.999994000000001,64483,dec,west2
14.500098,15.000102,0.500004,16515072,264239010.017363,0,False,29,tcp1d,78.911,2.892352,264.239010017363,TCP,downlink,278.92182513385364,14.499998000000001,64483,dec,west2
15.000102,15.500109,0.500007,16515072,264237498.050528,0,False,30,tcp1d,77.418,2.892352,264.237498050528,TCP,downlink,278.922371115369,15.000005000000002,64483,dec,west2
15.500109,16.000099,0.49999,19267584,308287518.12365,0,False,31,tcp1d,61.476,2.892352,308.28751812365,TCP,downlink,278.921342063847,15.499995,64483,dec,west2
16.000099,16.500097,0.499998,22020096,352322880.005127,0,False,32,tcp1d,62.406,2.892352,352.322880005127,TCP,downlink,308.28263205976833,15.999993000000002,64483,dec,west2
16.500097,17.000108,0.500011,19267584,308274582.148318,0,False,33,tcp1d,64.254,2.892352,308.274582148318,TCP,downlink,322.961660092365,16.500004,64483,dec,west2
17.000108,17.500099,0.499991,16515072,264245940.086759,0,False,34,tcp1d,75.382,2.892352,264.245940086759,TCP,downlink,308.28113408006794,16.999995000000002,64483,dec,west2
17.500099,18.000155,0.500056,11010048,176141030.211752,0,False,35,tcp1d,124.368,2.892352,176.141030211752,TCP,downlink,249.55385081560962,17.500051000000003,64483,dec,west2
18.000155,18.500099,0.499944,6946816,111161512.395823,3,False,36,tcp1d,76.449,2.040608,111.161512395823,TCP,downlink,183.84949423144462,17.999995000000002,64483,dec,west2
18.500099,19.000101,0.500002,13238272,211811443.003901,0,False,37,tcp1d,82.301,2.142432,211.81144300390102,TCP,downlink,166.37132853715863,18.499997,64483,dec,west2
19.000101,19.500099,0.499998,12976128,207618939.003824,0,False,38,tcp1d,79.719,2.237376,207.61893900382398,TCP,downlink,176.86396480118265,18.999995000000002,64483,dec,west2
19.500099,20.000071,0.499972,14155776,226505052.705001,0,False,39,tcp1d,79.153,2.328192,226.505052705001,TCP,downlink,215.31181157090862,19.499967,64483,dec,west2
20.000071,20.500402,0.500331,16121856,257779084.91894,0,False,40,tcp1d,78.938,2.410752,257.77908491894,TCP,downlink,230.6343588759216,20.000298,64483,dec,west2
20.500402,21.000155,0.499753,12189696,195131531.619754,0,False,41,tcp1d,78.78,2.46992,195.13153161975399,TCP,downlink,226.47188974789825,20.500051000000003,64483,dec,west2
21.000155,21.500108,0.499953,14942208,239097788.109834,0,False,42,tcp1d,81.782,2.541472,239.097788109834,TCP,downlink,230.66946821617594,21.000004,64483,dec,west2
21.500108,22.00013,0.500022,15466496,247453080.476221,0,False,43,tcp1d,85.43,2.599264,247.453080476221,TCP,downlink,227.2274667352696,21.500026000000002,64483,dec,west2
22.00013,22.500099,0.499969,18219008,291522199.120208,0,False,44,tcp1d,83.029,2.654304,291.52219912020803,TCP,downlink,259.35768923542093,21.999995000000002,64483,dec,west2
22.500099,23.000096,0.499997,16121856,257951172.008446,0,False,45,tcp1d,81.287,2.698336,257.951172008446,TCP,downlink,265.64215053495826,22.499992000000002,64483,dec,west2
23.000096,23.500096,0.5,16252928,260046848.0,0,False,46,tcp1d,80.386,2.734112,260.046848,TCP,downlink,269.84007304288457,22.999992000000002,64483,dec,west2
