start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.004984,1.0049840211868286,32159200,255997702.0293065,False,False,0,tcp8,,,255.9977020293065,TCP,downlink,255.9977020293065,0.0,60262,jan,east
1.004984,2.000576,0.9955919981002808,188813312,1517194291.3183746,False,False,1,tcp8,,,1517.1942913183746,TCP,downlink,886.5959966738405,0.995592,60262,jan,east
2.000576,3.001815,1.0012389421463013,237118432,1894600156.0163224,False,False,2,tcp8,,,1894.6001560163224,TCP,downlink,1222.5973831213344,1.996831,60262,jan,east
3.001815,4.000345,0.9985299706459045,236238912,1892693611.166724,False,False,3,tcp8,,,1892.693611166724,TCP,downlink,1768.1626861671402,2.9953610000000004,60262,jan,east
4.000345,5.000629,1.00028395652771,218751840,1749517932.9625897,False,False,4,tcp8,,,1749.5179329625898,TCP,downlink,1845.6039000485453,3.995645,60262,jan,east
5.000629,6.000981,1.0003520250320435,200650944,1604642677.609996,False,False,5,tcp8,,,1604.642677609996,TCP,downlink,1748.9514072464365,4.995997,60262,jan,east
6.000981,7.001053,1.0000720024108887,238505152,1907903842.3236089,False,False,6,tcp8,,,1907.9038423236088,TCP,downlink,1754.0214842987316,5.996069,60262,jan,east
7.001053,8.000859,0.9998059868812561,236682656,1893828675.6077213,False,False,7,tcp8,,,1893.8286756077214,TCP,downlink,1802.125065180442,6.995875000000001,60262,jan,east
8.000859,9.002363,1.0015039443969727,233358880,1864067585.9984593,False,False,8,tcp8,,,1864.0675859984594,TCP,downlink,1888.6000346432631,7.9973790000000005,60262,jan,east
9.002363,10.003918,1.0015549659729004,234557856,1873549542.2133152,False,False,9,tcp8,,,1873.5495422133151,TCP,downlink,1877.1486012731655,8.998934,60262,jan,east
10.003918,11.002676,0.9987580180168152,235353600,1885170147.3582568,False,False,10,tcp8,,,1885.1701473582568,TCP,downlink,1874.2624251900106,9.997692,60262,jan,east
11.002676,12.0021,0.9994239807128906,232708576,1862741583.078754,False,False,11,tcp8,,,1862.741583078754,TCP,downlink,1873.8204242167756,10.997116,60262,jan,east
12.0021,13.001519,0.9994189739227295,232049600,1857476042.018318,False,False,12,tcp8,,,1857.476042018318,TCP,downlink,1868.4625908184432,11.996535000000002,60262,jan,east
13.001519,14.001,0.9994810223579407,233785024,1871251329.6027377,False,False,13,tcp8,,,1871.2513296027378,TCP,downlink,1863.8229848999365,12.996016000000001,60262,jan,east
14.001,15.00178,1.0007799863815308,235953760,1886158901.7432373,False,False,14,tcp8,,,1886.1589017432373,TCP,downlink,1871.6287577880976,13.996796000000002,60262,jan,east
15.00178,16.001309,0.9995290040969849,235151360,1882097340.1362798,False,False,15,tcp8,,,1882.0973401362799,TCP,downlink,1879.8358571607514,14.996325,60262,jan,east
16.001309,17.001012,0.9997029900550842,236787328,1894861416.6849926,False,False,16,tcp8,,,1894.8614166849925,TCP,downlink,1887.7058861881699,15.996028,60262,jan,east
17.001012,18.00333,1.002318024635315,237324288,1894203493.6374488,False,False,17,tcp8,,,1894.203493637449,TCP,downlink,1890.3874168195741,16.998346,60262,jan,east
18.00333,19.003915,1.0005849599838257,221992384,1774900826.0415065,False,False,18,tcp8,,,1774.9008260415064,TCP,downlink,1854.6552454546497,17.998931000000002,60262,jan,east
19.003915,20.000712,0.9967970252037048,236458976,1897750254.2339742,False,False,19,tcp8,,,1897.7502542339741,TCP,downlink,1855.6181913043104,18.995728,60262,jan,east
20.000712,21.000185,0.999472975730896,234809984,1879470398.513079,False,False,20,tcp8,,,1879.4703985130789,TCP,downlink,1850.7071595961872,19.995201,60262,jan,east
21.000185,22.002758,1.002573013305664,237210208,1892811434.9926507,False,False,21,tcp8,,,1892.8114349926507,TCP,downlink,1890.0106959132354,20.997774,60262,jan,east
22.002758,23.000291,0.9975330233573914,236455232,1896320033.2288866,False,False,22,tcp8,,,1896.3200332288866,TCP,downlink,1889.5339555782064,21.995307,60262,jan,east
23.000291,24.001433,1.0011420249938965,236957600,1893498377.5269618,False,False,23,tcp8,,,1893.4983775269618,TCP,downlink,1894.209948582834,22.996449000000002,60262,jan,east
24.001433,25.00201,1.0005769729614258,235256704,1880968364.1126096,False,False,24,tcp8,,,1880.9683641126096,TCP,downlink,1890.2622582894867,23.997026,60262,jan,east
25.00201,26.001239,0.9992290139198303,237138624,1898572765.1741385,False,False,25,tcp8,,,1898.5727651741386,TCP,downlink,1891.0131689379039,24.996255,60262,jan,east
26.001239,27.00027,0.9990310072898865,235969536,1889587284.3036134,False,False,26,tcp8,,,1889.5872843036134,TCP,downlink,1889.7094711967875,25.995286,60262,jan,east
27.00027,28.002245,1.0019750595092773,235628896,1881315458.0146976,False,False,27,tcp8,,,1881.3154580146975,TCP,downlink,1889.82516916415,26.997261,60262,jan,east
28.002245,29.001162,0.9989169836044312,233754912,1872066775.0109365,False,False,28,tcp8,,,1872.0667750109365,TCP,downlink,1880.9898391097497,27.996178,60262,jan,east
29.001162,30.00043,0.9992679953575134,233905024,1872610951.9103696,False,False,29,tcp8,,,1872.6109519103695,TCP,downlink,1875.3310616453352,28.995446,60262,jan,east
