start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000996,1.0009959936141968,217111200,1735161390.335625,False,False,0,tcp8,,,1735.161390335625,TCP,downlink,1735.161390335625,0.0,60308,jan,north-central
1.000996,2.000442,0.9994459748268127,232815840,1863559178.6967223,False,False,1,tcp8,,,1863.5591786967223,TCP,downlink,1799.3602845161736,0.9994460000000001,60308,jan,north-central
2.000442,3.002526,1.0020840167999268,240163072,1917308872.0998952,False,False,2,tcp8,,,1917.3088720998953,TCP,downlink,1838.6764803774142,2.0015300000000003,60308,jan,north-central
3.002526,4.001103,0.9985769987106323,239978784,1922566086.0193,False,False,3,tcp8,,,1922.5660860193,TCP,downlink,1901.1447122719728,3.0001070000000003,60308,jan,north-central
4.001103,5.001232,1.000128984451294,237566144,1900284044.9051652,False,False,4,tcp8,,,1900.2840449051653,TCP,downlink,1913.386334341454,4.000236,60308,jan,north-central
5.001232,6.000534,0.9993020296096802,238331936,1907987206.5752985,False,False,5,tcp8,,,1907.9872065752986,TCP,downlink,1910.2791124999214,4.999538,60308,jan,north-central
6.000534,7.001894,1.0013600587844849,241643904,1930525603.694023,False,False,6,tcp8,,,1930.525603694023,TCP,downlink,1912.9322850581623,6.000898,60308,jan,north-central
7.001894,8.000381,0.9984869956970215,237050976,1899281428.9746058,False,False,7,tcp8,,,1899.281428974606,TCP,downlink,1912.5980797479758,6.999385,60308,jan,north-central
8.000381,9.000958,1.0005769729614258,197932416,1582546241.608386,False,False,8,tcp8,,,1582.546241608386,TCP,downlink,1804.1177580923384,7.999962000000001,60308,jan,north-central
9.000958,10.000522,0.999563992023468,202059104,1617177934.4789042,False,False,9,tcp8,,,1617.1779344789043,TCP,downlink,1699.6685350206324,8.999526000000001,60308,jan,north-central
10.000522,11.001209,1.0006870031356812,237433792,1898166289.8068585,False,False,10,tcp8,,,1898.1662898068585,TCP,downlink,1699.2968219647166,10.000213,60308,jan,north-central
11.001209,12.003945,1.00273597240448,236875296,1889831840.2360067,False,False,11,tcp8,,,1889.8318402360067,TCP,downlink,1801.7253548405904,11.002949000000001,60308,jan,north-central
12.003945,13.001083,0.9971380233764648,237338976,1904161473.624951,False,False,12,tcp8,,,1904.161473624951,TCP,downlink,1897.3865345559395,12.000087,60308,jan,north-central
13.001083,14.001008,0.9999250173568726,228820416,1830700598.7696707,False,False,13,tcp8,,,1830.7005987696707,TCP,downlink,1874.8979708768766,13.000012000000002,60308,jan,north-central
14.001008,15.001398,1.0003900527954102,230544416,1843636212.5415788,False,False,14,tcp8,,,1843.6362125415787,TCP,downlink,1859.4994283120675,14.000402000000001,60308,jan,north-central
15.001398,16.000838,0.9994400143623352,232037408,1857339347.3587906,False,False,15,tcp8,,,1857.3393473587907,TCP,downlink,1843.8920528900142,14.999842000000001,60308,jan,north-central
16.000838,17.001025,1.0001870393753052,223397152,1786843006.0003893,False,False,16,tcp8,,,1786.8430060003893,TCP,downlink,1829.2728553002537,16.000029,60308,jan,north-central
17.001025,18.000952,0.9999269843101501,230337984,1842838428.1191108,False,False,17,tcp8,,,1842.8384281191109,TCP,downlink,1829.0069271594311,16.999956,60308,jan,north-central
18.000952,19.001435,1.0004830360412598,228516736,1827251259.7850864,False,False,18,tcp8,,,1827.2512597850864,TCP,downlink,1818.9775646348633,18.000439,60308,jan,north-central
19.001435,20.001272,0.9998369812965393,238936992,1911807596.3956308,False,False,19,tcp8,,,1911.8075963956308,TCP,downlink,1860.6324280999436,19.000276,60308,jan,north-central
20.001272,21.00055,0.9992780089378357,238915616,1912705884.5531964,False,False,20,tcp8,,,1912.7058845531965,TCP,downlink,1883.9215802446388,19.999554,60308,jan,north-central
21.00055,22.000885,1.0003349781036377,229806336,1837835053.49898,False,False,21,tcp8,,,1837.83505349898,TCP,downlink,1887.4495114826032,20.999889,60308,jan,north-central
22.000885,23.001353,1.0004680156707764,202446496,1618814337.5219622,False,False,22,tcp8,,,1618.8143375219622,TCP,downlink,1789.785091858047,22.000357,60308,jan,north-central
23.001353,24.002021,1.0006680488586426,169600672,1355899568.8406022,False,False,23,tcp8,,,1355.8995688406021,TCP,downlink,1604.1829866205155,23.001025000000002,60308,jan,north-central
24.002021,25.007179,1.0051579475402832,239659424,1907436932.366455,False,False,24,tcp8,,,1907.436932366455,TCP,downlink,1627.3836129096737,24.006183,60308,jan,north-central
25.007179,26.001863,0.9946839809417725,239739392,1928165299.4794457,False,False,25,tcp8,,,1928.1652994794456,TCP,downlink,1730.5006002288349,25.000867000000003,60308,jan,north-central
26.001863,27.000712,0.9988489747047424,239855360,1921054061.8187106,False,False,26,tcp8,,,1921.0540618187106,TCP,downlink,1918.8854312215378,25.999716000000003,60308,jan,north-central
27.000712,28.000803,1.0000909566879272,242170624,1937188791.723615,False,False,27,tcp8,,,1937.188791723615,TCP,downlink,1928.8027176739242,26.999807,60308,jan,north-central
28.000803,29.001249,1.0004459619522095,240381984,1922198644.5399466,False,False,28,tcp8,,,1922.1986445399466,TCP,downlink,1926.813832694091,28.000253,60308,jan,north-central
29.001249,30.000782,0.9995329976081848,238994624,1912850297.6641936,False,False,29,tcp8,,,1912.8502976641937,TCP,downlink,1924.0792446425855,28.999786,60308,jan,north-central
