start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000035,1.000035047531128,63177664,505403598.85163707,0.038653236379096824,134710,180624,74.58034369740456,False,False,0,udp,,,505.40359885163707,UDP,downlink,505.40359885163707,0.0,64586,dec,east
1.000035,2.000082,1.000046968460083,62916224,503306152.4850675,0.0009753430930593068,122783,168507,72.86522221628775,False,False,1,udp,,,503.3061524850675,UDP,downlink,504.3548756683523,1.0000470000000001,64586,dec,east
2.000082,3.000117,1.000035047531128,55454176,443617860.2892326,0.019404675908017706,103670,143971,72.00755707746698,False,False,2,udp,,,443.6178602892326,UDP,downlink,484.1092038753124,2.000082,64586,dec,east
3.000117,4.000085,0.9999679923057556,60817824,486558165.6049968,0.000819109693942847,140333,184532,76.04805670561204,False,False,3,udp,,,486.5581656049968,UDP,downlink,477.8273927930989,3.0000500000000003,64586,dec,east
4.000085,5.000102,1.0000170469284058,62952000,503607415.04045117,0.0014527395420020203,131289,177039,74.15823632081067,False,False,4,udp,,,503.60741504045114,UDP,downlink,477.92781364489343,4.0000670000000005,64586,dec,east
5.000102,6.000018,0.9999160170555115,62408480,499309773.5049909,0.0006430316002077376,132190,177545,74.4543636824467,False,False,5,udp,,,499.30977350499086,UDP,downlink,496.49178471681284,4.999983,64586,dec,east
6.000018,7.002282,1.0022640228271484,63806496,509298903.6562805,0.2309502952178407,127788,174159,73.37433035329785,False,False,6,udp,,,509.2989036562805,UDP,downlink,504.07203073390747,6.0022470000000006,64586,dec,east
7.002282,8.000018,0.9977359771728516,60552256,485517270.1826683,0.001590768787840942,116536,160542,72.58910440881513,False,False,7,udp,,,485.5172701826683,UDP,downlink,498.0419824479798,6.999983,64586,dec,east
8.000018,9.000215,1.0001970529556274,54836352,438604387.7090508,0.02097549911084752,108915,148767,73.21180100425498,False,False,8,udp,,,438.6043877090508,UDP,downlink,477.8068538493332,8.00018,64586,dec,east
9.000215,10.000363,1.000148057937622,64450464,515527384.0787256,0.00956653312912902,144199,191038,75.48184130905894,False,False,9,udp,,,515.5273840787256,UDP,downlink,479.8830139901482,9.000328000000001,64586,dec,east
10.000363,11.000089,0.9997259974479675,61024224,488327595.00725985,0.0006519034793756651,122057,166406,73.3489177072942,False,False,10,udp,,,488.32759500725984,UDP,downlink,480.8197889316787,10.000054,64586,dec,east
