start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500134,0.500134,2168704,34689967.696325,0,False,0,tcp1d,28.852,0.19264,34.689967696325,TCP,downlink,34.689967696325,0.0,64334,dec,north-central
0.500134,1.000142,0.500008,6291456,100661712.024925,0,False,1,tcp1d,25.202,0.466464,100.661712024925,TCP,downlink,67.67583986062499,0.500008,64334,dec,north-central
1.000142,1.500151,0.500009,15073280,241168110.079182,0,False,2,tcp1d,24.967,1.12832,241.168110079182,TCP,downlink,125.506596600144,1.0000170000000002,64334,dec,north-central
1.500151,2.000078,0.499927,34078720,545339091.610466,0,False,3,tcp1d,28.116,2.768512,545.339091610466,TCP,downlink,295.722971238191,1.4999440000000002,64334,dec,north-central
2.000078,2.500146,0.500068,40370176,645835047.927557,1,False,4,tcp1d,27.088,2.871712,645.835047927557,TCP,downlink,477.44741653906834,2.0000120000000003,64334,dec,north-central
2.500146,3.000076,0.49993,52822016,845270754.612335,0,False,5,tcp1d,29.284,2.871712,845.2707546123349,TCP,downlink,678.814964716786,2.4999420000000003,64334,dec,north-central
3.000076,3.500081,0.500005,45088768,721413064.072337,0,False,6,tcp1d,29.552,2.871712,721.4130640723371,TCP,downlink,737.506288870743,2.999947,64334,dec,north-central
3.500081,4.000087,0.500006,52428800,838850400.128935,0,False,7,tcp1d,26.891,2.871712,838.850400128935,TCP,downlink,801.8447396045358,3.499953,64334,dec,north-central
4.000087,4.50014,0.500053,44564480,712956207.989305,0,False,8,tcp1d,26.74,2.871712,712.956207989305,TCP,downlink,757.7398907301925,4.000006,64334,dec,north-central
4.50014,5.000085,0.499945,53346304,853634891.357055,0,False,9,tcp1d,26.016,2.871712,853.6348913570549,TCP,downlink,801.8138331584319,4.499951,64334,dec,north-central
5.000085,5.500076,0.499991,50724864,811612530.266475,0,False,10,tcp1d,26.425,2.871712,811.612530266475,TCP,downlink,792.7345432042785,4.999942,64334,dec,north-central
5.500076,6.000073,0.499997,53608448,857740076.028084,0,False,11,tcp1d,27.444,2.871712,857.740076028084,TCP,downlink,840.9958325505381,5.499939,64334,dec,north-central
6.000073,6.500076,0.500003,46530560,744484700.024376,0,False,12,tcp1d,25.855,2.871712,744.484700024376,TCP,downlink,804.6124354396451,5.999942000000001,64334,dec,north-central
6.500076,7.00014,0.500064,53346304,853431395.041495,0,False,13,tcp1d,26.826,2.871712,853.431395041495,TCP,downlink,818.5520570313183,6.500006000000001,64334,dec,north-central
7.00014,7.500072,0.499932,50069504,801220948.79729,0,False,14,tcp1d,26.557,2.871712,801.22094879729,TCP,downlink,799.712347954387,6.999938,64334,dec,north-central
7.500072,8.000137,0.500065,45613056,729714252.275263,0,False,15,tcp1d,26.437,2.871712,729.714252275263,TCP,downlink,794.7888653713493,7.500003,64334,dec,north-central
8.000137,8.500078,0.499941,46923776,750868852.415933,0,False,16,tcp1d,30.154,2.871712,750.868852415933,TCP,downlink,760.6013511628286,7.999944,64334,dec,north-central
8.500078,9.000149,0.500071,53608448,857613303.316664,0,False,17,tcp1d,26.03,2.871712,857.613303316664,TCP,downlink,779.3988026692865,8.500015000000001,64334,dec,north-central
