start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000111,1.0001109838485718,60663712,485255840.4392861,0.21196667931775307,120328,164415,73.18553659945869,False,False,0,udp,,,485.2558404392861,UDP,downlink,485.2558404392861,0.0,64663,dec,south-central
1.000111,2.000012,0.9999009966850281,64534400,516326318.0170909,0.02675487888907869,140950,187850,75.03327122704286,False,False,1,udp,,,516.3263180170909,UDP,downlink,500.7910792281885,0.999901,64663,dec,south-central
2.000012,3.00008,1.000067949295044,63484512,507841588.52206594,0.018904924480016457,139281,185418,75.11730252726272,False,False,2,udp,,,507.84158852206593,UDP,downlink,503.1412489928143,1.999969,64663,dec,south-central
3.00008,4.00049,1.0004099607467651,60406400,483053167.16286266,0.0021474005789195415,135926,179826,75.58751237307175,False,False,3,udp,,,483.0531671628627,UDP,downlink,502.4070245673399,3.000379,64663,dec,south-central
4.00049,5.000073,0.9995830059051514,61748000,494190074.34273374,0.0022025969392917965,137852,182727,75.44150563408802,False,False,4,udp,,,494.19007434273374,UDP,downlink,495.0282766758874,3.9999620000000005,64663,dec,south-central
5.000073,6.000076,1.0000029802322388,62521312,500169005.38020533,0.0028503003443941933,136681,182118,75.05079124523661,False,False,5,udp,,,500.1690053802053,UDP,downlink,492.4707489619339,4.999965,64663,dec,south-central
6.000076,7.000077,1.0000009536743164,61954400,495634727.32589024,0.003201573372541716,138068,183093,75.40867209560169,False,False,6,udp,,,495.63472732589025,UDP,downlink,496.66460234960977,5.999966000000001,64663,dec,south-central
7.000077,8.001052,1.0009750127792358,61836064,494206654.1965749,0.2107624855722461,138652,183591,75.5222205881552,False,False,7,udp,,,494.2066541965749,UDP,downlink,496.67012896755676,7.000941,64663,dec,south-central
8.001052,9.000077,0.9990249872207642,62818528,503038693.15427554,0.002465658720143546,138140,183793,75.16064267953622,False,False,8,udp,,,503.03869315427556,UDP,downlink,497.6266915589135,7.999966000000001,64663,dec,south-central
9.000077,10.000076,0.9999989867210388,62917600,503341310.0251597,0.016364524749980604,137193,182918,75.00246011874174,False,False,9,udp,,,503.3413100251597,UDP,downlink,500.19555245866997,8.999965000000001,64663,dec,south-central
10.000076,11.000077,1.0000009536743164,65691616,525532426.8132221,0.0026279517692268076,140386,188127,74.62299404125936,False,False,10,udp,,,525.5324268132221,UDP,downlink,510.6374766642191,9.999966,64663,dec,south-central
11.000077,12.000077,1.0,66489696,531917568.0,0.06539180901579618,139698,188019,74.29993777224642,False,False,11,udp,,,531.917568,UDP,downlink,520.2637682794606,10.999966,64663,dec,south-central
12.000077,13.000075,0.9999979734420776,62861184,502890491.1367089,0.0015201050980230752,142326,188010,75.70129248444232,False,False,12,udp,,,502.89049113670893,UDP,downlink,520.1134953166437,11.999964,64663,dec,south-central
13.000075,14.00008,1.0000050067901611,63261600,506090266.112235,0.002836589068150904,142013,187988,75.54365172245036,False,False,13,udp,,,506.090266112235,UDP,downlink,513.6327750829813,12.999969,64663,dec,south-central
14.00008,15.000089,1.0000089406967163,67217600,537735992.2655797,0.0034656439609872065,139244,188094,74.02894297532085,False,False,14,udp,,,537.7359922655797,UDP,downlink,515.5722498381746,13.999978,64663,dec,south-central
15.000089,16.00034,1.000251054763794,64019776,512029660.51452404,0.0728310802169769,141636,188162,75.27343459359489,False,False,15,udp,,,512.029660514524,UDP,downlink,518.6186396307795,15.000229000000001,64663,dec,south-central
16.00034,17.000147,0.9998070001602173,63532672,508359489.2999869,0.06588712153560568,141750,187922,75.43023169187217,False,False,16,udp,,,508.3594892999869,UDP,downlink,519.3750473600302,16.000036,64663,dec,south-central
17.000147,18.000079,0.9999319911003113,63491392,507965682.1871252,0.00271744861906896,141772,187914,75.44515044115926,False,False,17,udp,,,507.9656821871252,UDP,downlink,509.45161066721204,16.999968000000003,64663,dec,south-central
18.000079,19.00009,1.0000109672546387,61369600,490951415.6108098,0.0017074788221841599,143957,188557,76.34667501073946,False,False,18,udp,,,490.9514156108098,UDP,downlink,502.42552903264067,17.999979,64663,dec,south-central
19.00009,20.002261,1.0021710395812988,64088576,511597908.69052315,0.20272681879364898,143578,190154,75.50616868432954,False,False,19,udp,,,511.5979086905231,UDP,downlink,503.50500216281944,19.00215,64663,dec,south-central
20.002261,21.00001,0.9977489709854126,61465920,492836749.8233072,0.018492038821623858,148399,193069,76.86319398764172,False,False,20,udp,,,492.83674982330723,UDP,downlink,498.46202470821345,19.999899000000003,64663,dec,south-central
21.00001,22.000012,1.0000020265579224,62912096,503295748.04201454,0.0950967816644041,147860,193581,76.38146305680826,False,False,21,udp,,,503.29574804201457,UDP,downlink,502.5768021852817,20.999901,64663,dec,south-central
