start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000357,1.0003570318222046,74438848,595298243.5833383,0.012933419074126592,143152,197250,72.57389100126743,False,False,0,udp,,,595.2982435833383,UDP,downlink,595.2982435833383,0.0,64597,dec,east2
1.000357,2.000517,1.0001599788665771,72742240,581844837.1224334,0.0011944899045856208,128456,181321,70.8445243518401,False,False,1,udp,,,581.8448371224334,UDP,downlink,588.5715403528859,1.0001600000000002,64597,dec,east2
2.000517,3.000181,0.9996640086174011,75069056,600754296.2666048,0.016126654974965435,136312,190868,71.41689544606744,False,False,2,udp,,,600.7542962666048,UDP,downlink,592.6324589907922,1.999824,64597,dec,east2
3.000181,4.000459,1.0002779960632324,75989600,607747848.4906816,0.0005492667156373148,135385,190610,71.02722837206862,False,False,3,udp,,,607.7478484906817,UDP,downlink,596.7823272932401,3.000102,64597,dec,east2
4.000459,5.000096,0.9996370077133179,72943136,583756987.2836808,0.0033076205027764,137689,190700,72.20188778185631,False,False,4,udp,,,583.7569872836808,UDP,downlink,597.4197106803225,3.9997390000000004,64597,dec,east2
5.000096,6.000017,0.9999210238456726,75247936,602031034.0958587,0.0005510513140948367,135965,190651,71.3161745807785,False,False,5,udp,,,602.0310340958587,UDP,downlink,597.8452899567404,4.99966,64597,dec,east2
6.000017,7.000418,1.0004010200500488,74514528,595877265.2692587,0.005599692154617513,139423,193576,72.02494110840186,False,False,6,udp,,,595.8772652692587,UDP,downlink,593.8884288829328,6.0000610000000005,64597,dec,east2
7.000418,8.000084,0.9996659755706787,71184608,569667146.7435942,0.0005077156433039563,141795,193528,73.26846761192179,False,False,7,udp,,,569.6671467435941,UDP,downlink,589.1918153695706,6.999727,64597,dec,east2
8.000084,9.00002,0.9999359846115112,75993728,607988744.6356846,0.0007991608090704728,138845,194073,71.54266693460708,False,False,8,udp,,,607.9887446356846,UDP,downlink,591.177718882846,7.999663000000001,64597,dec,east2
9.00002,10.000094,1.000074028968811,75085568,600640079.2343076,0.003819231384851429,138462,193030,71.73081904367197,False,False,9,udp,,,600.6400792343077,UDP,downlink,592.7653235378624,8.999737000000001,64597,dec,east2
10.000094,11.000016,0.999921977519989,76271680,610221050.9597508,0.0016210653192953838,139359,194789,71.54356765525775,False,False,10,udp,,,610.2210509597508,UDP,downlink,606.2832916099146,9.999659000000001,64597,dec,east2
11.000016,12.000016,1.0,74319136,594553088.0,0.0010209502050379778,140031,194042,72.16530441863102,False,False,11,udp,,,594.553088,UDP,downlink,601.8047393980197,10.999659000000001,64597,dec,east2
12.000016,13.000251,1.0002349615097046,74789728,598177275.3643094,0.02375427718947526,138522,192875,71.8195722618276,False,False,12,udp,,,598.1772753643095,UDP,downlink,600.983804774687,11.999894000000001,64597,dec,east2
13.000251,14.00014,0.9998890161514282,71897376,575242850.6654303,0.004124631925378754,142148,194399,73.12177531777427,False,False,13,udp,,,575.2428506654303,UDP,downlink,589.3244046765802,12.999783,64597,dec,east2
14.00014,15.000016,0.9998760223388672,75074560,600670949.7794641,0.0006465213510068576,138747,193307,71.77546596864056,False,False,14,udp,,,600.6709497794641,UDP,downlink,591.3636919364016,13.999659000000001,64597,dec,east2
15.000016,16.000019,1.0000029802322388,75144736,601156096.415221,0.0005688041896624884,139366,193977,71.84666223315135,False,False,15,udp,,,601.156096415221,UDP,downlink,592.3566322867053,14.999662,64597,dec,east2
16.000019,17.000247,1.0002280473709106,73825152,590466561.6530044,0.032008456179968,140138,193790,72.3143609061355,False,False,16,udp,,,590.4665616530044,UDP,downlink,597.4312026158966,15.99989,64597,dec,east2
17.000247,18.00008,0.9998329877853394,72791776,582431481.1715585,0.001386875409844448,140492,193393,72.64585584793659,False,False,17,udp,,,582.4314811715585,UDP,downlink,591.3513797465947,16.999723,64597,dec,east2
18.00008,19.000446,1.000365972518921,76658336,613042331.3537893,0.001309562106575647,137778,193489,71.20714872680101,False,False,18,udp,,,613.0423313537893,UDP,downlink,595.3134580594509,18.000089000000003,64597,dec,east2
19.000446,20.000017,0.9995710253715515,72202848,577870675.8584677,0.003265786913906557,141553,194026,72.95568635131374,False,False,19,udp,,,577.8706758584677,UDP,downlink,591.1148294612719,18.999660000000002,64597,dec,east2
20.000017,21.000018,1.0000009536743164,74738816,597909957.7886298,0.0009351255997665845,139788,194104,72.01706301776368,False,False,20,udp,,,597.9099577886298,UDP,downlink,596.2743216669624,19.999661,64597,dec,east2
21.000018,22.000388,1.0003700256347656,74899808,598976827.2192982,0.004010001658725522,139810,194243,71.97685373475493,False,False,21,udp,,,598.9768272192982,UDP,downlink,591.5858202887986,21.000031,64597,dec,east2
22.000388,23.000058,0.9996700286865234,75234176,602072074.5132347,0.011668266574628466,138870,193546,71.75038492141402,False,False,22,udp,,,602.0720745132347,UDP,downlink,599.652953173721,21.999701,64597,dec,east2
