start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000023,1.0000230073928833,222550112,1780359934.559512,0.056881979605280526,11843,173580,6.82279064408342,False,False,0,udp,,,1780.3599345595119,UDP,downlink,1780.3599345595119,0.0,64602,dec,west2
1.000023,2.000022,0.9999989867210388,224853536,1798830110.716706,0.0006094692064725518,11121,174532,6.371897417092567,False,False,1,udp,,,1798.830110716706,UDP,downlink,1789.595022638109,0.9999990000000001,64602,dec,west2
2.000022,3.000022,1.0,227860096,1822880768.0,0.013200828267026236,10417,176013,5.9183128518916215,False,False,2,udp,,,1822.880768,UDP,downlink,1800.6902710920724,1.999999,64602,dec,west2
3.000022,4.000023,1.0000009536743164,219320640,1754563446.7179043,0.0012653898752541949,13334,172724,7.719830480998588,False,False,3,udp,,,1754.5634467179043,UDP,downlink,1792.0914418115365,3.0,64602,dec,west2
4.000023,5.000085,1.0000619888305664,226496480,1811859524.946898,0.0031288300673694533,9766,174371,5.600701951585986,False,False,4,udp,,,1811.859524946898,UDP,downlink,1796.434579888267,4.000062000000001,64602,dec,west2
5.000085,6.000082,0.9999970197677612,220425568,1763409799.3707342,0.0031737663996529945,23087,183280,12.596573548668704,False,False,5,udp,,,1763.4097993707342,UDP,downlink,1776.610923678512,5.000059,64602,dec,west2
6.000082,7.000023,0.9999409914016724,221018624,1768253334.1507363,0.0012040142131916284,20323,180947,11.231465567265554,False,False,6,udp,,,1768.2533341507362,UDP,downlink,1781.174219489456,6.0,64602,dec,west2
7.000023,8.000021,0.9999979734420776,213784992,1710283401.9883778,0.002230472590965581,21709,177076,12.259707696130475,False,False,7,udp,,,1710.2834019883778,UDP,downlink,1747.3155118366158,6.999998000000001,64602,dec,west2
8.000021,9.000084,1.0000629425048828,219778848,1758120123.515541,0.0008391349114419826,18049,177772,10.152892469005243,False,False,8,udp,,,1758.120123515541,UDP,downlink,1745.5522865515516,8.000061,64602,dec,west2
9.000084,10.000084,1.0,219092224,1752737792.0,0.0010441196706305026,17888,177112,10.099823840281855,False,False,9,udp,,,1752.737792,UDP,downlink,1740.380439167973,9.000061,64602,dec,west2
10.000084,11.000111,1.0000269412994385,205105184,1640797266.7895176,0.0013913681375888691,18844,167903,11.223146697795752,False,False,10,udp,,,1640.7972667895176,UDP,downlink,1717.2183941016863,10.000088,64602,dec,west2
11.000111,12.000085,0.9999740123748779,223388096,1787151211.8157291,0.002660775567984311,21417,183763,11.654685654892443,False,False,11,udp,,,1787.151211815729,UDP,downlink,1726.895423535082,11.000062000000002,64602,dec,west2
12.000085,13.000038,0.9999529719352722,198880160,1591116107.1112747,0.08142816094630764,29157,173692,16.786610782304308,False,False,12,udp,,,1591.1161071112747,UDP,downlink,1673.0215285721736,12.000015000000001,64602,dec,west2
13.000038,14.000022,0.9999840259552002,220702144,1765645356.4980252,0.0013056060583804775,17441,177835,9.807405741277027,False,False,13,udp,,,1765.6453564980252,UDP,downlink,1714.6375584750094,12.999999,64602,dec,west2
14.000022,15.000022,1.0,228391232,1827129856.0,0.0032225122491846853,19937,185919,10.723487109978,False,False,14,udp,,,1827.129856,UDP,downlink,1727.9637732030997,13.999999,64602,dec,west2
15.000022,16.000021,0.9999989867210388,229156288,1833252161.595846,0.00620248889408949,17870,184408,9.69046896013188,False,False,15,udp,,,1833.252161595846,UDP,downlink,1808.6757913646234,14.999998000000001,64602,dec,west2
16.000021,17.00002,0.9999989867210388,210789440,1686317228.7097697,0.006773904264386403,22254,175444,12.684389320808918,False,False,16,udp,,,1686.3172287097698,UDP,downlink,1782.2330821018713,15.999997,64602,dec,west2
17.00002,18.000023,1.0000029802322388,217313056,1738499266.8684378,0.0032967799618936083,24998,182929,13.66541117045411,False,False,17,udp,,,1738.4992668684379,UDP,downlink,1752.6895523913506,17.0,64602,dec,west2
18.000023,19.000022,0.9999989867210388,214412448,1715301322.0787418,0.025730971488561648,25217,181040,13.928965974370305,False,False,18,udp,,,1715.3013220787418,UDP,downlink,1713.3726058856491,17.999999000000003,64602,dec,west2
19.000022,20.000022,1.0,202964128,1623713024.0,0.002508452559767735,22519,170022,13.244756560915647,False,False,19,udp,,,1623.713024,UDP,downlink,1692.504537649059,18.999999000000003,64602,dec,west2
20.000022,21.000021,0.9999989867210388,216060896,1728488919.4414568,0.0030267628559581127,20658,177679,11.62658502130246,False,False,20,udp,,,1728.4889194414568,UDP,downlink,1689.167755173399,19.999998,64602,dec,west2
21.000021,22.000084,1.0000629425048828,224872800,1798869174.66819,0.002876241995873846,18843,182268,10.338073605899005,False,False,21,udp,,,1798.86917466819,UDP,downlink,1717.0237060365482,21.000061000000002,64602,dec,west2
22.000084,23.000022,0.9999380111694336,211665952,1693432589.9058914,0.005087125404408599,21050,174877,12.03703174231031,False,False,22,udp,,,1693.4325899058915,UDP,downlink,1740.263561338512,21.999999000000003,64602,dec,west2
