start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500083,0.500083,11796480,188712365.196358,0,False,0,tcp1c,77.433,0.88064,188.712365196358,TCP,downlink,188.712365196358,0.0,64366,dec,east2
0.500083,1.000133,0.50005,8650752,138398173.387743,0,False,1,tcp1c,48.087,1.319584,138.398173387743,TCP,downlink,163.5552692920505,0.50005,64366,dec,east2
1.000133,1.500077,0.499944,14942208,239102121.002336,0,False,2,tcp1c,44.059,2.039232,239.102121002336,TCP,downlink,188.737553195479,0.999994,64366,dec,east2
1.500077,2.000147,0.50007,27000832,431952962.431637,0,False,3,tcp1c,52.349,3.367072,431.952962431637,TCP,downlink,269.81775227390534,1.500064,64366,dec,east2
2.000147,2.50009,0.499943,48496640,776034680.078992,0,False,4,tcp1c,47.926,5.69664,776.034680078992,TCP,downlink,482.3632545043217,2.000007,64366,dec,east2
2.50009,3.000073,0.499983,80084992,1281403000.0,0,False,5,tcp1c,52.062,8.412864,1281.403,TCP,downlink,829.7968808368764,2.49999,64366,dec,east2
3.000073,3.500077,0.500004,94896128,1518326000.0,0,False,6,tcp1c,43.696,8.412864,1518.326,TCP,downlink,1191.9212266929974,2.999994,64366,dec,east2
3.500077,4.000104,0.500027,88473600,1415501000.0,0,False,7,tcp1c,53.796,8.412864,1415.501,TCP,downlink,1405.0766666666668,3.5000210000000003,64366,dec,east2
4.000104,4.500154,0.50005,93978624,1503507000.0,0,False,8,tcp1c,43.348,8.412864,1503.507,TCP,downlink,1479.1113333333335,4.000071,64366,dec,east2
4.500154,5.000149,0.499995,90177536,1442855000.0,0,False,9,tcp1c,44.052,8.412864,1442.855,TCP,downlink,1453.9543333333334,4.500066,64366,dec,east2
5.000149,5.500091,0.499942,92536832,1480762000.0,0,False,10,tcp1c,43.056,8.412864,1480.762,TCP,downlink,1475.7079999999999,5.000008,64366,dec,east2
5.500091,6.000116,0.500025,88866816,1421798000.0,0,False,11,tcp1c,43.595,8.412864,1421.798,TCP,downlink,1448.4716666666664,5.500033,64366,dec,east2
6.000116,6.500145,0.500029,87425024,1398719000.0,0,False,12,tcp1c,43.641,8.412864,1398.719,TCP,downlink,1433.7596666666661,6.000062000000001,64366,dec,east2
6.500145,7.000098,0.499953,93847552,1501702000.0,0,False,13,tcp1c,43.437,8.412864,1501.702,TCP,downlink,1440.7396666666664,6.500015,64366,dec,east2
7.000098,7.50011,0.500012,92143616,1474263000.0,0,False,14,tcp1c,45.691,8.412864,1474.263,TCP,downlink,1458.2279999999998,7.000027,64366,dec,east2
