start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.00081,1.0008100271224976,28552000,228231126.59725806,False,False,0,tcp1d,,,228.23112659725805,TCP,downlink,228.23112659725805,0.0,60273,jan,central
1.00081,2.002099,1.0012890100479126,72172032,576632970.3073162,False,False,1,tcp1d,,,576.6329703073162,TCP,downlink,402.4320484522871,1.001289,60273,jan,central
2.002099,3.000132,0.9980329871177673,77541280,621552842.4480838,False,False,2,tcp1d,,,621.5528424480838,TCP,downlink,475.4723131175527,1.999322,60273,jan,central
3.000132,4.000832,1.0006999969482422,77503584,619594957.4206593,False,False,3,tcp1d,,,619.5949574206593,TCP,downlink,605.9269233920198,3.000022,60273,jan,central
4.000832,5.000786,0.9999539852142334,76601056,612836647.5470468,False,False,4,tcp1d,,,612.8366475470468,TCP,downlink,617.9948158052633,3.999976,60273,jan,central
5.000786,6.000696,0.9999099969863892,75356736,602908151.5505701,False,False,5,tcp1d,,,602.9081515505701,TCP,downlink,611.7799188394254,4.999886,60273,jan,central
6.000696,7.000313,0.9996169805526733,76120544,609197686.5612193,False,False,6,tcp1d,,,609.1976865612194,TCP,downlink,608.3141618862787,5.999503000000001,60273,jan,central
7.000313,8.005588,1.005275011062622,76283808,607068172.6733822,False,False,7,tcp1d,,,607.0681726733822,TCP,downlink,606.3913369283906,7.004778000000001,60273,jan,central
8.005588,9.004066,0.9984779953956604,76679872,614374056.1422353,False,False,8,tcp1d,,,614.3740561422353,TCP,downlink,610.2133051256124,8.003256,60273,jan,central
9.004066,10.004097,1.0000309944152832,75233760,601851425.9669648,False,False,9,tcp1d,,,601.8514259669648,TCP,downlink,607.7645515941941,9.003287,60273,jan,central
10.004097,11.010233,1.0061359405517578,54340800,432075212.1841499,False,False,10,tcp1d,,,432.0752121841499,TCP,downlink,549.43356476445,10.009423,60273,jan,central
11.010233,12.002743,0.9925100207328796,60586944,488353308.1530963,False,False,11,tcp1d,,,488.3533081530963,TCP,downlink,507.42664876807027,11.001933000000001,60273,jan,central
12.002743,13.004643,1.0018999576568604,64300448,513428092.36466455,False,False,12,tcp1d,,,513.4280923646645,TCP,downlink,477.9522042339702,12.003833,60273,jan,central
13.004643,14.000228,0.995585024356842,68749088,552431676.3957964,False,False,13,tcp1d,,,552.4316763957964,TCP,downlink,518.0710256378524,12.999418,60273,jan,central
14.000228,15.000651,1.0004229545593262,72521920,579930075.9302949,False,False,14,tcp1d,,,579.9300759302948,TCP,downlink,548.5966148969186,13.999841000000002,60273,jan,central
15.000651,16.002807,1.0021560192108154,74991392,598640455.6771886,False,False,15,tcp1d,,,598.6404556771886,TCP,downlink,577.0007360010933,15.001997000000001,60273,jan,central
16.002807,17.00423,1.0014230012893677,76630688,612174379.0692666,False,False,16,tcp1d,,,612.1743790692666,TCP,downlink,596.9149702255833,16.003420000000002,60273,jan,central
17.00423,18.000501,0.996271014213562,74841792,600975364.5925651,False,False,17,tcp1d,,,600.975364592565,TCP,downlink,603.93006644634,16.999691000000002,60273,jan,central
18.000501,19.003697,1.0031960010528564,76545920,610416468.3245538,False,False,18,tcp1d,,,610.4164683245539,TCP,downlink,607.8554039954616,18.002887,60273,jan,central
19.003697,20.0009,0.99720299243927,74983936,601554039.1958183,False,False,19,tcp1d,,,601.5540391958183,TCP,downlink,604.3152907043122,19.00009,60273,jan,central
20.0009,21.001731,1.0008310079574585,76589024,612203446.0647367,False,False,20,tcp1d,,,612.2034460647367,TCP,downlink,608.0579845283694,20.000921,60273,jan,central
21.001731,22.005218,1.00348699092865,76232704,607742439.6260684,False,False,21,tcp1d,,,607.7424396260684,TCP,downlink,607.1666416288741,21.004408,60273,jan,central
22.005218,23.000814,0.9955959916114807,76150752,611900832.3988264,False,False,22,tcp1d,,,611.9008323988263,TCP,downlink,610.6155726965435,22.000004,60273,jan,central
23.000814,24.000213,0.9993990063667297,76144480,609522158.9368582,False,False,23,tcp1d,,,609.5221589368582,TCP,downlink,609.721810320584,22.999403,60273,jan,central
24.000213,25.000126,0.9999129772186279,75891744,607186791.0833725,False,False,24,tcp1d,,,607.1867910833724,TCP,downlink,609.5365941396853,23.999316,60273,jan,central
25.000126,26.00014,1.0000139474868774,75662720,605293317.6793947,False,False,25,tcp1d,,,605.2933176793947,TCP,downlink,607.334089233208,24.99933,60273,jan,central
26.00014,27.003933,1.0037930011749268,74643136,594888674.5584491,False,False,26,tcp1d,,,594.8886745584491,TCP,downlink,602.4562611070717,26.003123000000002,60273,jan,central
27.003933,28.003546,0.9996129870414734,75023168,600417713.4356285,False,False,27,tcp1d,,,600.4177134356286,TCP,downlink,600.199901891157,27.002736000000002,60273,jan,central
28.003546,29.005498,1.001952052116394,74803232,597259973.4048775,False,False,28,tcp1d,,,597.2599734048775,TCP,downlink,597.5221204663179,28.004688,60273,jan,central
29.005498,30.001004,0.9955059885978699,75928096,610166864.8478281,False,False,29,tcp1d,,,610.1668648478282,TCP,downlink,602.6148505627776,29.000194,60273,jan,central
