timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Fixedtimestamp,_start,_end,iperf_type,Throughput,run_number,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,radio_type_used,direction
2021-01-16 13:22:12,44.97367631000001,-93.22249599999998,0.25129960100000004,302,CONNECTED,-100.0,-100.0,4.0,-100.0,-100.0,4.0,74634605,481924,-1975.2,3787000,['CONNECTED'],591.938496,0.59616,7480.0824,3935.5261399999995,1591.2098509999996,2021-01-16 13:22:12-06:00,0.0,1.0,parallel-merged,511.0,133.0,0.0,0.0,5816.2985400000025,5814.23263400001,3469.916345000027,Verizon,DEFAULT,downlink
2021-01-16 13:22:13,44.97367831,-93.22249678999998,0.6880670099999999,358,CONNECTED,-98.0,-98.0,12.0,-98.0,-98.0,12.0,179592221,567064,-2004.2,3787000,['CONNECTED'],839.660928,0.68112,7589.9054,4316.233249999999,1971.9169609999994,2021-01-16 13:22:13-06:00,1.0,2.0,parallel-merged,790.0,133.0,1.0,1.0,7825.880960000001,7824.933297999985,5480.617009000025,Verizon,DEFAULT,downlink
2021-01-16 13:22:14,44.97368053,-93.22249718,0.941969738,358,CONNECTED,-100.0,-100.0,7.0,-100.0,-100.0,7.0,276767001,660800,-2057.6,3690400,['CONNECTED'],777.39824,0.749888,7593.36704,4742.427563999999,2398.111274999999,2021-01-16 13:22:14-06:00,2.0,3.0,parallel-merged,774.0,133.0,2.0,2.0,7933.21448,7933.550843999985,5589.234555000025,Verizon,DEFAULT,downlink
2021-01-16 13:22:15,44.97367645999999,-93.22249828,0.5974838750000001,314,CONNECTED,-103.0,-103.0,8.0,-103.0,-103.0,8.0,342436597,732040,-2130.7,3649000,['CONNECTED'],525.356768,0.56992,7774.924299999999,5108.538183999999,2764.221894999999,2021-01-16 13:22:15-06:00,3.0,4.0,parallel-merged,551.0,133.0,3.0,3.0,7935.7531399999825,7936.158400000013,5591.842111000044,Verizon,DEFAULT,downlink
2021-01-16 13:22:16,44.97366441000001,-93.22250051,0.460517435,205,CONNECTED,-105.0,-105.0,3.0,-105.0,-105.0,3.0,409215329,801696,-1915.7,3649000,['CONNECTED'],534.229856,0.557248,6990.3893,5483.940094,3139.6238049999997,2021-01-16 13:22:16-06:00,4.0,5.0,parallel-merged,478.0,133.0,4.0,4.0,7557.717780000025,7557.169357999985,5212.853069000072,Verizon,DEFAULT,downlink
2021-01-16 13:22:17,44.97364816,-93.22250421,1.24124279,190,CONNECTED,-102.0,-102.0,-1.0,-102.0,-102.0,-1.0,481494413,865500,-1861.4,3649000,['CONNECTED'],578.232672,0.510432,6792.2486,5848.238033999999,3503.921744999999,2021-01-16 13:22:17-06:00,5.0,6.0,parallel-merged,530.0,133.0,5.0,5.0,7786.606260000013,7787.965840000102,5443.649551000086,Verizon,DEFAULT,downlink
2021-01-16 13:22:18,44.97363658,-93.22250782,1.2896121900000002,191,CONNECTED,-102.0,-102.0,5.0,-102.0,-102.0,5.0,553783701,931800,-2084.4,3649000,['CONNECTED'],578.314304,0.5304,7605.9756,6326.0224339999995,3981.7061449999997,2021-01-16 13:22:18-06:00,6.0,7.0,parallel-merged,582.0,133.0,6.0,6.0,7834.239007801571,7832.892104420971,5488.575815420972,Verizon,DEFAULT,downlink
2021-01-16 13:22:19,44.97363133,-93.22251107000002,0.95834442,195,CONNECTED,-104.0,-104.0,6.0,-104.0,-104.0,6.0,638792313,1002884,-2082.6,3649000,['CONNECTED'],680.068896,0.568672,7599.4074,6749.147394,4404.831104999999,2021-01-16 13:22:19-06:00,7.0,8.0,parallel-merged,663.0,133.0,7.0,7.0,7845.721620000002,7846.019912000096,5501.703623000094,Verizon,DEFAULT,downlink
2021-01-16 13:22:20,44.97362859999999,-93.2225118,0.578846768,191,CONNECTED,-104.0,-104.0,0.0,-104.0,-104.0,0.0,736999101,1083524,-2156.6,3649000,['CONNECTED'],785.654304,0.64512,7869.4334,7172.879564,4828.563275,2021-01-16 13:22:20-06:00,8.0,9.0,parallel-merged,729.0,133.0,8.0,8.0,7864.118899999996,7864.744138000134,5520.4278490001,Verizon,DEFAULT,downlink
2021-01-16 13:22:21,44.97362905,-93.2225125,0.2874465098,219,CONNECTED,-101.0,-101.0,5.0,-101.0,-101.0,5.0,831626733,1164072,-2080.0,3649000,['CONNECTED'],757.021056,0.644384,7589.92,7488.565344,5144.249055,2021-01-16 13:22:21-06:00,9.0,10.0,parallel-merged,720.0,133.0,9.0,9.0,7938.164519999965,7936.628016000125,5592.311727000105,Verizon,DEFAULT,downlink
2021-01-16 13:22:22,44.97363545555557,-93.2225218333333,0.004949998711111111,272,CONNECTED,-105.0,-105.0,4.0,-105.0,-105.0,4.0,894087293,1219276,-2216.222222222222,3649000,['CONNECTED'],499.68448,0.441632,8086.994888888888,7549.256592888889,5204.940303888889,2021-01-16 13:22:22-06:00,10.0,11.0,parallel-merged,558.0,133.0,10.0,10.0,7845.8193200000005,7847.128332000149,5502.812043000141,Verizon,DEFAULT,downlink
2021-01-16 13:22:23,44.973637,-93.22252445999996,0.0015969503589999998,270,CONNECTED,-105.0,-105.0,5.0,-105.0,-105.0,4.9,951193233,1280512,-1868.5,3649000,['CONNECTED'],456.84752,0.489888,6818.1565,7472.081702888888,5127.765413888888,2021-01-16 13:22:23-06:00,11.0,12.0,parallel-merged,452.0,133.0,11.0,11.0,7338.75974,7338.773994000122,4994.457705000089,Verizon,DEFAULT,downlink
2021-01-16 13:22:24,44.9736378,-93.22252541999998,4.2940999e-05,233,CONNECTED,-105.0,-105.0,5.0,-110.4,-110.4,-3.1,983387213,1320568,-1861.1,3649000,['CONNECTED'],257.55184,0.320448,6791.1539,7391.860388888888,5047.544099888888,2021-01-16 13:22:24-06:00,12.0,13.0,parallel-merged,244.0,133.0,12.0,12.0,7504.760080000013,7505.393916000115,5161.077627000088,Verizon,DEFAULT,downlink
2021-01-16 13:22:25,44.97363768000001,-93.22252437999998,0.000364423322,90,NOT_RESTRICTED,-109.0,-109.0,3.0,-109.33333333333331,-109.33333333333331,1.8333333333333333,1004939025,1353504,-1562.9,3649000,"['CONNECTED', 'NOT_RESTRICTED']",172.414496,0.263488,5703.0221,7184.670168888889,4840.353879888889,2021-01-16 13:22:25-06:00,13.0,14.0,parallel-merged,159.0,133.0,13.0,13.0,7335.456911382262,7339.758593718848,4995.442304718854,Verizon,DEFAULT,downlink
2021-01-16 13:22:26,44.97363750000001,-93.22252352,0.206006540711,210,CONNECTED,-95.0,-95.0,4.0,-95.0,-95.0,4.0,1064229033,1422184,-2032.8,3649000,['CONNECTED'],474.320064,0.54944,7417.6872,7227.399958888889,4883.083669888889,2021-01-16 13:22:26-06:00,14.0,15.0,parallel-merged,437.0,133.0,14.0,14.0,6723.94004,6720.32520800015,4376.0089190001245,Verizon,DEFAULT,downlink
2021-01-16 13:22:27,44.97363758000001,-93.2225243,0.4312295,249,CONNECTED,-95.0,-95.0,13.0,-95.0,-95.0,5.8,1095794733,1479232,-1661.4,3649000,['CONNECTED'],252.5256,0.456384,6062.4486,7154.41995888889,4810.103669888889,2021-01-16 13:22:27-06:00,15.0,16.0,parallel-merged,264.0,133.0,15.0,15.0,6728.322919999994,6729.919834000133,4385.603545000124,Verizon,DEFAULT,downlink
2021-01-16 13:22:28,44.97363558000001,-93.22252448,0.91647166,211,CONNECTED,-95.0,-95.0,13.0,-95.0,-95.0,11.0,1172963829,1556244,-1958.6,3649000,['CONNECTED'],617.352768,0.616096,7146.9314,7108.515538888889,4764.1992498888885,2021-01-16 13:22:28-06:00,16.0,17.0,parallel-merged,596.0,133.0,16.0,16.0,6934.941780000008,6933.979508000134,4589.663219000088,Verizon,DEFAULT,downlink
2021-01-16 13:22:29,44.97363526,-93.22252101,0.8536985300000002,300,CONNECTED,-92.0,-92.0,18.0,-94.4,-94.4,6.0,1248794833,1616876,-1879.8,3649000,['CONNECTED'],606.648032,0.485056,6859.3902,7034.513818888889,4690.197529888888,2021-01-16 13:22:29-06:00,17.0,18.0,parallel-merged,579.0,133.0,17.0,17.0,7656.62830000001,7658.58141000011,5314.265121000104,Verizon,DEFAULT,downlink
2021-01-16 13:22:30,44.97364235,-93.22251542,0.7306754300000001,113,CONNECTED,-92.0,-92.0,18.0,-92.0,-92.0,17.0,1339331845,1691964,-2017.5,3649000,['CONNECTED'],724.296096,0.600704,7361.8575,6983.756228888889,4639.439939888889,2021-01-16 13:22:30-06:00,18.0,19.0,parallel-merged,706.0,133.0,18.0,18.0,7582.158620000005,7579.052018000041,5234.735729000087,Verizon,DEFAULT,downlink
2021-01-16 13:22:31,44.97364697,-93.22250396,0.605461701,46,CONNECTED,-92.0,-92.0,13.0,-92.4,-92.4,12.8,1431392633,1768508,-2029.1,3649000,['CONNECTED'],736.486304,0.612352,7404.1859,6965.1828188888885,4620.866529888888,2021-01-16 13:22:31-06:00,19.0,20.0,parallel-merged,711.0,133.0,19.0,19.0,7412.831959999998,7411.6813360000415,5067.365047000101,Verizon,DEFAULT,downlink
