timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-23 12:40:21,44.97361477,-93.22252617,4.8138,0.004218767579999999,0.0902246398,101,0.0,CONNECTED,-74.0,-74.0,4.0,-76.4,-76.4,3.2,13594919070,32662773,-1267.2,3796000,['CONNECTED'],110.198048,0.520672,4810.2912,3140.110248888889,782.8377082951392,104.0,20066.0,2.0,5083.272760000008,5083.777861999978,2726.505321406199,TMobile,NSA+LTE,downlink
2021-01-23 12:40:22,44.97361491,-93.22252432999998,4.8881999999999985,0.04996326102,0.4455116532,107,29.153059499999998,CONNECTED,-77.0,-77.0,3.0,-78.6,-78.6,2.2,13611786742,32747773,-1145.2,3796000,['CONNECTED'],134.941376,0.68,4347.1792,3343.765648888889,986.4931082951389,128.0,20066.0,3.0,4904.520660000005,4905.261797999972,2547.9892574062046,TMobile,NSA+LTE,downlink
2021-01-23 12:40:23,44.97361531000001,-93.22251834,5.048,0.151478127,0.9603222179999996,42,68.02380550000001,CONNECTED,-79.0,-79.0,2.0,-79.8,-79.8,1.2,13627597122,32823233,-1165.1,3796000,['CONNECTED'],126.48304,0.60368,4422.7196,3545.750808888889,1188.478268295139,123.0,20066.0,4.0,4928.112400000002,4928.1596720000025,2570.887131406237,TMobile,NSA+LTE,downlink
2021-01-23 12:40:24,44.97361456000001,-93.22251199,5.1737,0.203785051,0.14663676480000004,61,0.0,CONNECTED,-77.0,-77.0,3.0,-77.6,-77.6,2.6,13644013894,32898269,-1250.5,3796000,['CONNECTED'],131.334176,0.600288,4746.898,3793.8194088888895,1436.5468682951396,126.0,20066.0,5.0,5033.256999999999,5031.827995999998,2674.5554554062387,TMobile,NSA+LTE,downlink
2021-01-23 12:40:25,44.97361273,-93.22250499,5.242999999999999,0.374238857,0.080622576,100,0.0,CONNECTED,-76.0,-76.0,3.0,-76.2,-76.2,3.0,13660151374,32961501,-1140.3,3796000,['CONNECTED'],129.09984,0.505856,4328.5788,3992.0085688888894,1634.7360282951395,125.0,20066.0,6.0,4979.355079999994,4978.695035999962,2621.4224954061992,TMobile,NSA+LTE,downlink
2021-01-23 12:40:26,44.97361178999999,-93.22249777,5.3256,0.4946608710000001,0.080622576,100,0.0,CONNECTED,-76.0,-76.0,3.0,-76.0,-76.0,3.0,13677377318,33028321,-1107.2,3796000,['CONNECTED'],137.807552,0.53456,4202.9312,4155.843928888889,1798.5713882951395,133.0,20066.0,7.0,4926.449969994024,4927.211734346852,2569.939193753099,TMobile,NSA+LTE,downlink
2021-01-23 12:40:27,44.97361387,-93.22249236,5.401,0.474473972,0.080622576,77,0.0,CONNECTED,-76.0,-76.0,3.0,-76.8,-76.8,3.0,13694989206,33090669,-1196.4,3796000,['CONNECTED'],140.895104,0.498784,4541.5344,4349.00128,1991.7287394062505,134.0,20066.0,8.0,4809.736080000014,4809.631895999995,2452.3593554062404,TMobile,NSA+LTE,downlink
2021-01-23 12:40:28,44.97361702,-93.22248898,5.3436,0.419836337,0.080622576,55,0.0,CONNECTED,-77.0,-77.0,3.0,-77.8,-77.8,1.4,13711303458,33151821,-1175.5,3796000,['CONNECTED'],130.514016,0.489216,4462.198,4490.32636,2133.05381940625,127.0,20066.0,9.0,4867.006540000005,4867.652631999996,2510.3800914062526,TMobile,NSA+LTE,downlink
2021-01-23 12:40:29,44.97361764,-93.22248787,5.2188,0.24634482349999995,0.08224278,58,0.0,CONNECTED,-75.0,-75.0,3.0,-75.6,-75.6,2.6,13728759338,33217757,-1285.6,3775000,['CONNECTED'],139.64704,0.527488,4853.14,4540.73264,2183.4600994062503,135.0,20066.0,10.0,5027.459859999999,5027.875302000007,2670.6027614062414,TMobile,NSA+LTE,downlink
2021-01-23 12:40:30,44.97361614,-93.22249085,5.1876000000000015,0.1053818015,0.08440305199999999,120,0.0,CONNECTED,-74.0,-74.0,4.0,-74.2,-74.2,3.8,13746512950,33282549,-1146.9,3754000,['CONNECTED'],142.028896,0.518336,4305.4626,4502.0932999999995,2144.8207594062496,135.0,20066.0,11.0,4985.495940000012,4984.894485999988,2627.621945406209,TMobile,NSA+LTE,downlink
