timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-18 15:31:53,44.97376924,-93.22249609999996,5.112,0.072881167,0.5337088064000001,146,0.0,CONNECTED,-86.0,-86.0,17.0,-88.0,-88.0,16.0,739680032,853426,-2073.7,3791000,['CONNECTED'],1445.197888,0.951392,7861.396699999999,5650.258039999999,3286.125376999999,1490.0,172.0,4.0,8015.925840000015,8017.199821999999,5653.067158999937,Verizon,ALL,downlink
2021-01-18 15:31:54,44.973771120000016,-93.22249576,5.0414,0.20443456600000004,0.3844802895999999,249,0.0,CONNECTED,-86.0,-86.0,17.0,-86.0,-86.0,16.5,934990692,984230,-2231.1,3791000,['CONNECTED'],1562.48528,1.046432,8458.1001,6121.213969999999,3757.081306999999,1500.0,172.0,5.0,8316.970200000027,8316.463925999986,5952.3312629999455,Verizon,ALL,downlink
2021-01-18 15:31:55,44.97377561,-93.22249836,5.3740999999999985,0.390749216,0.08602325599999999,342,0.0,CONNECTED,-86.0,-86.0,16.0,-86.0,-86.0,16.0,1116410824,1107314,-2306.5,3791000,['CONNECTED'],1451.361056,0.984672,8743.9415,6582.616579999999,4218.483917,1270.0,172.0,6.0,8734.278779999962,8732.47255999996,6368.339896999942,Verizon,ALL,downlink
2021-01-18 15:31:56,44.97377844,-93.22249884,6.2432000000000025,0.34792370399999994,0.08602325599999999,350,0.0,CONNECTED,-86.0,-86.0,16.0,-88.0,-88.0,15.5,1279111032,1217174,-2015.4,3791000,['CONNECTED'],1301.601664,0.87888,7640.3814,6932.867069999998,4568.734406999998,1210.0,172.0,7.0,8958.713359999994,8958.945411999981,6594.8127489999315,Verizon,ALL,downlink
2021-01-18 15:31:57,44.97377872,-93.2224971,5.888,0.19537364400000004,0.08602325599999999,160,0.0,CONNECTED,-90.0,-90.0,18.0,-91.0,-91.0,16.5,1404181112,1312770,-1955.6,3791000,['CONNECTED'],1000.56064,0.764768,7413.6796,7299.911689999999,4935.779026999999,768.0,172.0,8.0,8266.652110422066,8267.375585116955,5903.242922116948,Verizon,ALL,downlink
2021-01-18 15:31:58,44.97377841999999,-93.22249593,5.6866,0.10315436860999999,0.0774209304,63,0.0,CONNECTED,-92.0,-92.0,18.0,-93.5,-93.5,13.5,1527561308,1405654,-2109.4,3727000,['CONNECTED'],987.041568,0.743072,7861.7338,7669.795359999999,5305.662697,1120.0,172.0,9.0,7916.98263999999,7917.444751999901,5553.312088999912,Verizon,ALL,downlink
2021-01-18 15:31:59,44.97377708000001,-93.22249752,6.214400000000001,0.002453151200000001,0.0,183,0.0,CONNECTED,-95.0,-95.0,9.0,-95.0,-95.0,9.0,1674569924,1518766,-2062.4,3631000,['CONNECTED'],1176.068928,0.904896,7488.5744,7861.110429999999,5496.9777669999985,1150.0,172.0,10.0,7625.593659999989,7625.4165639998955,5261.2839009999125,Verizon,ALL,downlink
2021-01-18 15:32:00,44.97377608000001,-93.22249842,6.694799999999999,0.0012798086599999994,0.0,180,0.0,CONNECTED,-95.0,-95.0,12.0,-96.5,-96.5,10.5,1821284676,1620010,-2236.3,3631000,['CONNECTED'],1173.718016,0.809952,8120.005300000001,7904.485709999999,5540.353046999999,1200.0,172.0,11.0,8331.891499999996,8331.594261999924,5967.4615989999,Verizon,ALL,downlink
2021-01-18 15:32:01,44.97377595999999,-93.22249984,6.548399999999999,0.004110110299999999,0.0,287,0.0,CONNECTED,-95.0,-95.0,13.0,-96.5,-96.5,12.5,1976846148,1721202,-2046.5,3631000,['CONNECTED'],1244.491776,0.809536,7430.8415,7901.766429999999,5537.633766999999,1250.0,172.0,12.0,8175.286539999992,8175.457375999874,5811.324712999904,Verizon,ALL,downlink
2021-01-18 15:32:02,44.97377698,-93.22250108,7.0692,0.004634224480000001,0.0,359,0.0,CONNECTED,-95.0,-95.0,13.0,-96.0,-96.0,12.5,2152320648,1843398,-2061.6,3631000,['CONNECTED'],1403.796,0.977568,7485.6696,7850.432389999999,5486.299727,996.0,172.0,13.0,8076.334040000022,8076.008509999911,5711.87584699992,Verizon,ALL,downlink
