timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Fixedtimestamp,_start,_end,iperf_type,Throughput,run_number,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,radio_type_used,direction
2021-01-17 13:52:26,44.9737014,-93.22250936,0.01241287656,27,CONNECTED,-94.0,-94.0,14.0,-94.0,-94.0,13.8,1034045399,1386280,-2179.5,3787000,['CONNECTED'],1582.4896,1.178176,8253.7665,6309.058846999998,3982.4263509999982,2021-01-17 13:52:26-06:00,5.0,6.0,parallel-merged,1550.0,161.0,5.0,0.0,8476.133579999992,8477.60783599998,6150.975340000024,Verizon,DEFAULT,downlink
2021-01-17 13:52:27,44.973701350000006,-93.22250925,0.007410858499999998,67,CONNECTED,-94.0,-94.0,14.0,-94.0,-94.0,14.0,1230374903,1518308,-2306.8,3787000,['CONNECTED'],1570.636032,1.056224,8735.8516,6891.681506999998,4565.049010999998,2021-01-17 13:52:27-06:00,6.0,7.0,parallel-merged,1500.0,161.0,6.0,1.0,8437.187579999989,8435.140713999988,6108.50821800002,Verizon,DEFAULT,downlink
2021-01-17 13:52:28,44.97370130000001,-93.22250916000002,0.0073796826099999996,90,CONNECTED,-94.0,-94.0,14.0,-94.0,-94.0,13.1,1430503239,1659136,-2271.3,3787000,['CONNECTED'],1601.026688,1.126624,8601.4131,7403.260316999998,5076.627820999998,2021-01-17 13:52:28-06:00,7.0,8.0,parallel-merged,1550.0,161.0,7.0,2.0,8512.365613122633,8513.610742148412,6186.978246148444,Verizon,DEFAULT,downlink
2021-01-17 13:52:29,44.97370134999999,-93.2225091,0.006841104249999998,75,CONNECTED,-94.0,-94.0,13.0,-94.0,-94.0,8.5,1618592827,1793192,-2201.8,3787000,['CONNECTED'],1504.716704,1.072448,8338.216600000002,7952.8893499999995,5626.256853999999,2021-01-17 13:52:29-06:00,8.0,9.0,parallel-merged,1330.0,161.0,8.0,3.0,8775.771179999996,8774.753295999977,6448.120800000043,Verizon,DEFAULT,downlink
2021-01-17 13:52:30,44.97370145000001,-93.2225091,0.0072043774999999985,33,CONNECTED,-94.0,-94.0,12.0,-94.0,-94.0,11.6,1736252243,1878948,-2198.5,3787000,['CONNECTED'],941.275328,0.686048,8325.7195,8283.267229999998,5956.6347339999975,2021-01-17 13:52:30-06:00,9.0,10.0,parallel-merged,986.0,161.0,9.0,4.0,8596.624379999974,8598.471004000021,6271.838508000033,Verizon,DEFAULT,downlink
2021-01-17 13:52:33,44.97370155000001,-93.2225092,0.005462266799999999,322,CONNECTED,-86.0,-86.0,21.0,-86.2,-86.2,20.8,2167185259,2201324,-2054.4,3787000,['CONNECTED'],1150.004704,0.841984,7780.0128,8283.153619999997,5956.521123999997,2021-01-17 13:52:33-06:00,12.0,13.0,parallel-merged,972.0,161.0,12.0,7.0,8235.156039999996,8233.196200000002,5906.563703999988,Verizon,DEFAULT,downlink
2021-01-17 13:52:35,44.973701899999995,-93.2225092,0.018521521000000003,356,CONNECTED,-86.0,-86.0,19.0,-86.0,-86.0,19.0,2304592291,2341628,-2017.3,3787000,['CONNECTED'],952.93792,0.838656,7639.5151,7961.750929999997,5635.118433999997,2021-01-17 13:52:35.010000-06:00,14.01,15.01,parallel-merged,823.0,161.0,14.0,9.0,6315.116223244661,6315.635929185837,3989.003433185818,Verizon,DEFAULT,downlink
2021-01-17 13:52:37,44.97370209999999,-93.22250915,0.010334549,202,CONNECTED,-86.0,-86.0,18.0,-95.9,-95.9,12.6,2525967835,2544344,-2363.8,3787000,['CONNECTED'],1211.394848,0.935168,8951.7106,7910.626429999999,5583.993933999999,2021-01-17 13:52:37-06:00,16.0,17.0,parallel-merged,1190.0,161.0,16.0,11.0,7334.764739999993,7334.364959999952,5007.73246399995,Verizon,DEFAULT,downlink
2021-01-17 13:52:38,44.97370205,-93.2225091,0.00391594514,80,CONNECTED,-97.0,-97.0,12.0,-97.0,-97.0,8.4,2675862723,2644496,-2235.4,3787000,['CONNECTED'],1199.159104,0.801216,8465.4598,7897.031099999998,5570.398603999998,2021-01-17 13:52:38-06:00,17.0,18.0,parallel-merged,1160.0,161.0,17.0,12.0,8120.668720000011,8120.874253999951,5794.241757999923,Verizon,DEFAULT,downlink
2021-01-17 13:52:39,44.97370219999999,-93.22250915,0.013618247,233,CONNECTED,-97.0,-97.0,9.0,-97.0,-97.0,8.9,2780832471,2717440,-1985.7,3787000,['CONNECTED'],839.757984,0.583552,7519.8459,7815.194029999999,5488.561533999999,2021-01-17 13:52:39-06:00,18.0,19.0,parallel-merged,702.0,161.0,18.0,13.0,8442.224920000013,8441.477097999987,6114.844601999955,Verizon,DEFAULT,downlink
