timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-24 13:07:52,44.97376025,-93.22259554,5.017600000000002,0.08206160400000001,0.08602325599999999,99,0.0,CONNECTED,-74.0,-74.0,2.0,-75.4,-75.4,2.0,992542,17988557,-1425.1,3802000.0,['CONNECTED'],0.758272,74.488192,5418.2302,3042.99829111111,685.7257505173602,105.0,20075.0,2.0,5106.391660000006,5106.442270000019,2749.1697294062747,TMobile,NSA+LTE,uplink
2021-01-24 13:07:53,44.97375978,-93.22259537,4.9689999999999985,0.05793558389999999,0.08602325599999999,130,0.0,CONNECTED,-76.0,-76.0,2.0,-76.7,-76.7,2.0,1089138,26901829,-1328.2,3802000.0,['CONNECTED'],0.772768,71.306176,5049.8164,3312.14187111111,954.8693305173601,70.3,20075.0,3.0,5771.1879999999865,5771.5619080000015,3414.289367406259,TMobile,NSA+LTE,uplink
2021-01-24 13:07:54,44.97375958999999,-93.22259533,4.8755000000000015,0.029801758849999988,0.08602325599999999,111,0.0,CONNECTED,-77.0,-77.0,2.0,-77.7,-77.7,2.0,1177882,35808245,-1453.1,3802000.0,['CONNECTED'],0.709952,71.251328,5524.6862,3590.6763911111107,1233.4038505173608,75.5,20075.0,4.0,5707.981939999998,5708.163478000001,3350.890937406255,TMobile,NSA+LTE,uplink
2021-01-24 13:07:55,44.97375988999999,-93.22259546,4.8917,0.01046556015,0.08602325599999999,118,0.0,CONNECTED,-78.0,-78.0,2.0,-79.4,-79.4,1.3,1262434,44751705,-1300.9,3802000.0,['CONNECTED'],0.676416,71.54768,4946.0218,3872.8608311111107,1515.5882905173607,79.7,20075.0,5.0,5496.402239999999,5497.36963000001,3140.097089406242,TMobile,NSA+LTE,uplink
2021-01-24 13:07:56,44.9737601,-93.2225956,4.9134,0.0151885486,0.08602325599999999,347,0.0,CONNECTED,-79.0,-79.0,1.0,-79.3,-79.3,1.0,1357282,54193961,-1382.1,3802000.0,['CONNECTED'],0.758784,75.538048,5254.7442,4158.8937399999995,1801.6211994062496,73.4,20075.0,6.0,5401.642020000004,5401.5265019999815,3044.253961406197,TMobile,NSA+LTE,uplink
2021-01-24 13:07:57,44.9737601,-93.22259557,4.948,0.0100891279,0.08440305199999999,245,0.0,CONNECTED,-79.0,-79.0,1.0,-79.0,-79.0,1.0,1434866,62377517,-1321.7,3730900.0,['CONNECTED'],0.620672,65.468448,4931.13053,4395.523873,2038.2513324062502,53.5,20075.0,7.0,5554.571934386874,5553.28145429082,3196.008913697048,TMobile,NSA+LTE,uplink
2021-01-24 13:07:58,44.9737601,-93.2225955,4.9791,0.0046547928899999995,0.080622576,26,0.0,CONNECTED,-73.0,-73.0,5.0,-74.8,-74.8,3.8,1525866,73152833,-1272.1,3723000.0,['CONNECTED'],0.728,86.202528,4736.0283,4609.374062999999,2252.1015224062494,88.1,20075.0,8.0,5072.9695200000015,5073.4957859999595,2716.223245406197,TMobile,NSA+LTE,uplink
2021-01-24 13:07:59,44.97375995,-93.22259541,4.962100000000001,0.012388952660000004,0.080622576,94,0.0,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,4.3,1610418,82353013,-1238.5,3723000.0,['CONNECTED'],0.676416,73.60144,4610.9355,4760.300452999999,2403.027912406249,71.3,20075.0,9.0,5184.353039999995,5184.129787999945,2826.85724740619,TMobile,NSA+LTE,uplink
2021-01-24 13:08:00,44.97375954,-93.22259517,4.864399999999999,0.0354562012,0.080622576,156,0.0,CONNECTED,-73.0,-73.0,4.0,-76.5,-76.5,2.6,1698558,91995637,-1194.0,3723000.0,['CONNECTED'],0.70512,77.140992,4445.262,4906.483713,2549.2111724062497,80.7,20075.0,10.0,4908.356740000001,4909.57949999997,2552.306959406183,TMobile,NSA+LTE,uplink
2021-01-24 13:08:01,44.97375937,-93.22259509999999,4.784700000000002,0.027635327400000003,0.080622576,160,0.0,CONNECTED,-77.0,-77.0,3.0,-77.3,-77.3,2.7,1795850,103083833,-1289.8,3723000.0,['CONNECTED'],0.778336,88.705568,4801.9254,4971.8780529999985,2614.6055124062486,94.4,20075.0,11.0,4979.88489999999,4979.922745999941,2622.650205406188,TMobile,NSA+LTE,uplink
2021-01-24 13:08:02,44.97375932999999,-93.22259513,4.6709000000000005,0.0132013638,0.080622576,173,0.0,CONNECTED,-77.0,-77.0,3.0,-77.0,-77.0,3.0,1900422,113732153,-1232.5,3723000.0,['CONNECTED'],0.836576,85.18656,4588.5975,4888.914782999999,2531.6422424062494,69.2,20075.0,12.0,5022.687779999999,5022.769419999944,2665.4968794062042,TMobile,NSA+LTE,uplink
2021-01-24 13:08:03,44.9737594,-93.2225952,4.5739,0.004446154599999999,0.08224278,159,0.0,CONNECTED,-77.0,-77.0,3.0,-77.7,-77.7,3.0,1992982,123033289,-1160.0,3723000.0,['CONNECTED'],0.74048,74.409088,4318.68,4815.801143,2458.52860240625,79.7,20075.0,13.0,5080.607240000005,5079.782277999947,2722.5097374061847,TMobile,NSA+LTE,uplink
2021-01-24 13:08:04,44.97375943000001,-93.22259513,4.465300000000001,0.0034726568,0.08602325599999999,167,0.0,CONNECTED,-75.0,-75.0,3.0,-75.9,-75.9,3.0,2093786,133105885,-1291.5,3723000.0,['CONNECTED'],0.806432,80.580768,4808.2545,4744.157972999999,2386.8854324062495,76.5,20075.0,14.0,5235.752290458077,5234.593894778913,2877.3213541851296,TMobile,NSA+LTE,uplink
2021-01-24 13:08:05,44.97375947,-93.2225952,4.478600000000002,0.003949804349999999,0.08440305199999999,340,0.0,CONNECTED,-75.0,-75.0,3.0,-77.8,-77.8,3.0,2187178,143427901,-1257.3,3723000.0,['CONNECTED'],0.747136,82.576128,4680.9279,4717.648583,2360.3760424062502,79.7,20075.0,15.0,5323.93225999998,5325.112369999972,2967.839829406204,TMobile,NSA+LTE,uplink
2021-01-24 13:08:06,44.9737594,-93.2225952,4.4509,0.00158011381,0.080622576,279,0.0,CONNECTED,-79.0,-79.0,3.0,-79.7,-79.7,3.0,2277074,153389429,-1306.7,3723000.0,['CONNECTED'],0.719168,79.692224,4864.8441,4678.658573,2321.38603240625,80.7,20075.0,16.0,5406.554259999996,5407.099158000004,3049.8266174062146,TMobile,NSA+LTE,uplink
2021-01-24 13:08:07,44.97375886,-93.22259388,4.424199999999999,0.06934786074000003,0.30861430320000005,201,0.0,CONNECTED,-77.0,-77.0,4.0,-77.9,-77.9,3.7,2360992,161896017,-1330.8,3723000.0,['CONNECTED'],0.671344,68.052704,4954.5684,4681.0023599999995,2323.7298194062496,57.7,20075.0,17.0,5359.0908199999985,5359.061725999993,3001.789185406245,TMobile,NSA+LTE,uplink
2021-01-24 13:08:08,44.97375612999999,-93.22258843,4.395199999999999,0.34232474,0.6126032728,122,0.0,CONNECTED,-75.0,-75.0,5.0,-75.6,-75.6,4.7,2446584,171186189,-1321.9,3723000.0,['CONNECTED'],0.684736,74.321376,4921.4337,4699.5428999999995,2342.2703594062496,68.2,20075.0,18.0,5433.815580000015,5433.036780000011,3075.7642394062573,TMobile,NSA+LTE,uplink
2021-01-24 13:08:09,44.97375108,-93.22258066000002,4.3130000000000015,0.576568228,0.080622576,131,0.0,CONNECTED,-75.0,-75.0,5.0,-75.7,-75.7,5.0,2523492,178999093,-1319.2,3723000.0,['CONNECTED'],0.615264,62.503232,4911.3816,4729.587509999999,2372.3149694062495,82.8,20075.0,19.0,5383.18269999999,5383.372856000008,3026.100315406258,TMobile,NSA+LTE,uplink
2021-01-24 13:08:10,44.97375252,-93.22258184,4.634200000000002,0.2509609432,0.0483735456,82,0.0,CONNECTED,-76.0,-76.0,5.0,-78.8,-78.8,4.3,2608044,187718365,-1278.7,3723000.0,['CONNECTED'],0.676416,69.754176,4760.6001,4761.12132,2403.8487794062503,57.7,20075.0,20.0,5379.014739999999,5378.566614000012,3021.294073406242,TMobile,NSA+LTE,uplink
2021-01-24 13:08:11,44.97375597,-93.22258376,5.5891,0.008853442029999999,0.0,111,0.0,CONNECTED,-80.0,-80.0,4.0,-80.0,-80.0,3.3,2702528,196733653,-1190.0,3723000.0,['CONNECTED'],0.755872,72.122304,4430.37,4723.96578,2366.6932394062505,70.3,20075.0,21.0,5012.673760000004,5012.867121999987,2655.5945814062607,TMobile,NSA+LTE,uplink
2021-01-24 13:08:12,44.97375794,-93.22258451,6.681399999999999,0.0007216079340999999,0.0,295,0.0,CONNECTED,-80.0,-80.0,3.0,-80.7,-80.7,3.0,2795220,205872509,-1248.3,3723000.0,['CONNECTED'],0.741536,73.110848,4647.4209,4729.84812,2372.5755794062497,67.1,20075.0,22.0,4880.151850370084,4880.890364072836,2523.6178234790605,TMobile,NSA+LTE,uplink
