timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-24 11:52:59,44.97378714,-93.22257434000002,4.5996,0.006912138199999999,0.08602325599999999,145,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5564373,10714072,-1111.1,3797000,['CONNECTED'],1.039008,42.388064,4218.846699999999,2887.2978644444424,530.0253238506925,8.39,20070.0,2.0,3172.0231200000017,3172.6155560000643,815.343015406316,TMobile,SA only,uplink
2021-01-24 11:53:00,44.9737871,-93.2225743,4.612200000000001,0.006510948200000001,0.08602325599999999,144,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5631273,13722949,-800.5,3797000,['CONNECTED'],0.5352,24.071016,3039.4985,2935.367884444443,578.0953438506931,11.5,20070.0,3.0,4231.457619999988,4230.217052000082,1872.9445114063278,TMobile,SA only,uplink
2021-01-24 11:53:01,44.97378716000001,-93.22257424000004,4.5912000000000015,0.005653068960000001,0.08602325599999999,89,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5674747,15987605,-892.2,3797000,['CONNECTED'],0.347792,18.117248,3387.6834,3039.3297444444424,682.0572038506925,0.0,20070.0,4.0,3892.2948000000088,3892.861622000096,1535.5890814063287,TMobile,SA only,uplink
2021-01-24 11:53:02,44.9737872,-93.22257420000004,4.5588,0.005155684139999999,0.08602325599999999,45,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5710055,18072677,-836.3,3797000,['CONNECTED'],0.282464,16.680576,3175.4311,3121.800584444443,764.5280438506929,21.0,20070.0,5.0,3386.97207441488,3387.789181836444,1030.5166412426972,TMobile,SA only,uplink
2021-01-24 11:53:03,44.9737872,-93.22257420000004,4.4872,0.003312393240000001,0.08602325599999999,36,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5753787,20199393,-754.5,3797000,['CONNECTED'],0.349856,17.013728,2864.8365,3163.036004444443,805.7634638506929,10.5,20070.0,6.0,3371.5759400000056,3370.12710600008,1012.8545654063299,TMobile,SA only,uplink
2021-01-24 11:53:04,44.973787255555564,-93.22257414444445,4.429111111111112,0.004904245177777778,0.08602325599999999,33,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5792267,22494121,-793.5555555555555,3797000,['CONNECTED'],0.30784,18.357824,3013.130444444444,3198.976718888887,841.7041782951369,36.7,20070.0,7.0,3443.47791999999,3443.5764480000785,1086.3039074063329,TMobile,SA only,uplink
2021-01-24 11:53:05,44.97378730000001,-93.2225741,4.306000000000001,0.005626101360000003,0.08602325599999999,34,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5832719,25214798,-865.0,3797000,['CONNECTED'],0.323616,21.765416,3284.405,3211.2030588888874,853.9305182951375,27.3,20070.0,8.0,3540.8213200000027,3541.862040000082,1184.589499406332,TMobile,SA only,uplink
2021-01-24 11:53:06,44.97378724,-93.22257404,4.1914,0.00541696102,0.08602325599999999,89,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5867091,27674666,-900.5,3797000,['CONNECTED'],0.274976,19.678944,3419.1985,3257.4125488888876,900.1400082951377,22.0,20070.0,9.0,3500.700880000002,3500.593294000087,1143.3207534063479,TMobile,SA only,uplink
2021-01-24 11:53:07,44.97378714,-93.22257394000002,4.097,0.00876900132,0.08602325599999999,136,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5895899,29801382,-810.8,3797000,['CONNECTED'],0.230464,17.013728,3078.6076,3248.7174188888876,891.4448782951376,0.0,20070.0,10.0,3304.9647400000017,3303.7534160001223,946.4808754063621,TMobile,SA only,uplink
2021-01-24 11:53:08,44.9737871,-93.2225739,4.010999999999999,0.008500824640000001,0.08602325599999999,144,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,5921379,31416882,-882.8,3797000,['CONNECTED'],0.20384,12.924,3351.9916,3283.362934444443,926.0903938506931,6.29,20070.0,11.0,3616.5369799999958,3616.6919660000967,1259.4194254063575,TMobile,SA only,uplink
