timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Fixedtimestamp,_start,_end,iperf_type,Throughput,run_number,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,radio_type_used,direction
2021-01-23 12:17:27,44.97372516000001,-93.2225092,0.0059846538799999995,234,CONNECTED,-71.0,-71.0,4.0,-71.1,-71.1,4.0,206571405,1539060,-842.7,3800000.0,['CONNECTED'],13.87692,0.110496,3202.26,2606.3537333333334,222.3840213333333,2021-01-23 12:17:27-06:00,0.0,1.0,parallel-merged,60.2,20065.0,0.0,0.0,3111.2663532706547,3110.268871774406,726.2991597743961,TMobile,NSA+LTE,downlink
2021-01-23 12:17:28,44.97372534,-93.2225092,0.0123732022,359,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,4.7,217014029,1593980,-1050.3,3800000.0,['CONNECTED'],83.540992,0.43936,3991.14,2754.3139833333335,370.3442713333334,2021-01-23 12:17:28-06:00,1.0,2.0,parallel-merged,94.6,20065.0,1.0,1.0,3530.4259399999896,3529.0964100000233,1145.1266980000346,TMobile,NSA+LTE,downlink
2021-01-23 12:17:29,44.97372539999999,-93.2225092,0.009739811320000005,359,CONNECTED,-70.0,-70.0,5.0,-70.1,-70.1,5.0,229445173,1654300,-1220.2,3800000.0,['CONNECTED'],99.449152,0.48256,4636.76,2953.1128133333336,569.1431013333336,2021-01-23 12:17:29-06:00,2.0,3.0,parallel-merged,76.4,20065.0,2.0,2.0,4802.607700000016,4803.022482000026,2419.0527700000316,TMobile,NSA+LTE,downlink
2021-01-23 12:17:30,44.97372539999999,-93.2225092,0.00490086646,215,CONNECTED,-70.0,-70.0,5.0,-72.7,-72.7,3.2,239452637,1713716,-1182.8,3800000.0,['CONNECTED'],80.059712,0.475328,4494.64,3122.169180000001,738.1994680000007,2021-01-23 12:17:30-06:00,3.0,4.0,parallel-merged,75.3,20065.0,3.0,3.0,4754.856799999992,4756.076920000005,2372.107208000011,TMobile,NSA+LTE,downlink
2021-01-23 12:17:31,44.97372539999999,-93.22250924,0.0028952298600000005,110,CONNECTED,-73.0,-73.0,3.0,-73.0,-73.0,2.1,249625981,1777968,-1185.1,3800000.0,['CONNECTED'],81.386752,0.514016,4503.38,3321.73253,937.7628180000002,2021-01-23 12:17:31-06:00,4.0,5.0,parallel-merged,83.6,20065.0,4.0,4.0,4801.78342,4801.462940000016,2417.4932279999866,TMobile,NSA+LTE,downlink
2021-01-23 12:17:32,44.97372544,-93.22250929999998,0.006249478199999999,299,CONNECTED,-73.0,-73.0,2.0,-73.9,-73.9,2.0,259812021,1838184,-1205.1,3800000.0,['CONNECTED'],81.48832,0.481728,4579.38,3530.7534700000006,1146.7837580000005,2021-01-23 12:17:32-06:00,5.0,6.0,parallel-merged,78.0,20065.0,5.0,5.0,4950.8749800000105,4950.462324000007,2566.4926119999996,TMobile,NSA+LTE,downlink
2021-01-23 12:17:33,44.97372554000001,-93.22250929999998,0.009305557800000001,346,CONNECTED,-74.0,-74.0,3.0,-74.9,-74.9,2.9,270240777,1903236,-1201.1,3800000.0,['CONNECTED'],83.430048,0.520416,4564.18,3757.9297000000006,1373.9599880000005,2021-01-23 12:17:33-06:00,6.0,7.0,parallel-merged,80.7,20065.0,6.0,6.0,4728.9431800000075,4728.668196,2344.6984839999814,TMobile,NSA+LTE,downlink
2021-01-23 12:17:34,44.97372560000001,-93.22250929999998,0.006831849400000001,352,CONNECTED,-74.0,-74.0,3.0,-74.1,-74.1,3.0,281173701,1955184,-1071.9,3800000.0,['CONNECTED'],87.463392,0.415584,4073.2200000000003,3923.3859,1539.4161880000001,2021-01-23 12:17:34-06:00,7.0,8.0,parallel-merged,73.7,20065.0,7.0,7.0,4761.520959999993,4762.268486000004,2378.2987740000053,TMobile,NSA+LTE,downlink
2021-01-23 12:17:35,44.97372560000001,-93.22250929999998,0.00334485326,356,CONNECTED,-70.0,-70.0,3.0,-70.4,-70.4,3.0,288386053,1995900,-1102.1,3800000.0,['CONNECTED'],57.698816,0.325728,4187.98,4110.878000000001,1726.9082880000005,2021-01-23 12:17:35-06:00,8.0,9.0,parallel-merged,54.0,20065.0,8.0,8.0,4386.660432086415,4385.574414882974,2001.6047028829826,TMobile,NSA+LTE,downlink
2021-01-23 12:17:36,44.97372560000001,-93.22250929999998,0.001087833048,231,CONNECTED,-70.0,-70.0,3.0,-70.9,-70.9,3.0,297131953,2041556,-1185.8,3800000.0,['CONNECTED'],69.9672,0.365248,4506.04,4273.898000000001,1889.928288000001,2021-01-23 12:17:36-06:00,9.0,10.0,parallel-merged,79.0,20065.0,9.0,9.0,4558.628119999979,4560.192454000001,2176.2227420000218,TMobile,NSA+LTE,downlink
