timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-22 23:22:35,44.97375824,-93.22252876,4.7812,0.0031200145599999994,0.080622576,122,0.0,CONNECTED,-70,-70,3,-70.0,-70.0,3.0,109701832,1559040,-851.1,3785000.0,['CONNECTED'],35.489632,0.410592,3221.4135,2670.1660999999986,312.89355940624864,39.1,20036.0,2.0,3092.9310599999967,3093.901536000057,736.6289954062945,TMobile,SA only,downlink
2021-01-22 23:22:36,44.97375826,-93.2225287,4.809199999999999,0.0046391092400000005,0.080622576,65,0.0,CONNECTED,-70,-70,3,-70.0,-70.0,3.0,115217132,1604936,-836.2,3785000.0,['CONNECTED'],44.1224,0.367168,3165.017,2773.231649999999,415.9591094062489,37.1,20036.0,3.0,3260.8654399999937,3260.1316180000636,902.8590774063075,TMobile,SA only,downlink
2021-01-22 23:22:37,44.973758200000006,-93.22252866,4.815400000000001,0.0037331827600000003,0.080622576,110,0.0,CONNECTED,-70,-70,3,-70.0,-70.0,3.0,118097276,1636189,-914.6,3785000.0,['CONNECTED'],23.041152,0.250024,3461.761,2874.934599999998,517.6620594062483,19.4,20036.0,4.0,3445.971039999994,3445.177052000075,1087.9045114063163,TMobile,SA only,downlink
2021-01-22 23:22:38,44.973758200000006,-93.22252856666664,4.796666666666665,0.0056339122,0.080622576,106,0.0,CONNECTED,-70,-70,3,-70.0,-70.0,3.0,120426510,1659402,-733.8888888888888,3785000.0,['CONNECTED'],18.633872,0.185704,2777.769444444444,2913.0074944444427,555.7349538506928,21.0,20036.0,5.0,3486.6448000000014,3487.9346200000614,1130.662079406329,TMobile,SA only,downlink
2021-01-22 23:22:39,44.973758200000006,-93.22252850000001,4.7352,0.0052135457799999995,0.080622576,98,0.0,CONNECTED,-70,-70,3,-70.0,-70.0,2.4,122620746,1678414,-749.9,3785000.0,['CONNECTED'],17.553888,0.152096,2838.3715,2943.476744444443,586.2042038506929,16.0,20036.0,6.0,3203.4126599999922,3203.4033400000762,846.1307994063221,TMobile,SA only,downlink
2021-01-22 23:22:40,44.973758200000006,-93.22252847,4.647,0.00234761808,0.080622576,94,0.0,CONNECTED,-70,-70,2,-70.0,-70.0,2.0,125186538,1699214,-751.3,3785000.0,['CONNECTED'],20.526336,0.1664,2843.6705,3000.705944444443,643.4334038506931,21.7,20036.0,7.0,3122.7940588117613,3122.84365073022,765.5711101364839,TMobile,SA only,downlink
2021-01-22 23:22:41,44.973758200000006,-93.22252837,4.5806,0.004301652810000001,0.080622576,90,0.0,CONNECTED,-70,-70,2,-70.0,-70.0,2.0,128220974,1721678,-849.0,3785000.0,['CONNECTED'],24.275488,0.179712,3213.465,3002.257794444443,644.985253850693,24.4,20036.0,8.0,2992.7499600000074,2993.6882380000798,636.4156974063396,TMobile,SA only,downlink
2021-01-22 23:22:42,44.973758200000006,-93.22252827,4.5199,0.006371157299999999,0.080622576,89,0.0,CONNECTED,-70,-70,2,-70.6,-70.6,2.0,131361610,1744765,-891.6,3785000.0,['CONNECTED'],25.125088,0.184696,3374.706,3042.4544944444424,685.1819538506925,26.7,20036.0,9.0,3220.7938000000004,3219.3444880000657,862.0719474063359,TMobile,SA only,downlink
2021-01-22 23:22:43,44.97375814000001,-93.22252817,4.4712,0.00894608485,0.080622576,105,0.0,CONNECTED,-71,-71,2,-71.0,-71.0,2.0,135242330,1770463,-757.1,3785000.0,['CONNECTED'],31.04576,0.205584,2865.6235,3053.8851944444423,696.6126538506924,31.4,20036.0,10.0,3199.3561400000085,3199.908432000091,842.635891406349,TMobile,SA only,downlink
2021-01-22 23:22:44,44.97375797000001,-93.2225281,4.4595,0.0112182664,0.080622576,148,0.0,CONNECTED,-71,-71,2,-71.0,-71.0,2.0,139239544,1795143,-781.3,3785000.0,['CONNECTED'],31.977712,0.19744,2957.2205,3071.901794444443,714.6292538506932,29.5,20036.0,11.0,3086.4325600000047,3087.304274000085,730.0317334063491,TMobile,SA only,downlink
2021-01-22 23:22:45,44.973757899999995,-93.22252807,4.437799999999998,0.007172900909999999,0.080622576,157,0.0,CONNECTED,-71,-71,2,-71.6,-71.6,1.4,143559448,1821975,-764.7,3785000.0,['CONNECTED'],34.559232,0.214656,2894.3895,3039.199394444443,681.9268538506931,34.8,20036.0,12.0,3317.9293599999987,3317.736142000077,960.4636014063328,TMobile,SA only,downlink
2021-01-22 23:22:46,44.97375787,-93.22252797000002,4.4259,0.006522437689999999,0.080622576,139,0.0,CONNECTED,-72,-72,1,-72.0,-72.0,1.0,148527568,1850991,-798.3,3785000.0,['CONNECTED'],39.74496,0.232128,3021.5655,3024.854244444443,667.581703850693,40.8,20036.0,13.0,3255.595520000001,3254.8536500000864,897.5811094063392,TMobile,SA only,downlink
2021-01-22 23:22:47,44.9737578,-93.22252787,4.4186,0.0085921362,0.080622576,131,0.0,CONNECTED,-72,-72,1,-72.0,-72.0,1.0,154203844,1888410,-849.7,3785000.0,['CONNECTED'],45.410208,0.299352,3216.1145,3000.2895944444435,643.0170538506936,37.5,20036.0,14.0,3435.520824164834,3435.6187577516384,1078.3462171578935,TMobile,SA only,downlink
2021-01-22 23:22:48,44.9737578,-93.22252779999998,4.4088,0.007236157400000002,0.080622576,116,0.0,CONNECTED,-72,-72,1,-72.0,-72.0,1.0,157790728,1920132,-858.6,3785000.0,['CONNECTED'],28.695072,0.253776,3249.801,3047.492749999999,690.2202094062491,31.2,20036.0,15.0,3293.7536600000003,3293.361452000076,936.0889114063386,TMobile,SA only,downlink
2021-01-22 23:22:49,44.97375777000001,-93.22252777,4.3873000000000015,0.004890700999999999,0.080622576,119,0.0,CONNECTED,-72,-72,1,-72.0,-72.0,1.0,162419180,1956572,-825.8,3785000.0,['CONNECTED'],37.027616,0.29152,3125.653,3076.220899999999,718.948359406249,34.7,20036.0,16.0,3528.195519999998,3529.5902000000924,1172.3176594063368,TMobile,SA only,downlink
2021-01-22 23:22:50,44.97375773,-93.22252767,4.3513,0.00539739472,0.080622576,120,0.0,CONNECTED,-72,-72,1,-72.0,-72.0,1.0,166316098,1991392,-819.3,3785000.0,['CONNECTED'],31.175344,0.27856,3101.0505,3101.9588999999987,744.6863594062488,29.8,20036.0,17.0,3247.0857599999918,3247.2428940001278,889.9703534063609,TMobile,SA only,downlink
2021-01-22 23:22:51,44.9737578,-93.22252759999999,4.3268,0.00494416879,0.080622576,68,0.0,CONNECTED,-72,-72,2,-72.6,-72.6,1.3,171181318,2023944,-872.4,3785000.0,['CONNECTED'],38.92176,0.260416,3302.034,3110.8157999999985,753.5432594062486,41.9,20036.0,18.0,3248.945160000002,3247.945460000119,890.672919406368,TMobile,SA only,downlink
2021-01-22 23:22:52,44.97375777000001,-93.22252756999998,4.3107,0.0046398902899999995,0.080622576,76,0.0,CONNECTED,-73,-73,2,-73.0,-73.0,2.0,177133454,2056859,-840.5,3785000.0,['CONNECTED'],47.617088,0.26332,3181.2925,3091.474449999999,734.2019094062489,43.8,20036.0,19.0,3451.777100000009,3450.79259600013,1093.520055406365,TMobile,SA only,downlink
2021-01-22 23:22:53,44.97375770000002,-93.22252749999998,4.294499999999998,0.0055622391100000005,0.080622576,128,0.0,CONNECTED,-73,-73,2,-73.0,-73.0,2.0,182709902,2085409,-727.0,3775100.0,['CONNECTED'],44.611584,0.2284,2744.4977,3079.3618699999984,722.0893294062485,42.4,20036.0,20.0,3575.271139999993,3576.8401320001044,1219.567591406368,TMobile,SA only,downlink
2021-01-22 23:22:54,44.97375770000002,-93.22252749999998,4.2936999999999985,0.003709163799999999,0.080622576,138,0.0,CONNECTED,-72,-72,2,-72.4,-72.4,2.0,187453582,2111261,-832.1,3752000.0,['CONNECTED'],37.94944,0.206816,3122.0392,3095.8437399999984,738.5711994062485,36.9,20036.0,21.0,3158.2671199999986,3158.7446980001105,801.472157406358,TMobile,SA only,downlink
2021-01-22 23:22:55,44.97375767000001,-93.22252749999998,4.306600000000001,0.0015778876200000006,0.080622576,154,0.0,CONNECTED,-72,-72,2,-72.0,-72.0,2.0,192316710,2137625,-843.5,3752000.0,['CONNECTED'],38.905024,0.210912,3164.812,3122.8859899999984,765.6134494062485,36.5,20036.0,22.0,3334.740888177631,3334.7852590519087,977.5127184581737,TMobile,SA only,downlink
2021-01-22 23:22:56,44.9737576,-93.22252747,4.3238,0.0013342160800000002,0.080622576,154,0.0,CONNECTED,-71,-71,3,-71.1,-71.1,2.9,197187492,2165529,-795.2,3752000.0,['CONNECTED'],38.966256,0.223232,2983.5904,3119.088479999998,761.8159394062482,37.7,20036.0,23.0,3339.5209200000013,3338.3662640000925,981.0937234063503,TMobile,SA only,downlink
2021-01-22 23:22:57,44.97375756999999,-93.2225274,4.3325000000000005,0.00431995521,0.080622576,112,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,201725096,2191944,-868.6,3752000.0,['CONNECTED'],36.300832,0.21132,3258.9872,3123.3757499999983,766.1032094062484,31.5,20036.0,24.0,3382.7537399999865,3382.8260300000875,1025.5534894063505,TMobile,SA only,downlink
2021-01-22 23:22:58,44.97375747,-93.2225274,4.3496000000000015,0.007091093579999998,0.080622576,159,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,205179928,2214668,-758.7,3752000.0,['CONNECTED'],27.638656,0.181792,2846.6424,3083.059889999998,725.7873494062483,27.5,20036.0,25.0,3457.7268799999924,3458.2095640001266,1100.9370234063638,TMobile,SA only,downlink
2021-01-22 23:22:59,44.9737574,-93.2225274,4.3701,0.0081234276,0.080622576,173,0.0,CONNECTED,-71,-71,3,-71.0,-71.0,3.0,209372412,2239942,-1331.2,3752000.0,['CONNECTED'],33.539872,0.202192,4994.6624,3269.9608299999986,912.6882894062487,35.6,20036.0,26.0,3336.3246400000116,3336.0169700000984,978.7444294063637,TMobile,SA only,downlink
2021-01-22 23:23:00,44.97375737,-93.2225274,4.379899999999999,0.005400684850000001,0.080622576,176,0.0,CONNECTED,-71,-71,3,-71.4,-71.4,2.6,213966880,2273223,-1640.5,3752000.0,['CONNECTED'],36.755744,0.266248,6155.156,3575.371379999999,1218.0988394062492,32.8,20036.0,27.0,5221.193679999987,5218.5022420001105,2861.2297014063497,TMobile,SA only,downlink
2021-01-22 23:23:01,44.97375727000001,-93.2225274,4.3687,0.003682644332,0.080622576,179,0.0,CONNECTED,-72,-72,2,-72.0,-72.0,2.0,218475784,2308700,-1015.9,3752000.0,['CONNECTED'],36.071232,0.283816,3811.6568,3626.333659999999,1269.061119406249,35.9,20036.0,28.0,5916.2859999999955,5915.927620000097,3558.655079406343,TMobile,SA only,downlink
2021-01-22 23:23:02,44.97375714,-93.22252737,4.3516,0.003536943958000001,0.080622576,174,0.0,CONNECTED,-72,-72,3,-72.0,-72.0,2.2,223702962,2339360,-966.6,3752000.0,['CONNECTED'],41.817424,0.24528,3626.6832,3670.8727299999982,1313.6001894062483,41.8,20036.0,29.0,4509.549109821963,4511.117105421205,2153.8445648274146,TMobile,SA only,downlink
2021-01-22 23:23:03,44.97375697,-93.2225273,4.3385,0.011433101999999999,0.080622576,163,0.0,CONNECTED,-72,-72,3,-72.0,-72.0,3.0,229199930,2378887,-984.6,3752000.0,['CONNECTED'],43.975744,0.316216,3694.2192,3765.8448799999983,1408.5723394062484,40.6,20036.0,30.0,4424.084900000003,4424.506814000107,2067.234273406337,TMobile,SA only,downlink
2021-01-22 23:23:04,44.97375687,-93.2225273,4.3057,0.013148043000000002,0.080622576,170,0.0,CONNECTED,-72,-72,3,-72.0,-72.0,3.0,233739470,2413755,-1005.6,3752000.0,['CONNECTED'],36.31632,0.278944,3773.0112,3830.9420799999984,1473.6695394062485,35.1,20036.0,31.0,4148.199959999997,4148.8022520000795,1791.5297114063353,TMobile,SA only,downlink
2021-01-22 23:23:05,44.9737568,-93.22252727000004,4.2586,0.011344094200000002,0.080622576,166,0.0,CONNECTED,-72,-72,3,-72.0,-72.0,3.0,239227394,2445878,-973.5,3752000.0,['CONNECTED'],43.903392,0.256984,3652.572,3879.7180799999987,1522.4455394062488,41.3,20036.0,32.0,3954.688020000009,3953.909412000087,1596.6368714063337,TMobile,SA only,downlink
2021-01-22 23:23:06,44.9737568,-93.22252720000002,4.2184,0.00625855072,0.080622576,142,0.0,CONNECTED,-72,-72,3,-72.0,-72.0,3.0,244274630,2473458,-1109.5,3752000.0,['CONNECTED'],40.377888,0.22064,4162.844,3997.6434399999985,1640.3708994062486,38.4,20036.0,33.0,3916.6668599999944,3917.1952280000896,1559.9226874063309,TMobile,SA only,downlink
