timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-24 18:01:10,44.97376630999999,-93.2225019,4.396399999999999,0.011041226300000002,0.08602325599999999,13,0.0,CONNECTED,-75.0,-75.0,1.0,-75.0,-75.0,1.0,1800984,109140270,-1200.0,3773000.0,['CONNECTED'],0.722848,75.454048,4527.6,3086.9717560000013,630.9131170000014,109.0,20085.0,2.0,4901.811420000008,4900.936561999887,2444.877922999885,TMobile,NSA+LTE,uplink
2021-01-24 18:01:11,44.97376641,-93.2225019,4.421200000000002,0.010775874,0.08602325599999999,6,0.0,CONNECTED,-77.0,-77.0,2.0,-77.0,-77.0,2.0,1889312,117647754,-1255.5,3773000.0,['CONNECTED'],0.706624,68.059872,4737.0015,3309.133366000001,853.0747270000011,78.6,20085.0,3.0,5137.435579999992,5136.608811999882,2680.5501729998687,TMobile,NSA+LTE,uplink
2021-01-24 18:01:12,44.97376651,-93.22250191,4.4747,0.010186401640000002,0.08602325599999999,36,0.0,CONNECTED,-77.0,-77.0,2.0,-77.0,-77.0,2.0,1957380,124887606,-1213.4,3773000.0,['CONNECTED'],0.544544,57.918816,4578.1582,3522.057770000001,1065.999131000001,53.5,20085.0,4.0,5341.758240000017,5341.789505999846,2885.7308669998692,TMobile,NSA+LTE,uplink
2021-01-24 18:01:13,44.97376661,-93.222502,4.5436,0.010799039800000005,0.08602325599999999,343,0.0,CONNECTED,-77.0,-77.0,3.0,-77.0,-77.0,3.0,2054620,134676902,-1281.9,3773000.0,['CONNECTED'],0.77792,78.314368,4836.6087,3747.7963600000003,1291.7377210000004,65.0,20085.0,5.0,5302.89495999999,5304.051271999856,2847.9926329998657,TMobile,NSA+LTE,uplink
2021-01-24 18:01:14,44.97376670999999,-93.22250198999998,4.5128,0.012160116199999998,0.08602325599999999,310,0.0,CONNECTED,-78.0,-78.0,2.0,-78.0,-78.0,2.0,2140992,142922170,-1204.2,3773000.0,['CONNECTED'],0.690976,65.962144,4543.4466,3956.971480000001,1500.9128410000012,77.6,20085.0,6.0,5078.006859999993,5078.539447999854,2622.4808089998724,TMobile,NSA+LTE,uplink
2021-01-24 18:01:15,44.97376681,-93.2225019,4.5121,0.011954018099999998,0.08602325599999999,7,0.0,CONNECTED,-71.0,-71.0,5.0,-71.0,-71.0,5.0,2227873,151699881,-1053.1,3773000.0,['CONNECTED'],0.695048,70.221688,3973.3462999999997,4111.400370000001,1655.3417310000013,71.3,20085.0,7.0,5202.398359671937,5202.5024564911355,2746.443817491164,TMobile,NSA+LTE,uplink
2021-01-24 18:01:16,44.97376691999999,-93.2225019,4.5192,0.012184967699999995,0.085483188,8,0.0,CONNECTED,-70.0,-70.0,4.0,-70.0,-70.0,4.0,2311018,159993436,-1080.5,3773000.0,['CONNECTED'],0.66516,66.34844,4076.7265,4228.853860000001,1772.7952210000012,64.0,20085.0,8.0,4590.7306000000135,4590.646383999849,2134.587744999863,TMobile,NSA+LTE,uplink
2021-01-24 18:01:17,44.97376708,-93.22250191,4.484699999999999,0.0150550341,0.08116264399999999,22,0.0,CONNECTED,-71.0,-71.0,6.0,-71.0,-71.0,6.0,2393594,168264936,-1204.7,3773000.0,['CONNECTED'],0.660608,66.172,4545.3331,4357.7772700000005,1901.7186310000006,66.0,20085.0,9.0,4518.405700000014,4518.019005999853,2061.9603669998696,TMobile,NSA+LTE,uplink
2021-01-24 18:01:18,44.97376687999999,-93.22250198999998,4.453799999999998,0.012692925400000001,0.08602325599999999,191,0.0,CONNECTED,-73.0,-73.0,4.0,-73.0,-73.0,4.0,2471646,177031484,-1216.9,3773000.0,['CONNECTED'],0.624416,70.132384,4591.3637,4480.85253,2024.7938910000003,60.8,20085.0,10.0,5178.318240000008,5176.661419999878,2720.602780999879,TMobile,NSA+LTE,uplink
2021-01-24 18:01:19,44.9737667,-93.2225019,4.4408,0.013540514500000005,0.08602325599999999,179,0.0,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,4.0,2549594,185343252,-1147.8,3773000.0,['CONNECTED'],0.623584,66.494144,4330.6494,4474.0234,2017.9647610000002,74.5,20085.0,11.0,4825.104939999983,4825.934127999869,2369.875488999879,TMobile,NSA+LTE,uplink
