timestamp,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Throughput,run_number,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,network_type,direction
2021-01-23 13:03:58,44.97378500000001,-93.222526,4.388999999999999,0.006164646699999999,0.10816654,308,0.0,CONNECTED,-78.0,-78.0,1.0,-78.0,-78.0,1.0,27650737315,60185364,-1224.5,3786000.0,['CONNECTED'],86.264064,0.521088,4635.957,3121.32984,764.05729940625,78.0,20067.0,2.0,4519.790080000005,4520.566418000048,2163.2938774062977,TMobile,NSA+LTE,downlink
2021-01-23 13:03:59,44.97378504,-93.222526,4.684999999999999,0.00573759922,0.11372614800000001,321,0.0,CONNECTED,-79.0,-79.0,0.0,-79.0,-79.0,0.0,27662804627,60257468,-1182.4,3786000.0,['CONNECTED'],96.538496,0.576832,4476.5664,3330.0141599999997,972.7416194062498,93.6,20067.0,3.0,4818.316580000015,4817.0208000000675,2459.7482594063163,TMobile,NSA+LTE,downlink
2021-01-23 13:04:00,44.97378509999999,-93.222526,5.2634,0.00469504508,0.1054883664,345,0.0,CONNECTED,-77.0,-77.0,0.0,-77.0,-77.0,0.0,27672842727,60323352,-1262.9,3786000.0,['CONNECTED'],80.3048,0.527072,4781.3394,3532.868039999999,1175.595499406249,78.4,20067.0,4.0,4947.56091999999,4947.106676000071,2589.8341354063155,TMobile,NSA+LTE,downlink
2021-01-23 13:04:01,44.97378514,-93.22252596,5.697799999999999,0.005367459779999999,0.08278284800000002,221,0.0,CONNECTED,-76.0,-76.0,2.0,-76.0,-76.0,2.0,27686757079,60395424,-1102.8,3786000.0,['CONNECTED'],111.314816,0.576576,4175.2008,3694.416659999999,1337.144119406249,102.0,20067.0,5.0,4984.5002399999885,4984.965798000056,2627.6932574063117,TMobile,NSA+LTE,downlink
2021-01-23 13:04:02,44.9737852,-93.22252590000002,6.047000000000001,0.0072805434000000014,0.08602325599999999,24,0.0,CONNECTED,-72.0,-72.0,4.0,-72.0,-72.0,4.0,27701196275,60454808,-1119.2,3786000.0,['CONNECTED'],115.513568,0.475072,4237.2912,3860.659919999999,1503.3873794062492,113.0,20067.0,6.0,4822.074160000006,4822.560216000097,2465.287675406337,TMobile,NSA+LTE,downlink
2021-01-23 13:04:03,44.97378523999999,-93.22252590000002,6.1746,0.007132199240000001,0.083862984,20,0.0,CONNECTED,-73.0,-73.0,4.0,-73.0,-73.0,4.0,27714112435,60513204,-1190.9,3764400.0,['CONNECTED'],103.32928,0.467168,4483.02396,4064.1216959999992,1706.8491554062493,103.0,20067.0,7.0,4761.090298059618,4761.94341068222,2404.6708700884788,TMobile,NSA+LTE,downlink
2021-01-23 13:04:04,44.97378533999999,-93.22252590000002,6.366800000000001,0.0077691006,0.080622576,9,0.0,CONNECTED,-73.0,-73.0,3.0,-73.0,-73.0,3.0,27726731227,60570300,-1127.3,3759000.0,['CONNECTED'],100.950336,0.456768,4237.5207,4235.1582659999995,1877.8857254062495,94.6,20067.0,8.0,4840.005480000009,4838.877174000106,2481.6046334063285,TMobile,NSA+LTE,downlink
2021-01-23 13:04:05,44.97378544000001,-93.22252590000002,6.1804000000000014,0.0096149354,0.080622576,2,0.0,CONNECTED,-73.0,-73.0,4.0,-73.0,-73.0,4.0,27740156163,60628488,-1241.5,3759000.0,['CONNECTED'],107.399488,0.465504,4666.7985,4380.671735999998,2023.3991954062485,104.0,20067.0,9.0,4741.085539999991,4740.445496000083,2383.1729554063363,TMobile,NSA+LTE,downlink
2021-01-23 13:04:06,44.97378550000001,-93.22252590000002,5.899,0.010449998,0.080622576,0,0.0,CONNECTED,-72.0,-72.0,3.0,-72.0,-72.0,3.0,27753156311,60683088,-1203.8,3759000.0,['CONNECTED'],104.001184,0.4368,4525.0842,4433.151395999998,2075.8788554062485,101.0,20067.0,10.0,4994.609719999981,4994.207316000069,2636.934775406322,TMobile,NSA+LTE,downlink
2021-01-23 13:04:07,44.97378550000001,-93.22252594,5.762200000000001,0.0077476049200000015,0.080622576,125,0.0,CONNECTED,-72.0,-72.0,6.0,-72.0,-72.0,6.0,27764923259,60736024,-1160.1,3759000.0,['CONNECTED'],94.135584,0.423488,4360.8159,4457.959805999998,2100.687265406248,90.2,20067.0,11.0,4894.753040000004,4895.427486000058,2538.1549454062974,TMobile,NSA+LTE,downlink
