start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500107,0.500107,94371840,1509626000.0,2,False,0,summary,72.2015,0.440492,2021-05-18 20:58:29.500107,1509.626,TCP,downlink,1509.626
0.500107,1.00012,0.500013,159237248,2547729000.0,0,False,1,summary,88.211,4.6569,2021-05-18 20:58:30.000120,2547.729,TCP,downlink,2028.6774999999998
1.00012,1.500077,0.499957,127838048,2045585000.0,1,False,2,summary,80.069,4.076572,2021-05-18 20:58:30.500077,2045.585,TCP,downlink,2034.3133333333333
1.500077,2.000116,0.500039,121882912,1949974000.0,1,False,3,summary,74.578875,3.697484,2021-05-18 20:58:31.000116,1949.974,TCP,downlink,2181.096
2.000116,2.500173,0.500057,100232352,1603535000.0,0,False,4,summary,87.543625,3.78142,2021-05-18 20:58:31.500173,1603.535,TCP,downlink,1866.3646666666664
2.500173,3.000111,0.499938,126359904,2022009000.0,1,False,5,summary,88.841875,3.79776,2021-05-18 20:58:32.000111,2022.009,TCP,downlink,1858.5059999999996
3.000111,3.50009,0.499979,121430272,1942966000.0,0,False,6,summary,84.996875,3.71778,2021-05-18 20:58:32.500090,1942.966,TCP,downlink,1856.1699999999994
3.50009,4.000074,0.499984,127739776,2043902000.0,0,False,7,summary,90.953875,3.906808,2021-05-18 20:58:33.000074,2043.902,TCP,downlink,2002.9589999999996
4.000074,4.50013,0.500056,123646720,1978127000.0,0,False,8,summary,95.9375,4.13574,2021-05-18 20:58:33.500130,1978.127,TCP,downlink,1988.3316666666663
4.50013,5.000444,0.500314,127625856,2040732000.0,0,False,9,summary,105.044375,4.403888,2021-05-18 20:58:34.000444,2040.732,TCP,downlink,2020.9203333333328
5.000444,5.500119,0.499675,125548128,2010076000.0,0,False,10,summary,113.9855,4.700932,2021-05-18 20:58:34.500119,2010.076,TCP,downlink,2009.6449999999995
5.500119,6.000128,0.500009,113029888,1808445000.0,0,False,11,summary,154.45475,5.011908,2021-05-18 20:58:35.000128,1808.445,TCP,downlink,1953.084333333333
6.000128,6.500152,0.500024,112724768,1803509000.0,1,False,12,summary,131.63625,4.73774,2021-05-18 20:58:35.500152,1803.509,TCP,downlink,1874.0099999999995
6.500152,7.000062,0.49991,127649344,2042758000.0,0,False,13,summary,145.700875,5.155184,2021-05-18 20:58:36.000062,2042.758,TCP,downlink,1884.9039999999995
