start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.50012,0.50012,101711872,1627000000.0,0,False,0,summary,56.370625,0.337292,2021-05-18 21:17:39.500120,1627.0,TCP,downlink,1627.0
0.50012,1.000112,0.499992,53926432,862836489.272485,0,False,1,summary,52.51075,0.520128,2021-05-18 21:17:40.000112,862.836489272485,TCP,downlink,1244.9182446362424
1.000112,1.500184,0.500072,57927648,926708917.447503,0,False,2,summary,51.8325,0.834888,2021-05-18 21:17:40.500184,926.7089174475029,TCP,downlink,1138.8484689066627
1.500184,2.000116,0.499932,79273152,1268543000.0,0,False,3,summary,56.813625,1.31752,2021-05-18 21:17:41.000116,1268.543,TCP,downlink,1019.3628022399959
2.000116,2.500601,0.500485,87167168,1393323000.0,0,False,4,summary,61.75375,1.872564,2021-05-18 21:17:41.500601,1393.323,TCP,downlink,1196.1916391491677
2.500601,3.000117,0.499516,111242752,1781609000.0,0,False,5,summary,89.42725,2.547148,2021-05-18 21:17:42.000117,1781.609,TCP,downlink,1481.158333333333
3.000117,3.50038,0.500263,120421856,1925737000.0,0,False,6,summary,103.42175,3.2852,2021-05-18 21:17:42.500380,1925.737,TCP,downlink,1700.223
3.50038,4.000109,0.499729,104575296,1674112000.0,1,False,7,summary,127.352,3.796556,2021-05-18 21:17:43.000109,1674.112,TCP,downlink,1793.8193333333331
4.000109,4.50011,0.500001,134532384,2152514000.0,0,False,8,summary,137.04975,4.511388,2021-05-18 21:17:43.500110,2152.514,TCP,downlink,1917.4543333333331
4.50011,5.000243,0.500133,90402432,1446054000.0,2,False,9,summary,162.260125,4.326488,2021-05-18 21:17:44.000243,1446.054,TCP,downlink,1757.5599999999997
5.000243,5.500094,0.499851,139729312,2236335000.0,1,False,10,summary,139.040625,4.55112,2021-05-18 21:17:44.500094,2236.335,TCP,downlink,1944.9676666666664
5.500094,6.000106,0.500012,132757376,2124066000.0,0,False,11,summary,158.081875,5.022228,2021-05-18 21:17:45.000106,2124.066,TCP,downlink,1935.4849999999997
6.000106,6.500105,0.499999,127393248,2038297000.0,2,False,12,summary,165.051625,5.02584,2021-05-18 21:17:45.500105,2038.297,TCP,downlink,2132.899333333333
6.500105,7.000118,0.500013,111052448,1776793000.0,2,False,13,summary,200.3965,4.7816,2021-05-18 21:17:46.000118,1776.793,TCP,downlink,1979.718666666666
7.000118,7.500118,0.5,114952576,1839241216.0,2,False,14,summary,183.722,4.695428,2021-05-18 21:17:46.500118,1839.241216,TCP,downlink,1884.7770719999992
7.500118,8.000137,0.500019,113904000,1822394000.0,3,False,15,summary,179.60225,4.453252,2021-05-18 21:17:47.000137,1822.394,TCP,downlink,1812.8094053333327
8.000137,8.500115,0.499978,110150656,1762489000.0,0,False,16,summary,155.75425,4.436224,2021-05-18 21:17:47.500115,1762.489,TCP,downlink,1808.0414053333327
8.500115,9.000154,0.500039,132068256,2112927000.0,0,False,17,summary,154.587625,4.553012,2021-05-18 21:17:48.000154,2112.927,TCP,downlink,1899.2699999999993
9.000154,9.500107,0.499953,112648800,1802550000.0,1,False,18,summary,160.60375,4.4892,2021-05-18 21:17:48.500107,1802.55,TCP,downlink,1892.6553333333325
9.500107,10.000136,0.500029,23145472,370306186.334304,1,False,19,summary,169.67375,3.901304,2021-05-18 21:17:49.000136,370.30618633430396,TCP,downlink,1428.5943954447673
10.000136,10.500108,0.499972,108893152,1742388000.0,140,False,20,summary,138.2195,3.42366,2021-05-18 21:17:49.500108,1742.388,TCP,downlink,1305.0813954447672
10.500108,11.000127,0.500019,118553024,1896776000.0,22,False,21,summary,138.241875,3.543544,2021-05-18 21:17:50.000127,1896.776,TCP,downlink,1336.4900621114339
11.000127,11.500209,0.500082,94070528,1504882000.0,0,False,22,summary,115.271375,3.60426,2021-05-18 21:17:50.500209,1504.882,TCP,downlink,1714.681999999999
