start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.000026,1.000025987625122,8218848,65749075.337678,False,False,0,summary,,,2021-01-23 18:12:49.000026,65.749075337678,TCP,downlink,65.749075337678
1.000026,2.000958,1.000931978225708,26247552,209784901.04014826,False,False,1,summary,,,2021-01-23 18:12:50.000958,209.78490104014827,TCP,downlink,137.76698818891313
2.000958,3.000944,0.9999859929084778,52347264,418783977.9455071,False,False,2,summary,,,2021-01-23 18:12:51.000944,418.7839779455071,TCP,downlink,231.4393181077778
3.000944,4.000035,0.9990910291671753,53621472,429362053.58342904,False,False,3,summary,,,2021-01-23 18:12:52.000035,429.36205358342903,TCP,downlink,352.64364418969484
4.000035,5.000905,1.0008699893951416,54334368,434297110.1198551,False,False,4,summary,,,2021-01-23 18:12:53.000905,434.2971101198551,TCP,downlink,427.4810472162638
5.000905,6.002319,1.0014139413833618,54334016,434058394.8726939,False,False,5,summary,,,2021-01-23 18:12:54.002319,434.0583948726939,TCP,downlink,432.5725195253261
6.002319,7.00019,0.9978709816932678,54932544,440397967.3347032,False,False,6,summary,,,2021-01-23 18:12:55.000190,440.3979673347032,TCP,downlink,436.2511574424175
7.00019,8.004675,1.004485011100769,54248288,432048561.40602267,False,False,7,summary,,,2021-01-23 18:12:56.004675,432.04856140602266,TCP,downlink,435.50164120447334
8.004675,9.000139,0.995464026927948,54019168,434122512.0245148,False,False,8,summary,,,2021-01-23 18:12:57.000139,434.1225120245148,TCP,downlink,435.5230135884137
9.000139,10.001268,1.0011290311813354,54122752,432493717.1076538,False,False,9,summary,,,2021-01-23 18:12:58.001268,432.4937171076538,TCP,downlink,432.8882635127305
10.001268,11.000705,0.9994369745254517,54246240,434214393.7651053,False,False,10,summary,,,2021-01-23 18:12:59.000705,434.2143937651053,TCP,downlink,433.61020763242476
11.000705,12.000652,0.9999470114707947,53456384,427673733.8021339,False,False,11,summary,,,2021-01-23 18:13:00.000652,427.67373380213394,TCP,downlink,431.4606148916311
12.000652,13.00088,1.0002280473709106,54287008,434197046.5050874,False,False,12,summary,,,2021-01-23 18:13:01.000880,434.19704650508737,TCP,downlink,432.02839135744233
13.00088,14.001049,1.000169038772583,53227808,425750495.65878725,False,False,13,summary,,,2021-01-23 18:13:02.001049,425.75049565878726,TCP,downlink,429.2070919886696
14.001049,15.004818,1.003769040107727,52439232,417938628.54644,False,False,14,summary,,,2021-01-23 18:13:03.004818,417.93862854644,TCP,downlink,425.9620569034383
15.004818,16.002195,0.9973769783973694,53986112,433024729.2192153,False,False,15,summary,,,2021-01-23 18:13:04.002195,433.02472921921526,TCP,downlink,425.57128447481426
16.002195,17.001102,0.9989070296287537,53994400,432427830.80677414,False,False,16,summary,,,2021-01-23 18:13:05.001102,432.4278308067741,TCP,downlink,427.79706285747653
17.001102,18.000412,0.9993100166320801,53344608,427051522.4477338,False,False,17,summary,,,2021-01-23 18:13:06.000412,427.0515224477338,TCP,downlink,430.8346941579078
18.000412,19.000577,1.0001649856567383,52963840,423640825.3402101,False,False,18,summary,,,2021-01-23 18:13:07.000577,423.6408253402101,TCP,downlink,427.70672619823944
19.000577,20.000756,1.0001790523529053,44555232,356378045.67239857,False,False,19,summary,,,2021-01-23 18:13:08.000756,356.37804567239857,TCP,downlink,402.3567978201142
20.000756,21.007923,1.0071669816970825,53019456,421137364.2186871,False,False,20,summary,,,2021-01-23 18:13:09.007923,421.13736421868714,TCP,downlink,400.38541174376536
21.007923,22.000963,0.9930400252342224,52931296,426418228.1072944,False,False,21,summary,,,2021-01-23 18:13:10.000963,426.4182281072944,TCP,downlink,401.3112126661268
22.000963,23.004158,1.00319504737854,53752256,428648495.7473473,False,False,22,summary,,,2021-01-23 18:13:11.004158,428.6484957473473,TCP,downlink,425.4013626911098
23.004158,24.000584,0.996425986289978,53419584,428889529.05693436,False,False,23,summary,,,2021-01-23 18:13:12.000584,428.88952905693435,TCP,downlink,427.98541763719214
24.000584,25.002187,1.0016030073165894,53485984,427203062.36535895,False,False,24,summary,,,2021-01-23 18:13:13.002187,427.20306236535896,TCP,downlink,428.24702905654703
25.002187,26.000238,0.9980509877204895,53206656,426484471.4719193,False,False,25,summary,,,2021-01-23 18:13:14.000238,426.4844714719193,TCP,downlink,427.5256876314044
26.000238,27.000106,0.9998679757118225,54263808,434167784.69272363,False,False,26,summary,,,2021-01-23 18:13:15.000106,434.1677846927236,TCP,downlink,429.2851061766675
27.000106,28.001466,1.0013600587844849,54293376,433757072.88269347,False,False,27,summary,,,2021-01-23 18:13:16.001466,433.7570728826935,TCP,downlink,431.46977634911235
28.001466,29.005534,1.0040680170059204,53194976,423835637.4192633,False,False,28,summary,,,2021-01-23 18:13:17.005534,423.8356374192633,TCP,downlink,430.5868316648937
29.005534,30.00032,0.9947860240936279,53861312,433148924.05388796,False,False,29,summary,,,2021-01-23 18:13:18.000320,433.148924053888,TCP,downlink,430.24721145194843
