start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500134,0.500134,814272,13024861.565258,0,False,0,summary,79.739,0.15136,2021-05-11 17:07:33.500134,13.024861565258,TCP,downlink,13.024861565258
0.500134,1.000121,0.499987,1179648,18874863.012982,0,False,1,summary,79.668,0.202272,2021-05-11 17:07:34.000121,18.874863012982,TCP,downlink,15.94986228912
1.000121,1.50015,0.500029,1572864,25164360.085162,0,False,2,summary,80.669,0.271072,2021-05-11 17:07:34.500150,25.164360085162,TCP,downlink,19.021361554467333
1.50015,2.000143,0.499993,1966080,31457715.006015,0,False,3,summary,82.079,0.366016,2021-05-11 17:07:35.000143,31.457715006015,TCP,downlink,25.165646034719668
2.000143,2.500094,0.499951,3276800,52433950.505926,0,False,4,summary,87.091,0.511872,2021-05-11 17:07:35.500094,52.433950505926,TCP,downlink,36.35200853236766
2.500094,3.00013,0.500036,3801088,60813029.315276,0,False,5,summary,82.443,0.685248,2021-05-11 17:07:36.000130,60.813029315276,TCP,downlink,48.234898275739
3.00013,3.500127,0.499997,5242880,83886560.002747,0,False,6,summary,79.568,0.919168,2021-05-11 17:07:36.500127,83.886560002747,TCP,downlink,65.71117994131633
3.500127,4.000158,0.500031,6946816,111142166.427077,0,False,7,summary,79.993,1.23152,2021-05-11 17:07:37.000158,111.142166427077,TCP,downlink,85.28058524836668
4.000158,4.500137,0.499979,10092544,161487480.284344,0,False,8,summary,80.094,1.732384,2021-05-11 17:07:37.500137,161.48748028434397,TCP,downlink,118.83873557138934
4.500137,5.000127,0.49999,11796480,188747460.075704,0,False,9,summary,78.643,2.321312,2021-05-11 17:07:38.000127,188.747460075704,TCP,downlink,153.79236892904166
5.000127,5.500086,0.499959,12713984,203440429.368467,0,False,10,summary,89.535,2.849696,2021-05-11 17:07:38.500086,203.440429368467,TCP,downlink,184.5584565761717
5.500086,6.00007,0.499984,17170432,274735689.280417,0,False,11,summary,80.17,2.86208,2021-05-11 17:07:39.000070,274.73568928041703,TCP,downlink,222.30785957486273
6.00007,6.500122,0.500052,18612224,297764631.217557,0,False,12,summary,82.352,2.86208,2021-05-11 17:07:39.500122,297.764631217557,TCP,downlink,258.6469166221471
6.500122,7.000123,0.500001,16515072,264240648.000961,0,False,13,summary,76.568,2.86208,2021-05-11 17:07:40.000123,264.240648000961,TCP,downlink,278.91365616631174
7.000123,7.500137,0.500014,16515072,264233718.209138,0,False,14,summary,69.524,2.86208,2021-05-11 17:07:40.500137,264.23371820913803,TCP,downlink,275.41299914255205
7.500137,8.000143,0.500006,16515072,264238002.03755,0,False,15,summary,80.488,2.86208,2021-05-11 17:07:41.000143,264.23800203755,TCP,downlink,264.23745608254967
8.000143,8.500123,0.49998,19267584,308293692.494611,0,False,16,summary,82.397,2.86208,2021-05-11 17:07:41.500123,308.29369249461104,TCP,downlink,278.9218042470997
8.500123,9.000137,0.500014,16515072,264233718.209138,0,False,17,summary,79.936,2.86208,2021-05-11 17:07:42.000137,264.23371820913803,TCP,downlink,278.9218042470997
9.000137,9.500134,0.499997,16515072,264242790.010154,0,False,18,summary,79.774,2.86208,2021-05-11 17:07:42.500134,264.242790010154,TCP,downlink,278.9234002379677
9.500134,10.0001,0.499966,16515072,264259171.22869,0,False,19,summary,80.007,2.86208,2021-05-11 17:07:43.000100,264.25917122869,TCP,downlink,264.2452264826607
10.0001,10.500117,0.500017,19267584,308270760.36336,0,False,20,summary,71.098,2.86208,2021-05-11 17:07:43.500117,308.27076036336,TCP,downlink,278.924240534068
10.500117,11.000094,0.499977,16515072,264253374.565333,0,False,21,summary,78.352,2.86208,2021-05-11 17:07:44.000094,264.253374565333,TCP,downlink,278.92776871912764
11.000094,11.500172,0.500078,16515072,264199956.423451,0,False,22,summary,79.404,2.86208,2021-05-11 17:07:44.500172,264.199956423451,TCP,downlink,278.90803045071465
11.500172,12.00011,0.499938,16908288,270566152.158726,0,False,23,summary,80.388,2.86208,2021-05-11 17:07:45.000110,270.56615215872597,TCP,downlink,266.33982771583663
12.00011,12.500123,0.500013,18874368,301981968.207705,0,False,24,summary,79.279,2.86208,2021-05-11 17:07:45.500123,301.981968207705,TCP,downlink,278.9160255966273
12.500123,13.000114,0.499991,16515072,264245940.086759,0,False,25,summary,79.494,2.86208,2021-05-11 17:07:46.000114,264.245940086759,TCP,downlink,278.93135348439665
13.000114,13.500121,0.500007,16515072,264237498.050528,0,False,26,summary,74.614,2.86208,2021-05-11 17:07:46.500121,264.237498050528,TCP,downlink,276.8218021149973
13.500121,14.000134,0.500013,16515072,264234222.181742,0,False,27,summary,79.16,2.86208,2021-05-11 17:07:47.000134,264.23422218174204,TCP,downlink,264.239220106343
14.000134,14.500115,0.499981,15204352,243278912.354017,0,False,28,summary,101.864,2.86208,2021-05-11 17:07:47.500115,243.278912354017,TCP,downlink,257.2502108620956
14.500115,15.000117,0.500002,20578304,329251451.006064,0,False,29,summary,65.994,2.86208,2021-05-11 17:07:48.000117,329.251451006064,TCP,downlink,278.9215285139409
15.000117,15.500079,0.499962,20447232,327180673.904442,0,False,30,summary,65.227,2.86208,2021-05-11 17:07:48.500079,327.180673904442,TCP,downlink,299.9036790881742
15.500079,16.000081,0.500002,20447232,327154308.006025,0,False,31,summary,65.755,2.86208,2021-05-11 17:07:49.000081,327.154308006025,TCP,downlink,327.8621443055103
16.000081,16.50009,0.500009,18481152,295693215.092042,0,False,32,summary,79.936,2.86208,2021-05-11 17:07:49.500090,295.693215092042,TCP,downlink,316.676065667503
16.50009,17.000124,0.500034,16515072,264223135.228522,0,False,33,summary,78.644,2.86208,2021-05-11 17:07:50.000124,264.223135228522,TCP,downlink,295.69021944219634
17.000124,17.500126,0.500002,13762560,220200120.003204,0,False,34,summary,148.337,2.86208,2021-05-11 17:07:50.500126,220.20012000320398,TCP,downlink,260.03882344125594
17.500126,18.000118,0.499992,19529728,312480565.077373,0,False,35,summary,67.771,2.86208,2021-05-11 17:07:51.000118,312.480565077373,TCP,downlink,265.6346067696996
18.000118,18.500084,0.499966,19267584,308302366.433472,0,False,36,summary,86.463,2.86208,2021-05-11 17:07:51.500084,308.302366433472,TCP,downlink,280.3276838380163
18.500084,19.000071,0.499987,19267584,308289282.204402,0,False,37,summary,65.593,2.86208,2021-05-11 17:07:52.000071,308.289282204402,TCP,downlink,309.6907379050823
19.000071,19.500124,0.500053,16515072,264213182.960742,0,False,38,summary,72.229,2.86208,2021-05-11 17:07:52.500124,264.213182960742,TCP,downlink,293.601610532872
19.500124,20.00013,0.500006,16515072,264238002.03755,0,False,39,summary,80.114,2.86208,2021-05-11 17:07:53.000130,264.23800203755,TCP,downlink,278.9134890675647
20.00013,20.500121,0.499991,19267584,308286930.101219,0,False,40,summary,78.854,2.86208,2021-05-11 17:07:53.500121,308.286930101219,TCP,downlink,278.9127050331703
20.500121,21.000119,0.499998,16515072,264242160.003845,0,False,41,summary,81.504,2.86208,2021-05-11 17:07:54.000119,264.242160003845,TCP,downlink,278.92236404753794
21.000119,21.500122,0.500003,16515072,264239514.010154,0,False,42,summary,74.213,2.86208,2021-05-11 17:07:54.500122,264.239514010154,TCP,downlink,278.9228680384059
21.500122,22.000094,0.499972,16515072,264256020.836622,0,False,43,summary,80.299,2.86208,2021-05-11 17:07:55.000094,264.256020836622,TCP,downlink,264.24589828354027
22.000094,22.50012,0.500026,19267584,308265321.832756,0,False,44,summary,80.305,2.86208,2021-05-11 17:07:55.500120,308.265321832756,TCP,downlink,278.9202855598439
22.50012,23.000181,0.500061,13762560,220174083.28085,0,False,45,summary,73.223,2.86208,2021-05-11 17:07:56.000181,220.17408328085,TCP,downlink,264.2318086500759
23.000181,23.500132,0.499951,16515072,264266984.525171,0,False,46,summary,63.989,2.86208,2021-05-11 17:07:56.500132,264.26698452517104,TCP,downlink,264.2354632129256
