start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.010571,1.010571002960205,13388480,105987446.39046185,False,False,0,summary,,,2021-01-23 18:19:05.010571,105.98744639046184,TCP,downlink,105.98744639046184
1.010571,2.000588,0.9900169968605042,24714336,199708377.35815004,False,False,1,summary,,,2021-01-23 18:19:06.000588,199.70837735815005,TCP,downlink,152.84791187430594
2.000588,3.014917,1.014328956604004,26665504,210310501.94427422,False,False,2,summary,,,2021-01-23 18:19:07.014917,210.31050194427422,TCP,downlink,172.00210856429536
3.014917,4.000786,0.9858689904212952,24934496,202335168.19994223,False,False,3,summary,,,2021-01-23 18:19:08.000786,202.33516819994225,TCP,downlink,204.11801583412216
4.000786,5.018986,1.0182000398635864,24843680,195196849.5568194,False,False,4,summary,,,2021-01-23 18:19:09.018986,195.19684955681942,TCP,downlink,202.6141732336786
5.018986,6.001135,0.9821490049362183,25387200,206788989.22591624,False,False,5,summary,,,2021-01-23 18:19:10.001135,206.78898922591623,TCP,downlink,201.4403356608926
6.001135,7.017049,1.015913963317871,25740832,202700881.6056279,False,False,6,summary,,,2021-01-23 18:19:11.017049,202.7008816056279,TCP,downlink,201.5622401294545
7.017049,8.000902,0.9838529825210571,24542336,199561003.00361472,False,False,7,summary,,,2021-01-23 18:19:12.000902,199.56100300361473,TCP,downlink,203.01695794505292
8.000902,9.004006,1.0031039714813232,29929376,238694108.29509217,False,False,8,summary,,,2021-01-23 18:19:13.004006,238.69410829509218,TCP,downlink,213.65199763477824
9.004006,10.00104,0.9970340132713318,29257888,234759397.2566935,False,False,9,summary,,,2021-01-23 18:19:14.001040,234.75939725669352,TCP,downlink,224.3381695184668
10.00104,11.037842,1.036802053451538,33281312,256799738.30457407,False,False,10,summary,,,2021-01-23 18:19:15.037842,256.7997383045741,TCP,downlink,243.41774795211992
11.037842,12.001421,0.963578999042511,32868352,272885582.04494387,False,False,11,summary,,,2021-01-23 18:19:16.001421,272.8855820449439,TCP,downlink,254.81490586873713
12.001421,13.023146,1.021725058555603,35651904,279150667.40479517,False,False,12,summary,,,2021-01-23 18:19:17.023146,279.1506674047952,TCP,downlink,269.61199591810436
13.023146,14.003292,0.9801459908485413,33190624,270903512.8227451,False,False,13,summary,,,2021-01-23 18:19:18.003292,270.9035128227451,TCP,downlink,274.313254090828
14.003292,15.01377,1.0104780197143555,35622176,282022372.0260221,False,False,14,summary,,,2021-01-23 18:19:19.013770,282.0223720260221,TCP,downlink,277.35885075118745
15.01377,16.001711,0.9879410266876221,33201632,268855173.36044836,False,False,15,summary,,,2021-01-23 18:19:20.001711,268.85517336044836,TCP,downlink,273.9270194030718
16.001711,17.02176,1.020048975944519,35611168,279289868.15187514,False,False,16,summary,,,2021-01-23 18:19:21.021760,279.2898681518751,TCP,downlink,276.7224711794485
17.02176,18.001099,0.9793390035629272,33201632,271216662.49753636,False,False,17,summary,,,2021-01-23 18:19:22.001099,271.21666249753633,TCP,downlink,273.12056800328656
18.001099,19.011553,1.0104540586471558,35611168,281941906.7715196,False,False,18,summary,,,2021-01-23 18:19:23.011553,281.9419067715196,TCP,downlink,277.48281247364366
19.011553,20.001492,0.9899389743804932,33161216,267985941.4223176,False,False,19,summary,,,2021-01-23 18:19:24.001492,267.9859414223176,TCP,downlink,273.7148368971245
20.001492,21.015259,1.0137670040130615,35651584,281339470.38221544,False,False,20,summary,,,2021-01-23 18:19:25.015259,281.33947038221544,TCP,downlink,277.0891061920175
21.015259,22.017309,1.0020500421524048,38550112,307769954.6197857,False,False,21,summary,,,2021-01-23 18:19:26.017309,307.7699546197857,TCP,downlink,285.69845547477286
22.017309,23.000734,0.9834250211715698,41141088,334675950.7988761,False,False,22,summary,,,2021-01-23 18:19:27.000734,334.6759507988761,TCP,downlink,307.92845860029234
23.000734,24.001157,1.0004229545593262,41012384,327960359.67059904,False,False,23,summary,,,2021-01-23 18:19:28.001157,327.960359670599,TCP,downlink,323.46875502975354
24.001157,25.000408,0.9992510080337524,40916832,327580010.79638976,False,False,24,summary,,,2021-01-23 18:19:29.000408,327.5800107963898,TCP,downlink,330.0721070886216
25.000408,26.00336,1.002951979637146,40874144,326030715.96538603,False,False,25,summary,,,2021-01-23 18:19:30.003360,326.03071596538604,TCP,downlink,327.1903621441249
26.00336,27.001342,0.9979820251464844,40688192,326163726.1975957,False,False,26,summary,,,2021-01-23 18:19:31.001342,326.16372619759574,TCP,downlink,326.5914843197904
27.001342,28.011581,1.0102390050888062,41246720,326629399.91214585,False,False,27,summary,,,2021-01-23 18:19:32.011581,326.62939991214586,TCP,downlink,326.2746140250424
28.011581,29.001092,0.9895110130310059,41284128,333773974.8730326,False,False,28,summary,,,2021-01-23 18:19:33.001092,333.7739748730326,TCP,downlink,328.85570032759125
29.001092,30.0219,1.0208079814910889,41290912,323593958.89273185,False,False,29,summary,,,2021-01-23 18:19:34.021900,323.59395889273185,TCP,downlink,327.99911122596995
