start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500097,0.500097,364640,5833107.952854,0,False,0,summary,80.763,0.059168,2021-05-11 17:06:08.500097,5.833107952854,TCP,downlink,5.833107952854
0.500097,1.000142,0.500045,384256,6147544.900966,0,False,1,summary,79.033,0.079808,2021-05-11 17:06:09.000142,6.1475449009659995,TCP,downlink,5.99032642691
1.000142,1.500104,0.499962,634336,10150145.554683,0,False,2,summary,76.551,0.107328,2021-05-11 17:06:09.500104,10.150145554683,TCP,downlink,7.376932802834333
1.500104,2.000106,0.500002,917504,14680008.000214,0,False,3,summary,81.257,0.14448,2021-05-11 17:06:10.000106,14.680008000213999,TCP,downlink,10.325899485287666
2.000106,2.500072,0.499966,1310720,20972940.096156,0,False,4,summary,80.427,0.202272,2021-05-11 17:06:10.500072,20.972940096156,TCP,downlink,15.267697883684335
2.500072,3.000209,0.500137,1441792,23062359.727698,0,False,5,summary,81.349,0.271072,2021-05-11 17:06:11.000209,23.062359727698,TCP,downlink,19.571769274689334
3.000209,3.500143,0.499934,1966080,31461420.544925,0,False,6,summary,83.124,0.363264,2021-05-11 17:06:11.500143,31.461420544925,TCP,downlink,25.165573456259665
3.500143,4.00014,0.499997,2883584,46137630.001773,0,False,7,summary,80.289,0.487104,2021-05-11 17:06:12.000140,46.137630001773,TCP,downlink,33.553803424798666
4.00014,4.50008,0.49994,4194304,67116928.969111,0,False,8,summary,79.65,0.67424,2021-05-11 17:06:12.500080,67.116928969111,TCP,downlink,48.23865983860299
4.50008,5.000083,0.500003,5111808,81788421.003143,0,False,9,summary,82.021,0.904032,2021-05-11 17:06:13.000083,81.788421003143,TCP,downlink,65.01432665800898
5.000083,5.500083,0.5,5636096,90177536.0,0,False,10,summary,103.05,1.153088,2021-05-11 17:06:13.500083,90.177536,TCP,downlink,79.69429532408465
5.500083,6.000121,0.500038,7995392,127916573.735294,0,False,11,summary,79.035,1.546624,2021-05-11 17:06:14.000121,127.916573735294,TCP,downlink,99.96084357947898
6.000121,6.500076,0.499955,12582912,201344641.618065,0,False,12,summary,81.098,2.175456,2021-05-11 17:06:14.500076,201.344641618065,TCP,downlink,139.8129171177863
6.500076,7.000087,0.500011,14811136,236972978.114013,0,False,13,summary,79.886,2.8208,2021-05-11 17:06:15.000087,236.972978114013,TCP,downlink,188.74473115579062
7.000087,7.500088,0.500001,17825792,285212128.001038,0,False,14,summary,69.201,2.8208,2021-05-11 17:06:15.500088,285.212128001038,TCP,downlink,241.1765825777053
7.500088,8.000077,0.499989,16252928,260052552.125117,0,False,15,summary,77.578,2.8208,2021-05-11 17:06:16.000077,260.052552125117,TCP,downlink,260.745886080056
8.000077,8.500193,0.500116,18219008,291436589.65153,0,False,16,summary,74.184,2.8208,2021-05-11 17:06:16.500193,291.43658965153,TCP,downlink,278.90042325922826
