start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500155,0.500155,544896,8715634.640005,0,False,0,summary,80.724,0.093568,2021-05-11 17:25:12.500155,8.715634640005,TCP,downlink,8.715634640005
0.500155,1.000116,0.499961,779200,12468175.02742,0,False,1,summary,74.142,0.125216,2021-05-11 17:25:13.000116,12.46817502742,TCP,downlink,10.5919048337125
1.000116,1.500146,0.50003,917504,14679182.052989,0,False,2,summary,78.041,0.167872,2021-05-11 17:25:13.500146,14.679182052989,TCP,downlink,11.954330573471333
1.500146,2.00015,0.500004,1310720,20971350.001378,0,False,3,summary,80.226,0.225664,2021-05-11 17:25:14.000150,20.971350001378,TCP,downlink,16.039569027262335
2.00015,2.500107,0.499957,1966080,31459980.231763,0,False,4,summary,79.493,0.31648,2021-05-11 17:25:14.500107,31.459980231763,TCP,downlink,22.370170762043333
2.500107,3.000106,0.499999,2359296,37748826.000215,0,False,5,summary,83.074,0.423808,2021-05-11 17:25:15.000106,37.748826000215004,TCP,downlink,30.060052077785333
3.000106,3.500125,0.500019,3145728,50329728.073239,0,False,6,summary,81.368,0.568288,2021-05-11 17:25:15.500125,50.329728073238996,TCP,downlink,39.84617810173899
3.500125,4.000148,0.500023,4325376,69202815.14805,0,False,7,summary,80.722,0.760928,2021-05-11 17:25:16.000148,69.20281514805,TCP,downlink,52.42712307383466
4.000148,4.500111,0.499963,8126464,130033096.719521,0,False,8,summary,51.151,1.124192,2021-05-11 17:25:16.500111,130.033096719521,TCP,downlink,83.18854664693667
4.500111,5.000128,0.500017,13893632,222290480.262015,0,False,9,summary,50.486,1.80256,2021-05-11 17:25:17.000128,222.29048026201502,TCP,downlink,140.5087973765287
5.000128,5.500085,0.499957,14680064,234901297.749777,0,False,10,summary,55.177,2.53872,2021-05-11 17:25:17.500085,234.901297749777,TCP,downlink,195.74162491043765
5.500085,6.000107,0.500022,27000832,431994154.84954,0,False,11,summary,50.937,2.987296,2021-05-11 17:25:18.000107,431.99415484954,TCP,downlink,296.3953109537773
6.000107,6.50012,0.500013,21757952,348118268.23081,0,False,12,summary,51.67,2.987296,2021-05-11 17:25:18.500120,348.11826823081,TCP,downlink,338.33790694337563
6.50012,7.000107,0.499987,26476544,423635612.28088,0,False,13,summary,51.427,2.987296,2021-05-11 17:25:19.000107,423.63561228087997,TCP,downlink,401.24934512040994
7.000107,7.50002,0.499913,25952256,415308378.580462,0,False,14,summary,51.978,2.987296,2021-05-11 17:25:19.500020,415.308378580462,TCP,downlink,395.68741969738386
7.50002,8.000107,0.500087,27000832,431938135.084209,0,False,15,summary,51.811,2.987296,2021-05-11 17:25:20.000107,431.938135084209,TCP,downlink,423.6273753151836
8.000107,8.500106,0.499999,27131904,434111499.002468,0,False,16,summary,51.289,2.987296,2021-05-11 17:25:20.500106,434.111499002468,TCP,downlink,427.11933755571295
8.500106,9.000036,0.49993,26345472,421586453.229284,0,False,17,summary,51.7,2.987296,2021-05-11 17:25:21.000036,421.58645322928396,TCP,downlink,429.21202910532025
9.000036,9.500113,0.500077,25559040,408881664.699355,0,False,18,summary,52.641,2.987296,2021-05-11 17:25:21.500113,408.881664699355,TCP,downlink,421.5265389770356
9.500113,10.000176,0.500063,26738688,427765158.77881,0,False,19,summary,51.73,2.987296,2021-05-11 17:25:22.000176,427.76515877881,TCP,downlink,419.4110922358163
10.000176,10.500113,0.499937,25427968,406898710.448138,0,False,20,summary,52.23,2.987296,2021-05-11 17:25:22.500113,406.898710448138,TCP,downlink,414.51517797543426
10.500113,11.000127,0.500014,26738688,427807176.327223,0,False,21,summary,52.039,2.987296,2021-05-11 17:25:23.000127,427.807176327223,TCP,downlink,420.8236818513903
11.000127,11.500126,0.499999,25821184,413139732.001503,0,False,22,summary,50.233,2.987296,2021-05-11 17:25:23.500126,413.139732001503,TCP,downlink,415.94853959228794
11.500126,12.000088,0.499962,27525120,440435312.531725,0,False,23,summary,51.64,2.987296,2021-05-11 17:25:24.000088,440.435312531725,TCP,downlink,427.1274069534836
12.000088,12.500104,0.500016,26083328,417319915.42595,0,False,24,summary,51.222,2.987296,2021-05-11 17:25:24.500104,417.31991542595,TCP,downlink,423.63165331972596
12.500104,13.000083,0.499979,27000832,432031440.760713,0,False,25,summary,50.509,2.987296,2021-05-11 17:25:25.000083,432.031440760713,TCP,downlink,429.9288895727959
13.000083,13.500101,0.500018,26476544,423609554.541787,0,False,26,summary,52.249,2.987296,2021-05-11 17:25:25.500101,423.609554541787,TCP,downlink,424.3203035761499
13.500101,14.000127,0.500026,26738688,427796773.155662,0,False,27,summary,51.606,2.987296,2021-05-11 17:25:26.000127,427.796773155662,TCP,downlink,427.8125894860539
14.000127,14.500135,0.500008,26607616,425714954.111897,0,False,28,summary,50.926,2.987296,2021-05-11 17:25:26.500135,425.714954111897,TCP,downlink,425.70709393644864
14.500135,15.000114,0.499979,26607616,425739720.749635,0,False,29,summary,52.423,2.987296,2021-05-11 17:25:27.000114,425.73972074963496,TCP,downlink,426.41714933906457
15.000114,15.500107,0.499993,21889024,350229227.066971,0,False,30,summary,52.06,2.987296,2021-05-11 17:25:27.500107,350.229227066971,TCP,downlink,400.56130064283434
15.500107,16.000112,0.500005,26083328,417329069.041846,0,False,31,summary,50.758,2.987296,2021-05-11 17:25:28.000112,417.32906904184597,TCP,downlink,397.766005619484
16.000112,16.500112,0.5,27131904,434110464.0,0,False,32,summary,51.295,2.987296,2021-05-11 17:25:28.500112,434.110464,TCP,downlink,400.5562533696057
16.500112,17.000128,0.500016,27262976,436193680.445214,0,False,33,summary,52.205,2.987296,2021-05-11 17:25:29.000128,436.193680445214,TCP,downlink,429.21107116235345
17.000128,17.500146,0.500018,22544384,360697244.461323,0,False,34,summary,51.516,2.987296,2021-05-11 17:25:29.500146,360.697244461323,TCP,downlink,410.3337963021791
17.500146,18.000078,0.499932,26214400,419487407.747272,0,False,35,summary,50.97,2.987296,2021-05-11 17:25:30.000078,419.487407747272,TCP,downlink,405.45944421793655
18.000078,18.500109,0.500031,26083328,417307379.603552,0,False,36,summary,59.004,2.987296,2021-05-11 17:25:30.500109,417.30737960355196,TCP,downlink,399.1640106040492
18.500109,19.000095,0.499986,26214400,419442200.331983,0,False,37,summary,53.222,2.987296,2021-05-11 17:25:31.000095,419.442200331983,TCP,downlink,418.7456625609359
19.000095,19.500118,0.500023,25427968,406828670.870353,0,False,38,summary,51.024,2.987296,2021-05-11 17:25:31.500118,406.828670870353,TCP,downlink,414.52608360196285
19.500118,20.000117,0.499999,27525120,440402760.001602,0,False,39,summary,51.847,2.987296,2021-05-11 17:25:32.000117,440.402760001602,TCP,downlink,422.2245437346462
20.000117,20.500083,0.499966,26869760,429945476.999059,0,False,40,summary,50.769,2.987296,2021-05-11 17:25:32.500083,429.945476999059,TCP,downlink,425.7256359570049
20.500083,21.000113,0.50003,27262976,436181409.574521,0,False,41,summary,56.923,2.987296,2021-05-11 17:25:33.000113,436.181409574521,TCP,downlink,435.5098821917275
21.000113,21.500118,0.500005,25427968,406843414.040795,0,False,42,summary,53.72,2.987296,2021-05-11 17:25:33.500118,406.84341404079504,TCP,downlink,424.32343353812524
21.500118,22.000112,0.499994,27131904,434115639.061692,0,False,43,summary,51.935,2.987296,2021-05-11 17:25:34.000112,434.115639061692,TCP,downlink,425.7134875590029
22.000112,22.50011,0.499998,23855104,381683302.00703,0,False,44,summary,82.36,2.987296,2021-05-11 17:25:34.500110,381.68330200703,TCP,downlink,407.54745170317256
22.50011,23.00013,0.50002,24772608,396345852.635877,0,False,45,summary,51.648,2.987296,2021-05-11 17:25:35.000130,396.345852635877,TCP,downlink,404.04826456819984
23.00013,23.500213,0.500083,25427968,406779987.201037,0,False,46,summary,51.597,2.987296,2021-05-11 17:25:35.500213,406.779987201037,TCP,downlink,394.93638061464816
23.500213,24.000108,0.499895,26869760,430006378.928685,0,False,47,summary,51.698,2.987296,2021-05-11 17:25:36.000108,430.006378928685,TCP,downlink,411.0440729218665
24.000108,24.500112,0.500004,21233664,339735870.022324,0,False,48,summary,56.24,2.987296,2021-05-11 17:25:36.500112,339.73587002232404,TCP,downlink,392.1740787173488
24.500112,25.00015,0.500038,25690112,411010630.362585,0,False,49,summary,50.636,2.987296,2021-05-11 17:25:37.000150,411.010630362585,TCP,downlink,393.58429310453147
25.00015,25.500142,0.499992,26738688,427825944.112451,0,False,50,summary,52.571,2.987296,2021-05-11 17:25:37.500142,427.825944112451,TCP,downlink,392.85748149912007
25.500142,26.000107,0.499965,26738688,427848794.073654,0,False,51,summary,51.976,2.987296,2021-05-11 17:25:38.000107,427.848794073654,TCP,downlink,422.22845618289676
26.000107,26.500067,0.49996,24772608,396393482.543813,0,False,52,summary,51.807,2.987296,2021-05-11 17:25:38.500067,396.393482543813,TCP,downlink,417.3560735766394
26.500067,27.000102,0.500035,26476544,423595012.081257,0,False,53,summary,53.458,2.987296,2021-05-11 17:25:39.000102,423.595012081257,TCP,downlink,415.94576289957473
27.000102,27.500109,0.500007,26476544,423618846.081005,0,False,54,summary,51.151,2.987296,2021-05-11 17:25:39.500109,423.61884608100496,TCP,downlink,414.53578023535835
27.500109,28.000103,0.499994,27525120,440407170.062586,0,False,55,summary,51.443,2.987296,2021-05-11 17:25:40.000103,440.40717006258603,TCP,downlink,429.2070094082828
28.000103,28.500135,0.500032,23068672,369075169.506831,0,False,56,summary,50.795,2.987296,2021-05-11 17:25:40.500135,369.075169506831,TCP,downlink,411.0337285501407
28.500135,29.000109,0.499974,26869760,429938506.161447,0,False,57,summary,51.22,2.987296,2021-05-11 17:25:41.000109,429.938506161447,TCP,downlink,413.140281910288
29.000109,29.500124,0.500015,24117248,385864376.348222,0,False,58,summary,51.226,2.987296,2021-05-11 17:25:41.500124,385.86437634822204,TCP,downlink,394.9593506721667
29.500124,30.000111,0.499987,25952256,415246986.285609,0,False,59,summary,51.287,2.987296,2021-05-11 17:25:42.000111,415.246986285609,TCP,downlink,410.3499562650927
30.000111,30.073442,0.073331,4456448,486172652.923163,0,False,60,summary,52.876,2.987296,2021-05-11 17:25:42.073442,486.172652923163,TCP,downlink,429.09467185233143
