start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.002126,1.0021259784698486,71604288,571619054.1978202,False,False,0,summary,,,2021-01-23 18:18:23.002126,571.6190541978202,TCP,downlink,571.6190541978202
1.002126,2.000055,0.9979289770126343,170356832,1365683016.9214995,False,False,1,summary,,,2021-01-23 18:18:24.000055,1365.6830169214995,TCP,downlink,968.6510355596599
2.000055,3.001359,1.001304030418396,193102976,1542811934.3077981,False,False,2,summary,,,2021-01-23 18:18:25.001359,1542.811934307798,TCP,downlink,1160.0380018090393
3.001359,4.00059,0.9992309808731079,205099392,1642057909.9402084,False,False,3,summary,,,2021-01-23 18:18:26.000590,1642.0579099402084,TCP,downlink,1516.8509537231687
4.00059,5.000345,0.9997550249099731,204111232,1633289971.3577733,False,False,4,summary,,,2021-01-23 18:18:27.000345,1633.2899713577733,TCP,downlink,1606.0532718685936
5.000345,6.000119,0.9997739791870117,202237504,1618265793.7503345,False,False,5,summary,,,2021-01-23 18:18:28.000119,1618.2657937503345,TCP,downlink,1631.2045583494391
6.000119,7.000057,0.9999380111694336,206691808,1653636971.022015,False,False,6,summary,,,2021-01-23 18:18:29.000057,1653.6369710220151,TCP,downlink,1635.064245376708
7.000057,8.002061,1.0020040273666382,210447200,1680210412.3519363,False,False,7,summary,,,2021-01-23 18:18:30.002061,1680.2104123519364,TCP,downlink,1650.7043923747624
8.002061,9.000461,0.9983999729156494,207403680,1661888506.6217659,False,False,8,summary,,,2021-01-23 18:18:31.000461,1661.8885066217658,TCP,downlink,1665.2452966652397
9.000461,10.002241,1.0017800331115723,219972928,1756656517.2336648,False,False,9,summary,,,2021-01-23 18:18:32.002241,1756.6565172336648,TCP,downlink,1699.5851454024562
10.002241,11.000144,0.9979029893875122,165756384,1328837658.6725097,False,False,10,summary,,,2021-01-23 18:18:33.000144,1328.8376586725096,TCP,downlink,1582.4608941759807
11.000144,12.000524,1.000380039215088,199964256,1599106324.8874476,False,False,11,summary,,,2021-01-23 18:18:34.000524,1599.1063248874475,TCP,downlink,1561.5335002645413
12.000524,13.000404,0.9998800158500671,235302816,1882648415.9698126,False,False,12,summary,,,2021-01-23 18:18:35.000404,1882.6484159698127,TCP,downlink,1603.5307998432572
13.000404,14.000389,0.9999849796295166,239858752,1918898838.5714755,False,False,13,summary,,,2021-01-23 18:18:36.000389,1918.8988385714756,TCP,downlink,1800.217859809579
14.000389,15.000105,0.9997159838676453,236218016,1890280998.2982004,False,False,14,summary,,,2021-01-23 18:18:37.000105,1890.2809982982003,TCP,downlink,1897.27608427983
15.000105,16.000582,1.0004769563674927,232970560,1862875969.4445243,False,False,15,summary,,,2021-01-23 18:18:38.000582,1862.8759694445243,TCP,downlink,1890.6852687714006
16.000582,17.000355,0.9997730255126953,229380704,1835462235.099779,False,False,16,summary,,,2021-01-23 18:18:39.000355,1835.4622350997788,TCP,downlink,1862.8730676141683
17.000355,18.000603,1.0002479553222656,229746912,1837519673.217258,False,False,17,summary,,,2021-01-23 18:18:40.000603,1837.519673217258,TCP,downlink,1845.2859592538541
18.000603,19.000155,0.9995520114898682,226777824,1815035707.1422787,False,False,18,summary,,,2021-01-23 18:18:41.000155,1815.0357071422786,TCP,downlink,1829.3392051531055
19.000155,20.0002,1.0000449419021606,230742432,1845856499.697788,False,False,19,summary,,,2021-01-23 18:18:42.000200,1845.856499697788,TCP,downlink,1832.8039600191087
20.0002,21.000066,0.9998660087585449,236856000,1895101927.0598907,False,False,20,summary,,,2021-01-23 18:18:43.000066,1895.1019270598908,TCP,downlink,1851.9980446333195
21.000066,22.000056,0.9999899864196777,234143648,1873167941.1176355,False,False,21,summary,,,2021-01-23 18:18:44.000056,1873.1679411176356,TCP,downlink,1871.3754559584386
22.000056,23.00036,1.0003039836883545,236391360,1890556181.7588274,False,False,22,summary,,,2021-01-23 18:18:45.000360,1890.5561817588275,TCP,downlink,1886.275349978785
23.00036,24.000307,0.9999470114707947,231360064,1850978592.6332142,False,False,23,summary,,,2021-01-23 18:18:46.000307,1850.9785926332142,TCP,downlink,1871.5675718365594
24.000307,25.000293,0.9999859929084778,188156288,1505271388.4741042,False,False,24,summary,,,2021-01-23 18:18:47.000293,1505.2713884741042,TCP,downlink,1748.9353876220491
25.000293,26.000394,1.0001009702682495,233038144,1864116931.6133666,False,False,25,summary,,,2021-01-23 18:18:48.000394,1864.1169316133667,TCP,downlink,1740.1223042402287
26.000394,27.000202,0.9998080134391785,237903456,1903593112.294833,False,False,26,summary,,,2021-01-23 18:18:49.000202,1903.593112294833,TCP,downlink,1757.6604774607683
27.000202,28.000098,0.9998959898948669,232243584,1858141937.5382755,False,False,27,summary,,,2021-01-23 18:18:50.000098,1858.1419375382754,TCP,downlink,1875.283993815492
28.000098,29.000168,1.0000699758529663,188735552,1509778767.9429228,False,False,28,summary,,,2021-01-23 18:18:51.000168,1509.7787679429227,TCP,downlink,1757.1712725920108
29.000168,30.00021,1.0000419616699219,139800224,1118354863.962343,False,False,29,summary,,,2021-01-23 18:18:52.000210,1118.354863962343,TCP,downlink,1495.4251898145142
