start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500104,0.500104,1204736,19271769.379855,0,False,0,summary,77.467,0.264192,2021-05-17 23:14:01.500104,19.271769379854998,TCP,downlink,19.271769379854998
0.500104,1.000101,0.499997,1966080,31457460.00103,0,False,1,summary,79.821,0.353632,2021-05-17 23:14:02.000101,31.45746000103,TCP,downlink,25.3646146904425
1.000101,1.500115,0.500014,2752512,44038974.033685,0,False,2,summary,86.786,0.473344,2021-05-17 23:14:02.500115,44.038974033685,TCP,downlink,31.58940113819
1.500115,2.00007,0.499955,4063232,65017540.5225,0,False,3,summary,79.332,0.657728,2021-05-17 23:14:03.000070,65.0175405225,TCP,downlink,46.837991519071664
2.00007,2.500103,0.500033,6029312,96462644.417693,0,False,4,summary,60.923,0.930176,2021-05-17 23:14:03.500103,96.462644417693,TCP,downlink,68.50638632462599
2.500103,3.000106,0.500003,7208960,115342645.004432,0,False,5,summary,85.376,1.25216,2021-05-17 23:14:04.000106,115.34264500443199,TCP,downlink,92.27427664820833
3.000106,3.50035,0.500244,8388608,134152287.921959,0,False,6,summary,83.133,1.675968,2021-05-17 23:14:04.500350,134.152287921959,TCP,downlink,115.31919244802799
3.50035,4.000099,0.499749,15335424,245490046.891472,0,False,7,summary,61.92,2.441024,2021-05-17 23:14:05.000099,245.49004689147202,TCP,downlink,164.99499327262097
4.000099,4.500112,0.500013,21495808,343923908.236553,0,False,8,summary,60.54,2.892352,2021-05-17 23:14:05.500112,343.923908236553,TCP,downlink,241.18874768332796
4.500112,5.000107,0.499995,18350080,293604220.02944,0,False,9,summary,81.41,2.892352,2021-05-17 23:14:06.000107,293.60422002944,TCP,downlink,294.33939171915495
5.000107,5.50011,0.500003,16515072,264239640.008652,0,False,10,summary,82.493,2.892352,2021-05-17 23:14:06.500110,264.239640008652,TCP,downlink,300.5892560915483
5.50011,6.000102,0.499992,21889024,350229895.08672,0,False,11,summary,63.998,2.892352,2021-05-17 23:14:07.000102,350.22989508672,TCP,downlink,302.6912517082706
