start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,0.500154,0.500154,257312,4115724.205469,0,False,0,summary,119.767,0.049536,2021-05-11 17:03:06.500154,4.115724205469,TCP,downlink,4.115724205469
0.500154,1.000108,0.499954,342624,5482488.551072,0,False,1,summary,80.837,0.063296,2021-05-11 17:03:07.000108,5.482488551072,TCP,downlink,4.7991063782704995
1.000108,1.500201,0.500093,393216,6290286.21754,0,False,2,summary,90.254,0.085312,2021-05-11 17:03:07.500201,6.290286217539999,TCP,downlink,5.296166324693666
1.500201,2.000147,0.499946,655360,10486890.121788,0,False,3,summary,80.304,0.114208,2021-05-11 17:03:08.000147,10.486890121788,TCP,downlink,7.4198882968
2.000147,2.500158,0.500011,917504,14679742.007063,0,False,4,summary,79.085,0.155488,2021-05-11 17:03:08.500158,14.679742007063,TCP,downlink,10.485639448797
2.500158,3.00015,0.499992,1179648,18874674.004961,0,False,5,summary,81.478,0.209152,2021-05-11 17:03:09.000150,18.874674004960998,TCP,downlink,14.680435377937334
3.00015,3.50018,0.50003,1572864,25164312.090838,0,False,6,summary,81.056,0.280704,2021-05-11 17:03:09.500180,25.164312090838,TCP,downlink,19.572909367620664
3.50018,4.000144,0.499964,2490368,39848757.20659,0,False,7,summary,80.582,0.394912,2021-05-11 17:03:10.000144,39.848757206589994,TCP,downlink,27.96258110079633
4.000144,4.500167,0.500023,3014656,48232265.103186,0,False,8,summary,83.724,0.528384,2021-05-11 17:03:10.500167,48.232265103185995,TCP,downlink,37.748444800204666
4.500167,5.000146,0.499979,3932160,62917230.113316,0,False,9,summary,80.141,0.70864,2021-05-11 17:03:11.000146,62.917230113316,TCP,downlink,50.33275080769733
5.000146,5.500182,0.500036,5373952,85977041.445735,0,False,10,summary,79.407,0.94944,2021-05-11 17:03:11.500182,85.977041445735,TCP,downlink,65.708845554079
5.500182,6.000146,0.499964,7077888,113254362.58715,0,False,11,summary,83.099,1.271424,2021-05-11 17:03:12.000146,113.25436258715,TCP,downlink,87.38287804873369
6.000146,6.500194,0.500048,8650752,138398701.284029,0,False,12,summary,79.73,1.703488,2021-05-11 17:03:12.500194,138.39870128402902,TCP,downlink,112.54336843897136
