start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,timestamp,throughput,protocol,direction,throughput_rolled3
0.0,1.005793,1.0057929754257202,10704256,85140829.26832317,False,False,0,summary,,,2021-01-23 17:32:09.005793,85.14082926832317,TCP,downlink,85.14082926832317
1.005793,2.003368,0.9975749850273132,38321600,307318050.8747482,False,False,1,summary,,,2021-01-23 17:32:10.003368,307.31805087474817,TCP,downlink,196.22944007153566
2.003368,3.00016,0.9967920184135437,49818080,399827278.54734284,False,False,2,summary,,,2021-01-23 17:32:11.000160,399.8272785473428,TCP,downlink,264.09538623013805
3.00016,4.001052,1.0008920431137085,49995232,399605390.7629691,False,False,3,summary,,,2021-01-23 17:32:12.001052,399.6053907629691,TCP,downlink,368.91690672835335
4.001052,5.004191,1.0031390190124512,51450016,410312150.3589834,False,False,4,summary,,,2021-01-23 17:32:13.004191,410.3121503589834,TCP,downlink,403.24827322309847
5.004191,6.005782,1.0015909671783447,49543232,395716284.3796155,False,False,5,summary,,,2021-01-23 17:32:14.005782,395.7162843796155,TCP,downlink,401.877941833856
6.005782,7.002909,0.9971269965171814,51004192,409209195.44371116,False,False,6,summary,,,2021-01-23 17:32:15.002909,409.20919544371117,TCP,downlink,405.07921006077004
7.002909,8.003134,1.0002249479293823,52098112,416691162.1858744,False,False,7,summary,,,2021-01-23 17:32:16.003134,416.6911621858744,TCP,downlink,407.20554733640034
8.003134,9.005259,1.0021250247955322,53679136,428522467.13190204,False,False,8,summary,,,2021-01-23 17:32:17.005259,428.52246713190203,TCP,downlink,418.14094158716256
9.005259,10.003033,0.9977740049362183,54122208,433943620.356874,False,False,9,summary,,,2021-01-23 17:32:18.003033,433.94362035687396,TCP,downlink,426.3857498915501
10.003033,11.005938,1.002905011177063,58827776,469259005.34453666,False,False,10,summary,,,2021-01-23 17:32:19.005938,469.25900534453666,TCP,downlink,443.9083642777709
11.005938,12.002132,0.9961940050125122,63106112,506777689.3454193,False,False,11,summary,,,2021-01-23 17:32:20.002132,506.7776893454193,TCP,downlink,469.9934383489433
12.002132,13.000061,0.9979289770126343,66597728,533887517.3210395,False,False,12,summary,,,2021-01-23 17:32:21.000061,533.8875173210395,TCP,downlink,503.3080706703318
13.000061,14.001546,1.001484990119934,72619424,580093958.2034345,False,False,13,summary,,,2021-01-23 17:32:22.001546,580.0939582034345,TCP,downlink,540.2530549566311
14.001546,15.002689,1.001142978668213,79721312,637042370.1601591,False,False,14,summary,,,2021-01-23 17:32:23.002689,637.0423701601591,TCP,downlink,583.6746152282111
15.002689,16.001122,0.998432993888855,86743040,695033441.6505165,False,False,15,summary,,,2021-01-23 17:32:24.001122,695.0334416505165,TCP,downlink,637.3899233380367
16.001122,17.000064,0.9989420175552368,88745824,710718519.7170287,False,False,16,summary,,,2021-01-23 17:32:25.000064,710.7185197170287,TCP,downlink,680.9314438425682
17.000064,18.00319,1.0031260251998901,103701536,827026980.816977,False,False,17,summary,,,2021-01-23 17:32:26.003190,827.026980816977,TCP,downlink,744.259647394841
18.00319,19.001031,0.9978410005569458,113221408,907731054.8418466,False,False,18,summary,,,2021-01-23 17:32:27.001031,907.7310548418466,TCP,downlink,815.1588517919508
19.001031,20.000182,0.9991509914398193,131040608,1049215657.0743316,False,False,19,summary,,,2021-01-23 17:32:28.000182,1049.2156570743316,TCP,downlink,927.9912309110518
20.000182,21.002782,1.0025999546051025,135522240,1081366416.4058623,False,False,20,summary,,,2021-01-23 17:32:29.002782,1081.3664164058623,TCP,downlink,1012.7710427740136
21.002782,22.007168,1.0043859481811523,153037344,1218952489.5455666,False,False,21,summary,,,2021-01-23 17:32:30.007168,1218.9524895455666,TCP,downlink,1116.5115210085871
22.007168,23.001968,0.9947999715805054,168046752,1351401341.381326,False,False,22,summary,,,2021-01-23 17:32:31.001968,1351.401341381326,TCP,downlink,1217.240082444252
23.001968,24.000064,0.9980959892272949,186248128,1492827383.4198205,False,False,23,summary,,,2021-01-23 17:32:32.000064,1492.8273834198205,TCP,downlink,1354.3937381155715
24.000064,25.000191,1.0001269578933716,191982624,1535666027.07628,False,False,24,summary,,,2021-01-23 17:32:33.000191,1535.6660270762802,TCP,downlink,1459.9649172924758
25.000191,26.005065,1.0048739910125732,190265024,1514737375.6446989,False,False,25,summary,,,2021-01-23 17:32:34.005065,1514.737375644699,TCP,downlink,1514.4102620469337
26.005065,27.000462,0.9953969717025757,168491200,1354162849.917491,False,False,26,summary,,,2021-01-23 17:32:35.000462,1354.162849917491,TCP,downlink,1468.1887508794905
27.000462,28.002962,1.002500057220459,137553216,1097681461.536322,False,False,27,summary,,,2021-01-23 17:32:36.002962,1097.681461536322,TCP,downlink,1322.1938956995043
28.002962,29.005179,1.0022170543670654,151995712,1213275797.5944884,False,False,28,summary,,,2021-01-23 17:32:37.005179,1213.2757975944885,TCP,downlink,1221.7067030161008
29.005179,30.001675,0.9964960217475891,162394144,1303721363.3042214,False,False,29,summary,,,2021-01-23 17:32:38.001675,1303.7213633042213,TCP,downlink,1204.8928741450109
