start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.50008,0.50008,15073280,241133961.153018,0,False,0,tcp1c,30.374,0.437568,241.133961153018,TCP,downlink,241.133961153018,0.0,64421,dec,north-central
0.50008,1.000103,0.500023,11141120,178249675.38134,0,False,1,tcp1c,29.851,0.993472,178.24967538133998,TCP,downlink,209.69181826717897,0.500023,64421,dec,north-central
1.000103,1.500147,0.500044,23461888,375357274.889486,0,False,2,tcp1c,40.968,2.11216,375.357274889486,TCP,downlink,264.9136371412813,1.000067,64421,dec,north-central
1.500147,2.000133,0.499986,52953088,847272840.648066,0,False,3,tcp1c,30.516,4.76096,847.272840648066,TCP,downlink,466.95993030629734,1.500053,64421,dec,north-central
2.000133,2.500147,0.500014,116260864,1860122000.0,0,False,4,tcp1c,42.745,8.412864,1860.122,TCP,downlink,1027.5840385125173,2.000067,64421,dec,north-central
2.500147,3.000086,0.499939,117571584,1881374000.0,0,False,5,tcp1c,33.325,8.412864,1881.374,TCP,downlink,1529.5896135493556,2.500006,64421,dec,north-central
3.000086,3.500072,0.499986,117964800,1887490000.0,0,False,6,tcp1c,42.462,8.412864,1887.49,TCP,downlink,1876.328666666667,2.999992,64421,dec,north-central
3.500072,4.000144,0.500072,122028032,1952167000.0,0,False,7,tcp1c,33.798,8.412864,1952.167,TCP,downlink,1907.0103333333334,3.500064,64421,dec,north-central
4.000144,4.500165,0.500021,117178368,1874775000.0,0,False,8,tcp1c,32.681,8.412864,1874.775,TCP,downlink,1904.810666666667,4.000085,64421,dec,north-central
4.500165,5.000159,0.499994,114819072,1837127000.0,0,False,9,tcp1c,33.747,8.412864,1837.127,TCP,downlink,1888.0230000000004,4.500079,64421,dec,north-central
5.000159,5.500142,0.499983,119799808,1916863000.0,0,False,10,tcp1c,35.582,8.412864,1916.863,TCP,downlink,1876.2550000000003,5.000062000000001,64421,dec,north-central
5.500142,6.000144,0.500002,93061120,1488972000.0,0,False,11,tcp1c,34.702,8.412864,1488.972,TCP,downlink,1747.6540000000005,5.500064,64421,dec,north-central
6.000144,6.500138,0.499994,120717312,1931500000.0,0,False,12,tcp1c,33.153,8.412864,1931.5,TCP,downlink,1779.111666666667,6.000058,64421,dec,north-central
6.500138,7.000071,0.499933,118095872,1889787000.0,0,False,13,tcp1c,33.363,8.412864,1889.787,TCP,downlink,1770.0863333333336,6.4999910000000005,64421,dec,north-central
7.000071,7.500141,0.50007,123863040,1981532000.0,0,False,14,tcp1c,32.935,8.412864,1981.532,TCP,downlink,1934.2730000000004,7.0000610000000005,64421,dec,north-central
7.500141,8.000152,0.500011,107085824,1713336000.0,0,False,15,tcp1c,34.245,8.412864,1713.336,TCP,downlink,1861.5516666666672,7.500072,64421,dec,north-central
8.000152,8.500168,0.500016,126484480,2023687000.0,0,False,16,tcp1c,32.714,8.412864,2023.687,TCP,downlink,1906.1850000000004,8.000088,64421,dec,north-central
8.500168,9.000141,0.499973,112852992,1805745000.0,0,False,17,tcp1c,33.214,8.412864,1805.745,TCP,downlink,1847.5893333333336,8.500061,64421,dec,north-central
9.000141,9.500074,0.499933,124518400,1992561000.0,0,False,18,tcp1c,32.632,8.412864,1992.561,TCP,downlink,1940.6643333333334,8.999994000000001,64421,dec,north-central
9.500074,10.000071,0.499997,104857600,1677731000.0,0,False,19,tcp1c,33.3,8.412864,1677.731,TCP,downlink,1825.3456666666668,9.499991000000001,64421,dec,north-central
10.000071,10.500072,0.500001,125960192,2015359000.0,0,False,20,tcp1c,32.684,8.412864,2015.359,TCP,downlink,1895.2170000000003,9.999992,64421,dec,north-central
10.500072,11.0001,0.500028,112459776,1799256000.0,0,False,21,tcp1c,33.464,8.412864,1799.256,TCP,downlink,1830.7820000000004,10.500020000000001,64421,dec,north-central
11.0001,11.500072,0.499972,124780544,1996600000.0,0,False,22,tcp1c,32.73,8.412864,1996.6,TCP,downlink,1937.0716666666674,10.999992,64421,dec,north-central
11.500072,12.000148,0.500076,116129792,1857794000.0,0,False,23,tcp1c,34.03,8.412864,1857.794,TCP,downlink,1884.5500000000004,11.500068,64421,dec,north-central
12.000148,12.500085,0.499937,124780544,1996741000.0,0,False,24,tcp1c,33.261,8.412864,1996.741,TCP,downlink,1950.3783333333338,12.000005000000002,64421,dec,north-central
12.500085,13.000071,0.499986,115867648,1853934000.0,0,False,25,tcp1c,33.846,8.412864,1853.934,TCP,downlink,1902.8230000000003,12.499991000000001,64421,dec,north-central
13.000071,13.500076,0.500005,125435904,2006954000.0,2,False,26,tcp1c,32.378,8.412864,2006.954,TCP,downlink,1952.5430000000003,12.999996000000001,64421,dec,north-central
13.500076,14.000071,0.499995,111804416,1788889000.0,0,False,27,tcp1c,33.107,8.412864,1788.889,TCP,downlink,1883.2590000000002,13.499991000000001,64421,dec,north-central
14.000071,14.500149,0.500078,124387328,1989887000.0,0,False,28,tcp1c,33.358,8.412864,1989.887,TCP,downlink,1928.5766666666668,14.000069000000002,64421,dec,north-central
14.500149,15.000195,0.500046,119144448,1906136000.0,0,False,29,tcp1c,33.995,8.412864,1906.136,TCP,downlink,1894.9706666666668,14.500115000000001,64421,dec,north-central
15.000195,15.500076,0.499881,121241600,1940327000.0,0,False,30,tcp1c,34.953,8.412864,1940.327,TCP,downlink,1945.45,14.999996000000001,64421,dec,north-central
15.500076,16.000071,0.499995,116391936,1862290000.0,0,False,31,tcp1c,33.706,8.412864,1862.29,TCP,downlink,1902.917666666667,15.499991000000001,64421,dec,north-central
16.000071,16.500144,0.500073,125173760,2002488000.0,0,False,32,tcp1c,36.048,8.412864,2002.488,TCP,downlink,1935.0350000000005,16.000064000000002,64421,dec,north-central
16.500144,17.000146,0.500002,112984064,1807738000.0,0,False,33,tcp1c,33.153,8.412864,1807.738,TCP,downlink,1890.8386666666672,16.500066,64421,dec,north-central
17.000146,17.500137,0.499991,124911616,1998622000.0,0,False,34,tcp1c,32.249,8.412864,1998.622,TCP,downlink,1936.2826666666672,17.000057,64421,dec,north-central
17.500137,18.000069,0.499932,109182976,1747165000.0,0,False,35,tcp1c,32.563,8.412864,1747.165,TCP,downlink,1851.1750000000004,17.499989,64421,dec,north-central
18.000069,18.500072,0.500003,126615552,2025836000.0,0,False,36,tcp1c,32.484,8.412864,2025.836,TCP,downlink,1923.8743333333339,17.999992000000002,64421,dec,north-central
18.500072,19.00007,0.499998,110624768,1770004000.0,0,False,37,tcp1c,33.629,8.412864,1770.004,TCP,downlink,1847.6683333333337,18.49999,64421,dec,north-central
19.00007,19.500244,0.500174,85721088,1371060000.0,0,False,38,tcp1c,32.673,8.412864,1371.06,TCP,downlink,1722.3000000000002,19.000164,64421,dec,north-central
19.500244,20.000143,0.499899,117964800,1887818000.0,0,False,39,tcp1c,34.025,8.412864,1887.818,TCP,downlink,1676.294,19.500063,64421,dec,north-central
20.000143,20.500069,0.499926,125435904,2007272000.0,0,False,40,tcp1c,33.091,8.412864,2007.272,TCP,downlink,1755.3833333333334,19.999989000000003,64421,dec,north-central
