start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500073,0.500073,1083968,17340957.743219,0,False,0,tcp1d,39.196,0.119712,17.340957743219,TCP,downlink,17.340957743219,0.0,64474,dec,east
0.500073,1.000071,0.499998,2228224,35651737.000657,0,False,1,tcp1d,38.489,0.216032,35.651737000657,TCP,downlink,26.496347371938,0.49999800000000005,64474,dec,east
1.000071,1.500076,0.500005,4194304,67108192.006729,0,False,2,tcp1d,40.796,0.403168,67.108192006729,TCP,downlink,40.03362891686833,1.000003,64474,dec,east
1.500076,2.000074,0.499998,7077888,113246640.001648,0,False,3,tcp1d,40.594,0.723776,113.24664000164799,TCP,downlink,72.00218966967799,1.5000010000000001,64474,dec,east
2.000074,2.500073,0.499999,10485760,167772480.00061,0,False,4,tcp1d,39.745,1.19712,167.77248000061,TCP,downlink,116.04243733632897,2.0,64474,dec,east
2.500073,3.000078,0.500005,20578304,329249567.033014,0,False,5,tcp1d,41.847,2.22224,329.249567033014,TCP,downlink,203.42289567842394,2.5000050000000003,64474,dec,east
3.000078,3.500086,0.500008,30408704,486531608.12047,0,False,6,tcp1d,40.446,2.860704,486.53160812046997,TCP,downlink,327.851218384698,3.000013,64474,dec,east
3.500086,4.000066,0.49998,34471936,551572805.863971,0,False,7,tcp1d,40.986,2.860704,551.572805863971,TCP,downlink,455.7846603391517,3.4999930000000004,64474,dec,east
4.000066,4.500075,0.500009,31981568,511696060.159278,0,False,8,tcp1d,39.614,3.007936,511.696060159278,TCP,downlink,516.6001580479063,4.000002,64474,dec,east
4.500075,5.000073,0.499998,35389440,566233200.00824,0,False,9,tcp1d,40.777,3.007936,566.23320000824,TCP,downlink,543.1673553438296,4.5,64474,dec,east
5.000073,5.500079,0.500006,33030144,528476004.075101,0,False,10,tcp1d,40.927,3.007936,528.4760040751011,TCP,downlink,535.4684214142063,5.000006,64474,dec,east
