start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.03903,1.0390299558639526,25539328,196639781.98791444,False,False,0,tcp1d,,,196.63978198791443,TCP,downlink,196.63978198791443,0.0,60303,jan,south-central
1.03903,2.000352,0.961322009563446,52943200,440586604.474332,False,False,1,tcp1d,,,440.586604474332,TCP,downlink,318.6131932311232,0.961322,60303,jan,south-central
2.000352,3.012945,1.0125930309295654,55019552,434682446.5066032,False,False,2,tcp1d,,,434.6824465066032,TCP,downlink,357.3029443229498,1.973915,60303,jan,south-central
3.012945,4.000591,0.9876459836959839,55048160,445893860.0165046,False,False,3,tcp1d,,,445.89386001650456,TCP,downlink,440.38763699914654,2.961561,60303,jan,south-central
4.000591,5.031344,1.0307530164718628,55183456,428296246.4772482,False,False,4,tcp1d,,,428.2962464772482,TCP,downlink,436.2908510001186,3.9923140000000004,60303,jan,south-central
5.031344,6.000427,0.9690830111503601,53554784,442106885.65411735,False,False,5,tcp1d,,,442.1068856541173,TCP,downlink,438.76566404929,4.961397000000001,60303,jan,south-central
6.000427,7.000648,1.0002210140228271,54763968,438014936.5568132,False,False,6,tcp1d,,,438.01493655681315,TCP,downlink,436.1393562293929,5.9616180000000005,60303,jan,south-central
7.000648,8.00064,0.9999920129776001,54350528,434807696.81881416,False,False,7,tcp1d,,,434.8076968188142,TCP,downlink,438.3098396765816,6.96161,60303,jan,south-central
8.00064,9.002946,1.0023059844970703,55039136,439300068.85166615,False,False,8,tcp1d,,,439.30006885166614,TCP,downlink,437.3742340757645,7.963916,60303,jan,south-central
9.002946,10.005366,1.0024199485778809,54663680,436253728.41033816,False,False,9,tcp1d,,,436.25372841033817,TCP,downlink,436.7871646936062,8.966336,60303,jan,south-central
10.005366,11.000552,0.9951859712600708,55175296,443537570.61216533,False,False,10,tcp1d,,,443.5375706121653,TCP,downlink,439.6971226247233,9.961522,60303,jan,south-central
11.000552,12.000404,0.9998520016670227,53477376,427882333.8721235,False,False,11,tcp1d,,,427.88233387212347,TCP,downlink,435.8912109648758,10.961374000000001,60303,jan,south-central
12.000404,13.000411,1.0000070333480835,54825984,438604787.1398609,False,False,12,tcp1d,,,438.60478713986095,TCP,downlink,436.67489720805,11.961381000000001,60303,jan,south-central
13.000411,14.000709,1.000298023223877,55151488,441080451.7817709,False,False,13,tcp1d,,,441.0804517817709,TCP,downlink,435.8558575979185,12.961679,60303,jan,south-central
14.000709,15.002821,1.0021120309829712,53271584,425274479.1238235,False,False,14,tcp1d,,,425.27447912382354,TCP,downlink,434.9865726818186,13.963791,60303,jan,south-central
15.002821,16.003357,1.0005359649658203,54856192,438614454.01914334,False,False,15,tcp1d,,,438.61445401914335,TCP,downlink,434.9897949749127,14.964327,60303,jan,south-central
16.003357,17.000846,0.9974889755249023,55400864,444322616.96604115,False,False,16,tcp1d,,,444.32261696604115,TCP,downlink,436.0705167030028,15.961816,60303,jan,south-central
17.000846,18.000923,1.0000770092010498,53425088,427367792.7477261,False,False,17,tcp1d,,,427.36779274772607,TCP,downlink,436.7682879109703,16.961893,60303,jan,south-central
18.000923,19.017929,1.0170060396194458,55162080,433917423.1110064,False,False,18,tcp1d,,,433.91742311100637,TCP,downlink,435.20261094159133,17.978899000000002,60303,jan,south-central
19.017929,20.000428,0.9824990034103394,55163360,449167763.4971491,False,False,19,tcp1d,,,449.1677634971491,TCP,downlink,436.817659785294,18.961398000000003,60303,jan,south-central
20.000428,21.001095,1.0006669759750366,55050304,440108889.94400734,False,False,20,tcp1d,,,440.10888994400733,TCP,downlink,441.0646921840544,19.962065000000003,60303,jan,south-central
21.001095,22.000295,0.9991999864578247,55179168,441786779.406279,False,False,21,tcp1d,,,441.78677940627904,TCP,downlink,443.68781094914533,20.961265,60303,jan,south-central
22.000295,23.000419,1.0001239776611328,54920800,439311935.1337744,False,False,22,tcp1d,,,439.3119351337744,TCP,downlink,440.4025348280204,21.961389,60303,jan,south-central
23.000419,24.003767,1.0033479928970337,54332352,433208437.2292215,False,False,23,tcp1d,,,433.20843722922154,TCP,downlink,438.1023839230918,22.964737000000003,60303,jan,south-central
24.003767,25.000641,0.9968739748001099,49083968,393903095.0012888,False,False,24,tcp1d,,,393.90309500128876,TCP,downlink,422.141155788095,23.961611,60303,jan,south-central
25.000641,26.004859,1.0042179822921753,54431680,433624419.87551033,False,False,25,tcp1d,,,433.62441987551034,TCP,downlink,420.2453173686736,24.965829000000003,60303,jan,south-central
26.004859,27.000667,0.9958080053329468,55144000,443009091.7500724,False,False,26,tcp1d,,,443.0090917500724,TCP,downlink,423.51220220895726,25.961637000000003,60303,jan,south-central
27.000667,28.024867,1.0241999626159668,55060672,430077516.1863231,False,False,27,tcp1d,,,430.0775161863231,TCP,downlink,435.57034260396875,26.985837,60303,jan,south-central
28.024867,29.014956,0.9900889992713928,55039808,444726145.14859843,False,False,28,tcp1d,,,444.72614514859845,TCP,downlink,439.2709176949981,27.975926,60303,jan,south-central
29.014956,30.000509,0.9855530261993408,54806464,444878865.311624,False,False,29,tcp1d,,,444.878865311624,TCP,downlink,439.8941755488486,28.961479,60303,jan,south-central
