start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500111,0.500111,172778144,2763836000.0,4,False,0,tcp8,64.2465,1.983848,2763.836,TCP,downlink,2763.836,0.0,64547,dec,east
0.500111,1.000131,0.50002,139903968,2238374000.0,0,False,1,tcp8,78.889625,2.651724,2238.374,TCP,downlink,2501.1049999999996,0.50002,64547,dec,east
1.000131,1.500112,0.499981,133294976,2132801000.0,0,False,2,tcp8,102.903875,3.342132,2132.801,TCP,downlink,2378.3369999999995,1.0000010000000001,64547,dec,east
1.500112,2.000077,0.499965,134571552,2153296000.0,1,False,3,tcp8,116.314,3.589984,2153.296,TCP,downlink,2174.8236666666667,1.4999660000000001,64547,dec,east
2.000077,2.500087,0.50001,118236384,1891744000.0,0,False,4,tcp8,136.93825,3.622492,1891.744,TCP,downlink,2059.2803333333336,1.9999760000000002,64547,dec,east
2.500087,3.000109,0.500022,108998560,1743900000.0,2,False,5,tcp8,94.56175,3.049732,1743.9,TCP,downlink,1929.6466666666668,2.499998,64547,dec,east
3.000109,3.500129,0.50002,137410944,2198487000.0,1,False,6,tcp8,98.737875,3.069168,2198.487,TCP,downlink,1944.7103333333337,3.0000180000000003,64547,dec,east
3.500129,4.000105,0.499976,125487584,2007897000.0,0,False,7,tcp8,98.67075,3.184236,2007.897,TCP,downlink,1983.4280000000006,3.499994,64547,dec,east
4.000105,4.500544,0.500439,126260448,2018395000.0,0,False,8,tcp8,110.162,3.310828,2018.395,TCP,downlink,2074.9263333333342,4.000433,64547,dec,east
4.500544,5.000114,0.49957,116364544,1863436000.0,1,False,9,tcp8,105.37175,3.37464,1863.436,TCP,downlink,1963.2426666666672,4.500003,64547,dec,east
5.000114,5.500107,0.499993,134023520,2144406000.0,1,False,10,tcp8,118.861625,3.51654,2144.406,TCP,downlink,2008.7456666666674,4.999996,64547,dec,east
5.500107,6.000107,0.5,120429984,1926879744.0,1,False,11,tcp8,114.494125,3.632984,1926.879744,TCP,downlink,1978.2405813333341,5.499996,64547,dec,east
6.000107,6.500094,0.499987,115754368,1852118000.0,0,False,12,tcp8,120.448875,3.809284,1852.118,TCP,downlink,1974.4679146666676,5.999983,64547,dec,east
6.500094,7.00011,0.500016,126981312,2031635000.0,2,False,13,tcp8,151.52625,3.843684,2031.635,TCP,downlink,1936.8775813333343,6.499999000000001,64547,dec,east
7.00011,7.500118,0.500008,118199072,1891155000.0,3,False,14,tcp8,125.119,3.793288,1891.155,TCP,downlink,1924.9693333333344,7.000007,64547,dec,east
7.500118,8.000107,0.499989,130197568,2083207000.0,1,False,15,tcp8,113.61575,3.694388,2083.207,TCP,downlink,2001.999000000001,7.499996,64547,dec,east
8.000107,8.500121,0.500014,113580352,1817235000.0,0,False,16,tcp8,129.382625,3.867592,1817.235,TCP,downlink,1930.5323333333342,8.00001,64547,dec,east
8.500121,9.000431,0.50031,116916384,1869503000.0,2,False,17,tcp8,112.36275,3.494524,1869.503,TCP,downlink,1923.3150000000007,8.50032,64547,dec,east
9.000431,9.500091,0.49966,124849376,1998949000.0,0,False,18,tcp8,110.258875,3.541136,1998.949,TCP,downlink,1895.2290000000005,8.99998,64547,dec,east
9.500091,10.000136,0.500045,134014016,2144031000.0,0,False,19,tcp8,113.28925,3.590156,2144.031,TCP,downlink,2004.1610000000007,9.500025,64547,dec,east
10.000136,10.500153,0.500017,106608256,1705674000.0,0,False,20,tcp8,114.14025,3.626448,1705.674,TCP,downlink,1949.551333333334,10.000042,64547,dec,east
10.500153,11.000119,0.499966,88645664,1418427000.0,0,False,21,tcp8,114.815375,3.674264,1418.427,TCP,downlink,1756.0440000000006,10.500008000000001,64547,dec,east
11.000119,11.500084,0.499965,128764032,2060368000.0,1,False,22,tcp8,116.588,3.6808,2060.368,TCP,downlink,1728.156333333334,10.999973,64547,dec,east
11.500084,12.000103,0.500019,126140000,2018164000.0,0,False,23,tcp8,118.151625,3.720532,2018.164,TCP,downlink,1832.3196666666672,11.499992,64547,dec,east
12.000103,12.500134,0.500031,127972160,2047428000.0,1,False,24,tcp8,116.62025,3.706256,2047.428,TCP,downlink,2041.9866666666674,12.000023,64547,dec,east
12.500134,13.00011,0.499976,124613120,1993905000.0,1,False,25,tcp8,115.39,3.705396,1993.905,TCP,downlink,2019.8323333333337,12.499999,64547,dec,east
13.00011,13.500081,0.499971,129253056,2068169000.0,0,False,26,tcp8,116.644125,3.743752,2068.169,TCP,downlink,2036.500666666667,12.999970000000001,64547,dec,east
13.500081,14.000108,0.500027,125272544,2004253000.0,0,False,27,tcp8,118.223375,3.779356,2004.253,TCP,downlink,2022.1090000000004,13.499997,64547,dec,east
14.000108,14.500147,0.500039,117701568,1883078000.0,1,False,28,tcp8,132.447125,3.758544,1883.078,TCP,downlink,1985.166666666667,14.000036000000001,64547,dec,east
14.500147,15.000083,0.499936,112988832,1808053000.0,2,False,29,tcp8,111.182,3.411448,1808.053,TCP,downlink,1898.4613333333336,14.499972000000001,64547,dec,east
15.000083,15.500102,0.500019,125176800,2002752000.0,0,False,30,tcp8,109.658,3.454792,2002.752,TCP,downlink,1897.9610000000002,14.999991000000001,64547,dec,east
15.500102,16.000122,0.50002,126659520,2026471000.0,0,False,31,tcp8,108.609,3.492288,2026.471,TCP,downlink,1945.7586666666673,15.500011,64547,dec,east
16.000122,16.500103,0.499981,127480320,2039763000.0,0,False,32,tcp8,109.13025,3.527032,2039.763,TCP,downlink,2022.995333333334,15.999992,64547,dec,east
16.500103,17.000138,0.500035,124620224,1993784000.0,0,False,33,tcp8,109.748125,3.557992,1993.784,TCP,downlink,2020.0060000000005,16.500027,64547,dec,east
17.000138,17.500123,0.499985,126650496,2026469000.0,0,False,34,tcp8,112.20275,3.58706,2026.469,TCP,downlink,2020.0053333333337,17.000012,64547,dec,east
17.500123,18.000109,0.499986,128480960,2055753000.0,0,False,35,tcp8,114.593875,3.612,2055.753,TCP,downlink,2025.3353333333341,17.499998,64547,dec,east
18.000109,18.500111,0.500002,124303872,1988853000.0,1,False,36,tcp8,113.84575,3.619568,1988.853,TCP,downlink,2023.6916666666675,18.0,64547,dec,east
18.500111,19.000076,0.499965,132129280,2114217000.0,0,False,37,tcp8,116.24925,3.640208,2114.217,TCP,downlink,2052.941000000001,18.499965,64547,dec,east
19.000076,19.50011,0.500034,121263872,1940090000.0,0,False,38,tcp8,117.896625,3.659644,1940.09,TCP,downlink,2014.386666666668,18.999999000000003,64547,dec,east
19.50011,20.000083,0.499973,127346080,2037648000.0,1,False,39,tcp8,117.547,3.645196,2037.648,TCP,downlink,2030.6516666666678,19.499972,64547,dec,east
20.000083,20.500426,0.500343,126789696,2027244000.0,0,False,40,tcp8,116.9635,3.666696,2027.244,TCP,downlink,2001.6606666666678,20.000315,64547,dec,east
20.500426,21.000119,0.499693,122486016,1960981000.0,0,False,41,tcp8,127.512875,3.686132,1960.981,TCP,downlink,2008.6243333333343,20.500008,64547,dec,east
