start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000053,1.00005304813385,120446176,963518295.1525117,False,False,0,tcp8,,,963.5182951525118,TCP,downlink,963.5182951525118,0.0,60339,jan,west2
1.000053,2.000058,1.0000050067901611,239278144,1914215567.9243283,False,False,1,tcp8,,,1914.2155679243283,TCP,downlink,1438.86693153842,1.000005,60339,jan,west2
2.000058,3.000303,1.0002449750900269,237196224,1897105048.5199485,False,False,2,tcp8,,,1897.1050485199485,TCP,downlink,1591.6129705322628,2.0002500000000003,60339,jan,west2
3.000303,4.000088,0.9997850060462952,228590368,1829116192.922102,False,False,3,tcp8,,,1829.116192922102,TCP,downlink,1880.1456031221262,3.000035,60339,jan,west2
4.000088,5.000707,1.0006190538406372,223335744,1785580581.4832656,False,False,4,tcp8,,,1785.5805814832656,TCP,downlink,1837.2672743084386,4.000654,60339,jan,west2
5.000707,6.000244,0.9995369911193848,228653024,1830071531.371186,False,False,5,tcp8,,,1830.071531371186,TCP,downlink,1814.9227685921844,5.000191,60339,jan,west2
6.000244,7.000493,1.0002490282058716,225807072,1806006829.3594928,False,False,6,tcp8,,,1806.0068293594927,TCP,downlink,1807.219647404648,6.00044,60339,jan,west2
7.000493,8.000982,1.0004889965057373,223707648,1788786473.6648676,False,False,7,tcp8,,,1788.7864736648676,TCP,downlink,1808.2882781318488,7.000929,60339,jan,west2
8.000982,9.000055,0.9990730285644531,225466656,1805406808.5410595,False,False,8,tcp8,,,1805.4068085410595,TCP,downlink,1800.06670385514,8.000002,60339,jan,west2
9.000055,10.000421,1.000365972518921,230056224,1839776484.3657653,False,False,9,tcp8,,,1839.7764843657653,TCP,downlink,1811.3232555238974,9.000368,60339,jan,west2
10.000421,11.000304,0.9998829960823059,227765984,1822341093.0472615,False,False,10,tcp8,,,1822.3410930472614,TCP,downlink,1822.508128651362,10.000251,60339,jan,west2
11.000304,12.000151,0.9998469948768616,239239136,1914205971.3203542,False,False,11,tcp8,,,1914.2059713203541,TCP,downlink,1858.77451624446,11.000098000000001,60339,jan,west2
12.000151,13.001389,1.0012379884719849,236729088,1891491059.8730147,False,False,12,tcp8,,,1891.4910598730146,TCP,downlink,1876.0127080802101,12.001336,60339,jan,west2
13.001389,14.000324,0.9989349842071533,228019264,1826098936.2063603,False,False,13,tcp8,,,1826.0989362063603,TCP,downlink,1877.2653224665762,13.000271000000001,60339,jan,west2
14.000324,15.001538,1.0012140274047852,238358368,1904554762.3246238,False,False,14,tcp8,,,1904.5547623246239,TCP,downlink,1874.0482528013326,14.001485,60339,jan,west2
15.001538,16.000424,0.998885989189148,238255008,1908165781.3092766,False,False,15,tcp8,,,1908.1657813092766,TCP,downlink,1879.6064932800866,15.000371000000001,60339,jan,west2
16.000424,17.000138,0.9997140169143677,235881216,1887589546.6829677,False,False,16,tcp8,,,1887.5895466829677,TCP,downlink,1900.103363438956,16.000085000000002,60339,jan,west2
17.000138,18.000566,1.0004279613494873,235679104,1884626284.7918813,False,False,17,tcp8,,,1884.6262847918813,TCP,downlink,1893.4605375947085,17.000513,60339,jan,west2
18.000566,19.002992,1.002426028251648,235320160,1878005186.3611465,False,False,18,tcp8,,,1878.0051863611463,TCP,downlink,1883.4070059453315,18.002939,60339,jan,west2
19.002992,20.000227,0.9972350001335144,237597632,1906051287.555606,False,False,19,tcp8,,,1906.051287555606,TCP,downlink,1889.5609195695442,19.000174,60339,jan,west2
20.000227,21.001038,1.000810980796814,234872032,1877453677.1209471,False,False,20,tcp8,,,1877.453677120947,TCP,downlink,1887.1700503458994,20.000985,60339,jan,west2
21.001038,22.000371,0.9993330240249634,231164768,1850552418.003354,False,False,21,tcp8,,,1850.552418003354,TCP,downlink,1878.0191275599689,21.000318,60339,jan,west2
22.000371,23.000925,1.0005539655685425,227405952,1818240373.4377816,False,False,22,tcp8,,,1818.2403734377815,TCP,downlink,1848.7488228540271,22.000872,60339,jan,west2
23.000925,24.000189,0.9992640018463135,192046208,1537501262.090189,False,False,23,tcp8,,,1537.501262090189,TCP,downlink,1735.431351177108,23.000136,60339,jan,west2
24.000189,25.000276,1.000087022781372,238697696,1909415405.3606308,False,False,24,tcp8,,,1909.4154053606308,TCP,downlink,1755.0523469628667,24.000223000000002,60339,jan,west2
25.000276,26.000259,0.999983012676239,226054688,1808468225.0352502,False,False,25,tcp8,,,1808.4682250352503,TCP,downlink,1751.7949641620232,25.000206000000002,60339,jan,west2
26.000259,27.000287,1.0000280141830444,229823520,1838536654.897616,False,False,26,tcp8,,,1838.536654897616,TCP,downlink,1852.1400950978323,26.000234000000003,60339,jan,west2
27.000287,28.000434,1.0001469850540161,230879488,1846764457.2264996,False,False,27,tcp8,,,1846.7644572264996,TCP,downlink,1831.2564457197886,27.000381,60339,jan,west2
28.000434,29.000406,0.9999719858169556,233505984,1868100205.3010967,False,False,28,tcp8,,,1868.1002053010966,TCP,downlink,1851.1337724750708,28.000353,60339,jan,west2
29.000406,30.000427,1.000020980834961,240085696,1920645271.2585452,False,False,29,tcp8,,,1920.645271258545,TCP,downlink,1878.503311262047,29.000374,60339,jan,west2
