start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500116,0.500116,115343360,1845065000.0,0,False,0,tcp8,50.611125,2.219144,1845.065,TCP,downlink,1845.065,0.0,64583,dec,south-central
0.500116,1.000614,0.500498,150842560,2411079000.0,0,False,1,tcp8,151.17075,4.86932,2411.079,TCP,downlink,2128.072,0.500498,64583,dec,south-central
1.000614,1.500334,0.49972,135214112,2164639000.0,1,False,2,tcp8,137.914125,5.346104,2164.639,TCP,downlink,2140.261,1.000218,64583,dec,south-central
1.500334,2.000086,0.499752,137637440,2203292000.0,3,False,3,tcp8,169.833375,5.342148,2203.292,TCP,downlink,2259.67,1.49997,64583,dec,south-central
2.000086,2.500173,0.500087,103998048,1663679000.0,2,False,4,tcp8,172.400625,5.086728,1663.679,TCP,downlink,2010.5366666666669,2.000057,64583,dec,south-central
2.500173,3.000087,0.499914,164521248,2632793000.0,1,False,5,tcp8,155.825,5.015864,2632.793,TCP,downlink,2166.588,2.499971,64583,dec,south-central
3.000087,3.500075,0.499988,118879712,1902121000.0,1,False,6,tcp8,161.249125,4.852292,1902.121,TCP,downlink,2066.197666666667,2.999959,64583,dec,south-central
3.500075,4.000076,0.500001,124823616,1997174000.0,2,False,7,tcp8,147.587625,4.728796,1997.174,TCP,downlink,2177.3626666666664,3.49996,64583,dec,south-central
4.000076,4.500085,0.500009,118813376,1900980000.0,0,False,8,tcp8,156.544875,4.938636,1900.98,TCP,downlink,1933.425,3.999969,64583,dec,south-central
4.500085,5.000086,0.500001,116759616,1868150000.0,2,False,9,tcp8,154.27875,4.600312,1868.15,TCP,downlink,1922.101333333333,4.49997,64583,dec,south-central
5.000086,5.500115,0.500029,88641600,1418183000.0,2,False,10,tcp8,193.14175,3.94912,1418.183,TCP,downlink,1729.104333333333,4.999999000000001,64583,dec,south-central
5.500115,6.000109,0.499994,137191904,2195097000.0,0,False,11,tcp8,139.57175,4.354868,2195.097,TCP,downlink,1827.1433333333334,5.499993,64583,dec,south-central
6.000109,6.500577,0.500468,116329504,1859531000.0,1,False,12,tcp8,145.79875,4.239972,1859.531,TCP,downlink,1824.2703333333332,6.0004610000000005,64583,dec,south-central
6.500577,7.000111,0.499534,138030336,2210546000.0,0,False,13,tcp8,138.699375,4.312384,2210.546,TCP,downlink,2088.3913333333335,6.499995,64583,dec,south-central
7.000111,7.500009,0.499898,123001760,1968430000.0,0,False,14,tcp8,138.071875,4.378948,1968.43,TCP,downlink,2012.8356666666666,6.999893,64583,dec,south-central
7.500009,8.000109,0.5001,125241600,2003464000.0,0,False,15,tcp8,145.29975,4.437256,2003.464,TCP,downlink,2060.813333333333,7.499993000000001,64583,dec,south-central
8.000109,8.500041,0.499932,110409760,1766797000.0,0,False,16,tcp8,152.649875,4.49006,1766.797,TCP,downlink,1912.8969999999997,7.999925,64583,dec,south-central
