start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500114,0.500114,11796480,188700669.803235,0,False,0,tcp1c,38.128,0.083936,188.700669803235,TCP,downlink,188.700669803235,0.0,64389,dec,central
0.500114,1.000115,0.500001,1572864,25165776.000092,0,False,1,tcp1c,37.393,0.162368,25.165776000092,TCP,downlink,106.9332229016635,0.500001,64389,dec,central
1.000115,1.500146,0.500031,3014656,48231506.185335,0,False,2,tcp1c,36.094,0.317856,48.231506185335,TCP,downlink,87.36598399622066,1.000032,64389,dec,central
1.500146,2.000116,0.49997,5767168,92280232.333112,0,False,3,tcp1c,36.785,0.59856,92.280232333112,TCP,downlink,55.22583817284632,1.500002,64389,dec,central
2.000116,2.50008,0.499964,11010048,176173452.913344,0,False,4,tcp1c,37.026,1.154464,176.173452913344,TCP,downlink,105.56173047726365,1.9999660000000001,64389,dec,central
2.50008,3.000122,0.500042,21364736,341807090.407391,0,False,5,tcp1c,38.392,2.22224,341.807090407391,TCP,downlink,203.42025855128233,2.5000080000000002,64389,dec,central
3.000122,3.500166,0.500044,43384832,694096082.401361,0,False,6,tcp1c,36.033,4.38944,694.096082401361,TCP,downlink,404.02554190736527,3.000052,64389,dec,central
3.500166,4.000114,0.499948,91095040,1457672000.0,0,False,7,tcp1c,35.691,8.399104,1457.672,TCP,downlink,831.1917242695839,3.5,64389,dec,central
4.000114,4.500073,0.499959,117309440,1877105000.0,0,False,8,tcp1c,34.809,8.399104,1877.105,TCP,downlink,1342.957694133787,3.999959,64389,dec,central
4.500073,5.000118,0.500045,108265472,1732091000.0,0,False,9,tcp1c,34.368,8.399104,1732.091,TCP,downlink,1688.956,4.500004000000001,64389,dec,central
5.000118,5.500117,0.499999,119144448,1906316000.0,0,False,10,tcp1c,34.47,8.399104,1906.316,TCP,downlink,1838.5039999999997,5.000003,64389,dec,central
5.500117,6.000149,0.500032,105906176,1694390000.0,0,False,11,tcp1c,34.493,8.399104,1694.39,TCP,downlink,1777.5989999999995,5.5000350000000005,64389,dec,central
6.000149,6.500163,0.500014,110493696,1767850000.0,0,False,12,tcp1c,33.983,8.399104,1767.85,TCP,downlink,1789.5186666666661,6.000049000000001,64389,dec,central
6.500163,7.000176,0.500013,109051904,1744785000.0,0,False,13,tcp1c,34.966,8.399104,1744.785,TCP,downlink,1735.6749999999995,6.500062000000001,64389,dec,central
7.000176,7.500114,0.499938,108789760,1740852000.0,0,False,14,tcp1c,38.436,8.399104,1740.852,TCP,downlink,1751.1623333333328,7.0,64389,dec,central
7.500114,8.000115,0.500001,108134400,1730147000.0,0,False,15,tcp1c,35.316,8.399104,1730.147,TCP,downlink,1738.594666666666,7.500001,64389,dec,central
8.000115,8.500248,0.500133,115998720,1855486000.0,0,False,16,tcp1c,35.609,8.399104,1855.486,TCP,downlink,1775.4949999999992,8.000134000000001,64389,dec,central
8.500248,9.000143,0.499895,108396544,1734709000.0,0,False,17,tcp1c,36.254,8.399104,1734.709,TCP,downlink,1773.4473333333326,8.500029000000001,64389,dec,central
9.000143,9.500135,0.499992,108527616,1736469000.0,0,False,18,tcp1c,36.19,8.399104,1736.469,TCP,downlink,1775.554666666666,9.000021,64389,dec,central
9.500135,10.000199,0.500064,102236160,1635570000.0,0,False,19,tcp1c,50.112,8.399104,1635.57,TCP,downlink,1702.2493333333325,9.500085,64389,dec,central
10.000199,10.500113,0.499914,110493696,1768203000.0,0,False,20,tcp1c,36.441,8.399104,1768.203,TCP,downlink,1713.413999999999,9.999999,64389,dec,central
10.500113,11.000156,0.500043,63963136,1023322000.0,0,False,21,tcp1c,191.621,8.399104,1023.322,TCP,downlink,1475.6983333333326,10.500042,64389,dec,central
11.000156,11.500162,0.500006,60030976,960484166.136493,0,False,22,tcp1c,106.741,8.399104,960.484166136493,TCP,downlink,1250.6697220454969,11.000048000000001,64389,dec,central
11.500162,12.000152,0.49999,67502080,1080055000.0,0,False,23,tcp1c,41.065,8.399104,1080.055,TCP,downlink,1021.2870553788302,11.500038,64389,dec,central
