start,end,seconds,bytes,bits_per_second,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.003676,1.0036760568618774,28571264,227732952.71649092,False,False,0,tcp1c,,,227.73295271649093,TCP,downlink,227.73295271649093,0.0,60313,jan,north-central
1.003676,2.001507,0.9978309869766235,160968960,1290550901.713146,False,False,1,tcp1c,,,1290.550901713146,TCP,downlink,759.1419272148185,0.997831,60313,jan,north-central
2.001507,3.001009,0.9995020031929016,235262976,1883041556.6828616,False,False,2,tcp1c,,,1883.0415566828615,TCP,downlink,1133.7751370374995,1.997333,60313,jan,north-central
3.001009,4.001171,1.0001620054244995,231656480,1852951651.7810762,False,False,3,tcp1c,,,1852.9516517810762,TCP,downlink,1675.514703392361,2.9974950000000002,60313,jan,north-central
4.001171,5.000097,0.9989259839057922,234970240,1881782985.2119238,False,False,4,tcp1c,,,1881.782985211924,TCP,downlink,1872.5920645586202,3.9964210000000002,60313,jan,north-central
5.000097,6.001237,1.0011399984359741,234768640,1876010470.9971921,False,False,5,tcp1c,,,1876.0104709971922,TCP,downlink,1870.2483693300637,4.997561,60313,jan,north-central
6.001237,7.001436,1.0001989603042603,231487232,1851529475.1322808,False,False,6,tcp1c,,,1851.5294751322808,TCP,downlink,1869.774310447132,5.99776,60313,jan,north-central
7.001436,8.005194,1.0037579536437988,227089536,1809914712.4115279,False,False,7,tcp1c,,,1809.914712411528,TCP,downlink,1845.8182195136667,7.001518000000001,60313,jan,north-central
8.005194,9.001276,0.9960820078849792,190870464,1532969875.8862867,False,False,8,tcp1c,,,1532.9698758862867,TCP,downlink,1731.4713544766983,7.9976,60313,jan,north-central
9.001276,10.001548,1.0002720355987549,167672480,1341015036.1716957,False,False,9,tcp1c,,,1341.0150361716958,TCP,downlink,1561.29987482317,8.997872000000001,60313,jan,north-central
10.001548,11.000185,0.9986370205879211,230131200,1843562337.5109115,False,False,10,tcp1c,,,1843.5623375109114,TCP,downlink,1572.5157498562978,9.996509000000001,60313,jan,north-central
11.000185,12.002007,1.0018219947814941,229225760,1830470971.4423556,False,False,11,tcp1c,,,1830.4709714423557,TCP,downlink,1671.6827817083206,10.998331,60313,jan,north-central
12.002007,13.000092,0.9980850219726562,226790624,1817806050.6449575,False,False,12,tcp1c,,,1817.8060506449576,TCP,downlink,1830.6131198660744,11.996416,60313,jan,north-central
13.000092,14.000275,1.0001829862594604,222063328,1776181607.1715813,False,False,13,tcp1c,,,1776.1816071715812,TCP,downlink,1808.152876419631,12.996599000000002,60313,jan,north-central
14.000275,15.000706,1.000430941581726,226246048,1809188729.3473341,False,False,14,tcp1c,,,1809.1887293473342,TCP,downlink,1801.0587957212908,13.99703,60313,jan,north-central
15.000706,16.000804,1.0000979900360107,232428416,1859245140.5017295,False,False,15,tcp1c,,,1859.2451405017296,TCP,downlink,1814.871825673548,14.997128000000002,60313,jan,north-central
16.000804,17.000077,0.9992730021476746,229806496,1839789491.0086942,False,False,16,tcp1c,,,1839.789491008694,TCP,downlink,1836.0744536192524,15.996401,60313,jan,north-central
17.000077,18.000259,1.000182032585144,233861152,1870548715.1817377,False,False,17,tcp1c,,,1870.5487151817376,TCP,downlink,1856.5277822307205,16.996583,60313,jan,north-central
18.000259,19.001569,1.0013099908828735,224935040,1797126101.1920643,False,False,18,tcp1c,,,1797.1261011920642,TCP,downlink,1835.8214357941652,17.997893,60313,jan,north-central
19.001569,20.001274,0.9997050166130066,229677792,1837964504.994857,False,False,19,tcp1c,,,1837.9645049948572,TCP,downlink,1835.2131071228862,18.997598,60313,jan,north-central
20.001274,21.001309,1.000035047531128,232517856,1860077656.8704205,False,False,20,tcp1c,,,1860.0776568704205,TCP,downlink,1831.722754352447,19.997633,60313,jan,north-central
21.001309,22.000128,0.9988189935684204,232790656,1864527266.693821,False,False,21,tcp1c,,,1864.527266693821,TCP,downlink,1854.1898095196993,20.996452,60313,jan,north-central
22.000128,23.000072,0.9999439716339111,160679008,1285504088.69369,False,False,22,tcp1c,,,1285.5040886936902,TCP,downlink,1670.0363374193105,21.996396,60313,jan,north-central
23.000072,24.002393,1.0023210048675537,177897824,1419887027.2982643,False,False,23,tcp1c,,,1419.8870272982642,TCP,downlink,1523.306127561925,22.998717000000003,60313,jan,north-central
24.002393,25.001722,0.9993289709091187,233141184,1866381868.528476,False,False,24,tcp1c,,,1866.381868528476,TCP,downlink,1523.9243281734769,23.998046000000002,60313,jan,north-central
25.001722,26.001921,1.0001989603042603,231170752,1848998138.767734,False,False,25,tcp1c,,,1848.998138767734,TCP,downlink,1711.7556781981582,24.998245,60313,jan,north-central
26.001921,27.001322,0.9994009733200073,219302752,1755473591.5173414,False,False,26,tcp1c,,,1755.4735915173414,TCP,downlink,1823.6178662711839,25.997646000000003,60313,jan,north-central
27.001322,28.000141,0.9988189935684204,214317152,1716564489.70256,False,False,27,tcp1c,,,1716.56448970256,TCP,downlink,1773.6787399958785,26.996465,60313,jan,north-central
28.000141,29.000083,0.9999420046806335,221268736,1770252554.3622496,False,False,28,tcp1c,,,1770.2525543622496,TCP,downlink,1747.4302118607168,27.996407,60313,jan,north-central
29.000083,30.001321,1.0012379884719849,224389120,1792893378.6657138,False,False,29,tcp1c,,,1792.8933786657137,TCP,downlink,1759.9034742435076,28.997645000000002,60313,jan,north-central
