start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,1.000021,1.000020980834961,58850144,470791274.40597063,0.0009117960038134732,125930,168699,74.64774539268164,False,False,0,udp,,,470.7912744059706,UDP,downlink,470.7912744059706,0.0,64588,dec,east
1.000021,2.000091,1.0000699758529663,69117856,552904158.0599312,0.02545516890382158,135881,186112,73.0103378610729,False,False,1,udp,,,552.9041580599312,UDP,downlink,511.8477162329509,1.00007,64588,dec,east
2.000091,3.000197,1.0001059770584106,61698464,493535408.56917834,0.03580222171978737,123737,168576,73.40131454062262,False,False,2,udp,,,493.53540856917834,UDP,downlink,505.7436136783601,2.000176,64588,dec,east
3.000197,4.000094,0.9998970031738281,65167360,521392581.781113,0.0005474996880226338,124993,172353,72.52151108480851,False,False,3,udp,,,521.392581781113,UDP,downlink,522.6107161367408,3.000073,64588,dec,east
4.000094,5.000025,0.9999309778213501,62230976,497882172.9122853,0.03469581311795586,125383,170609,73.49143362894102,False,False,4,udp,,,497.88217291228534,UDP,downlink,504.27005442085897,4.000004000000001,64588,dec,east
5.000025,6.00009,1.0000649690628052,65117824,520908749.0467674,0.0010146157951552272,124773,172097,72.50155435597367,False,False,5,udp,,,520.9087490467674,UDP,downlink,513.394501246722,5.000069,64588,dec,east
6.00009,7.000254,1.0001640319824219,58997376,471901601.0448726,0.013149963937030522,119281,162157,73.55895829350568,False,False,6,udp,,,471.90160104487256,UDP,downlink,496.8975076679753,6.000233000000001,64588,dec,east
7.000254,8.000491,1.000236988067627,65188000,521380439.0572493,0.01693170209375739,132870,180245,73.7163305500846,False,False,7,udp,,,521.3804390572493,UDP,downlink,504.7302630496299,7.000470000000001,64588,dec,east
8.000491,9.000091,0.9995999932289124,62985024,504081828.14444,0.000731029353188699,123906,169680,73.02333804809052,False,False,8,udp,,,504.08182814444,UDP,downlink,499.12128941552083,8.000070000000001,64588,dec,east
9.000091,10.000201,1.0001100301742554,63606976,508799824.6666308,0.03611983646990979,124053,170279,72.85278865861322,False,False,9,udp,,,508.7998246666308,UDP,downlink,511.42069728944017,9.00018,64588,dec,east
10.000201,11.000023,0.9998220205307007,61256768,490141379.1025343,0.019155399923321634,123187,167705,73.45457797918965,False,False,10,udp,,,490.1413791025343,UDP,downlink,501.0076773045352,10.000002,64588,dec,east
11.000023,12.000018,0.9999949932098389,66010848,528089428.0329525,0.0025748066036917106,124139,172112,72.12687087477921,False,False,11,udp,,,528.0894280329525,UDP,downlink,509.010210600706,10.999997,64588,dec,east
12.000018,13.000023,1.0000050067901611,59886272,479087777.30803025,0.000735589703297876,117123,160645,72.9079647670329,False,False,12,udp,,,479.08777730803024,UDP,downlink,499.10619481450584,12.000002,64588,dec,east
13.000023,14.000184,1.000161051750183,64894912,519075697.95036757,0.03329364172521617,128956,176118,73.22136294984045,False,False,13,udp,,,519.0756979503676,UDP,downlink,508.7509677637836,13.000163,64588,dec,east
14.000184,15.000196,1.0000120401382446,65222400,521772917.7819376,0.020138052918447644,133532,180932,73.80231247098358,False,False,14,udp,,,521.7729177819376,UDP,downlink,506.6454643467785,14.000175,64588,dec,east
15.000196,16.000022,0.9998260140419006,64888032,519194588.567932,0.0006656425841340325,124850,172007,72.58425529193579,False,False,15,udp,,,519.194588567932,UDP,downlink,520.0144014334124,15.000001000000001,64588,dec,east
16.000022,17.000086,1.0000640153884888,65625568,524970937.7814726,0.001944859326581271,125401,173094,72.44676303049211,False,False,16,udp,,,524.9709377814726,UDP,downlink,521.9794813771141,16.000065,64588,dec,east
17.000086,18.000023,0.9999369978904724,64187648,513533537.69618803,0.0004494687127861286,123998,170646,72.66387726638773,False,False,17,udp,,,513.533537696188,UDP,downlink,519.2330213485309,17.000002000000002,64588,dec,east
18.000023,19.00002,0.9999970197677612,59985344,479884182.16631055,0.004443251660101242,118923,162517,73.17572930831851,False,False,18,udp,,,479.88418216631055,UDP,downlink,506.12955254799044,17.999999000000003,64588,dec,east
19.00002,20.000104,1.0000840425491333,67675808,541360966.644362,0.0006031192122175323,131998,181181,72.85421760559882,False,False,19,udp,,,541.360966644362,UDP,downlink,511.59289550228704,19.000083,64588,dec,east
20.000104,21.000022,0.9999179840087891,63362048,506937961.0193555,0.010747370216688104,125010,171058,73.08047562814951,False,False,20,udp,,,506.9379610193555,UDP,downlink,509.39436994334284,20.000001,64588,dec,east
21.000022,22.000362,1.0003399848937988,68116128,544743819.3304374,0.0025210412520056806,120579,170082,70.89462729742124,False,False,21,udp,,,544.7438193304374,UDP,downlink,531.0142489980518,21.000341000000002,64588,dec,east
22.000362,23.000399,1.0000369548797607,63399200,507174857.4141266,0.03852495121233176,125176,171251,73.09504762015989,False,False,22,udp,,,507.17485741412656,UDP,downlink,519.6188792546401,22.000378,64588,dec,east
23.000399,24.000085,0.9996860027313232,61193472,489701540.94632393,0.025728127406063714,125589,170061,73.84938345652442,False,False,23,udp,,,489.7015409463239,UDP,downlink,513.8734058969629,23.000064000000002,64588,dec,east
24.000085,25.000021,0.9999359846115112,61254016,490063499.6053114,0.003093442508388079,118046,162562,72.61598651591393,False,False,24,udp,,,490.0634996053114,UDP,downlink,495.6466326552542,24.0,64588,dec,east
25.000021,26.000023,1.0000020265579224,67107520,536859072.0239944,0.00094401207539217,130934,179704,72.860926857499,False,False,25,udp,,,536.8590720239944,UDP,downlink,505.54137085854353,25.000002000000002,64588,dec,east
26.000023,27.000022,0.9999989867210388,65371008,522968593.9130736,0.00161165982467036,125676,173184,72.56790465631929,False,False,26,udp,,,522.9685939130736,UDP,downlink,516.6303885141268,26.000001,64588,dec,east
27.000022,28.00009,1.000067949295044,65366880,522899509.346961,0.0014710935437938014,124664,172169,72.4079247715907,False,False,27,udp,,,522.899509346961,UDP,downlink,527.5757250946767,27.000069000000003,64588,dec,east
28.00009,29.000469,1.000378966331482,65498976,523793307.9716232,0.0211286153940622,125762,173363,72.54258405772858,False,False,28,udp,,,523.7933079716232,UDP,downlink,523.2204704105529,28.000448000000002,64588,dec,east
29.000469,30.000681,1.0002119541168213,63924832,511290285.91900873,0.006166357612170544,126423,172880,73.12760296159186,False,False,29,udp,,,511.29028591900874,UDP,downlink,519.3277010791979,29.000660000000003,64588,dec,east
