start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500083,0.500083,158847808,2541143000.0,2,False,0,tcp8,45.96275,1.505172,2541.143,TCP,downlink,2541.143,0.0,64554,dec,east2
0.500083,1.000137,0.500054,127210656,2035150000.0,0,False,1,tcp8,68.604125,2.116632,2035.15,TCP,downlink,2288.1465,0.500054,64554,dec,east2
1.000137,1.500077,0.49994,134741888,2156129000.0,0,False,2,tcp8,83.0995,2.780724,2156.129,TCP,downlink,2244.1406666666667,0.999994,64554,dec,east2
1.500077,2.000127,0.50005,126064480,2016830000.0,0,False,3,tcp8,97.959375,2.992284,2016.83,TCP,downlink,2069.369666666667,1.5000440000000002,64554,dec,east2
2.000127,2.500273,0.500146,127151904,2033837000.0,2,False,4,tcp8,96.140875,3.091356,2033.837,TCP,downlink,2068.9320000000002,2.00019,64554,dec,east2
2.500273,3.000144,0.499871,125059456,2001468000.0,0,False,5,tcp8,102.53,3.29122,2001.468,TCP,downlink,2017.3783333333338,2.500061,64554,dec,east2
3.000144,3.500075,0.499931,127582944,2041608000.0,1,False,6,tcp8,99.653,3.22414,2041.608,TCP,downlink,2025.6376666666672,2.999992,64554,dec,east2
3.500075,4.000069,0.499994,126830400,2029311000.0,0,False,7,tcp8,107.97,3.333876,2029.311,TCP,downlink,2024.1290000000001,3.4999860000000003,64554,dec,east2
4.000069,4.50013,0.500061,104071936,1664949000.0,1,False,8,tcp8,147.304625,3.398548,1664.949,TCP,downlink,1911.9560000000004,4.000047,64554,dec,east2
4.50013,5.000068,0.499938,115554496,1849101000.0,1,False,9,tcp8,114.9135,3.3583,1849.101,TCP,downlink,1847.7870000000003,4.499985000000001,64554,dec,east2
5.000068,5.500065,0.499997,127001152,2032030000.0,0,False,10,tcp8,112.960625,3.516196,2032.03,TCP,downlink,1848.6933333333336,4.999982,64554,dec,east2
5.500065,6.000072,0.500007,124640608,1994222000.0,0,False,11,tcp8,116.608875,3.694904,1994.222,TCP,downlink,1958.4510000000002,5.499989,64554,dec,east2
6.000072,6.500069,0.499997,126148320,2018385000.0,0,False,12,tcp8,119.421375,3.90354,2018.385,TCP,downlink,2014.8790000000001,5.999986000000001,64554,dec,east2
6.500069,7.000113,0.500044,124329152,1989092000.0,0,False,13,tcp8,137.313625,4.135396,1989.092,TCP,downlink,2000.566333333334,6.500030000000001,64554,dec,east2
7.000113,7.500076,0.499963,125565280,2009193000.0,0,False,14,tcp8,136.484625,4.402512,2009.193,TCP,downlink,2005.5566666666673,6.999993000000001,64554,dec,east2
7.500076,8.000138,0.500062,120141184,1922021000.0,0,False,15,tcp8,143.95275,4.677368,1922.021,TCP,downlink,1973.4353333333338,7.500055000000001,64554,dec,east2
8.000138,8.500163,0.500025,138644864,2218207000.0,0,False,16,tcp8,153.078875,5.028764,2218.207,TCP,downlink,2049.8070000000002,8.00008,64554,dec,east2
8.500163,9.000136,0.499973,119421632,1910849000.0,2,False,17,tcp8,151.880125,4.7386,1910.849,TCP,downlink,2017.0256666666667,8.500053000000001,64554,dec,east2
9.000136,9.500069,0.499933,138309504,2213249000.0,1,False,18,tcp8,152.818875,4.886864,2213.249,TCP,downlink,2114.101666666667,8.999986,64554,dec,east2
