start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.50015,0.50015,11665408,186590563.785379,0,False,0,tcp1c,99.512,0.159616,186.590563785379,TCP,downlink,186.590563785379,0.0,64362,dec,east
0.50015,1.00009,0.49994,2359296,37753272.545125,0,False,1,tcp1c,42.107,0.276576,37.753272545125,TCP,downlink,112.17191816525201,0.49994000000000005,64362,dec,east
1.00009,1.500152,0.500062,4325376,69197437.063596,0,False,2,tcp1c,43.007,0.485728,69.197437063596,TCP,downlink,97.84709113136667,1.000002,64362,dec,east
1.500152,2.00016,0.500008,6946816,111147254.029214,0,False,3,tcp1c,42.584,0.822848,111.147254029214,TCP,downlink,72.69932121264499,1.50001,64362,dec,east
2.00016,2.500068,0.499908,12189696,195071040.608571,0,False,4,tcp1c,49.282,1.43104,195.071040608571,TCP,downlink,125.13857723379367,1.999918,64362,dec,east
2.500068,3.00015,0.500082,21757952,348070137.365346,0,False,5,tcp1c,43.307,2.505696,348.070137365346,TCP,downlink,218.09614400104365,2.5,64362,dec,east
3.00015,3.50014,0.49999,37748736,603991872.242253,0,False,6,tcp1c,43.59,4.393568,603.991872242253,TCP,downlink,382.3776834053899,2.9999900000000004,64362,dec,east
3.50014,4.000066,0.499926,70778880,1132630000.0,0,False,7,tcp1c,43.769,7.642304,1132.63,TCP,downlink,694.8973365358664,3.4999160000000002,64362,dec,east
4.000066,4.500071,0.500005,94765056,1516226000.0,0,False,8,tcp1c,45.726,8.433504,1516.226,TCP,downlink,1084.282624080751,3.999921,64362,dec,east
4.500071,5.000149,0.500078,95420416,1526489000.0,0,False,9,tcp1c,43.176,8.433504,1526.489,TCP,downlink,1391.7816666666668,4.499999,64362,dec,east
5.000149,5.500068,0.499919,93716480,1499707000.0,0,False,10,tcp1c,49.336,8.433504,1499.707,TCP,downlink,1514.140666666667,4.999918,64362,dec,east
5.500068,6.00007,0.500002,99352576,1589634000.0,0,False,11,tcp1c,45.184,8.433504,1589.634,TCP,downlink,1538.61,5.49992,64362,dec,east
6.00007,6.500067,0.499997,92930048,1486890000.0,0,False,12,tcp1c,65.919,8.433504,1486.89,TCP,downlink,1525.4103333333333,5.999917,64362,dec,east
6.500067,7.000095,0.500028,98828288,1581164000.0,0,False,13,tcp1c,42.232,8.433504,1581.164,TCP,downlink,1552.5626666666665,6.499945,64362,dec,east
7.000095,7.500098,0.500003,88604672,1417666000.0,0,False,14,tcp1c,44.491,8.433504,1417.666,TCP,downlink,1495.2399999999998,6.999948000000001,64362,dec,east
7.500098,8.000148,0.50005,95289344,1524477000.0,0,False,15,tcp1c,41.27,8.433504,1524.477,TCP,downlink,1507.7689999999996,7.499998000000001,64362,dec,east
