start,end,seconds,bytes,bits_per_second,retransmits,omitted,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
0.0,0.500119,0.500119,2731168,43688292.731525,0,False,0,tcp1d,78.107,0.88064,43.688292731524996,TCP,downlink,43.688292731524996,0.0,64346,dec,south-central
0.500119,1.000125,0.500006,17170432,274723506.042226,0,False,1,tcp1d,58.136,5.681504,274.723506042226,TCP,downlink,159.2058993868755,0.5000060000000001,64346,dec,south-central
1.000125,1.500109,0.499984,27394048,438318771.447383,0,False,2,tcp1d,51.661,5.681504,438.31877144738297,TCP,downlink,252.24352340704468,0.99999,64346,dec,south-central
1.500109,2.000107,0.499998,25952256,415237878.007648,0,False,3,tcp1d,51.607,5.681504,415.23787800764796,TCP,downlink,376.09338516575235,1.499988,64346,dec,south-central
2.000107,2.500114,0.500007,27787264,444590076.085015,0,False,4,tcp1d,50.918,5.681504,444.59007608501497,TCP,downlink,432.7155751800153,1.9999950000000002,64346,dec,south-central
2.500114,3.000117,0.500003,26869760,429913495.01652,0,False,5,tcp1d,55.467,5.681504,429.91349501652,TCP,downlink,429.9138163697277,2.499998,64346,dec,south-central
3.000117,3.500135,0.500018,26083328,417318124.548068,0,False,6,tcp1d,50.771,5.681504,417.318124548068,TCP,downlink,430.607231883201,3.000016,64346,dec,south-central
3.500135,4.0001,0.499965,27394048,438335493.153682,0,False,7,tcp1d,52.999,5.681504,438.33549315368197,TCP,downlink,428.52237090609,3.499981,64346,dec,south-central
4.0001,4.500102,0.500002,27131904,434108808.006317,0,False,8,tcp1d,51.448,5.681504,434.108808006317,TCP,downlink,429.92080856935564,3.9999830000000003,64346,dec,south-central
4.500102,5.000103,0.500001,26345472,421526748.001534,0,False,9,tcp1d,50.763,5.681504,421.526748001534,TCP,downlink,431.3236830538444,4.499984,64346,dec,south-central
5.000103,5.500121,0.500018,26738688,427803504.561839,0,False,10,tcp1d,50.248,5.681504,427.80350456183896,TCP,downlink,427.8130201898967,5.000002,64346,dec,south-central
5.500121,6.00007,0.499949,27394048,438349498.564448,0,False,11,tcp1d,51.201,5.681504,438.349498564448,TCP,downlink,429.2265837092737,5.499951,64346,dec,south-central
6.00007,6.500091,0.500021,24903680,398442160.70157,0,False,12,tcp1d,51.82,5.681504,398.44216070156995,TCP,downlink,421.53172127595235,5.9999720000000005,64346,dec,south-central
6.500091,7.000109,0.500018,25690112,411026896.539806,0,False,13,tcp1d,50.807,5.681504,411.026896539806,TCP,downlink,415.9395186019413,6.49999,64346,dec,south-central
7.000109,7.500105,0.499996,28573696,457182842.030042,0,False,14,tcp1d,49.777,5.681504,457.18284203004197,TCP,downlink,422.21729975713924,6.999986000000001,64346,dec,south-central
7.500105,8.000103,0.499998,26345472,421529361.007763,0,False,15,tcp1d,51.37,5.681504,421.52936100776304,TCP,downlink,429.91303319253694,7.499984,64346,dec,south-central
8.000103,8.500102,0.499999,27000832,432014136.001572,0,False,16,tcp1d,50.04,5.681504,432.014136001572,TCP,downlink,436.9087796797923,7.999983,64346,dec,south-central
8.500102,9.000102,0.5,26869760,429916160.0,0,False,17,tcp1d,52.778,5.681504,429.91616,TCP,downlink,427.81988566977833,8.499983,64346,dec,south-central
9.000102,9.500107,0.500005,26869760,429911855.043108,0,False,18,tcp1d,50.596,5.681504,429.911855043108,TCP,downlink,430.6140503482266,8.999988,64346,dec,south-central
9.500107,10.000107,0.5,25952256,415236096.0,0,False,19,tcp1d,51.117,5.681504,415.236096,TCP,downlink,425.02137034770254,9.499988,64346,dec,south-central
10.000107,10.500105,0.499998,27525120,440403600.006409,0,False,20,tcp1d,51.251,5.681504,440.40360000640896,TCP,downlink,428.5171836831723,9.999986,64346,dec,south-central
10.500105,11.000107,0.500002,27262976,436205952.006348,0,False,21,tcp1d,50.4,5.681504,436.205952006348,TCP,downlink,430.61521600425226,10.499988,64346,dec,south-central
11.000107,11.500119,0.500012,27525120,440391420.250334,0,False,22,tcp1d,51.53,5.681504,440.391420250334,TCP,downlink,439.0003240876969,11.0,64346,dec,south-central
11.500119,12.000136,0.500017,25034752,400542280.472121,0,False,23,tcp1d,55.359,5.681504,400.542280472121,TCP,downlink,425.71321757626765,11.500017000000001,64346,dec,south-central
12.000136,12.50009,0.499954,27000832,432053073.659248,0,False,24,tcp1d,49.716,5.681504,432.053073659248,TCP,downlink,424.32892479390097,11.999971,64346,dec,south-central
12.50009,13.000093,0.500003,27394048,438302260.014351,0,False,25,tcp1d,52.097,5.681504,438.302260014351,TCP,downlink,423.6325380485733,12.499974,64346,dec,south-central
13.000093,13.500115,0.500022,27000832,431994154.84954,0,False,26,tcp1d,50.609,5.681504,431.99415484954,TCP,downlink,434.1164961743796,12.999996000000001,64346,dec,south-central
13.500115,14.000112,0.499997,27000832,432015990.016601,0,False,27,tcp1d,51.036,5.681504,432.01599001660105,TCP,downlink,434.104134960164,13.499993000000002,64346,dec,south-central
14.000112,14.500105,0.499993,27000832,432019286.082611,0,False,28,tcp1d,51.087,5.681504,432.019286082611,TCP,downlink,432.00981031625065,13.999986000000002,64346,dec,south-central
14.500105,15.000109,0.500004,27656192,442495485.029077,0,False,29,tcp1d,50.494,5.681504,442.495485029077,TCP,downlink,435.5102537094296,14.49999,64346,dec,south-central
15.000109,15.500105,0.499996,27394048,438308321.028802,0,False,30,tcp1d,51.343,5.681504,438.30832102880197,TCP,downlink,437.6076973801632,14.999986000000002,64346,dec,south-central
15.500105,16.000118,0.500013,26345472,421516698.279475,0,False,31,tcp1d,50.55,5.681504,421.51669827947495,TCP,downlink,434.10683477911783,15.499999,64346,dec,south-central
16.000118,16.500106,0.499988,24772608,396371178.225311,0,False,32,tcp1d,50.985,5.681504,396.371178225311,TCP,downlink,418.7320658445292,15.999987,64346,dec,south-central
16.500106,17.000084,0.499978,22151168,354434236.682105,0,False,33,tcp1d,54.307,5.681504,354.434236682105,TCP,downlink,390.7740377289635,16.499965,64346,dec,south-central
17.000084,17.500121,0.500037,27000832,431981384.359764,0,False,34,tcp1d,52.331,5.681504,431.981384359764,TCP,downlink,394.26226642239317,17.000002000000002,64346,dec,south-central
17.500121,18.000082,0.499961,25821184,413171254.526725,0,False,35,tcp1d,53.082,5.681504,413.171254526725,TCP,downlink,399.8622918561978,17.499963,64346,dec,south-central
18.000082,18.500116,0.500034,27131904,434080865.018287,0,False,36,tcp1d,51.109,5.681504,434.080865018287,TCP,downlink,426.4111679682585,17.999997,64346,dec,south-central
18.500116,19.000123,0.500007,22806528,364899402.069777,0,False,37,tcp1d,102.038,5.681504,364.899402069777,TCP,downlink,404.05050720492954,18.500004,64346,dec,south-central
19.000123,19.500135,0.500012,26214400,419420200.248045,0,False,38,tcp1d,50.944,5.681504,419.42020024804503,TCP,downlink,406.1334891120362,19.000016000000002,64346,dec,south-central
19.500135,20.000074,0.499939,26476544,423676422.313271,0,False,39,tcp1d,50.4,5.681504,423.67642231327096,TCP,downlink,402.6653415436975,19.499955,64346,dec,south-central
20.000074,20.500109,0.500035,26869760,429886027.112167,0,False,40,tcp1d,50.83,5.681504,429.886027112167,TCP,downlink,424.3275498911609,19.99999,64346,dec,south-central
20.500109,21.00011,0.500001,26607616,425721044.001549,0,False,41,tcp1d,50.314,5.681504,425.721044001549,TCP,downlink,426.4278311423289,20.499991,64346,dec,south-central
21.00011,21.500111,0.500001,27262976,436206784.001587,0,False,42,tcp1d,51.198,5.681504,436.206784001587,TCP,downlink,430.60461837176763,20.999992000000002,64346,dec,south-central
21.500111,22.000117,0.500006,27000832,432008162.061392,0,False,43,tcp1d,52.401,5.681504,432.008162061392,TCP,downlink,431.3119966881759,21.499998,64346,dec,south-central
22.000117,22.500127,0.50001,26476544,423616220.169907,0,False,44,tcp1d,50.817,5.681504,423.61622016990697,TCP,downlink,430.6103887442952,22.000008,64346,dec,south-central
22.500127,23.000098,0.499971,26738688,427843897.447922,0,False,45,tcp1d,52.063,5.681504,427.843897447922,TCP,downlink,427.8227598930735,22.499979,64346,dec,south-central
23.000098,23.50007,0.499972,26476544,423648339.318613,0,False,46,tcp1d,50.324,5.681504,423.648339318613,TCP,downlink,425.0361523121472,22.999951000000003,64346,dec,south-central
23.50007,24.000154,0.500084,27525120,440328012.405144,0,False,47,tcp1d,50.838,5.681504,440.32801240514397,TCP,downlink,430.60674972389285,23.500035,64346,dec,south-central
24.000154,24.500111,0.499957,27131904,434147727.198326,0,False,48,tcp1d,50.666,5.681504,434.147727198326,TCP,downlink,432.70802630736085,23.999992000000002,64346,dec,south-central
24.500111,25.000104,0.499993,24641536,394270028.075393,0,False,49,tcp1d,66.058,5.681504,394.27002807539304,TCP,downlink,422.91525589295424,24.499985000000002,64346,dec,south-central
25.000104,25.500116,0.500012,27262976,436197216.247949,0,False,50,tcp1d,51.198,5.681504,436.19721624794903,TCP,downlink,421.5383238405559,24.999997,64346,dec,south-central
25.500116,26.000135,0.500019,26869760,429899760.625587,0,False,51,tcp1d,52.198,5.681504,429.89976062558696,TCP,downlink,420.12233498297616,25.500016000000002,64346,dec,south-central
26.000135,26.50012,0.499985,27262976,436220720.393666,0,False,52,tcp1d,52.141,5.681504,436.22072039366606,TCP,downlink,434.10589908906724,26.000001,64346,dec,south-central
26.50012,27.000106,0.499986,24903680,398470090.315384,0,False,53,tcp1d,61.292,5.681504,398.47009031538397,TCP,downlink,421.5301904448789,26.499987,64346,dec,south-central
27.000106,27.500109,0.500003,27394048,438302051.016842,0,False,54,tcp1d,51.275,5.681504,438.30205101684203,TCP,downlink,424.33095390863053,26.99999,64346,dec,south-central
27.500109,28.000095,0.499986,26214400,419442200.331983,0,False,55,tcp1d,51.664,5.681504,419.442200331983,TCP,downlink,418.73811388806945,27.499976,64346,dec,south-central
28.000095,28.500114,0.500019,27262976,436191184.618972,0,False,56,tcp1d,50.65,5.681504,436.191184618972,TCP,downlink,431.31181198926544,27.999995000000002,64346,dec,south-central
28.500114,29.000116,0.500002,26345472,421525743.007763,0,False,57,tcp1d,52.342,5.681504,421.525743007763,TCP,downlink,425.7197093195725,28.499997,64346,dec,south-central
29.000116,29.500147,0.500031,27394048,438277599.684132,0,False,58,tcp1d,51.27,5.681504,438.277599684132,TCP,downlink,431.99817577028875,29.000028,64346,dec,south-central
29.500147,30.000102,0.499955,26738688,427857567.475066,0,False,59,tcp1d,52.691,5.681504,427.857567475066,TCP,downlink,429.2203033889867,29.499983,64346,dec,south-central
