pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-27T07:54:36.913Z,GET,http://9anime.ru/,http/1.1,-1,301,0,text/html,354.98100001132116,9.19800000271201,53.358,36.684,0.20300000000000296,251.80100000000002,3.736999991815537,-1
page_1,2020-12-27T07:54:37.268Z,GET,http://www12.9anime.ru/,http/1.1,-1,301,0,text/html; charset=UTF-8,3618.079999985639,3.16600001700595,51.673,49.598000000000006,0.3259999999999934,3508.254,5.062999960500747,-1
page_1,2020-12-27T07:54:40.887Z,GET,https://www12.9anime.ru/,h2,-1,200,25660,text/html; charset=UTF-8,390.05600003292784,5.354000029928982,0.028000000000000025,111.77199999999999,0.6370000000000005,268.875,3.39000002713874,68.484
page_1,2020-12-27T07:54:41.371Z,GET,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/all.min.css,h2,-1,200,58935,text/css; charset=utf-8,10391,"public, max-age=30672000",290.78300000401214,11.422000018455089,35.493,188.24099999999999,2.26400000000001,51.291,2.072000002954155,104.94
page_1,2020-12-27T07:54:41.375Z,GET,https://fonts.googleapis.com/css2?family=Poppins:wght@200,h2,-1,200,6576,text/css; charset=utf-8,"private, max-age=86400, stale-while-revalidate=604800",294.3389999563806,3.71199998447299,52.853,175.377,1.2589999999999861,60.16799999999998,0.9699999936856329,121.579
page_1,2020-12-27T07:54:41.381Z,GET,https://cdnjs.cloudflare.com/ajax/libs/Swiper/5.4.5/css/swiper.min.css,h2,-1,200,13677,text/css; charset=utf-8,3573,"public, max-age=30672000",283.46399997826666,225.71399995192513,-1,-1,2.0660000000000025,54.38500000000002,1.2990000541321933,-1
page_1,2020-12-27T07:54:41.383Z,GET,https://www12.9anime.ru/assets/9anime/min/all.css?5fe08b44,h2,-1,200,254911,text/css,max-age=31536000,103.01000002073124,1.815000012487173,-1,-1,0.44299999999999995,73.6,27.15199999511242,-1
page_1,2020-12-27T07:54:41.386Z,GET,https://www.google.com/recaptcha/api.js?onload=recaptchaInit&render=explicit,h2,-1,200,908,text/javascript; charset=UTF-8,574,"private, max-age=300",119.40000002505258,49.82799999990314,-1,-1,9.59,57.87899999999999,2.103000006172806,-1
page_1,2020-12-27T07:54:41.387Z,GET,https://cdnjs.cloudflare.com/ajax/libs/lazysizes/5.1.1/lazysizes.min.js,h2,-1,200,7057,application/javascript; charset=utf-8,2950,"public, max-age=30672000",359.46000000694767,299.75700001889095,-1,-1,2.241000000000003,54.928,2.5339999701827765,-1
page_1,2020-12-27T07:54:41.387Z,GET,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.12.4/jquery.min.js,h2,-1,200,97163,application/javascript; charset=utf-8,30360,"public, max-age=30672000",314.1839999589138,219.52099998528882,-1,-1,1.936000000000007,86.69500000000002,6.0319999465718865,-1
page_1,2020-12-27T07:54:41.389Z,GET,https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js,h2,-1,200,20337,application/javascript; charset=utf-8,6451,"public, max-age=30672000",277.13699999731034,217.2769999720603,-1,-1,1.7760000000000105,56.57600000000002,1.508000015746802,-1
page_1,2020-12-27T07:54:41.392Z,GET,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.2/js/bootstrap.min.js,h2,-1,200,60044,application/javascript; charset=utf-8,13009,"public, max-age=30672000",287.5720000010915,215.11400001605972,-1,-1,1.6500000000000057,69.08399999999997,1.7239999724552035,-1
page_1,2020-12-27T07:54:41.394Z,GET,https://cdnjs.cloudflare.com/ajax/libs/Swiper/5.4.5/js/swiper.min.js,h2,-1,200,140929,application/javascript; charset=utf-8,31065,"public, max-age=30672000",292.8739999770187,212.88400002473594,-1,-1,1.5269999999999868,58.89499999999998,19.567999930586666,-1
