pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-27T06:13:13.254Z,GET,http://1stdibs.com/,http/1.1,-1,301,0,nosniff,0,,149.42600001813844,63.23700001185201,0.04299999999999926,37.685,0.19599999999999795,43.86,4.405000014230609,-1
page_1,2020-12-27T06:13:13.404Z,GET,https://www.1stdibs.com/,h2,-1,200,292998,nosniff,40626,"no-cache, no-store, must-revalidate, max-age=0, stale-while-revalidate=600, stale-if-error=604800",273.1609999900684,4.087999996326864,50.317,123.46199999999999,1.7040000000000077,57.197,36.39299998758361,66.50800000000001
page_1,2020-12-27T06:13:13.706Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-regular.woff,h2,-1,200,90327,application/font-woff,90327,max-age=31536000,367.9839999822434,2.6639999762456865,45.627,110.88199999999999,1.9180000000000064,157.38700000000003,49.5060000102967,62.31599999999999
page_1,2020-12-27T06:13:13.708Z,GET,https://a.1stdibscdn.com/dist/fonts/CardinalClassic/cardinalclshortw-italic.woff,h2,-1,200,91091,application/font-woff,91091,max-age=31536000,370.1250000158325,157.2729999931287,-1,-1,1.453000000000003,117.18200000000002,94.21700003440492,-1
page_1,2020-12-27T06:13:13.711Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Light.woff,h2,-1,200,56000,application/font-woff,56000,max-age=31536000,246.4110000000801,154.6869999972321,-1,-1,1.2729999999999961,52.40700000000001,38.044000015361235,-1
page_1,2020-12-27T06:13:13.713Z,GET,https://a.1stdibscdn.com/dist/fonts/ProximaNova/ProximaNova-Sbold.woff,h2,-1,200,55920,application/font-woff,55920,max-age=31536000,270.58300000499,153.12400001453608,-1,-1,0.938999999999993,91.24000000000001,25.280000001657754,-1
page_1,2020-12-27T06:13:13.726Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/dibs-buyer-layout-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-b522caaba61d6beb6a87.css,h2,-1,200,31367,text/css,5753,max-age=31536000,102.24499998730607,37.39599997985363,-1,-1,3.123000000000001,60.562,1.164000015705824,-1
page_1,2020-12-27T06:13:13.732Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileHeader-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-1a02d55cb9808ca26fb1.css,h2,-1,200,16103,text/css,4250,max-age=31536000,129.97499998891726,32.89199999531917,-1,-1,3.2260000000000026,61.13,32.72699998342432,-1
page_1,2020-12-27T06:13:13.733Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/mobileFooter-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-3f21d2dfd3e6de9619a6.css,h2,-1,200,30141,text/css,6385,max-age=31536000,97.35799999907613,30.362000020755456,-1,-1,2.8069999999999986,63.153,1.0359999723732471,-1
page_1,2020-12-27T06:13:13.735Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-catalog~dealerStorefront~homepage~question~shoppingWith~visuallySimilar.295.0.0.435423015efa2a7f5f60.css,h2,-1,200,3224,text/css,1036,max-age=31536000,81.94299999740906,27.64999999618344,-1,-1,3.495000000000001,49.583,1.2149999965913594,-1
