timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-13 19:00:04,44.9736815,-93.2225014,0.04506073,119,CONNECTED,-92.0,-92.0,-3.0,-92.0,-92.0,-3.0,165885017054,103937877,-973.3333333333334,3807000,['CONNECTED']
2021-01-13 19:00:05,44.973681580000004,-93.22250140000001,0.04378669960000001,119,CONNECTED,-90.0,-90.0,-2.0,-90.4,-90.4,-2.2,165885017054,103937961,-744.8,3807000,['CONNECTED']
2021-01-13 19:00:06,44.973681600000006,-93.22250148000002,0.04224723600000001,119,CONNECTED,-90.0,-90.0,-2.0,-93.2,-93.2,-3.6,165885017054,103937961,-748.6,3807000,['CONNECTED']
2021-01-13 19:00:07,44.973681600000006,-93.2225015,0.040803795399999995,119,NOT_RESTRICTED,-94.0,-94.0,-4.0,-94.0,-94.0,-4.0,165885017138,103937961,-1262.1,3807000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-13 19:00:08,44.9736831,-93.2225001,0.071375227,102,CONNECTED,-94.0,-94.0,14.0,-96.1,-96.1,8.6,165885017138,103937961,-1134.2,3807000,['CONNECTED']
2021-01-13 19:00:09,44.973688740000014,-93.2224985,0.07950202720000002,93,CONNECTED,-97.0,-97.0,14.0,-98.4,-98.4,13.3,165885017138,103937961,-882.4,3807000,['CONNECTED']
2021-01-13 19:00:10,44.97369592,-93.2224983,0.07812041280000001,85,CONNECTED,-96.0,-96.0,14.0,-96.9,-96.9,13.7,165885017138,103937961,-776.2,3807000,['CONNECTED']
2021-01-13 19:00:11,44.97370156000001,-93.22249918000003,0.07529646720000002,78,CONNECTED,-96.0,-96.0,14.0,-96.0,-96.0,14.0,165885017138,103937961,-1004.0,3807000,['CONNECTED']
2021-01-13 19:00:12,44.973704839999996,-93.22249972,0.07338779879999999,73,CONNECTED,-96.0,-96.0,14.0,-96.0,-96.0,11.9,165885017138,103937961,-1040.3,3807000,['CONNECTED']
2021-01-13 19:00:13,44.9737081,-93.22250034000001,0.071772392,68,CONNECTED,-96.0,-96.0,11.0,-100.9,-100.9,5.4,165885017138,103937961,-1098.1,3807000,['CONNECTED']
2021-01-13 19:00:14,44.97371074,-93.22250031999998,0.07169038199999998,65,CONNECTED,-103.0,-103.0,6.0,-103.0,-103.0,5.1,165885017138,103937961,-989.2,3807000,['CONNECTED']
2021-01-13 19:00:15,44.97371374000001,-93.22249869999999,0.07584515500000003,62,CONNECTED,-97.0,-97.0,15.0,-98.8,-98.8,12.3,165885017138,103937961,-1156.1,3807000,['CONNECTED']
2021-01-13 19:00:16,44.97371544000001,-93.22249837999998,0.094417271,25,CONNECTED,-97.0,-97.0,15.0,-97.0,-97.0,11.5,165885017222,103938045,-1126.6,3807000,['CONNECTED']
