timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-17 14:17:38,44.97352451428573,-93.22251008571429,0.2788501042857143,27,CONNECTED,-96.0,-96.0,13.0,-96.0,-96.0,10.428571428571429,102842334385,93144326,-1280.7142857142858,3822000,['CONNECTED']
2021-01-17 14:17:39,44.97352500000001,-93.22250934000002,0.19627359800000002,36,CONNECTED,-92.0,-92.0,15.0,-95.6,-95.6,13.2,102842334469,93144410,-1174.0,3822000,['CONNECTED']
2021-01-17 14:17:40,44.973524620000006,-93.22250824000001,0.110040804,61,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,15.1,102842334469,93144410,-756.2,3822000,['CONNECTED']
2021-01-17 14:17:41,44.97352438,-93.22250695999999,0.09736242199999998,84,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,16.0,102842334469,93144410,-880.7,3822000,['CONNECTED']
2021-01-17 14:17:42,44.97352424,-93.22250614,0.0780243796,91,CONNECTED,-92.0,-92.0,17.0,-92.0,-92.0,17.0,102842334469,93144410,-931.6,3822000,['CONNECTED']
2021-01-17 14:17:43,44.973524420000004,-93.22250582000001,0.0518355004,77,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,16.0,102842334469,93144410,-875.4,3822000,['CONNECTED']
2021-01-17 14:17:44,44.973524760000004,-93.22250570000001,0.03965282199999999,46,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,16.0,102842334469,93144410,-858.9,3822000,['CONNECTED']
2021-01-17 14:17:45,44.973525080000016,-93.22250570000001,0.035250600800000004,21,CONNECTED,-92.0,-92.0,17.0,-92.0,-92.0,16.1,102842334469,93144410,-889.0,3822000,['CONNECTED']
2021-01-17 14:17:46,44.97352524000001,-93.22250570000001,0.02608118740000001,11,CONNECTED,-92.0,-92.0,17.0,-92.0,-92.0,16.9,102842334469,93144410,-764.9,3822000,['CONNECTED']
2021-01-17 14:17:47,44.97352533999999,-93.22250570000001,0.016562902,10,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,15.9,102842334469,93144410,-835.7,3822000,['CONNECTED']
2021-01-17 14:17:48,44.973525399999986,-93.22250570000001,0.009299768200000003,7,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,15.1,102842334469,93144410,-752.7,3822000,['CONNECTED']
2021-01-17 14:17:49,44.973525399999986,-93.22250570000001,0.006343136920000001,146,CONNECTED,-92.0,-92.0,16.0,-92.0,-92.0,15.7,102842334469,93144410,-877.0,3822000,['CONNECTED']
2021-01-17 14:17:50,44.97352543999999,-93.22250570000001,0.004891110779999999,359,NOT_RESTRICTED,-92.0,-92.0,13.0,-92.0,-92.0,13.0,102842334553,93144494,-1015.1,3822000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-17 14:17:51,44.9735255,-93.22250570000001,0.005088501999999999,358,CONNECTED,-92.0,-92.0,13.0,-92.0,-92.0,13.0,102842334637,93144578,-1026.6,3822000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-17 14:17:52,44.9735255,-93.22250564999999,0.0038961944999999993,209,CONNECTED,-96.0,-96.0,15.0,-96.0,-96.0,15.0,102842334637,93144578,-1043.2,3822000,['CONNECTED']
2021-01-17 14:17:53,44.9735255,-93.22250559999999,0.0032537701500000003,70,CONNECTED,-93.0,-93.0,15.0,-93.0,-93.0,15.0,102842334637,93144578,-923.9,3822000,['CONNECTED']
2021-01-17 14:17:54,44.973525599999995,-93.22250559999999,0.00626560715,43,CONNECTED,-93.0,-93.0,14.0,-93.0,-93.0,14.0,102842334637,93144578,-932.3,3784000,['CONNECTED']
2021-01-17 14:17:55,44.973525699999996,-93.22250555000001,0.009078279000000002,17,CONNECTED,-93.0,-93.0,19.0,-93.0,-93.0,19.0,102842334637,93144578,-960.5,3784000,['CONNECTED']
2021-01-17 14:17:56,44.97352575000001,-93.22250555,0.008451296,191,CONNECTED,-96.0,-96.0,10.0,-96.0,-96.0,10.0,102842334637,93144578,-972.9,3784000,['CONNECTED']
2021-01-17 14:17:57,44.9735259,-93.22250565000002,0.012039303,348,CONNECTED,-93.0,-93.0,16.0,-93.0,-93.0,16.0,102842334637,93144578,-896.3,3784000,['CONNECTED']
2021-01-17 14:17:58,44.973526050000004,-93.22250564999999,0.0150315235,350,CONNECTED,-93.0,-93.0,16.0,-93.0,-93.0,16.0,102842334637,93144578,-909.4,3784000,['CONNECTED']
