timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-24 18:25:12,44.973666400000006,-93.2224629,0.07834725,346,CONNECTED,-70.0,-70.0,6.0,-70.875,-70.875,5.125,96787218,8660060654,-800.5,3814000.0,['CONNECTED']
2021-01-24 18:25:13,44.97366720000001,-93.2224632,0.08988244,347,CONNECTED,-70.0,-70.0,6.0,-70.0,-70.0,5.9,96787302,8660060738,-761.6,3814000.0,['CONNECTED']
2021-01-24 18:25:14,44.9736679,-93.2224635,0.08012662000000001,344,CONNECTED,-70.0,-70.0,5.0,-70.2,-70.2,5.0,96787302,8660060738,-803.7,3814000.0,['CONNECTED']
2021-01-24 18:25:15,44.9736684,-93.22246370000002,0.07246536999999999,344,CONNECTED,-72.0,-72.0,5.0,-72.1,-72.1,5.0,96787302,8660060738,-738.5,3814000.0,['CONNECTED']
2021-01-24 18:25:16,44.9736689,-93.2224638,0.0636202,347,CONNECTED,-72.0,-72.0,5.0,-72.9,-72.9,5.0,96787302,8660060738,-769.7,3814000.0,['CONNECTED']
2021-01-24 18:25:17,44.97366929999999,-93.2224639,0.04885009299999999,348,CONNECTED,-72.0,-72.0,5.0,-72.1,-72.1,5.0,96787302,8660060738,-736.2,3814000.0,['CONNECTED']
2021-01-24 18:25:18,44.97366999999999,-93.2224642,0.069676846,347,CONNECTED,-73.0,-73.0,5.0,-73.0,-73.0,5.0,96787302,8660060738,-682.7,3814000.0,['CONNECTED']
2021-01-24 18:25:19,44.97367120000001,-93.22246470000002,0.11057326999999997,343,CONNECTED,-72.0,-72.0,5.0,-72.9,-72.9,5.0,96787302,8660060738,-640.8,3814000.0,['CONNECTED']
2021-01-24 18:25:20,44.97367253,-93.22246525,0.127156725,344,CONNECTED,-72.0,-72.0,5.0,-72.1,-72.1,4.9,96787302,8660060738,-643.8,3814000.0,['CONNECTED']
2021-01-24 18:25:21,44.97367376,-93.22246573000002,0.132295031,343,CONNECTED,-71.0,-71.0,4.0,-72.6,-72.6,4.0,96787302,8660060738,-614.7,3814000.0,['CONNECTED']
2021-01-24 18:25:22,44.97367429999999,-93.22246599999998,0.1038104,342,CONNECTED,-71.0,-71.0,4.0,-71.2,-71.2,4.0,96787302,8660060738,-714.2,3814000.0,['CONNECTED']
2021-01-24 18:25:23,44.97367500000001,-93.22246640000002,0.09285315000000001,340,NOT_RESTRICTED,-72.0,-72.0,4.0,-72.0,-72.0,4.0,96787302,8660060738,-733.4,3814000.0,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-24 18:25:24,44.973675899999996,-93.2224668,0.095340796,341,NOT_RESTRICTED,,,,,,,96787386,8660060822,-689.2222222222222,3814000.0,['NOT_RESTRICTED']
2021-01-24 18:25:25,44.97367671000001,-93.22246725000002,0.1001801581,340,CONNECTED,-72.0,-72.0,4.0,-72.0,-72.0,4.0,96787470,8660060906,-769.6,3814000.0,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-24 18:25:26,44.9736777,-93.22246770000001,0.10415792999999998,340,CONNECTED,-72.0,-72.0,4.0,-74.1,-74.1,3.3,96787470,8660060906,-664.7,3814000.0,['CONNECTED']
2021-01-24 18:25:27,44.9736785,-93.2224681,0.10011034999999999,340,CONNECTED,-75.0,-75.0,3.0,-76.4,-76.4,1.6,96787470,8660060906,-753.1,3814000.0,['CONNECTED']
2021-01-24 18:25:28,44.9736793,-93.2224685,0.09679001,340,CONNECTED,-77.0,-77.0,1.0,-81.9,-81.9,-1.1,96787470,8660060906,-626.1,3814000.0,['CONNECTED']
2021-01-24 18:25:29,44.97368010000001,-93.2224688,0.09330878399999999,342,CONNECTED,-84.0,-84.0,-2.0,-84.0,-84.0,-2.7,96787470,8660060906,-645.5,3814000.0,['CONNECTED']
2021-01-24 18:25:30,44.97368110000001,-93.2224691,0.10219190999999997,345,CONNECTED,-78.0,-78.0,0.0,-79.8,-79.8,-0.9,96787470,8660060906,-651.8,3814000.0,['CONNECTED']
2021-01-24 18:25:31,44.973681899999995,-93.22246930000001,0.09859428999999999,348,CONNECTED,-77.0,-77.0,1.0,-77.3,-77.3,0.7,96787470,8660060906,-646.4,3814000.0,['CONNECTED']
2021-01-24 18:25:32,44.973682600000004,-93.22246959999998,0.08991324999999999,346,CONNECTED,-77.0,-77.0,1.0,-78.4,-78.4,0.3,96787470,8660060906,-643.0,3814000.0,['CONNECTED']
2021-01-24 18:25:33,44.973683,-93.22246970000002,0.06335763000000001,346,CONNECTED,-78.0,-78.0,0.0,-78.3,-78.3,0.0,96787470,8660060906,-683.3,3814000.0,['CONNECTED']
2021-01-24 18:25:34,44.973683400000006,-93.22247000000002,0.05157701299999999,339,CONNECTED,-74.0,-74.0,3.0,-75.2,-75.2,2.1,96787470,8660060906,-711.4,3814000.0,['CONNECTED']
