timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array
2021-01-23 12:39:32,44.9736163,-93.22252875000001,0.009602890749999999,138,NOT_RESTRICTED,,,,,,,13555244816,32456282,-798.125,3827000,['NOT_RESTRICTED']
2021-01-23 12:39:33,44.973616269999994,-93.22252873,0.00788180953,142,CONNECTED,,,,,,,13555244900,32456366,-831.9,3827000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:39:34,44.973616199999995,-93.22252877,0.0062211737300000005,168,CONNECTED,-69.0,-69.0,6.0,-69.0,-69.0,6.0,13555244900,32456366,-755.1,3827000,['CONNECTED']
2021-01-23 12:39:35,44.97361617,-93.22252873,0.0054201655900000005,163,CONNECTED,-69.0,-69.0,6.0,-69.8,-69.8,6.0,13555244900,32456366,-606.7,3827000,['CONNECTED']
2021-01-23 12:39:36,44.973616070000006,-93.22252877,0.007656470199999999,187,CONNECTED,-70.0,-70.0,6.0,-70.8,-70.8,5.2,13555244900,32456366,-729.1,3827000,['CONNECTED']
2021-01-23 12:39:37,44.973616,-93.22252873,0.008327722099999999,178,CONNECTED,-71.0,-71.0,5.0,-71.8,-71.8,5.0,13555244900,32456366,-655.4,3827000,['CONNECTED']
2021-01-23 12:39:38,44.973616,-93.22252872000001,0.0058487822,164,CONNECTED,-72.0,-72.0,5.0,-73.6,-73.6,3.4,13555244900,32456366,-667.2,3827000,['CONNECTED']
2021-01-23 12:39:39,44.973616,-93.22252860000002,0.0052377297599999996,107,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.8,13555244900,32456366,-642.0,3827000,['CONNECTED']
2021-01-23 12:39:40,44.973615960000004,-93.22252860000002,0.004852217720000001,120,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.2,13555244900,32456366,-626.8,3827000,['CONNECTED']
2021-01-23 12:39:41,44.97361586,-93.22252855999999,0.007099871820000001,154,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244900,32456366,-596.6,3827000,['CONNECTED']
2021-01-23 12:39:42,44.9736158,-93.22252842,0.010294287000000001,139,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.8,13555244900,32456366,-631.3,3827000,['CONNECTED']
2021-01-23 12:39:43,44.97361575999999,-93.22252825999999,0.011790053799999999,122,CONNECTED,-74.0,-74.0,4.0,-74.0,-74.0,3.2,13555244900,32456366,-714.0,3827000,['CONNECTED']
2021-01-23 12:39:44,44.973615699999996,-93.22252816,0.011562577599999997,122,NOT_RESTRICTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244984,32456450,-696.5,3827000,"['CONNECTED', 'NOT_RESTRICTED']"
2021-01-23 12:39:45,44.973615699999996,-93.22252802000001,0.010907931400000001,109,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555244984,32456534,-803.2,3827000,"['NOT_RESTRICTED', 'CONNECTED']"
2021-01-23 12:39:46,44.97361566000001,-93.22252790000002,0.010852017600000001,110,CONNECTED,-74.0,-74.0,3.0,-74.0,-74.0,3.0,13555245068,32456534,-677.4,3827000,['CONNECTED']
2021-01-23 12:39:47,44.97361560000001,-93.22252785999999,0.008423367000000001,124,CONNECTED,-71.0,-71.0,3.0,-72.8,-72.8,3.0,13555245068,32456534,-732.3,3827000,['CONNECTED']
2021-01-23 12:39:48,44.97361556,-93.22252779999998,0.007511505800000001,133,CONNECTED,-70.0,-70.0,4.0,-70.6,-70.6,3.4,13555245068,32456534,-635.9,3827000,['CONNECTED']
