timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,network_type,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-18 15:55:40,691.7915946666667,6.482933333333385,518.89108,7.241416000000022,1037.594832,5.046272000000015,2212.1866739999955,4462.679325999978,-88.0,-88.0,-88.0,17.0,-88.0,CONNECTED,17.0,Verizon,downlink,,4584.485003999996,6834.977655999983,6828.321259999995,7027.6262,2075.003712,1.273216,1560.0
2021-01-18 15:55:41,1210.1489493333333,3.683456000000051,907.657992,5.1016560000000215,1815.1304480000001,1.1155200000000152,2655.197913999996,5163.085209999957,-88.0,-88.0,-88.0,18.0,-88.0,CONNECTED,17.4,Verizon,downlink,,5027.496243999995,7535.383539999986,7540.326100000008,7348.978,1555.257184,0.957824,1860.0
2021-01-18 15:55:42,1954.5562986666666,1.1965760000000507,1465.963712,3.1022640000000217,1894.332592,1.1582560000000153,3060.7476099999963,4793.296093999966,-88.0,-88.0,-88.0,18.0,-88.0,CONNECTED,17.2,Verizon,downlink,,5433.045939999995,7165.594423999989,7165.39821999999,7275.3744,2233.408,1.358688,1700.0
2021-01-18 15:55:43,1692.957728,1.0544746666667173,1788.469224,1.1091600000000215,1761.808,1.1028000000000153,3485.030629999997,5680.911565999955,-88.0,-88.0,-88.0,19.0,-88.0,CONNECTED,17.2,Verizon,downlink,,5857.328959999998,8053.209895999987,8053.845259999986,7209.3588,1290.208,0.8469120000000001,1580.0
2021-01-18 15:55:44,1744.7254186666667,1.0823680000000506,1697.3583599999997,1.0512320000000215,1500.384128,0.9442080000000153,3980.413209999997,4545.469925999968,-88.0,-88.0,-88.0,19.0,-88.0,CONNECTED,16.6,Verizon,downlink,,6352.7115399999975,6917.768256,6918.3230599999915,7968.158799999997,1710.5602559999998,1.041504,1850.0
2021-01-18 15:55:45,1640.173802666667,1.028373333333384,1788.4823519999995,1.1109520000000215,1815.1567039999998,1.1191040000000152,4389.861689999998,5539.384166499232,-88.8,-88.0,-88.0,15.0,-88.8,CONNECTED,13.8,Verizon,downlink,,6762.1600199999975,7911.682496499284,7905.309261852389,7602.7966,1919.753152,1.196704,1570.0
2021-01-18 15:55:46,1446.5023893333334,0.9266240000000505,1407.4287919999997,0.9066960000000215,1314.4734559999997,0.8691840000000152,4651.799449999999,5508.317733999939,-90.0,-90.0,-90.0,15.0,-90.0,CONNECTED,15.0,Verizon,downlink,,7024.097779999997,7880.616063999957,7883.486339999977,5842.3806,709.19376,0.541664,518.0
2021-01-18 15:55:48,1210.7426346666668,0.8521493333333839,1387.995264,0.9382880000000215,1461.5170719999996,1.0073920000000154,4855.802829999997,5181.244909999911,-91.6,-90.0,-90.0,15.0,-91.6,CONNECTED,14.6,Verizon,downlink,,7228.101159999997,7553.543239999883,7550.540160000013,8083.4964,1164.62688,0.855872,1530.0
2021-01-18 15:55:49,1171.8252586666667,0.8336000000000506,1056.1673839999999,0.7606160000000216,878.5342559999995,0.6709440000000154,4839.488629999998,5599.430205999918,-97.2,-94.0,-94.0,14.0,-97.2,CONNECTED,10.4,Verizon,downlink,,7211.786959999998,7971.728535999903,7973.221160000004,6638.7412,592.441632,0.486016,535.0
2021-01-18 15:55:50,804.6403626666666,0.6219733333333839,1043.0820879999999,0.7562080000000216,624.6471039999996,0.5050240000000153,4901.786109999997,4932.315875999921,-102.0,-102.0,-102.0,5.0,-102.0,CONNECTED,3.8,Verizon,downlink,,7274.084439999998,7304.61420599989,7303.842480000021,7650.601,656.852576,0.5240319999999999,458.0
2021-01-18 15:55:51,651.931808,0.5449920000000505,780.1055759999997,0.6227120000000217,681.6768959999995,0.5744800000000153,4888.279469999999,5119.147447999917,-100.8,-99.0,-99.0,6.0,-100.8,CONNECTED,3.6,Verizon,downlink,,7260.577799999997,7491.445777999884,7491.2444800000085,7213.9116,706.501216,0.6249279999999999,763.0
2021-01-18 15:55:52,666.48032,0.6053760000000505,647.9706479999998,0.5755360000000218,671.2941919999995,0.6460480000000153,4881.298509999999,5100.176560978108,-99.0,-99.0,-99.0,6.0,-99.0,CONNECTED,5.2,Verizon,downlink,,7253.596839999997,7472.474890978103,7472.494378875772,7205.5648,636.087168,0.667168,614.0
2021-01-18 15:55:53,691.5257919999998,0.695637333333384,682.8574879999996,0.6527360000000217,684.0380799999994,0.7309920000000153,4891.921709999999,5175.468735999922,-99.0,-99.0,-99.0,12.0,-99.0,CONNECTED,7.2,Verizon,downlink,,7264.220039999997,7547.767065999894,7548.414260000017,7315.5908,731.9889919999998,0.794816,751.0
2021-01-18 15:55:54,942.414581333333,0.8824640000000507,883.4362399999995,0.8180800000000217,1095.5782879999992,0.9901120000000153,4867.108949999998,4859.548369999932,-95.8,-91.0,-91.0,18.0,-95.8,CONNECTED,14.4,Verizon,downlink,,7239.407279999998,7231.846699999928,7232.101619999979,7720.0312,1459.167584,1.185408,1250.0
2021-01-18 15:55:55,1065.7299199999995,0.959413333333384,958.3192319999995,0.8863520000000218,1232.6003839999994,1.0417120000000153,4930.886089999998,5699.517309999928,-94.2,-91.0,-91.0,18.0,-94.2,CONNECTED,14.4,Verizon,downlink,,7303.184419999998,8071.815639999973,8073.030659999979,8240.568000000001,1006.033184,0.898016,1170.0
2021-01-18 15:55:56,836.1842666666662,0.751669333333384,810.1354479999994,0.7624560000000218,524.6926079999993,0.5348000000000154,4907.106141111108,5401.764179999959,-99.0,-99.0,-99.0,9.0,-99.0,CONNECTED,9.0,Verizon,downlink,,7279.404471111108,7774.062509999971,7772.3389599999955,5604.581111111113,43.352032,0.171584,80.2
2021-01-18 15:55:59,735.3527359999995,0.7108800000000507,916.3064479999996,0.8295120000000218,600.0125119999993,0.6173120000000152,4869.393781111106,4796.901117999934,-97.0,-97.0,-97.0,13.0,-97.0,CONNECTED,12.3,Verizon,downlink,,7241.692111111106,7169.199447999895,7167.6855799999985,7217.3262,1156.672992,1.06304,1210.0
2021-01-18 15:56:00,811.073397333333,0.7988480000000507,859.8133439999997,0.8236400000000219,1194.9340799999995,1.1124800000000152,4806.678961111107,4916.380977861507,-92.8,-91.0,-91.0,12.0,-92.8,CONNECTED,11.3,Verizon,downlink,,7178.977291111107,7288.679307861494,7288.7159431886585,7023.4528,1233.195168,1.16192,1050.0
2021-01-18 15:56:01,1042.6836266666662,0.9804800000000506,792.8507279999997,0.7782560000000218,985.6889439999994,0.9392000000000151,4734.099741111106,5530.393119999955,-95.9,-91.0,-91.0,11.0,-95.9,CONNECTED,10.3,Verizon,downlink,,7106.3980711111035,7902.691449999977,7906.518360000019,6488.1194,738.18272,0.71648,732.0
2021-01-18 15:56:02,1032.1994559999996,0.9508373333333839,1063.31784,0.9788880000000217,931.7015999999995,0.845296000000015,4807.237526111106,3961.4396079999456,-99.4,-98.0,-98.0,10.0,-99.4,CONNECTED,10.0,Verizon,downlink,,7179.535856111106,6333.737937999958,6332.158499999999,7936.942650000001,1125.2204800000004,0.974112,1090.0
