pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-26T20:33:39.659Z,GET,http://9gag.com/,http/1.1,-1,307,0,13.028999994276091,9.063999985149131,-1,-1,0,0,3.9650000107940286,-1
page_1,2020-12-26T20:33:39.672Z,GET,https://9gag.com/,h2,-1,200,113153,text/html; charset=UTF-8,"max-age=0, public, s-maxage=60",335.0209999771323,12.368999984370545,0.0259999999999998,77.857,0.21800000000000352,239.45,5.100999987917021,48.230999999999995
page_1,2020-12-26T20:33:40.065Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/js/vendor.js,h2,-1,200,164298,application/javascript,"max-age=315360000, public",125.87399999029003,4.160999990005046,-1,-1,0.516,69.307,51.89000000245869,-1
page_1,2020-12-26T20:33:40.066Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/js/gag.js,h2,-1,200,343234,application/javascript,"max-age=315360000, public",126.17000000318512,7.1479999969061465,-1,-1,0.3769999999999998,68.928,49.71700001624413,-1
page_1,2020-12-26T20:33:40.067Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/img/logo-sheet.png,h2,-1,200,6935,image/png,6935,"max-age=315360000, public",75.00300000538118,30.301000000523402,-1,-1,0.23099999999999993,43.48,0.9910000080708414,-1
page_1,2020-12-26T20:33:40.068Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/img/icn-sheet.png,h2,-1,200,14623,image/png,14623,"max-age=315360000, public",111.0649999754969,31.589999990187586,-1,-1,0.23999999999999994,74.953,4.281999979866669,-1
page_1,2020-12-26T20:33:40.088Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/css/gag.css,h2,-1,200,49302,text/css,"max-age=315360000, public",52.98199999378994,1.4739999779667705,-1,-1,0.263,48.449000000000005,2.796000015223399,-1
page_1,2020-12-26T20:33:40.096Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/css/comment.css,h2,-1,200,38312,text/css,"max-age=315360000, public",55.83299999125302,4.903999999355525,-1,-1,0.23299999999999998,49.64,1.0559999791439623,-1
page_1,2020-12-26T20:33:40.096Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/js/comment.js,h2,-1,200,0,application/javascript,"max-age=315360000, public",81.00999999442138,12.120999986885115,-1,-1,0.21199999999999997,43.878,24.79900000616908,-1
page_1,2020-12-26T20:33:40.456Z,GET,https://9gag.com/v1/config,h2,-1,200,18015,application/json,"max-age=0, public, s-maxage=60",50.09299999801442,2.2179999932572247,-1,-1,0.42100000000000004,45.748000000000005,1.7060000100173056,-1
page_1,2020-12-26T20:33:40.495Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/img/pro-icn-sheet.png,h2,-1,200,4749,image/png,4749,"max-age=315360000, public",36.637999990489334,2.388999996829778,-1,-1,0.3340000000000001,31.939999999999998,1.9749999919440597,-1
page_1,2020-12-26T20:33:40.550Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/img/spinner-ddd-48.png,h2,-1,200,2093,image/png,2093,"max-age=315360000, public",131.45800001802854,5.418000005152077,-1,-1,2.7979999999999996,122.44500000000001,0.7970000151544809,-1
page_1,2020-12-26T20:33:40.552Z,GET,https://9gag.com/s/fab0aa49/78452f76c479d23a503610a4c4a54049a3daa1b4/static/dist/es8/mobile/img/chrome-icon.png,h2,-1,200,1899,image/png,1899,"max-age=315360000, public",118.14499998581596,5.523999986452981,-1,-1,1.1789999999999998,108.964,2.478000009432435,-1
page_1,2020-12-26T20:33:40.559Z,GET,https://img-9gag-fun.9cache.com/photo/aj92eQQ_460swp.webp,h2,-1,200,51118,image/webp,51118,"max-age=311040000, public",133.40299998526461,9.648000005818904,-1,-1,0.628000000000001,106.805,16.321999981300905,-1
page_1,2020-12-26T20:33:40.574Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1557283931.8822_gAWa5Y_100x100wp.webp,h2,-1,200,1146,image/webp,1146,"max-age=311040000, public",116.27600001520477,71.82600001664646,-1,-1,16.712999999999994,27.04400000000001,0.6930000090505928,-1
page_1,2020-12-26T20:33:40.575Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1557376304.186_U5U7u5_100x100wp.webp,h2,-1,200,2378,image/webp,2378,"max-age=311040000, public",142.6449999853503,82.13399999148957,-1,-1,8.564000000000007,51.37899999999999,0.5679999885614961,-1
page_1,2020-12-26T20:33:40.575Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1606919994.1428_e2ubUh_100x100wp.webp,h2,-1,200,3510,image/webp,3510,"max-age=311040000, public",122.48200000612997,81.97799999467284,-1,-1,8.353000000000002,30.599999999999994,1.551000023027882,-1
page_1,2020-12-26T20:33:40.575Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1557297099.4728_VeSAvU_100x100wp.webp,h2,-1,200,1252,image/webp,1252,"max-age=311040000, public",126.95999999414198,81.82999999716691,-1,-1,8.182000000000002,35.611,1.336999994236976,-1
page_1,2020-12-26T20:33:40.576Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1557286922.3692_aWySaZ_100x100wp.webp,h2,-1,200,1740,image/webp,1740,"max-age=311040000, public",124.38699998892844,82.08899998339452,-1,-1,7.649000000000001,33.20700000000001,1.4420000079553574,-1
page_1,2020-12-26T20:33:40.576Z,GET,https://miscmedia-9gag-fun.9cache.com/images/thumbnail-facebook/1557310702.1267_UgysAp_100x100wp.webp,h2,-1,200,2558,image/webp,2558,"max-age=311040000, public",147.50499997171573,81.96899999954924,-1,-1,7.471,57.53099999999999,0.5339999624993652,-1
