pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentLength,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-26T19:10:46.395Z,GET,http://53.com/,http/1.1,-1,301,0,0,187.93700000969693,7.674000012809411,133.496,19.724999999999994,0.18799999999998818,24.034999999999997,2.818999986629933,-1
page_1,2020-12-26T19:10:46.583Z,GET,https://www.53.com/,http/1.1,-1,301,0,text/html; charset=iso-8859-1,254,"no-cache=""set-cookie""",200.11400000657886,2.833000004934147,31.139,61.137,0.22500000000000853,96.74799999999999,8.032000012462959,41.077
page_1,2020-12-26T19:10:46.785Z,GET,https://www.53.com/content/fifth-third/en.html,http/1.1,-1,200,182689,nosniff,21553,85.62500000698492,8.055000007079915,-1,-1,0.45599999999999996,69.908,7.206000009318814,-1
page_1,2020-12-26T19:10:46.920Z,GET,https://www.53.com/etc/designs/fifth-third/static/css/style.css?ver=20201224,http/1.1,-1,200,679314,text/css,143.29300000099465,5.525999992823229,-1,-1,0.21700000000000003,95.146,42.40400000708178,-1
page_1,2020-12-26T19:10:46.925Z,GET,https://www.53.com/etc/designs/fifth-third/static/css/cms.css?ver=20201224,http/1.1,-1,200,24624,text/css,5255,129.8149999929592,3.9239999956935643,0.016000000000000014,49.679,0.2640000000000029,74.074,1.8580000032670796,25.028000000000002
page_1,2020-12-26T19:10:46.926Z,GET,https://www.53.com/content/dam/fifth-third/dtm/init.js,http/1.1,-1,200,564,application/javascript,315,117.16100000194274,3.029000014066696,0,50.482,0.19200000000000017,61.687999999999995,1.769999973475933,25.072999999999997
page_1,2020-12-26T19:10:46.927Z,GET,https://www.53.com/content/dam/fifth-third/brand/fifth-third-logo-shield.svg,http/1.1,-1,200,1418,image/svg+xml,803,930.3819999913685,802.986999991782,0.02200000000000557,63.773999999999994,1.1159999999999997,52.33100000000002,10.152000002563,28.050999999999995
page_1,2020-12-26T19:10:46.927Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/swiftype/swiftypeHeaderSearch.js,http/1.1,-1,200,521,application/javascript,303,973.3980000019073,915.3189999897368,-1,-1,0.3810000000000002,56.531000000000006,1.1670000094454736,-1
page_1,2020-12-26T19:10:46.939Z,GET,https://www.53.com/content/dam/fifth-third/portraits/Carmichael_Smith_Gibson_altogether.png,http/1.1,-1,200,204568,image/png,204568,1012.7959999954328,928.581999995118,-1,-1,0.14499999999999957,55.79600000000001,28.273000003537163,-1
page_1,2020-12-26T19:10:46.941Z,GET,https://www.53.com/content/dam/fifth-third/vendor/apple-app-store.png,http/1.1,-1,200,10877,image/png,10877,987.1550000098068,926.5839999955259,-1,-1,0.12199999999999989,52.565,7.884000020567328,-1
page_1,2020-12-26T19:10:46.941Z,GET,https://www.53.com/content/dam/fifth-third/vendor/android-app-google-play.png,http/1.1,-1,200,9047,image/png,9047,994.4029999896884,927.5869999837856,-1,-1,0.1459999999999999,61.81999999999999,4.849999997531995,-1
page_1,2020-12-26T19:10:46.942Z,GET,https://www.53.com/content/dam/fifth-third/brand/icons/equal_housing_logo.png,http/1.1,-1,200,2758,image/png,2758,1011.6280000074767,939.4930000161343,-1,-1,0.24,58.53,13.364999991608784,-1
page_1,2020-12-26T19:10:46.942Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/patternlab.js,http/1.1,-1,200,411138,application/javascript,239.90699998103082,118.81999998755008,-1,-1,0.2270000000000003,69.704,51.156000001356006,-1
page_1,2020-12-26T19:10:46.942Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/cms.js,http/1.1,-1,200,25166,application/javascript,5975,191.1029999901075,127.69900000246427,-1,-1,0.23099999999999998,59.555,3.6179999879095703,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/loadLogonScript.js,http/1.1,-1,200,1003,application/javascript,429,300.7029999862425,244.23100000363775,-1,-1,0.22499999999999998,55.053,1.193999982206151,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/jquery.min.js,http/1.1,-1,200,86927,application/javascript,30307,340.1859999867156,278.94199998969583,-1,-1,0.23899999999999988,56.795,4.209999984595925,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/hogan-3.0.1.js,http/1.1,-1,200,20571,application/javascript,5615,415.35799999837764,354.6459999921992,-1,-1,0.2909999999999999,58.374,2.047000016318634,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/swiftype/ba-hashchange.min.js,http/1.1,-1,200,2551,application/javascript,1037,486.7769999837037,420.76199999995157,-1,-1,0.279,63.97599999999999,1.7599999846424907,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/swiftype/autocomplete.js,http/1.1,-1,200,16415,application/javascript,4138,553.2549999770708,486.9849999846481,-1,-1,0.31199999999999983,63.66199999999999,2.295999991474673,-1
page_1,2020-12-26T19:10:46.943Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/moveScripts.js,http/1.1,-1,200,750,application/javascript,362,822.6509999949485,740.5599999835622,-1,-1,0.28400000000000003,63.509,18.29800000996329,-1
page_1,2020-12-26T19:10:46.944Z,GET,https://www.53.com/etc/designs/fifth-third/static/js/slick.min.js,http/1.1,-1,200,42863,application/javascript,10442,849.6069999819156,778.8649999969564,-1,-1,0.9010000000000034,62.896,6.944999971892685,-1
