431.801,NOT_RESTRICTED,-84,-120,-7,37.317422,0.225856,4655.3958,2667.9919,4988.9919
401.629,CONNECTED,-80,-118,-6,0.8407469999999999,35.492628,5429.8192,2850.07804,5181.80934
387.655,CONNECTED,-82,-118,-6,48.823651,0.204768,5738.357,2929.26172,5250.26172
403.786,NOT_RESTRICTED,-78,-118,-3,112.503857,0.330231,5366.9946,3140.27188,5461.271879999998
411.728,CONNECTED,-81,-118,-6,46.062911,0.244112,6141.7521,3234.29142,5555.291420000001
393.711,CONNECTED,-80,-118,-4,13.308548000000002,0.129824,5861.4857,3252.0696,5573.0696
401.786,CONNECTED,-78,-118,-3,63.201767,0.329728,5123.8154,3351.42728,5672.42728
400.629,CONNECTED,-80,-118,-6,0.413088,24.974101,6077.8896,4089.8784,6421.6097
415.662,CONNECTED,-80,-118,-4,0.972113,17.628476000000006,5617.1808,4225.933187,6720.775640000002
414.662,CONNECTED,-81,-118,-4,1.1205120000000002,57.097817000000006,6411.0816,4578.851407,7073.6938599999985
434.775,CONNECTED,-81,-117,-7,43.746412,0.31502,5407.18,2983.45624,5322.45624
409.762,CONNECTED,-79,-117,-6,53.386391,0.200512,5460.96,3042.87608,5363.87608
482.931,CONNECTED,-85,-117,-6,37.214017,0.15929100000000002,5739.9615,3081.57668,5402.57668
396.746,CONNECTED,-82,-117,-4,49.538487,0.249548,4831.9612,3112.48482,5433.4848200000015
433.771,CONNECTED,-83,-117,-4,35.108387,0.30698800000000004,4972.06,3098.42816,5437.42816
436.778,CONNECTED,-84,-117,-7,72.206066,0.2541,5311.35,3144.08504,5483.08504
481.931,CONNECTED,-85,-117,-6,39.172638,0.246302,5745.2045,3184.27378,5505.27378
407.76,CONNECTED,-79,-117,-6,58.054141,0.252879,5060.563,3278.7472,5599.7472
408.762,CONNECTED,-79,-117,-6,49.621695,0.249952,5339.85,3304.2480800000008,5625.2480799999985
480.929,CONNECTED,-85,-117,-4,46.332031,0.234458,5575.1815,3348.69966,5669.69966
428.811,CONNECTED,-85,-117,-5,31.758081,0.156896,5919.0804,3531.70298,5852.70298
393.693,CONNECTED,-81,-117,0,0.7609279999999999,49.593254,6350.6016,4297.536376,6542.09766
405.566,CONNECTED,-82,-117,-4,1.610339,57.506911,6752.8105,4557.9009799999985,6896.9009799999985
410.552,CONNECTED,-81,-117,-3,0.824305,61.398467,7169.5575,4849.79558,7188.79558
439.656,CONNECTED,-81,-117,-4,1.394368,53.592462,6433.734,4708.030573,7192.0724599999985
404.566,CONNECTED,-84,-117,-2,0.6976319999999999,60.101665,7079.4301,4863.69192,7202.69192
402.564,CONNECTED,-82,-117,-4,1.030016,62.158655,6753.721,4873.21842,7212.21842
403.564,CONNECTED,-84,-117,-3,0.892106,63.649902,7150.1945,4912.19002,7251.19002
411.555,CONNECTED,-82,-117,-2,0.883042,61.909261,6794.34,5053.5444,7392.5444
409.552,CONNECTED,-81,-117,-4,0.776552,60.870601,7000.5075,5134.887220000001,7473.88722
492.841,CONNECTED,-74,-116,-3,18.448439,0.15287,5117.661,2737.4192,5058.4192
494.846,CONNECTED,-81,-116,-4,14.74944,0.121813,4802.814,2803.5642,5124.5642
491.841,CONNECTED,-71,-116,-3,37.420442,0.165056,4982.4072,2822.08444,5143.08444
404.756,CONNECTED,-79,-116,-2,55.792361,0.276504,5248.834,2985.7577,5306.7577
380.653,CONNECTED,-83,-116,-1,54.721199,0.25265,5967.656999999998,3100.20262,5421.20262
412.124,CONNECTED,-83,-116,-1,53.23239399999999,0.27670300000000003,5512.9104,3196.7808800000007,5517.780879999998
412.72,CONNECTED,-84,-116,-6,52.303007,0.266368,5167.8412,3211.87058,5532.87058
392.711,CONNECTED,-80,-116,-5,26.880671000000003,0.286144,5367.002,3254.77294,5575.77294
400.783,CONNECTED,-78,-116,-4,50.695969,0.310354,5010.0105,3264.5483,5585.5483
376.69,CONNECTED,-85,-116,0,54.100329,0.29715,5841.9135,3298.31268,5619.31268
413.72,CONNECTED,-84,-116,-5,46.803729,0.240896,6031.4396,3381.1340600000008,5702.13406
381.654,CONNECTED,-83,-116,-4,58.563136,0.248544,5267.2746,3394.42464,5715.42464
410.728,CONNECTED,-81,-116,-2,57.577984,0.283104,5403.2913,3409.55678,5730.55678
399.78,CONNECTED,-79,-116,-5,51.224808,0.236133,5640.5712,3421.67034,5742.67034
410.124,CONNECTED,-81,-116,-2,47.984324,0.237024,5526.3456,3547.86698,5868.86698
411.124,CONNECTED,-83,-116,-5,48.086721,0.235328,5211.738,3639.53238,5960.53238
413.662,CONNECTED,-80,-116,-4,0.904864,61.530328,6195.6048,4429.486427000002,6924.32888
435.652,CONNECTED,-81,-116,-4,0.961662,64.591965,6086.404,4469.388493,6953.43038
434.652,CONNECTED,-80,-116,-3,1.005328,63.34790600000001,6128.526999999999,4523.199433,7007.24132
407.549,CONNECTED,-82,-116,-4,0.799741,61.128411,6970.74,4887.72954,7226.72954
414.56,CONNECTED,-81,-116,-5,0.6270399999999999,40.524516,7294.14,5245.4628,7584.4628
413.55800000000005,CONNECTED,-81,-116,-3,1.014527,59.353335,7480.83,5251.48136,7590.48136
480.914,CONNECTED,-73,-115,-4,85.169626,0.397344,4886.9438,2833.83804,5154.83804
392.747,CONNECTED,-83,-115,-2,47.653546,0.204053,5225.017,2941.03698,5280.03698
428.795,CONNECTED,-84,-115,-6,45.519854,0.240375,4642.4703,2964.5764,5285.5764
393.7480000000001,CONNECTED,-82,-115,-3,46.560954,0.220567,5188.247,3011.3859,5350.3859
397.746,CONNECTED,-82,-115,-1,44.870937,0.253854,5280.0616,3151.3781,5472.3781
391.745,CONNECTED,-83,-115,-3,56.101052,0.25861100000000004,5723.6182,3154.52974,5493.52974
390.705,CONNECTED,-80,-115,0,67.198868,0.368817,5560.4448,3174.639,5495.639
391.706,CONNECTED,-80,-115,0,50.663722,0.230116,5863.432,3175.1411,5496.1411
378.693,CONNECTED,-84,-115,0,49.961098,0.311309,5585.6925,3197.16818,5518.16818
403.80300000000005,CONNECTED,-77,-115,-2,47.654671,0.299977,5340.5653,3229.47366,5550.4736600000015
398.745,CONNECTED,-80,-115,-1,71.966711,0.31516500000000003,5326.638000000001,3335.87802,5656.87802
389.71,CONNECTED,-82,-115,-2,54.052798,0.30643200000000004,4984.4838,3339.09158,5660.091579999998
414.127,CONNECTED,-81,-115,-4,50.287456,0.354979,5638.3056,3411.0946,5732.0946
390.744,CONNECTED,-81,-115,1,61.595449,0.305136,5253.6976,3419.431420000001,5758.43142
479.929,CONNECTED,-83,-115,0,57.89161800000001,0.25452800000000003,5459.460999999998,3532.22244,5853.22244
394.75,CONNECTED,-83,-115,-5,98.902715,0.35285,5682.0681,3599.8995600000007,5938.89956
478.92800000000005,CONNECTED,-84,-115,-5,62.359386,0.232895,5984.51,3650.49882,5971.498820000002
482.919,CONNECTED,-77,-115,-4,23.99786,0.245174,5722.2694,4302.19378,6623.19378
401.519,NOT_RESTRICTED,-81,-115,-4,1.034752,42.789343,6896.43,4705.1111,7044.1111
481.916,CONNECTED,-77,-115,0,79.28948000000003,0.200723,7554.4217,5341.94934,7662.949340000001
405.758,CONNECTED,-79,-114,1,62.333938,0.260589,5280.396,2954.79216,5275.79216
392.718,CONNECTED,-80,-114,-1,61.888626,0.258703,5001.5656,2980.86074,5301.86074
393.721,CONNECTED,-80,-114,-3,55.881027,0.25314000000000003,4958.1888,3081.79602,5402.796020000002
394.723,CONNECTED,-79,-114,-2,39.338108,0.219954,5365.1219999999985,3153.00862,5474.008620000001
399.797,CONNECTED,-81,-114,-2,62.056077,0.274792,5304.0442,3155.51442,5476.51442
398.797,CONNECTED,-79,-114,-3,61.055641,0.251904,5361.9615,3162.10264,5483.10264
389.703,CONNECTED,-79,-114,0,60.79231600000001,0.383465,5337.8344,3177.18714,5498.18714
395.724,CONNECTED,-79,-114,-5,62.804352,0.2736,5520.2492,3190.90072,5511.9007200000015
425.805,CONNECTED,-85,-114,-1,56.759194,0.29548800000000003,5985.8244,3270.63478,5591.6347799999985
397.74300000000005,CONNECTED,-80,-114,0,63.18621,0.290883,5361.5030000000015,3284.41226,5605.41226
395.71,CONNECTED,-79,-114,-1,45.402613,0.228782,5476.364000000001,3293.40902,5614.40902
382.654,CONNECTED,-81,-114,-4,59.95478000000001,0.235744,5533.4144,3302.0014,5623.0014
406.758,CONNECTED,-79,-114,-5,46.309192,0.234501,5618.403,3315.65502,5636.65502
377.65,CONNECTED,-82,-114,-1,78.23505899999998,0.376238,5724.9612,3325.74244,5646.74244
383.654,CONNECTED,-81,-114,1,54.3209,0.24172800000000005,5242.9162,3342.01054,5663.01054
386.654,CONNECTED,-82,-114,-2,36.882688,0.199673,5614.1226,3353.38192,5674.381920000002
426.805,CONNECTED,-85,-114,-4,58.926568,0.31256300000000004,5491.1772,3376.93668,5697.93668
424.80300000000005,CONNECTED,-83,-114,3,61.590117000000006,0.349472,5544.2016,3390.56404,5711.56404
384.654,CONNECTED,-81,-114,-2,58.557538,0.26192,5330.1048,3396.14422,5717.14422
407.716,CONNECTED,-79,-114,-3,81.844774,0.308229,5581.0604,3401.92792,5722.92792
410.719,CONNECTED,-78,-114,0,71.121487,0.26421500000000003,5695.8848,3420.28548,5741.28548
431.767,CONNECTED,-81,-114,-6,46.119285,0.243046,6001.77,3406.7517,5745.7517
432.768,CONNECTED,-81,-114,-3,51.05516400000001,0.33118200000000003,5543.71,3429.3724,5768.3724
393.795,CONNECTED,-80,-114,0,92.860404,0.227567,5525.3842,3452.19286,5773.19286
411.719,CONNECTED,-78,-114,-1,67.360497,0.281879,5510.828,3464.50124,5785.50124
385.654,CONNECTED,-81,-114,0,49.825246,0.24304,5892.9016,3471.64444,5792.64444
409.718,CONNECTED,-82,-114,-4,81.36147,0.29088,5521.976,3492.5563,5813.5563
423.802,CONNECTED,-83,-114,-5,67.577595,0.265692,5808.9528,3520.849820000001,5841.84982
409.727,CONNECTED,-83,-114,-4,66.742487,0.296356,5528.5659,3529.6268600000008,5850.62686
406.715,CONNECTED,-79,-114,-1,79.73948,0.295654,5688.1684,3562.00954,5883.00954
430.764,CONNECTED,-79,-114,0,52.432658,0.236687,5771.63,3604.87194,5943.87194
408.717,CONNECTED,-82,-114,0,85.903293,0.323579,6097.956,3702.09654,6023.09654
395.627,CONNECTED,-72,-114,1,1.063127,63.777616,6481.0756,3801.49476,6133.22606
427.806,CONNECTED,-85,-114,-3,60.392052,0.238546,5594.2596,3887.55678,6208.55678
392.686,CONNECTED,-79,-114,1,1.205734,59.663034,6480.6822,4245.462876,6490.02416
927.236,CONNECTED,-75,-114,-6,0.599975,27.051471000000006,5667.834,4069.256193,6553.29808
411.66,CONNECTED,-80,-114,0,1.057184,57.462726,6108.3792,4138.087367,6632.92982
382.676,CONNECTED,-80,-114,-2,1.03396,61.302079000000006,6194.3235,4340.920804,6771.524259999999
386.679,CONNECTED,-81,-114,-2,0.947213,62.650828,6288.597,4502.324224,6932.92768
412.66,CONNECTED,-80,-114,-4,0.786279,62.785515,6470.2176,4454.802267,6949.64472
410.658,CONNECTED,-80,-114,-2,0.982288,63.436418,6259.176,4486.163807,6981.006259999999
384.67800000000005,CONNECTED,-79,-114,-3,0.8672639999999999,71.21722,6300.7971,4566.546764,6997.15022
381.676,CONNECTED,-80,-114,0,1.166208,63.414623,6096.353,4574.8372439999985,7005.4407
436.653,CONNECTED,-80,-114,-3,1.067712,55.406387,6378.309,4557.748213,7041.7901
437.653,CONNECTED,-77,-114,-2,0.8759680000000001,66.23803199999999,6293.324000000001,4591.729813,7075.7717
387.681,CONNECTED,-81,-114,-5,1.2358870000000002,58.19302800000001,6215.0267,4664.8179439999985,7095.4214
409.656,CONNECTED,-79,-114,1,1.072091,58.715062,6283.5696,4658.029607,7152.87206
389.684,CONNECTED,-81,-114,-3,1.140352,70.337574,6468.6409,4738.311804,7168.91526
438.654,CONNECTED,-77,-114,-4,0.8475540000000001,68.45092700000001,6490.2675,4707.217073,7191.258959999999
388.68300000000005,CONNECTED,-81,-114,-2,0.785515,62.911498,6351.446,4763.2284439999985,7193.8319
405.546,CONNECTED,-81,-114,1,0.813489,62.048913,7091.6475,4902.10332,7241.10332
433.652,CONNECTED,-80,-114,-2,0.761728,65.017548,6331.3825,4784.840013,7268.8819
390.684,CONNECTED,-81,-114,-3,1.103668,62.624574,6605.4299,4991.328584000001,7421.9320400000015
412.557,CONNECTED,-82,-114,-1,0.826319,60.414514,7457.6775,5094.70194,7433.701940000001
408.55,CONNECTED,-80,-114,0,0.967615,59.77150500000001,7054.53,5133.17278,7472.17278
837.3660000000001,CONNECTED,-64,-114,-2,549.053856,0.5884050000000001,7649.014,5163.21972,7484.21972
1149.877,CONNECTED,-82,-114,-3,13.663215,0.207329,5183.6636,6330.65812,8651.65812
403.754,CONNECTED,-79,-113,-4,48.657026,0.272204,5061.297000000001,2702.97524,5023.97524
426.792,CONNECTED,-84,-113,-6,47.228924,0.341981,4979.6412,2770.24602,5091.246020000001
490.841,CONNECTED,-71,-113,-1,48.383325,0.22608000000000006,4936.95,2928.11072,5249.1107200000015
427.794,CONNECTED,-84,-113,-5,61.42366,0.388136,5113.6971,2941.5551,5262.5551
367.681,CONNECTED,-82,-113,-1,84.339399,0.321699,5277.9285,2985.8874,5306.8874
370.682,CONNECTED,-84,-113,-1,70.97949799999998,0.251164,5100.1425,3084.5544,5405.5544
373.689,CONNECTED,-80,-113,4,56.428308,0.239743,5514.7275,3145.35054,5466.35054
372.687,CONNECTED,-76,-113,1,48.665335,0.245233,5356.736999999999,3150.35218,5471.35218
398.779,CONNECTED,-79,-113,0,53.65130799999999,0.247802,5626.1139,3165.2943800000007,5486.2943799999985
390.737,CONNECTED,-79,-113,2,65.455561,0.414029,4932.7564,3183.26104,5504.2610399999985
369.682,CONNECTED,-83,-113,-3,73.381085,0.26656,5302.953,3196.04876,5517.0487600000015
392.771,CONNECTED,-81,-113,-2,68.316731,0.269952,5335.7832,3202.77072,5523.77072
399.745,CONNECTED,-97,-113,-4,65.133711,0.24772800000000006,5771.809,3213.25348,5534.2534799999985
375.689,CONNECTED,-80,-113,1,43.56614,0.217824,5344.4115,3233.22042,5554.2204200000015
402.752,CONNECTED,-93,-113,1,55.64644000000001,0.368267,5206.996,3235.35242,5556.35242
389.737,CONNECTED,-81,-113,-2,75.00117900000002,0.374392,5250.8456,3240.18584,5561.18584
400.75,CONNECTED,-97,-113,-2,60.10078299999999,0.365107,5446.28,3248.94486,5569.944860000001
368.682,CONNECTED,-82,-113,-2,88.129245,0.284096,5581.9575,3277.63452,5598.634520000001
393.771,CONNECTED,-81,-113,-1,61.871489,0.25771,5400.4104,3291.38842,5612.38842
157.362,CONNECTED,-69,-113,0,74.52365400000002,0.156128,5499.024,3309.93052,5630.93052
475.927,CONNECTED,-78,-113,-3,70.00086,0.416864,5739.9615,3340.1747,5661.1747
391.77,CONNECTED,-81,-113,-1,77.004078,0.303819,5245.0848,3410.5614,5731.5614
390.71,CONNECTED,-82,-113,3,53.618792000000006,0.420628,5803.851,3416.7876200000005,5737.78762
407.725,CONNECTED,-79,-113,-4,77.86891700000002,0.266934,5767.7598,3432.6855200000005,5753.68552
476.927,CONNECTED,-83,-113,0,64.348694,0.30332600000000004,5656.8225,3444.60708,5765.60708
396.776,CONNECTED,-80,-113,-1,64.711434,0.243378,6160.1472,3458.73344,5779.73344
397.778,CONNECTED,-80,-113,0,59.167951,0.259855,5471.5545,3469.10098,5790.100979999998
477.92800000000005,CONNECTED,-84,-113,-1,51.605316,0.253024,5184.2035,3470.2027,5791.2027
