time,avg_power,active interface,handover type
0.0,1.013537592481506,4G,unknown
1.0,1.3409057800000048,4G,
2.0,1.0134415200000009,4G,
3.0,0.9990511199999998,4G,
4.0,1.071701939999997,4G,
5.0,1.0287160199999963,4G,
6.0,1.2067535199999997,4G,
7.0,1.1598635327065412,4G,
8.0,0.969915699999999,4G,
9.0,0.986367379999994,4G,
10.0,1.00292544,4G,
11.0,0.98258642,4G,
12.0,1.0148635000000021,4G,
13.0,0.9897536799999969,4G,
14.0,1.066239127825566,4G,
15.0,1.0276574000000023,4G,
16.0,0.9939429399999974,4G,
17.0,0.9515598199999966,4G,
18.0,0.9849317200000011,4G,
19.0,0.9817013999999997,4G,
20.0,1.0297184399999997,4G,
21.0,0.9928232600000021,4G,
22.0,0.9637492698539678,4G,
23.0,0.952468120000001,4G,
24.0,0.9555144399999992,4G,
25.0,1.0333046799999996,4G,
26.0,0.9970748799999979,4G,
27.0,1.0860097400000015,4G,
28.0,1.0068024199999965,4G,
29.0,0.970356011202242,4G,
30.0,1.0014330399999993,4G,
31.0,0.9497624800000007,4G,
32.0,0.9666999799999987,4G,
33.0,0.9765714199999996,4G,
34.0,0.9644627800000004,4G,
35.0,1.0776662000000024,4G,
36.0,0.9739806200000014,4G,
37.0,0.9670913582716529,4G,
38.0,0.985316960000001,4G,
39.0,0.9423535000000025,4G,
40.0,1.0493729400000011,4G,
41.0,0.9513575599999989,4G,
42.0,0.9907371000000019,4G,
43.0,0.9900624200000002,4G,
44.0,0.9560725545109002,4G,
45.0,1.0528373000000033,4G,
46.0,0.9499342600000004,4G,
47.0,0.9699274399999968,4G,
48.0,0.9955908999999957,4G,
49.0,1.2953285999999924,4G,
50.0,1.030105360000001,4G,4t4
51.0,0.9885363800000004,4G,
52.0,0.9788815763152605,4G,
53.0,1.0229895399999973,4G,
54.0,0.9853493599999956,4G,
55.0,0.9950157199999984,4G,
56.0,1.0002369399999964,4G,
57.0,0.9747191999999996,4G,
58.0,0.9573498200000015,4G,
59.0,1.0206382876575268,4G,
60.0,1.0079425799999986,4G,
61.0,1.0145624599999967,4G,
62.0,0.9997854999999963,4G,
63.0,1.0155571599999984,4G,
64.0,0.9809151799999991,4G,
65.0,1.0381096399999996,4G,
66.0,1.0725520399999975,4G,
67.0,0.9921074814963007,4G,
68.0,0.9955315000000026,4G,
69.0,1.002952479999996,4G,
70.0,1.0603601799999982,4G,
71.0,0.9846612199999992,4G,
72.0,0.9496551599999958,4G,
73.0,0.9859185799999995,4G,
74.0,1.1616677535507094,4G,
75.0,1.6720811600000058,4G,
76.0,1.4464925600000025,4G,4t4
77.0,1.135660019999996,4G,
78.0,1.1610312800000013,4G,
79.0,1.2382671799999982,4G,
80.0,1.390116959999997,4G,
81.0,1.4844125799999994,4G,
82.0,1.6991955591118242,4G,4t4
83.0,1.1690281199999986,4G,
84.0,1.1068781400000018,4G,
85.0,1.0744292599999967,4G,
86.0,1.1266054799999972,4G,4t4
87.0,1.0584394199999967,4G,
88.0,1.0626966799999955,4G,
89.0,1.1060558911782337,4G,
90.0,1.0337668399999997,4G,
91.0,1.1351185799999997,4G,
92.0,1.023315199999998,4G,
93.0,1.1198517199999996,4G,
94.0,1.2568455000000005,4G,
95.0,1.2410418400000038,4G,
96.0,1.1412351399999996,4G,
97.0,1.1333096419283806,4G,
98.0,1.0917383399999951,4G,
