time,avg_power,active interface,handover type
168.0,1.0855947000000006,4G,
169.0,1.0203969400000024,4G,
170.0,1.1047711799999944,4G,
171.0,1.0138633600000009,4G,
172.0,1.0068255051010184,4G,
173.0,1.0200504599999962,4G,
174.0,1.0984554199999987,4G,
175.0,1.1522022000000034,4G,
176.0,1.0452481999999976,4G,
177.0,1.058098799999998,4G,
178.0,1.0461232800000004,4G,
179.0,0.9712162832566547,4G,
180.0,1.1792848200000003,4G,
181.0,1.1488000599999988,4G,
182.0,1.01110698,4G,
183.0,1.0858151599999974,4G,
184.0,1.1451902199999984,4G,
185.0,1.228827659999999,4G,
186.0,1.2373941000000037,4G,
187.0,1.0651130226045196,4G,
188.0,1.1597561000000025,4G,
189.0,1.2982642399999995,4G,
190.0,1.4721652599999981,4G,
191.0,1.2945228200000005,4G,
192.0,1.1249074399999968,4G,
193.0,1.0535745799999974,4G,
194.0,1.1549313062612512,4G,4t4
195.0,1.1118552799999977,4G,
196.0,1.119238640000001,4G,
197.0,1.0874779199999989,4G,
198.0,1.099976340000003,4G,
199.0,1.0755811400000002,4G,
200.0,1.0691771599999946,4G,
201.0,1.1306809999999985,4G,
202.0,1.304844648929788,4G,
203.0,1.1907487800000036,4G,
204.0,1.3762190599999995,4G,
205.0,1.0950698199999958,4G,
206.0,1.1026866600000005,4G,4t4
207.0,1.15539352,4G,
208.0,1.03708644,4G,
209.0,1.0488225045009005,4G,
210.0,1.1546793000000004,4G,
211.0,1.0918350199999949,4G,
212.0,1.1375226800000007,4G,
213.0,1.0507272799999985,4G,
214.0,1.2074306400000039,4G,
215.0,1.2710748399999972,4G,4t4
216.0,1.5803956400000008,4G,
217.0,1.0877015803160617,4G,
218.0,1.1227093400000037,4G,
219.0,1.2793181000000007,4G,
220.0,1.2047398800000004,4G,4t4
221.0,1.0715606400000015,4G,
222.0,1.105229519999996,4G,
223.0,1.0652693599999996,4G,
224.0,1.0608829965993176,4G,
225.0,1.0827615600000016,4G,
226.0,1.1442595799999975,4G,
227.0,1.7686587599999994,4G,
228.0,1.3573290999999987,4G,
229.0,1.287364500000002,4G,
230.0,1.4431870600000045,4G,
231.0,1.1423455200000003,4G,
232.0,1.1550626925385052,4G,
233.0,1.1257174399999998,4G,
234.0,1.1955820800000008,4G,
235.0,1.4401703000000023,4G,
236.0,1.0940671399999984,4G,
237.0,1.1070142800000007,4G,
238.0,1.0229332000000015,4G,4t4
239.0,1.0681885977195436,4G,
240.0,1.0540681200000006,4G,
241.0,1.0536652800000008,4G,
242.0,1.0670096200000014,4G,
243.0,1.138677040000002,4G,
244.0,1.2054123999999993,4G,
245.0,1.1847694799999973,4G,
246.0,0.9876161199999968,4G,
247.0,1.0743642928585695,4G,
248.0,1.030551040000001,4G,
249.0,1.5076922799999997,4G,
250.0,1.3413990399999973,4G,
251.0,1.3092022799999987,4G,
252.0,1.1587376400000005,4G,
253.0,1.1226592799999988,4G,
254.0,1.4043393478695745,4G,4t4
255.0,1.071781159999998,4G,
256.0,1.1387907399999986,4G,
257.0,1.1878215199999977,4G,
258.0,1.0742619199999992,4G,4t4
259.0,1.2071038999999997,4G,
260.0,1.3517583200000007,4G,
261.0,1.1685279399999955,4G,
262.0,1.0888135027005412,4G,4t4
263.0,1.1889791600000024,4G,
264.0,1.209455600000002,4G,
265.0,1.3172633000000034,4G,
266.0,1.2571142199999976,4G,
267.0,1.2104527999999988,4G,
268.0,1.1527430599999997,4G,
269.0,1.2166648529705977,4G,4t4
270.0,1.1151794399999997,4G,
271.0,1.4782056400000019,4G,
272.0,1.2738055200000038,4G,
273.0,1.2183955199999974,4G,
274.0,1.0950968199999982,4G,4t4
275.0,1.153369739999997,4G,
276.0,1.2837043799999974,4G,
277.0,1.1003956191238267,4G,
278.0,1.1339237000000024,4G,
279.0,1.0225728799999978,4G,
280.0,1.0672141800000026,4G,
281.0,1.3092610400000013,4G,
282.0,1.089953100000001,4G,
283.0,1.1700567800000043,4G,
284.0,1.0842911982396484,4G,
285.0,1.0500996800000015,4G,
286.0,1.065894680000001,4G,
287.0,1.0144592400000025,4G,
288.0,1.0587741,4G,
289.0,0.9986719200000019,4G,
290.0,1.0362170399999984,4G,
291.0,1.088284280000003,4G,
292.0,1.1074054810962215,4G,
293.0,1.0900532000000018,4G,
294.0,1.0332896000000038,4G,
295.0,1.0464953600000046,4G,
296.0,1.0339255800000005,4G,
297.0,1.0273230400000029,4G,
298.0,1.089501720000002,4G,
299.0,0.9766304660932175,4G,
300.0,1.021936740000001,4G,
301.0,1.051217859999999,4G,
302.0,1.0160598199999988,4G,
303.0,1.1327475600000032,4G,
304.0,1.1224377600000024,4G,
305.0,1.0640543800000002,4G,
306.0,1.0869607000000006,4G,
307.0,1.050735087017405,4G,
308.0,1.0830067400000016,4G,
309.0,1.1456967,4G,
310.0,1.1179054200000023,4G,
311.0,0.9816862800000005,4G,
312.0,0.9944491200000024,4G,
313.0,1.0720727400000003,4G,
314.0,1.1796655531106204,4G,
315.0,1.1668687599999992,4G,
316.0,1.249622220000004,4G,
317.0,1.1916426800000022,4G,4t4
318.0,1.074719099999998,4G,
319.0,1.0795029199999961,4G,
320.0,0.9952195999999991,4G,
321.0,1.0457090200000005,4G,
322.0,1.0267955991198217,4G,
323.0,0.982007639999998,4G,
324.0,1.0442989200000026,4G,
325.0,1.0467871799999982,4G,
326.0,1.030835479999999,4G,
327.0,1.1420369199999996,4G,
328.0,1.006684460000001,4G,
329.0,1.0666838167633554,4G,
330.0,0.9994224599999999,4G,
331.0,0.9963235999999993,4G,
332.0,1.0408420800000013,4G,
333.0,1.02122818,4G,
334.0,1.0524263600000021,4G,
335.0,0.9977611999999985,4G,
336.0,1.0149825800000036,4G,
337.0,1.0395218243648734,4G,
338.0,1.0526651000000011,4G,
339.0,1.0798009000000006,4G,
340.0,1.0148592600000008,4G,
341.0,1.0097068399999956,4G,
342.0,1.041077400000001,4G,
343.0,1.0089018600000004,4G,
344.0,1.0402194438887777,4G,
345.0,1.0514846200000023,4G,
346.0,1.0385727600000008,4G,
347.0,1.0130936400000017,4G,
348.0,1.0320009999999995,4G,
349.0,1.051355479999998,4G,
350.0,1.0721695799999975,4G,
351.0,1.0532445199999985,4G,
352.0,1.1795977795559103,4G,
353.0,1.2021936400000002,4G,
354.0,1.0967394799999994,4G,4t4
355.0,1.080944020000001,4G,
356.0,1.0704127000000032,4G,
357.0,1.0017928800000004,4G,
358.0,1.0726831799999994,4G,
359.0,1.122090018003597,4G,
360.0,1.0094173800000015,4G,
361.0,0.9934299799999992,4G,
362.0,1.0681408399999976,4G,
363.0,1.1312963000000007,4G,
364.0,1.0815207799999973,4G,
365.0,1.0390756400000003,4G,
366.0,1.1528303600000003,4G,
367.0,1.0798288857771547,4G,
368.0,1.0941640200000025,4G,
369.0,1.1029717200000015,4G,
370.0,1.0713371199999988,4G,
371.0,1.048589459999999,4G,
372.0,0.9999023199999963,4G,
373.0,1.1614525599999976,4G,
374.0,1.0317042608521674,4G,
375.0,1.0386521199999967,4G,
376.0,1.0294514399999992,4G,
377.0,1.0294446399999992,4G,
378.0,1.066769859999997,4G,
379.0,0.9828434599999968,4G,
380.0,1.189048060000001,4G,
381.0,1.0222710399999995,4G,
382.0,1.0049221644328832,4G,
383.0,1.036573639999999,4G,
384.0,1.000421420000005,4G,
385.0,1.168113519999999,4G,
386.0,0.9738430399999999,4G,
387.0,0.9940109400000009,4G,
388.0,1.0551639999999998,4G,
389.0,1.014459491898379,4G,
390.0,1.6242638999999994,4G,
391.0,1.0507090399999954,4G,
392.0,1.0032696199999982,4G,
393.0,1.051475180000001,4G,
394.0,1.0113272199999999,4G,4t4
395.0,1.077075279999998,4G,
396.0,1.0205542199999955,4G,
397.0,1.0097786757351481,4G,
398.0,1.0663058599999988,4G,
399.0,1.1178219599999992,4G,
400.0,1.3842357199999975,4G,
401.0,1.0525064399999995,4G,
402.0,1.0951295399999976,4G,4t4
403.0,1.03116412,4G,
404.0,1.068474074814964,4G,
405.0,0.9990613799999978,4G,
406.0,1.0233805400000011,4G,
407.0,1.0854903199999995,4G,
408.0,1.1913447799999979,4G,
409.0,1.2204653399999987,4G,
410.0,1.0414667799999993,4G,
411.0,1.0886283399999994,4G,
412.0,1.0893003000600163,4G,
413.0,1.1080468199999962,4G,
414.0,1.3719108400000026,4G,
415.0,1.18524292,4G,
416.0,1.4017214399999975,4G,4t4
417.0,1.0690028600000023,4G,
418.0,1.2577347599999993,4G,
419.0,1.1861769153830757,4G,4t4
420.0,1.0823746400000074,4G,
421.0,1.1841924000000008,4G,
422.0,1.1357811599999956,4G,
423.0,1.156892059999999,4G,
424.0,1.2591456600000004,4G,
425.0,1.150417399999999,4G,
426.0,1.2757852600000001,4G,
427.0,1.4022448289657905,4G,
428.0,1.415110200000003,4G,
429.0,1.16635928,4G,
430.0,1.3579601999999957,4G,4t4
431.0,1.3166916600000007,4G,
432.0,1.123666960000001,4G,4t4
433.0,1.2942639999999999,4G,
434.0,1.0834615123024607,4G,
435.0,1.1071876599999984,4G,
436.0,1.0792081199999994,4G,
437.0,1.3459860199999976,4G,
438.0,1.1498531000000012,4G,
439.0,1.0593725600000004,4G,
440.0,1.1038838800000006,4G,4t4
441.0,1.0831098599999982,4G,
442.0,1.071555411082215,4G,
443.0,1.1590383000000024,4G,
444.0,1.0259915599999974,4G,
445.0,1.0503539599999998,4G,
446.0,1.031146520000001,4G,
447.0,1.0540686199999978,4G,
448.0,1.101356699999999,4G,
449.0,1.2175876175235092,4G,
450.0,1.1309500199999947,4G,
451.0,1.044466080000003,4G,
452.0,1.0734153599999958,4G,
453.0,1.0283421400000015,4G,
454.0,1.0815055400000002,4G,
455.0,1.0770263199999999,4G,
456.0,1.077712500000001,4G,
457.0,1.099400360072013,4G,
458.0,1.2485962999999958,4G,
459.0,1.1358562599999993,4G,
460.0,1.1627154600000011,4G,
461.0,1.1185513200000008,4G,
462.0,1.083030300000003,4G,4t4
463.0,1.1155172000000004,4G,
464.0,1.0347733799999992,4G,
465.0,1.0127776555311097,4G,
466.0,1.0055831999999982,4G,
467.0,1.04136138,4G,
468.0,1.011148139999999,4G,
469.0,1.0314561399999986,4G,
470.0,1.0052398200000012,4G,
471.0,1.041146319999997,4G,
472.0,0.986032386477293,4G,
473.0,0.9849921000000009,4G,
474.0,1.0219736999999982,4G,
475.0,1.000983939999999,4G,
476.0,1.048288039999998,4G,
477.0,1.146297699999999,4G,
478.0,1.0569983800000025,4G,
479.0,1.0520633200000007,4G,
480.0,1.0511886977395475,4G,
481.0,1.209458580000003,4G,
482.0,1.1301934600000012,4G,
483.0,1.2009117599999997,4G,
484.0,1.147478700000004,4G,
485.0,1.0216817799999993,4G,
486.0,1.028004219999999,4G,4t4
487.0,1.0998638727745553,4G,
488.0,1.0197646600000017,4G,
489.0,1.0169836399999956,4G,
490.0,1.1055316400000033,4G,
491.0,1.0476352599999992,4G,
492.0,1.0600305600000028,4G,
493.0,1.10214134,4G,
494.0,1.1661428999999992,4G,
495.0,1.0914862372474499,4G,
496.0,1.125477280000002,4G,
497.0,1.268303799999999,4G,
498.0,1.184150340000003,4G,
499.0,1.1171434599999992,4G,
500.0,1.0576621199999994,4G,
501.0,1.0033356199999994,4G,
502.0,1.0794812362472508,4G,4t4
503.0,1.030865219999997,4G,
504.0,1.0392502399999999,4G,
505.0,1.0493040600000003,4G,
506.0,1.0165160199999992,4G,
507.0,1.150868559999998,4G,
508.0,1.1601389800000006,4G,
509.0,1.0770197199999987,4G,
510.0,1.2924720744148843,4G,
511.0,1.1066359999999986,4G,
512.0,1.0731146200000006,4G,
513.0,1.0425269200000005,4G,
514.0,1.0395736800000004,4G,
515.0,1.0443390400000028,4G,
516.0,0.9955026399999979,4G,
517.0,1.1544120824164812,4G,
518.0,1.0013685600000006,4G,
519.0,1.029214840000001,4G,
520.0,1.0216431399999981,4G,
521.0,0.9848921599999981,4G,
522.0,1.0524637800000034,4G,
523.0,1.0200219599999998,4G,
524.0,1.0550644199999992,4G,
525.0,0.9811655331066226,4G,
526.0,1.013437299999998,4G,
527.0,1.2238375600000013,4G,
528.0,1.0070737999999981,4G,
529.0,1.0683120799999994,4G,
530.0,1.0392742200000002,4G,
531.0,1.0166583599999992,4G,
532.0,1.3629345269053823,4G,
533.0,1.0613422399999983,4G,4t4
534.0,1.0596539799999973,4G,
535.0,1.1187315400000006,4G,
536.0,0.9843941000000039,4G,
537.0,1.1297021400000034,4G,
538.0,0.9932476800000015,4G,
539.0,1.0129509599999982,4G,
540.0,1.0491291258251663,4G,
541.0,0.9731720200000032,4G,
542.0,1.1064732999999967,4G,
543.0,1.0241651600000015,4G,
544.0,1.0137484200000013,4G,
545.0,1.0044245399999991,4G,
546.0,1.0804991400000024,4G,
547.0,1.219518143628727,4G,
548.0,1.09428908,4G,4t4
549.0,1.4747402999999981,4G,
550.0,1.002391279999996,4G,
551.0,1.1673738399999993,4G,
552.0,1.042758160000001,4G,
553.0,0.9876802799999976,4G,
554.0,1.0550359600000019,4G,
555.0,0.9906194438887795,4G,
556.0,1.0416904199999963,4G,
557.0,1.001718099999998,4G,
558.0,1.1038520800000045,4G,
559.0,1.0918589600000006,4G,
560.0,1.0075062600000053,4G,
561.0,1.1010307599999973,4G,
562.0,1.0928382676535284,4G,
563.0,1.1512321200000022,4G,
564.0,1.4018260199999992,4G,
565.0,1.3278043199999974,4G,
566.0,1.3716857600000034,4G,4t4
567.0,1.5317061399999958,4G,
568.0,1.307589700000001,4G,
569.0,1.1202118599999986,4G,
570.0,1.274717723544706,4G,
571.0,1.1946154399999982,4G,
572.0,1.0825822999999972,4G,
573.0,1.06491246,4G,
574.0,1.0481511800000034,4G,4t4
575.0,0.9796258000000031,4G,
576.0,1.0739210000000026,4G,
577.0,1.0511750950190064,4G,
578.0,1.0701424200000005,4G,
579.0,1.0275069199999989,4G,
580.0,1.0257468999999977,4G,
581.0,1.0323652399999994,4G,
582.0,1.0437672199999986,4G,
583.0,1.088303019999997,4G,
584.0,1.0203255600000003,4G,
585.0,0.9776947589517914,4G,
586.0,0.9954346800000005,4G,
587.0,1.0259119399999985,4G,
588.0,1.0489821799999965,4G,
589.0,1.1032013799999998,4G,
590.0,1.0804026400000044,4G,
591.0,1.0338925400000005,4G,
592.0,1.0166568913782768,4G,
593.0,0.9891071600000007,4G,
594.0,1.0302957200000025,4G,
595.0,1.0071327400000023,4G,
596.0,1.104551559999997,4G,
597.0,1.0029894199999985,4G,
598.0,1.0240358400000005,4G,
599.0,1.0914921000000002,4G,
600.0,1.0345822164432887,4G,
601.0,1.0869050400000015,4G,
602.0,0.9798925599999986,4G,
603.0,1.0240912400000006,4G,
