time,avg_power,active interface,handover type
87.0,1.256870359999998,SA 5G,
88.0,1.2732297000000035,SA 5G,
89.0,1.263127585517108,SA 5G,
90.0,1.251221039999998,SA 5G,
91.0,1.2961150800000016,SA 5G,
92.0,1.2522349200000003,SA 5G,
93.0,1.2720882199999985,SA 5G,
94.0,1.2716902999999986,SA 5G,
95.0,1.285023879999997,SA 5G,
96.0,1.285886819999996,SA 5G,
97.0,1.2506833366673322,SA 5G,
98.0,1.2630427400000062,SA 5G,
99.0,1.2739611999999993,SA 5G,
100.0,1.3160680800000024,SA 5G,
101.0,1.249959199999999,SA 5G,
102.0,1.2670826799999957,SA 5G,
103.0,1.2753338400000045,SA 5G,
104.0,1.2531563112622557,SA 5G,
105.0,1.3274630399999987,SA 5G,
106.0,1.2886900600000049,SA 5G,
107.0,1.26492438,SA 5G,
108.0,1.2770578800000034,SA 5G,
109.0,1.2469740000000014,SA 5G,
110.0,1.3336226800000062,SA 5G,
111.0,1.2685697400000049,SA 5G,
112.0,1.2626396679335932,SA 5G,
113.0,1.2663715400000113,SA 5G,
114.0,1.2517108600000084,SA 5G,
115.0,1.3307576400000054,SA 5G,
116.0,1.2682722000000106,SA 5G,
117.0,1.2607640600000012,SA 5G,
118.0,1.272191720000004,SA 5G,
119.0,1.286572194438894,SA 5G,
120.0,1.2991075999999964,SA 5G,
121.0,1.2527568999999934,SA 5G,
122.0,1.2817190599999948,SA 5G,
123.0,1.2506779199999953,SA 5G,
124.0,1.2435269199999937,SA 5G,
125.0,1.2753781799999957,SA 5G,
126.0,1.0932674599999972,SA 5G,
127.0,1.1620236647329425,SA 5G,
128.0,1.1773015800000053,SA 5G,
129.0,1.273981979999997,SA 5G,
130.0,1.349774460000002,SA 5G,
131.0,1.2514647199999993,SA 5G,
132.0,1.3889715199999988,SA 5G,
133.0,1.285075679999996,SA 5G,
134.0,1.2724973994798983,SA 5G,
135.0,1.2832809199999982,SA 5G,
136.0,1.2429156799999985,SA 5G,
137.0,1.228278560000002,SA 5G,
138.0,1.2500517399999986,SA 5G,
139.0,1.2551371000000031,SA 5G,
140.0,1.3588325599999973,SA 5G,
141.0,1.2473951999999981,SA 5G,
142.0,1.2545275655131014,SA 5G,
143.0,1.2500481199999962,SA 5G,
144.0,1.2916787399999994,SA 5G,
145.0,1.31157538,SA 5G,
146.0,1.333476860000001,SA 5G,
147.0,1.3263865799999988,SA 5G,
148.0,1.2529359800000028,SA 5G,
149.0,1.2502409881976444,SA 5G,
150.0,1.3196412599999996,SA 5G,
151.0,1.252245539999995,SA 5G,
152.0,1.24152362,SA 5G,
153.0,1.2469765600000047,SA 5G,
154.0,1.6993265999999956,SA 5G,
155.0,1.1764845799999981,SA 5G,
156.0,1.0340844200000014,SA 5G,
157.0,1.2429223044608941,SA 5G,
158.0,1.1634214599999977,SA 5G,
159.0,1.2283676000000074,SA 5G,
160.0,1.18509874,SA 5G,
161.0,1.2672655599999996,SA 5G,
162.0,1.298082660000003,SA 5G,
163.0,1.3631347600000006,SA 5G,5t5
164.0,1.3405137827565485,SA 5G,
165.0,1.2896733400000011,SA 5G,
166.0,1.2955653799999987,SA 5G,
167.0,1.300860479999996,SA 5G,
168.0,1.2897228400000007,SA 5G,
169.0,1.3148843600000055,SA 5G,
170.0,1.2620525999999983,SA 5G,
171.0,1.2507282999999974,SA 5G,
172.0,1.2589514702940612,SA 5G,
173.0,1.2621983599999977,SA 5G,
174.0,1.2939788799999943,SA 5G,
175.0,1.2596042200000037,SA 5G,
176.0,1.2429182000000016,SA 5G,
177.0,1.233590440000001,SA 5G,
178.0,1.2373802599999955,SA 5G,
179.0,1.2550367073414723,SA 5G,
180.0,1.2395072999999996,SA 5G,
181.0,1.2388406799999971,SA 5G,
182.0,1.2262211999999966,SA 5G,
183.0,1.2398016799999976,SA 5G,
184.0,1.2809294800000022,SA 5G,
185.0,1.258745659999997,SA 5G,5t5
186.0,1.222942259999999,SA 5G,
187.0,1.2161959591918363,SA 5G,
188.0,1.2035964600000004,SA 5G,
189.0,1.2266265200000006,SA 5G,
190.0,1.2677660999999976,SA 5G,
191.0,1.2436760999999974,SA 5G,
192.0,1.2438484200000028,SA 5G,
193.0,1.2973065600000018,SA 5G,
194.0,1.248457451490299,SA 5G,
195.0,1.2618037600000012,SA 5G,
196.0,1.2131030600000035,SA 5G,
197.0,1.2070059599999976,SA 5G,
198.0,1.2221168800000008,SA 5G,
199.0,1.2405839800000016,SA 5G,
200.0,1.3014881799999993,SA 5G,
201.0,1.2410923400000022,SA 5G,
202.0,1.2289039007801554,SA 5G,
203.0,1.2440857000000007,SA 5G,
204.0,1.296355279999999,SA 5G,
205.0,1.2663836200000032,SA 5G,
206.0,1.2389325199999996,SA 5G,
207.0,1.3304982399999983,SA 5G,
208.0,1.2394266800000022,SA 5G,
209.0,1.243812982596517,SA 5G,
210.0,1.3153416800000015,SA 5G,
211.0,1.2841837199999973,SA 5G,
212.0,1.2851490200000006,SA 5G,
213.0,1.3035653999999992,SA 5G,
214.0,1.3202142600000026,SA 5G,
215.0,1.2804746400000002,SA 5G,
216.0,1.2739197000000002,SA 5G,
217.0,1.278620164032808,SA 5G,
218.0,1.2715965199999997,SA 5G,
219.0,1.3583053399999958,SA 5G,
220.0,1.3093174400000007,SA 5G,
221.0,1.3143032199999969,SA 5G,
222.0,1.3157228600000004,SA 5G,
223.0,1.3077478199999941,SA 5G,
224.0,1.365758571714345,SA 5G,
225.0,1.3127674200000012,SA 5G,
226.0,1.3073945199999937,SA 5G,
227.0,1.306506899999997,SA 5G,
228.0,1.3356469200000014,SA 5G,
229.0,1.3216453599999995,SA 5G,
230.0,1.3472187199999937,SA 5G,
231.0,1.3215034799999983,SA 5G,
232.0,1.3065331266253242,SA 5G,
233.0,1.323165979999999,SA 5G,
234.0,1.3304316799999967,SA 5G,
235.0,1.3333953000000005,SA 5G,
236.0,1.3696804599999988,SA 5G,
237.0,1.3112515800000002,SA 5G,
238.0,1.3479114800000003,SA 5G,
239.0,1.2627951390277994,SA 5G,
240.0,1.3042700400000025,SA 5G,
241.0,1.3157775800000018,SA 5G,
242.0,1.2901300600000039,SA 5G,
243.0,1.3524596599999983,SA 5G,
244.0,1.2993968599999992,SA 5G,5t5
245.0,1.3347965200000051,SA 5G,
246.0,1.3179558199999981,SA 5G,
247.0,1.3168920984196824,SA 5G,
248.0,1.3353663599999985,SA 5G,
249.0,1.3091534400000004,SA 5G,
250.0,1.3186097399999994,SA 5G,
251.0,1.3092136800000034,SA 5G,
252.0,1.2927691800000003,SA 5G,
253.0,1.367645080000001,SA 5G,
254.0,1.3174443888777745,SA 5G,
255.0,1.32671538,SA 5G,
256.0,1.3037855399999958,SA 5G,
257.0,1.318389880000001,SA 5G,
258.0,1.3399226600000003,SA 5G,
259.0,1.3101876800000007,SA 5G,
260.0,1.324664159999997,SA 5G,
261.0,1.2987827199999968,SA 5G,
262.0,1.2996455291058224,SA 5G,
263.0,1.3448060799999946,SA 5G,
264.0,1.3190673599999985,SA 5G,
265.0,1.2945935000000015,SA 5G,
266.0,1.3343370600000013,SA 5G,
267.0,1.3242525199999964,SA 5G,
268.0,1.347392199999997,SA 5G,
269.0,1.273289777955593,SA 5G,
270.0,1.233113699999999,SA 5G,
271.0,1.2504770999999961,SA 5G,5t5
272.0,1.2632725200000015,SA 5G,
273.0,1.3054839599999972,SA 5G,
274.0,1.315416139999999,SA 5G,
275.0,1.270747879999998,SA 5G,
276.0,1.2454801200000014,SA 5G,
277.0,1.2516120224044776,SA 5G,
278.0,1.2631290199999983,SA 5G,
279.0,1.2440330000000013,SA 5G,
280.0,1.2616866599999979,SA 5G,
281.0,1.2876118199999973,SA 5G,
282.0,1.2552537200000047,SA 5G,
283.0,1.2616705799999997,SA 5G,
284.0,1.2144912582516478,SA 5G,
285.0,1.3026616199999963,SA 5G,
286.0,1.3292849399999982,SA 5G,
287.0,1.2411182999999955,SA 5G,
288.0,1.2766167999999993,SA 5G,
289.0,1.259020320000001,SA 5G,
290.0,1.2800710400000006,SA 5G,
291.0,1.313210140000002,SA 5G,
292.0,1.294236807361476,SA 5G,
293.0,1.2824006600000009,SA 5G,
294.0,1.4087705999999978,SA 5G,
295.0,1.2947723799999955,SA 5G,
296.0,1.2883792399999963,SA 5G,
297.0,1.307058659999997,SA 5G,
298.0,1.3323617599999944,SA 5G,
299.0,1.3349851170234028,SA 5G,
300.0,1.3215497000000023,SA 5G,
301.0,1.3022254599999996,SA 5G,
302.0,1.2984839800000005,SA 5G,
303.0,1.3096145000000015,SA 5G,
304.0,1.346378479999995,SA 5G,
305.0,1.2971569599999972,SA 5G,
306.0,1.3215211999999978,SA 5G,
307.0,1.3131787357471485,SA 5G,
308.0,1.3025011400000013,SA 5G,
309.0,1.3471280200000055,SA 5G,
310.0,1.3373308799999994,SA 5G,
311.0,1.3295666599999985,SA 5G,
312.0,1.1872624999999986,SA 5G,
313.0,1.5235781399999986,SA 5G,
314.0,2.2897360872174404,4G,5t4
315.0,2.0158668000000004,4G,4t4
316.0,1.9820218199999982,4G,
317.0,2.062655959999995,4G,
318.0,2.060561000000004,4G,
319.0,2.014784079999998,4G,
320.0,2.019764019999988,4G,
321.0,1.8956713200000002,4G,
322.0,1.6101295259051795,4G,
323.0,1.5354058600000036,NSA 5G,4t5
324.0,1.5459603800000004,NSA 5G,
325.0,1.4613878600000016,NSA 5G,
326.0,1.3451445800000001,NSA 5G,
327.0,1.6416660000000018,NSA 5G,
328.0,1.2678524399999975,NSA 5G,
329.0,1.4645490898179623,NSA 5G,
330.0,1.432493019999998,NSA 5G,
331.0,1.4178621999999996,NSA 5G,
332.0,1.4270461799999987,NSA 5G,
333.0,1.5016746999999977,NSA 5G,
334.0,1.4028252400000023,NSA 5G,
335.0,1.4501852200000027,NSA 5G,
336.0,1.4459934999999955,NSA 5G,
337.0,1.4414698139627962,NSA 5G,
338.0,1.4330717800000041,NSA 5G,
339.0,1.404931200000001,NSA 5G,
340.0,1.4265304199999977,NSA 5G,
341.0,1.4023064599999935,NSA 5G,
342.0,1.3917820200000026,NSA 5G,
343.0,1.6867290000000037,NSA 5G,
344.0,2.0630963592718556,4G,5t4
345.0,2.086711019999999,4G,
346.0,2.0709860400000073,4G,4t4
347.0,1.9899382800000014,4G,
348.0,1.8872768600000098,4G,
349.0,1.983044400000007,4G,
350.0,1.8693668199999927,4G,
351.0,1.9331905999999988,4G,
352.0,1.989012382476498,4G,
353.0,2.0128247000000052,4G,
354.0,2.0181793000000003,4G,
355.0,2.0246279200000044,4G,
356.0,2.0138022800000037,4G,
357.0,1.764302379999996,4G,4t4
358.0,1.4167394000000026,4G,
359.0,1.8682319399999965,4G,
360.0,1.5598661732346424,4G,
361.0,1.4643109999999935,NSA 5G,4t5
362.0,1.7483181000000012,NSA 5G,
363.0,1.6412353399999977,NSA 5G,5t5
364.0,1.6500917799999988,NSA 5G,
365.0,1.7612014599999994,NSA 5G,
366.0,1.9017165800000049,NSA 5G,
367.0,1.7160545309061885,4G,5t4
368.0,1.604039020000002,4G,
369.0,1.5906530599999946,NSA 5G,4t5
370.0,1.6007721799999988,NSA 5G,
371.0,1.597242960000002,NSA 5G,
372.0,1.5864753799999942,NSA 5G,
373.0,1.4729637,NSA 5G,
374.0,1.552202299999999,NSA 5G,
375.0,1.481419803960794,NSA 5G,
376.0,1.56760046,NSA 5G,
377.0,1.6836309599999957,NSA 5G,
378.0,2.1531123600000033,4G,5t4
379.0,2.0269793999999948,4G,
380.0,2.189308880000006,4G,
381.0,2.166737139999995,4G,
382.0,2.0907909181836364,4G,
383.0,2.2484791000000057,4G,
384.0,1.5120722000000073,4G,
385.0,1.4334655800000002,4G,4t4
386.0,1.4173463199999985,4G,
387.0,1.8550388999999996,4G,
388.0,1.8116664400000013,4G,4t4
389.0,1.8903480800000052,4G,
390.0,1.4530928385677164,NSA 5G,4t5
391.0,1.453944659999995,4G,5t4
392.0,1.4577884200000062,4G,
393.0,1.4864982600000012,4G,
394.0,1.4209311800000017,4G,
395.0,1.402999239999999,4G,
396.0,1.4182284999999974,4G,
397.0,1.4251720344068854,4G,
398.0,1.4630582400000007,4G,
399.0,1.4822668400000019,4G,
400.0,1.566745339999999,4G,
401.0,1.4889337200000001,4G,
402.0,1.9459517600000031,4G,
403.0,1.7893449800000043,4G,
404.0,1.8499213599999973,4G,4t4
405.0,1.8652856171234249,NSA 5G,4t5
406.0,1.8137968799999984,NSA 5G,
407.0,1.951482080000006,NSA 5G,
408.0,1.7443521400000055,NSA 5G,5t5
409.0,1.8433728799999975,NSA 5G,
410.0,1.7275968800000043,NSA 5G,5t5
411.0,1.9794583600000037,NSA 5G,
412.0,1.8650108821764384,NSA 5G,
413.0,2.0849283199999933,NSA 5G,5t5
414.0,1.5052530799999977,4G,5t4
415.0,1.395802879999999,4G,
416.0,1.4825568599999996,4G,
417.0,1.4229563200000013,4G,
418.0,1.3705753399999994,4G,
419.0,1.4571620800000002,4G,
420.0,1.472587697539507,4G,
421.0,1.4683134199999996,4G,
422.0,1.481909699999998,4G,
423.0,1.6288361199999937,4G,
424.0,1.4329387400000022,4G,
425.0,1.4493870199999954,4G,4t4
426.0,1.4967700000000004,4G,
427.0,1.4438345469093798,4G,
428.0,1.6336285400000012,4G,
429.0,1.4554585799999995,4G,
430.0,1.4389471399999996,4G,4t4
431.0,1.4432806599999999,4G,
432.0,1.3194011200000009,4G,
433.0,1.337715560000002,4G,4t4
434.0,1.4138639199999998,4G,
435.0,1.4043521504300893,4G,
436.0,1.4784916399999988,4G,
437.0,1.3868453000000032,4G,
438.0,1.3962205600000013,4G,
439.0,1.3701298399999984,4G,
440.0,1.387578759999997,4G,
441.0,1.397517760000005,4G,
442.0,1.3347151230246046,4G,
443.0,1.3557782400000002,4G,
444.0,1.50167988,4G,
445.0,1.8708228200000012,4G,
446.0,1.9634605999999968,4G,4t4
447.0,1.7854089799999968,4G,
448.0,1.9314678599999953,4G,
449.0,1.9217077400000067,NSA 5G,4t5
450.0,1.4322176235247084,NSA 5G,
451.0,1.4758306200000009,4G,5t4
452.0,1.912179900000004,4G,4t4
453.0,1.9004987400000035,4G,
454.0,1.9641825399999968,NSA 5G,4t5
455.0,1.8034723199999965,NSA 5G,
456.0,2.0184038399999955,NSA 5G,
457.0,1.786199659931992,NSA 5G,
458.0,1.9599690400000018,NSA 5G,
459.0,1.7732933600000016,4G,5t4
460.0,1.9016055200000033,NSA 5G,4t5
461.0,1.6919612400000006,NSA 5G,
462.0,1.8439574799999985,NSA 5G,
463.0,1.7255217000000047,4G,5t4
464.0,1.863606959999994,4G,
465.0,1.6982532106421275,NSA 5G,4t5
466.0,1.725949720000002,NSA 5G,
467.0,2.032748219999998,NSA 5G,
468.0,1.7424915599999948,4G,5t4
469.0,1.8822588199999966,NSA 5G,4t5
470.0,1.7060412799999958,NSA 5G,
471.0,1.5939140800000036,NSA 5G,
472.0,1.6830929785957194,NSA 5G,
473.0,1.8224436599999994,NSA 5G,
474.0,1.780290059999993,4G,5t4
475.0,1.9345744799999975,NSA 5G,4t5
476.0,1.6632576399999972,NSA 5G,
477.0,1.7868551800000034,NSA 5G,
478.0,1.6898421399999985,NSA 5G,
479.0,1.7647531199999913,NSA 5G,
480.0,1.8779902180436112,NSA 5G,
481.0,1.7643476399999989,4G,5t4
482.0,1.8751812999999955,4G,
483.0,1.7228961599999981,4G,
484.0,1.9485627400000027,NSA 5G,4t5
485.0,1.7963296000000057,NSA 5G,
486.0,1.818942419999995,NSA 5G,
487.0,1.851601200240052,4G,5t4
488.0,1.7486028800000017,4G,
489.0,1.9022506999999969,4G,
490.0,2.03577717999999,NSA 5G,4t5
491.0,1.7297900200000063,NSA 5G,
492.0,1.8182278399999996,NSA 5G,
493.0,1.745259319999996,NSA 5G,
494.0,1.8807028599999975,NSA 5G,
495.0,1.9554272054410853,4G,5t4
496.0,1.7957025400000008,NSA 5G,4t5
497.0,1.8901077600000038,NSA 5G,
498.0,1.8085502399999975,4G,5t4
499.0,1.8220611599999963,4G,
500.0,2.009006239999993,NSA 5G,4t5
501.0,1.98007992,NSA 5G,
502.0,1.8019245649129794,NSA 5G,
503.0,1.942958719999998,NSA 5G,
504.0,1.7880283199999987,NSA 5G,
505.0,2.01730789999999,NSA 5G,
506.0,1.8148861599999992,4G,5t4
507.0,1.8994808399999914,NSA 5G,4t5
508.0,1.8619323199999973,NSA 5G,
509.0,1.6952547599999954,NSA 5G,
510.0,1.640013722744546,NSA 5G,
511.0,1.7489529800000003,NSA 5G,
512.0,1.9875035000000014,NSA 5G,
513.0,1.7770169400000009,NSA 5G,
514.0,1.801161239999991,NSA 5G,
515.0,1.8527302400000023,NSA 5G,
516.0,1.5444475600000012,NSA 5G,
517.0,1.5584283056611332,NSA 5G,
518.0,1.525833740000001,NSA 5G,
519.0,1.564072340000003,NSA 5G,
520.0,1.5381457799999958,NSA 5G,
521.0,1.6349586400000016,NSA 5G,
522.0,1.551284319999999,NSA 5G,
523.0,1.6212139000000012,NSA 5G,
524.0,1.703296199999995,NSA 5G,
525.0,1.608657171434287,NSA 5G,
526.0,1.537970200000001,NSA 5G,
527.0,1.6336952599999994,NSA 5G,
528.0,1.6184486400000033,NSA 5G,
529.0,1.5963172000000008,NSA 5G,
530.0,1.6050855000000046,NSA 5G,
531.0,1.6279569399999994,NSA 5G,
532.0,1.6262135427085427,NSA 5G,
533.0,1.649467900000002,NSA 5G,
534.0,1.6989874200000028,NSA 5G,
535.0,1.7079977600000034,NSA 5G,
536.0,1.746272640000001,NSA 5G,
537.0,1.7303439800000004,NSA 5G,
538.0,1.6359668600000048,NSA 5G,
539.0,1.6808734599999993,NSA 5G,
540.0,1.784214382876583,NSA 5G,
541.0,1.6788522600000007,NSA 5G,
542.0,1.7500384000000055,NSA 5G,
543.0,1.695770339999998,NSA 5G,
544.0,1.7714731400000032,NSA 5G,
545.0,1.703681600000005,NSA 5G,
546.0,1.7875753600000048,NSA 5G,
547.0,1.7540798159631956,NSA 5G,
548.0,1.824572080000007,NSA 5G,
549.0,1.7569673600000064,NSA 5G,
550.0,1.7794789999999967,4G,5t4
551.0,1.781188779999998,NSA 5G,4t5
552.0,1.7599203599999964,NSA 5G,
553.0,1.8039327400000027,NSA 5G,
554.0,1.8350287599999964,NSA 5G,
555.0,1.9065478895779027,NSA 5G,
556.0,1.8332405599999944,4G,5t4
557.0,1.8504068799999878,4G,
558.0,1.9373584599999916,4G,
559.0,2.0066220199999982,4G,
560.0,2.083742799999997,4G,
561.0,2.0143323999999994,4G,
562.0,1.9772016603320701,4G,
563.0,1.9536018800000063,4G,
564.0,1.887222800000004,4G,
565.0,1.901589820000009,4G,
566.0,1.906052480000011,4G,
567.0,1.8389345600000038,4G,
568.0,1.7941780800000056,NSA 5G,4t5
569.0,2.030778840000008,NSA 5G,
570.0,2.014175895179038,NSA 5G,
571.0,1.9331987600000062,4G,5t4
572.0,1.708383340000001,4G,
573.0,1.8677443400000062,NSA 5G,4t5
574.0,1.788744600000008,NSA 5G,
575.0,1.8285779800000066,NSA 5G,
576.0,1.8990466400000126,NSA 5G,
577.0,1.691054090818166,NSA 5G,
578.0,1.8542103799999978,NSA 5G,
579.0,1.8194855199999906,NSA 5G,
580.0,2.023614759999987,NSA 5G,
581.0,1.6047344600000049,NSA 5G,
582.0,2.2100160599999947,NSA 5G,
583.0,1.9326606999999913,4G,5t4
584.0,1.9842388199999954,4G,
585.0,1.9769941388277763,4G,
586.0,2.1134188400000107,4G,
587.0,2.037895880000002,4G,
588.0,1.9819791200000156,4G,
589.0,1.9269595800000086,NSA 5G,4t5
590.0,1.8382491600000104,NSA 5G,
591.0,2.144535740000011,NSA 5G,
592.0,1.986492198439696,4G,5t4
593.0,1.9101429600000004,4G,
594.0,1.9573146200000142,4G,
595.0,2.0197138600000155,4G,
596.0,1.9173976200000038,4G,
597.0,1.677259180000001,4G,
598.0,1.9366422800000098,4G,
599.0,1.9321018600000055,4G,
600.0,1.803267113422691,4G,
601.0,1.8399807200000013,NSA 5G,4t5
602.0,1.8238959400000037,NSA 5G,
603.0,1.7040122200000023,NSA 5G,
604.0,1.6976445400000009,NSA 5G,
605.0,1.8918266200000042,NSA 5G,
606.0,1.7462399800000006,NSA 5G,
607.0,1.8673508501700318,NSA 5G,
608.0,1.7526292599999993,NSA 5G,
609.0,1.8538539600000037,NSA 5G,
610.0,1.789645120000009,NSA 5G,
611.0,1.8814135400000025,NSA 5G,
612.0,1.7115235200000083,4G,5t4
613.0,1.8406535400000092,4G,
614.0,1.9503690000000078,4G,
615.0,1.9148471694338893,NSA 5G,4t5
616.0,1.8946623200000103,NSA 5G,
617.0,1.7544056800000016,NSA 5G,
618.0,1.8669230400000052,NSA 5G,
