timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,network_type,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-13 19:07:44,118.12595200000254,0.3508480000000507,113.70860799999804,0.3408800000000195,115.34057599999915,0.3467680000000152,2979.803859406264,3075.8490754057093,-80.0,-80.0,-80.0,9.0,-80.0,CONNECTED,8.1,Verizon,downlink,ALL,5337.076400000015,5433.121615999431,5433.4433800000015,5116.6352,115.673952,0.355264,110.0
2021-01-13 19:07:45,112.21067733333587,0.3335146666667173,115.08218399999804,0.3398880000000195,110.81241599999913,0.33113600000001514,2989.888669406263,3257.893095405723,-77.9,-77.0,-77.0,9.0,-77.9,CONNECTED,8.3,Verizon,downlink,ALL,5347.161210000013,5615.165635999439,5615.894599999985,5514.0292,105.95088,0.307008,105.0
2021-01-13 19:07:46,120.62104533333586,0.37836800000005066,119.21758399999804,0.3683440000000195,123.09459199999912,0.38992000000001514,2979.878839406262,3163.732629405717,-74.2,-73.0,-73.0,8.0,-74.2,CONNECTED,8.0,Verizon,downlink,ALL,5337.151380000013,5521.005169999425,5520.743480000012,5260.5968,140.238304,0.472832,134.0
2021-01-13 19:07:47,124.4180586666692,0.41355733333338396,122.23203199999804,0.39898400000001955,133.65164799999914,0.4668320000000151,2952.773569406262,3305.1837954056805,-77.2,-73.0,-73.0,8.0,-77.2,CONNECTED,8.0,Verizon,downlink,ALL,5310.046110000013,5662.456335999449,5661.543559999992,5206.6112,127.064992,0.460832,117.0
2021-01-13 19:07:48,117.20398933333587,0.433813333333384,114.39071199999805,0.40211200000001956,105.68683199999914,0.4143040000000152,2990.4510194062627,3128.2555334056874,-77.6,-77.0,-77.0,8.0,-77.6,CONNECTED,6.6,Verizon,downlink,ALL,5347.723560000013,5485.528073999434,5485.735959999991,5567.265,84.308672,0.3677760000000001,84.5
2021-01-13 19:07:49,101.78587733333586,0.39639466666671735,111.39898399999805,0.4155040000000196,89.14631999999912,0.3641760000000152,2973.168129406263,3030.602553405681,-77.0,-77.0,-77.0,7.0,-77.0,CONNECTED,6.7,Verizon,downlink,ALL,5330.440670000013,5387.875093999421,5388.074359999992,5011.6632,93.983968,0.360576,85.2
2021-01-13 19:07:50,85.20355200000252,0.3389226666667174,95.66891199999804,0.3694000000000196,85.65099199999912,0.3244960000000152,2965.032799406264,3226.2311574057094,-77.0,-77.0,-77.0,7.0,-77.0,CONNECTED,7.0,Verizon,downlink,ALL,5322.305340000014,5583.5036979994065,5583.261219999998,5350.5728,77.318016,0.288416,75.6
2021-01-13 19:07:51,83.33229866666919,0.30998400000005066,83.57639199999804,0.3244320000000196,78.00646399999911,0.2846880000000152,2972.680759406264,3104.1419162971056,-77.0,-77.0,-77.0,9.0,-77.0,CONNECTED,8.4,Verizon,downlink,ALL,5329.953300000014,5461.4144568908005,5461.5007201440285,5364.4441,78.694912,0.28096,72.0
2021-01-13 19:07:52,88.95358933333586,0.300821333333384,90.21118399999804,0.3157600000000196,94.77137599999912,0.3070240000000152,2997.799059406263,3200.308391405724,-77.0,-77.0,-77.0,9.0,-77.0,CONNECTED,6.2,Verizon,downlink,ALL,5355.071600000013,5557.580931999444,5557.323060000007,5741.2186,110.84784,0.333088,116.0
2021-01-13 19:07:53,100.4834346666692,0.306357333333384,94.69207999999804,0.30187200000001957,111.37769599999913,0.31905600000001516,2973.9929094062627,3241.550553405695,-77.0,-77.0,-77.0,9.0,-77.0,CONNECTED,7.8,Verizon,downlink,ALL,5331.265450000013,5598.823093999445,5598.514219999999,5179.6184,111.907552,0.305024,99.5
