parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:25-06:00,14:18:25,0.0,1.0,1.0,1290000000.0,-1,parallel-merged,1290.0,163,S20UPM,0
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:26-06:00,14:18:26,1.0,2.0,1.0,1400000000.0,-1,parallel-merged,1400.0,163,S20UPM,1
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:27-06:00,14:18:27,2.0,3.0,1.0,1280000000.0,-1,parallel-merged,1280.0,163,S20UPM,2
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:28-06:00,14:18:28,3.0,4.0,1.0,1520000000.0,-1,parallel-merged,1520.0,163,S20UPM,3
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:29-06:00,14:18:29,4.0,5.0,1.0,1680000000.0,-1,parallel-merged,1680.0,163,S20UPM,4
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:30-06:00,14:18:30,5.0,6.0,1.0,1610000000.0,-1,parallel-merged,1610.0,163,S20UPM,5
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:31-06:00,14:18:31,6.0,7.0,1.0,1670000000.0,-1,parallel-merged,1670.0,163,S20UPM,6
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:32-06:00,14:18:32,7.0,8.0,1.0,1570000000.0,-1,parallel-merged,1570.0,163,S20UPM,7
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:33-06:00,14:18:33,8.0,9.0,1.0,1640000000.0,-1,parallel-merged,1640.0,163,S20UPM,8
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:34-06:00,14:18:34,9.0,10.0,1.0,872000000.0,-1,parallel-merged,872.0,163,S20UPM,9
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:37-06:00,14:18:37,12.0,13.0,1.0,1160000000.0,-1,parallel-merged,1160.0,163,S20UPM,12
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:38-06:00,14:18:38,13.0,14.0,1.0,1380000000.0,-1,parallel-merged,1380.0,163,S20UPM,13
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:39-06:00,14:18:39,14.0,15.0,1.0,1790000000.0,-1,parallel-merged,1790.0,163,S20UPM,14
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:40-06:00,14:18:40,15.0,16.0,1.0,2040000000.0,-1,parallel-merged,2040.0,163,S20UPM,15
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:42.010000-06:00,14:18:42.010000,17.01,18.01,1.0,2310000000.0,-1,parallel-merged,2310.0,163,S20UPM,17
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:44-06:00,14:18:44,19.0,20.0,1.0,1050000000.0,-1,parallel-merged,1050.0,163,S20UPM,19
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:45-06:00,14:18:45,20.0,21.0,1.0,1030000000.0,-1,parallel-merged,1030.0,163,S20UPM,20
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:46-06:00,14:18:46,21.0,22.0,1.0,1710000000.0,-1,parallel-merged,1710.0,163,S20UPM,21
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:49-06:00,14:18:49,24.0,25.0,1.0,902000000.0,-1,parallel-merged,902.0,163,S20UPM,24
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:50-06:00,14:18:50,25.0,26.0,1.0,1060000000.0,-1,parallel-merged,1060.0,163,S20UPM,25
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:51-06:00,14:18:51,26.0,27.0,1.0,892000000.0,-1,parallel-merged,892.0,163,S20UPM,26
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:52-06:00,14:18:52,27.0,28.0,1.0,1510000000.0,-1,parallel-merged,1510.0,163,S20UPM,27
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:55-06:00,14:18:55,30.0,31.0,1.0,1500000000.0,-1,parallel-merged,1500.0,163,S20UPM,30
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:56-06:00,14:18:56,31.0,32.0,1.0,1550000000.0,-1,parallel-merged,1550.0,163,S20UPM,31
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:57-06:00,14:18:57,32.0,33.0,1.0,979000000.0,-1,parallel-merged,979.0,163,S20UPM,32
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:58-06:00,14:18:58,33.0,34.0,1.0,967000000.0,-1,parallel-merged,967.0,163,S20UPM,33
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:18:59-06:00,14:18:59,34.0,35.0,1.0,1130000000.0,-1,parallel-merged,1130.0,163,S20UPM,34
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:00-06:00,14:19:00,35.0,36.0,1.0,1600000000.0,-1,parallel-merged,1600.0,163,S20UPM,35
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:01-06:00,14:19:01,36.0,37.0,1.0,1420000000.0,-1,parallel-merged,1420.0,163,S20UPM,36
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:02-06:00,14:19:02,37.0,38.0,1.0,1450000000.0,-1,parallel-merged,1450.0,163,S20UPM,37
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:03-06:00,14:19:03,38.0,39.0,1.0,569000000.0,-1,parallel-merged,569.0,163,S20UPM,38
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:04-06:00,14:19:04,39.0,40.0,1.0,1100000000.0,-1,parallel-merged,1100.0,163,S20UPM,39
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:05-06:00,14:19:05,40.0,41.0,1.0,1250000000.0,-1,parallel-merged,1250.0,163,S20UPM,40
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:06-06:00,14:19:06,41.0,42.0,1.0,920000000.0,-1,parallel-merged,920.0,163,S20UPM,41
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:07-06:00,14:19:07,42.0,43.0,1.0,654000000.0,-1,parallel-merged,654.0,163,S20UPM,42
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:08-06:00,14:19:08,43.0,44.0,1.0,714000000.0,-1,parallel-merged,714.0,163,S20UPM,43
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:09-06:00,14:19:09,44.0,45.0,1.0,995000000.0,-1,parallel-merged,995.0,163,S20UPM,44
S20UPM-run163-iPerf.txt,S20UPM-run163-iPerf,TCP,1020.0,2021-01-17 14:18:24 CST,2021-01-17 14:19:10-06:00,14:19:10,45.0,46.0,1.0,1760000000.0,-1,parallel-merged,1760.0,163,S20UPM,45
