parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:44-06:00,14:19:44,0.0,1.0,1.0,1260000000.0,-1,parallel-merged,1260.0,148,S20UPM,0
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:45-06:00,14:19:45,1.0,2.0,1.0,1650000000.0,-1,parallel-merged,1650.0,148,S20UPM,1
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:46-06:00,14:19:46,2.0,3.0,1.0,1820000000.0,-1,parallel-merged,1820.0,148,S20UPM,2
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:47-06:00,14:19:47,3.0,4.0,1.0,1900000000.0,-1,parallel-merged,1900.0,148,S20UPM,3
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:48-06:00,14:19:48,4.0,5.0,1.0,2109999999.9999998,-1,parallel-merged,2109.9999999999995,148,S20UPM,4
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:53-06:00,14:19:53,9.0,10.0,1.0,1070000000.0000001,-1,parallel-merged,1070.0000000000002,148,S20UPM,9
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:55.010000-06:00,14:19:55.010000,11.01,12.01,1.0,1300000000.0,-1,parallel-merged,1300.0,148,S20UPM,11
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:19:57-06:00,14:19:57,13.0,14.0,1.0,1690000000.0,-1,parallel-merged,1690.0,148,S20UPM,13
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:20:01.010000-06:00,14:20:01.010000,17.01,18.01,1.0,1450000000.0,-1,parallel-merged,1450.0,148,S20UPM,17
S20UPM-run148-iPerf.txt,S20UPM-run148-iPerf,TCP,1059.0,2021-01-16 14:19:43 CST,2021-01-16 14:20:04.010000-06:00,14:20:04.010000,20.01,21.01,1.0,1840000000.0,-1,parallel-merged,1840.0,148,S20UPM,20
