parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:30-06:00,23:15:30,0.0,1.0,1.0,393000000.0,-1,parallel-merged,393.0,70,S20UPM,0
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:31-06:00,23:15:31,1.0,2.0,1.0,310000000.0,-1,parallel-merged,310.0,70,S20UPM,1
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:32-06:00,23:15:32,2.0,3.0,1.0,149000000.0,-1,parallel-merged,149.0,70,S20UPM,2
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:33-06:00,23:15:33,3.0,4.0,1.0,56600000.0,-1,parallel-merged,56.6,70,S20UPM,3
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:34-06:00,23:15:34,4.0,5.0,1.0,79700000.0,-1,parallel-merged,79.7,70,S20UPM,4
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:35-06:00,23:15:35,5.0,6.0,1.0,76500000.0,-1,parallel-merged,76.5,70,S20UPM,5
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:36-06:00,23:15:36,6.0,7.0,1.0,59800000.0,-1,parallel-merged,59.8,70,S20UPM,6
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:37-06:00,23:15:37,7.0,8.0,1.0,65000000.0,-1,parallel-merged,65.0,70,S20UPM,7
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:38-06:00,23:15:38,8.0,9.0,1.0,66099999.99999999,-1,parallel-merged,66.1,70,S20UPM,8
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:39-06:00,23:15:39,9.0,10.0,1.0,84900000.0,-1,parallel-merged,84.9,70,S20UPM,9
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:40-06:00,23:15:40,10.0,11.0,1.0,59800000.0,-1,parallel-merged,59.8,70,S20UPM,10
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:41-06:00,23:15:41,11.0,12.0,1.0,75500000.0,-1,parallel-merged,75.5,70,S20UPM,11
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:42-06:00,23:15:42,12.0,13.0,1.0,83900000.0,-1,parallel-merged,83.9,70,S20UPM,12
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:43-06:00,23:15:43,13.0,14.0,1.0,69200000.0,-1,parallel-merged,69.2,70,S20UPM,13
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:46-06:00,23:15:46,16.0,17.0,1.0,38800000.0,-1,parallel-merged,38.8,70,S20UPM,16
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:47-06:00,23:15:47,17.0,18.0,1.0,80700000.0,-1,parallel-merged,80.7,70,S20UPM,17
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:48-06:00,23:15:48,18.0,19.0,1.0,79700000.0,-1,parallel-merged,79.7,70,S20UPM,18
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:51-06:00,23:15:51,21.0,22.0,1.0,68200000.0,-1,parallel-merged,68.2,70,S20UPM,21
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:54-06:00,23:15:54,24.0,25.0,1.0,60800000.0,-1,parallel-merged,60.8,70,S20UPM,24
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:55-06:00,23:15:55,25.0,26.0,1.0,70300000.0,-1,parallel-merged,70.3,70,S20UPM,25
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:56-06:00,23:15:56,26.0,27.0,1.0,70300000.0,-1,parallel-merged,70.3,70,S20UPM,26
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:15:57-06:00,23:15:57,27.0,28.0,1.0,59800000.0,-1,parallel-merged,59.8,70,S20UPM,27
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:00-06:00,23:16:00,30.0,31.0,1.0,54500000.0,-1,parallel-merged,54.5,70,S20UPM,30
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:03-06:00,23:16:03,33.0,34.0,1.0,92300000.0,-1,parallel-merged,92.3,70,S20UPM,33
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:04-06:00,23:16:04,34.0,35.0,1.0,73400000.0,-1,parallel-merged,73.4,70,S20UPM,34
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:05-06:00,23:16:05,35.0,36.0,1.0,66099999.99999999,-1,parallel-merged,66.1,70,S20UPM,35
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:06-06:00,23:16:06,36.0,37.0,1.0,66099999.99999999,-1,parallel-merged,66.1,70,S20UPM,36
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:07-06:00,23:16:07,37.0,38.0,1.0,76500000.0,-1,parallel-merged,76.5,70,S20UPM,37
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:08-06:00,23:16:08,38.0,39.0,1.0,57700000.0,-1,parallel-merged,57.7,70,S20UPM,38
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:09-06:00,23:16:09,39.0,40.0,1.0,58700000.0,-1,parallel-merged,58.7,70,S20UPM,39
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:10-06:00,23:16:10,40.0,41.0,1.0,75500000.0,-1,parallel-merged,75.5,70,S20UPM,40
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:11-06:00,23:16:11,41.0,42.0,1.0,79700000.0,-1,parallel-merged,79.7,70,S20UPM,41
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:12-06:00,23:16:12,42.0,43.0,1.0,67099999.99999999,-1,parallel-merged,67.1,70,S20UPM,42
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:13-06:00,23:16:13,43.0,44.0,1.0,69200000.0,-1,parallel-merged,69.2,70,S20UPM,43
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:14-06:00,23:16:14,44.0,45.0,1.0,82800000.0,-1,parallel-merged,82.8,70,S20UPM,44
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:15-06:00,23:16:15,45.0,46.0,1.0,81800000.0,-1,parallel-merged,81.8,70,S20UPM,45
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:16-06:00,23:16:16,46.0,47.0,1.0,50300000.0,-1,parallel-merged,50.3,70,S20UPM,46
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:17-06:00,23:16:17,47.0,48.0,1.0,70300000.0,-1,parallel-merged,70.3,70,S20UPM,47
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:18-06:00,23:16:18,48.0,49.0,1.0,81800000.0,-1,parallel-merged,81.8,70,S20UPM,48
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:19-06:00,23:16:19,49.0,50.0,1.0,72400000.0,-1,parallel-merged,72.4,70,S20UPM,49
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:20-06:00,23:16:20,50.0,51.0,1.0,64000000.0,-1,parallel-merged,64.0,70,S20UPM,50
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:21-06:00,23:16:21,51.0,52.0,1.0,81800000.0,-1,parallel-merged,81.8,70,S20UPM,51
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:22-06:00,23:16:22,52.0,53.0,1.0,75500000.0,-1,parallel-merged,75.5,70,S20UPM,52
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:23-06:00,23:16:23,53.0,54.0,1.0,76500000.0,-1,parallel-merged,76.5,70,S20UPM,53
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:24-06:00,23:16:24,54.0,55.0,1.0,74400000.0,-1,parallel-merged,74.4,70,S20UPM,54
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:25-06:00,23:16:25,55.0,56.0,1.0,96500000.0,-1,parallel-merged,96.5,70,S20UPM,55
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:26-06:00,23:16:26,56.0,57.0,1.0,75500000.0,-1,parallel-merged,75.5,70,S20UPM,56
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:27-06:00,23:16:27,57.0,58.0,1.0,101000000.0,-1,parallel-merged,101.0,70,S20UPM,57
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:28-06:00,23:16:28,58.0,59.0,1.0,78600000.0,-1,parallel-merged,78.6,70,S20UPM,58
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:29-06:00,23:16:29,59.0,60.0,1.0,65000000.0,-1,parallel-merged,65.0,70,S20UPM,59
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:30-06:00,23:16:30,60.0,61.0,1.0,88100000.0,-1,parallel-merged,88.1,70,S20UPM,60
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:31-06:00,23:16:31,61.0,62.0,1.0,113000000.0,-1,parallel-merged,113.0,70,S20UPM,61
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:32-06:00,23:16:32,62.0,63.0,1.0,91200000.0,-1,parallel-merged,91.2,70,S20UPM,62
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:33-06:00,23:16:33,63.0,64.0,1.0,90200000.0,-1,parallel-merged,90.2,70,S20UPM,63
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:34-06:00,23:16:34,64.0,65.0,1.0,93300000.0,-1,parallel-merged,93.3,70,S20UPM,64
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:35-06:00,23:16:35,65.0,66.0,1.0,91200000.0,-1,parallel-merged,91.2,70,S20UPM,65
S20UPM-run70-iPerf.txt,S20UPM-run70-iPerf,TCP,0,2021-01-13 23:15:29 CST,2021-01-13 23:16:36-06:00,23:16:36,66.0,67.0,1.0,91200000.0,-1,parallel-merged,91.2,70,S20UPM,66
