pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T07:24:43.839Z,GET,http://4channel.org/,http/1.1,-1,301,0,max-age=3600,144.31999999214895,13.290999998818151,31.490000000000002,38.63999999999999,0.12700000000000955,57.06999999999999,3.7019999872427434,-1
page_1,2020-12-25T07:24:43.984Z,GET,https://4channel.org/,h2,-1,200,11390,text/html; charset=UTF-8,"public, max-age=120, s-maxage=120",483.0800000054296,2.658000010078773,0.02300000000000002,150.065,0.5209999999999866,327.15,2.662999992026016,98.322
page_1,2020-12-25T07:24:44.526Z,GET,https://s.4cdn.org/css/frontpage_blue.3.css,h2,-1,200,6143,text/css,"public, max-age=315360000",298.8669999904232,3.6079999928595496,58.452000000000005,155.73499999999999,0.8269999999999982,78.47,1.7749999969964847,99.14
page_1,2020-12-25T07:24:44.527Z,GET,https://s.4cdn.org/image/fp/logo-transparent.png,h2,-1,403,0,295.44700001133606,217.13300000855978,-1,-1,0.6030000000000086,74.124,3.5869999992428347,-1
page_1,2020-12-25T07:24:44.528Z,GET,https://i.4cdn.org/vg/1608727449096s.jpg,h2,-1,403,0,442.88900001265574,369.5350000087423,-1,-1,3.2680000000000007,65.42599999999999,4.660000005969778,-1
page_1,2020-12-25T07:24:44.528Z,GET,https://i.4cdn.org/jp/1608782971503s.jpg,h2,-1,403,0,445.3760000033071,368.7860000050962,-1,-1,3.8069999999999986,70.40299999999999,2.3800000053597614,-1
page_1,2020-12-25T07:24:44.528Z,GET,https://i.4cdn.org/lit/1608813726945s.jpg,h2,-1,403,0,480.28200000408106,370.7489999911878,-1,-1,1.6370000000000005,106.058,1.8380000110482797,-1
page_1,2020-12-25T07:24:44.528Z,GET,https://i.4cdn.org/int/1608814476218s.jpg,h2,-1,403,0,448.686000003363,369.7440000053113,-1,-1,2.439,73.32900000000001,3.1739999976707622,-1
page_1,2020-12-25T07:24:44.529Z,GET,https://i.4cdn.org/tv/1608874599498s.jpg,h2,-1,403,0,474.90400000242516,369.12300000493417,-1,-1,2.8679999999999986,76.79599999999999,26.117000001249835,-1
page_1,2020-12-25T07:24:44.529Z,GET,https://i.4cdn.org/fa/1608855403512s.jpg,h2,-1,403,0,477.3540000023786,369.79100000354646,-1,-1,2.027000000000001,103.47300000000001,2.062999992631376,-1
page_1,2020-12-25T07:24:44.529Z,GET,https://i.4cdn.org/asp/1608869682458s.jpg,h2,-1,403,0,557.8190000087488,488.1750000000391,-1,-1,0.7549999999999999,65.977,2.912000010837801,-1
page_1,2020-12-25T07:24:44.529Z,GET,https://i.4cdn.org/v/1608854532455s.jpg,h2,-1,403,0,572.041999999783,488.15699999836926,-1,-1,0.5910000000000002,77.895,5.399000001489185,-1
page_1,2020-12-25T07:24:44.529Z,GET,https://s.4cdn.org/js/frontpage.min.7.js,h2,-1,200,6058,application/x-javascript,"public, max-age=315360000",398.1320000020787,316.90600000206194,-1,-1,3.1519999999999992,76.12,1.9540000066626817,-1
page_1,2020-12-25T07:24:44.855Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",363.25399999623187,28.94599999251496,35.705,145.09900000000002,0.19899999999998386,104.16400000000002,49.14100001042243,68.57000000000001
page_1,2020-12-25T07:24:44.868Z,GET,https://s.4cdn.org/image/fade-blue.png,h2,-1,200,130,image/png,130,"public, max-age=315360000",90.12300000176765,18.323000005568378,-1,-1,1.1870000000000003,69.747,0.86600000213366,-1
page_1,2020-12-25T07:24:44.870Z,GET,https://s.4cdn.org/image/buttons/burichan/cross.png,h2,-1,200,122,image/png,122,"public, max-age=315360000",89.8940000042785,17.009999993319624,-1,-1,0.6499999999999995,71.094,1.1400000075809658,-1
page_1,2020-12-25T07:24:45.300Z,GET,https://s.4cdn.org/image/favicon.ico,h2,-1,200,1150,image/x-icon,"public, max-age=315360000",61.03500000608619,1.7910000075912103,-1,-1,0.32800000000000007,58.053,0.8629999938420951,-1
page_1,2020-12-25T07:24:45.305Z,GET,https://s.4cdn.org/image/apple-touch-icon-ipad-retina.png,h2,-1,403,0,69.84700000612065,1.9340000049034134,-1,-1,0.33499999999999996,65.13199999999999,2.445999998599291,-1
page_1,2020-12-25T07:24:45.383Z,GET,https://s.4cdn.org/image/apple-touch-icon-iphone-retina.png,h2,-1,403,0,60.44400000246242,6.733999996619299,-1,-1,0.9569999999999999,50.983000000000004,1.7700000025797635,-1
page_1,2020-12-25T07:24:45.801Z,GET,https://s.4cdn.org/image/apple-touch-icon-ipad.png,h2,-1,403,0,51.86700000194833,2.5369999980069697,-1,-1,0.351,44.666000000000004,4.312999997637235,-1
