pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,responseCacheControl,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T10:21:08.254Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/FbpvnyVpbaf-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,3290,application/javascript,1589,max-age=31536000,68.64699999277946,2.5179999981941656,-1,-1,0.3829999999999999,64.054,1.6919999907258898,-1
page_1,2020-12-25T10:21:08.256Z,GET,https://a.1stdibscdn.com/dist/dibs-buyer-layout/AppStoreLink-buyer-904af269-f549-400e-b1c6-f279d43e8c2b-ec6d5bb1a954e674a84b.js,h2,-1,200,6434,application/javascript,2305,max-age=31536000,99.71900000527967,4.755000010753051,-1,-1,1.455,92.016,1.492999988840893,-1
page_1,2020-12-25T10:21:08.267Z,POST,https://www.1stdibs.com/soa/graphql/,h2,-1,200,329,application/json; charset=utf-8,329,,133.4999999962747,6.34000000471808,-1,-1,1.77,124.622,0.7679999980609864,-1
page_1,2020-12-25T10:21:08.276Z,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1009889750/?random=1608891668271&cv=9&fst=1608891668271&num=1&label=kidsCLrGrAMQ1uPG4QM&guid=ON&resp=GooglemKTybQhCsO&u_h=851&u_w=393&u_ah=851&u_aw=393&u_cd=24&u_his=2&u_tz=-360&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgbu0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.1stdibs.com%2F&tiba=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&hn=www.googleadservices.com&async=1&rfmt=3&fmt=4,h2,-1,200,1685,text/javascript; charset=UTF-8,1060,"no-cache, must-revalidate",289.72900001099333,9.849000012714416,47.77,157.117,1.8050000000000068,70.08899999999997,3.0989999941084534,98.86099999999999
page_1,2020-12-25T10:21:08.290Z,GET,https://www.googleadservices.com/pagead/conversion/767457971/?random=1608891668278&cv=9&fst=1608891668278&num=1&value=0&label=0BMeCOSn2ZMBELP1-e0C&guid=ON&resp=GooglemKTybQhCsO&u_h=851&u_w=393&u_ah=851&u_aw=393&u_cd=24&u_his=2&u_tz=-360&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgbu0&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.1stdibs.com%2F&tiba=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&hn=www.googleadservices.com&bttype=purchase&async=1&rfmt=3&fmt=4,h2,-1,200,1897,text/javascript; charset=UTF-8,1214,"no-cache, must-revalidate",136.63300000189338,48.551999998170885,-1,-1,1.8559999999999945,84.68100000000001,1.5439999988302588,-1
page_1,2020-12-25T10:21:08.305Z,POST,https://www.1stdibs.com/soa/graphql/,h2,-1,200,1618,application/json; charset=utf-8,541,,127.30399999418296,3.4610000009331854,-1,-1,6.665,114.981,2.1969999943394214,-1
page_1,2020-12-25T10:21:08.413Z,GET,https://www.google-analytics.com/plugins/ua/ec.js,h2,-1,200,2779,text/javascript,1306,"public, max-age=3600",60.304999991785735,3.538000000589527,-1,-1,0.7449999999999999,48.705000000000005,7.316999995964579,-1
page_1,2020-12-25T10:21:08.422Z,GET,https://container.pepperjam.com/2508399966.js,h2,-1,200,8688,application/x-javascript,8688,max-age=900,270.1449999876786,21.89699999766331,44.608999999999995,149.816,0.9509999999999934,52.07300000000001,0.798999986727722,87.16799999999999
page_1,2020-12-25T10:21:08.435Z,GET,https://connect.facebook.net/en_US/fbevents.js,h2,-1,200,92230,application/x-javascript; charset=utf-8,23470,"public, max-age=1200",260.54000000294764,19.181000008137897,44.337,137.674,3.5999999999999943,43.60499999999999,12.142999999923632,73.17399999999999
page_1,2020-12-25T10:21:08.445Z,GET,https://7217216.collect.igodigital.com/collect.js,h2,-1,200,8806,application/javascript,317.72399999317713,14.032000005435199,62.401999999999994,154.85,0.2050000000000125,85.42999999999998,0.8049999887589365,93.841
page_1,2020-12-25T10:21:08.448Z,GET,https://bat.bing.com/bat.js,h2,-1,200,28050,application/javascript,8454,"private,max-age=1800",297.2569999983534,17.06100000110362,74.14099999999999,130.83100000000002,6.711999999999989,66.13600000000002,2.3760000040056184,88.99700000000001
page_1,2020-12-25T10:21:08.451Z,GET,https://static.criteo.net/js/ld/ld.js,h2,-1,200,37026,text/javascript,"max-age=86400, public",391.9339999993099,23.301999995214864,67.725,209.286,17.228999999999985,72.07500000000005,2.3170000058598816,119.417
page_1,2020-12-25T10:21:08.453Z,GET,https://s.pinimg.com/ct/core.js,h2,-1,200,1142,application/javascript,1142,max-age=7200,317.73599999723956,21.82599999721814,92.60300000000001,140.433,0.2330000000000041,61.60499999999999,1.0360000014770776,88.33800000000002
page_1,2020-12-25T10:21:08.460Z,GET,https://static.simonsignal.com/simon-fir-min.js,h2,-1,200,15398,text/javascript,6147,358.73500000161584,16.670000010982157,123.742,150.439,17.009000000000015,48.474999999999966,2.3999999975785613,94.488
page_1,2020-12-25T10:21:08.463Z,GET,https://quickkoala.io/anywhere/5c8a07db65a742468009fcb319ffd8e71885d8a6a95349d7af2499634e39b56c?t=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&u=https%3A%2F%2Fwww.1stdibs.com%2F&r=&gdpr=2,http/1.1,-1,200,857,text/javascript,857,"private,max-age=0",500.6080000021029,28.23000001253374,113.654,203.46900000000002,0.14699999999999136,152.998,2.1099999867146835,139.99200000000002
page_1,2020-12-25T10:21:08.465Z,GET,https://websites.cdn.getfeedback.com/embed/qgdDxexbzT/gf.js,h2,-1,200,120324,text/javascript; charset=utf-8,40547,"public, no-cache",434.94799999461975,26.64999999853596,131.18900000000002,152.256,0.20699999999999363,67.71499999999997,56.9309999991674,84.839
page_1,2020-12-25T10:21:08.467Z,GET,https://static.hotjar.com/c/hotjar-1849261.js?sv=6,h2,-1,200,5477,application/javascript,1869,max-age=60,429.23600001086015,109.45500000626407,90.88000000000001,160.66899999999998,1.271000000000015,64.75,2.210999999078922,92.481
page_1,2020-12-25T10:21:08.469Z,GET,https://js.adsrvr.org/up_loader.1.1.0.js,http/1.1,-1,200,4593,application/x-javascript,495.6349999993108,227.96999999677763,64.687,141.54699999999997,0.19200000000000728,59.170000000000016,2.0690000092145056,91.23899999999999
page_1,2020-12-25T10:21:08.568Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-HpRespRecentlyViewedItems.295.0.0.d963986cb35d4b424de7.css,h2,-1,200,887,text/css,423,max-age=31536000,60.51899999147281,11.367999991274438,-1,-1,1.1629999999999994,47.224999999999994,0.7630000036442652,-1
page_1,2020-12-25T10:21:08.570Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-HpRespRecentlyViewedItems.295.0.0.34d0fb44aa0cc332af3c.js,h2,-1,200,10430,application/javascript,2588,max-age=31536000,61.83400000736583,10.897999997557141,-1,-1,0.4780000000000002,49.492999999999995,0.965000013820827,-1
page_1,2020-12-25T10:21:08.572Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-HpRespAppBanner.295.0.0.4a23c686b720e8bee291.css,h2,-1,200,689,text/css,434,max-age=31536000,110.80900000524707,9.123000005079433,-1,-1,0.361,100.547,0.778000001446344,-1
page_1,2020-12-25T10:21:08.572Z,GET,https://a.1stdibscdn.com/dist/app-buyer-misc/buyer-responsive-HpRespAppBanner.295.0.0.6a193ca332c99fd8a300.js,h2,-1,200,8164,application/javascript,3033,max-age=31536000,57.66500000027008,8.412999995590187,-1,-1,0.278,48.275999999999996,0.698000003467314,-1
page_1,2020-12-25T10:21:08.595Z,POST,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j87&tid=UA-28839796-1&cid=4608656.1608891667&jid=271973732&gjid=1396093357&_gid=1449614930.1608891667&_u=aGDAgEALAAAAAE~&z=1231033876,h2,-1,200,2,text/plain,2,"no-cache, no-store, must-revalidate",338.11599999899045,2.665999993672594,69.59299999999999,177.733,3.5449999999999875,83.77700000000002,0.8020000095712021,89.93599999999998
page_1,2020-12-25T10:21:08.677Z,POST,https://www.google-analytics.com/j/collect?v=1&_v=j87&a=184124602&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.1stdibs.com%2F&ul=en-us&de=UTF-8&dt=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&sd=24-bit&sr=393x851&vp=393x727&je=0&ec=Web%20Vitals&ea=FCP&el=1608891667862-3148804812785&ev=768&_u=aGDACEALBAAAAG~&jid=2138575070&gjid=649845505&cid=4608656.1608891667&tid=UA-28839796-1&_gid=1449614930.1608891667&_r=1&gtm=2wgbu055BM57&cg1=Homepage&cg2=Home&cg3=Other&cd3=none&cd4=none&cd15=(not%20set)&cd21=none&cd22=none&cd24=no%20orders&cd29=Logged%20Out&cd30=Not%20Registered&cd31=no%20dealer%20contacted&cd32=ckj44k4gv00003d6c8996knqm&cd34=Unknown&cd35=12-2020&cd64=(not%20set)&cd65=none&cd67=none&cd70=no%20orders&cd86=tier%204%7C%2041%25%20to%2050%25&cd87=none&cd89=none&cd92=no%20account&cd93=(not%20set)&cd94=default%20sku&cd95=none&cd100=(not%20set)&cd101=none&cd102=(not%20set)&cd79=responsive&cd91=none&z=260184,h3-Q050,-1,200,2,text/plain,2,"no-cache, no-store, must-revalidate",91.58300000126474,1.5370000037364662,0,0.467,0.52,85.76700000000001,3.2919999939622357,0
page_1,2020-12-25T10:21:08.710Z,POST,https://stats.g.doubleclick.net/j/collect?t=dc&aip=1&_r=3&v=1&_v=j87&tid=UA-28839796-1&cid=4608656.1608891667&jid=1254613420&gjid=1412577546&_gid=1449614930.1608891667&_u=aGDAiEALBAAAAG~&z=2056723144,h2,-1,200,2,text/plain,2,"no-cache, no-store, must-revalidate",223.41900000174064,136.15499999982026,-1,-1,1.627999999999986,84.96700000000001,0.6690000009257346,-1
page_1,2020-12-25T10:21:08.721Z,GET,https://www.google-analytics.com/collect?v=1&_v=j87&a=184124602&t=pageview&_s=1&dl=https%3A%2F%2Fwww.1stdibs.com%2F&ul=en-us&de=UTF-8&dt=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&sd=24-bit&sr=393x851&vp=393x727&je=0&_u=aGDAgEAL~&jid=271973732&gjid=1396093357&cid=4608656.1608891667&tid=UA-28839796-1&_gid=1449614930.1608891667&gtm=2wgbu055BM57&cg1=Homepage&cg2=Home&cg3=Other&cd3=none&cd4=none&cd15=(not%20set)&cd21=none&cd22=none&cd24=no%20orders&cd29=Logged%20Out&cd30=Not%20Registered&cd31=no%20dealer%20contacted&cd32=ckj44k4gv00003d6c8996knqm&cd34=Unknown&cd35=12-2020&cd43=none&cd64=(not%20set)&cd65=none&cd67=none&cd70=no%20orders&cd75=yes&cd77=responsive&cd80=No&cd87=tier%204%7C%2041%25%20to%2050%25&cd89=none&cd92=none&cd93=none&cd94=(not%20set)&cd95=default%20sku&cd96=none&cd97=&cd100=(not%20set)&cd101=none&cd102=(not%20set)&cd103=0&z=2119561523,h3-Q050,-1,200,35,image/gif,35,"no-cache, no-store, must-revalidate",63.72800000826828,3.7040000026747584,-1,-1,4.471,54.58,0.9730000019771978,-1
page_1,2020-12-25T10:21:08.722Z,GET,https://www.google-analytics.com/collect?v=1&_v=j87&a=184124602&t=event&ni=1&_s=2&dl=https%3A%2F%2Fwww.1stdibs.com%2F&ul=en-us&de=UTF-8&dt=1stDibs%3A%20Antique%20and%20Modern%20Furniture%2C%20Jewelry%2C%20Fashion%20%26%20Art&sd=24-bit&sr=393x851&vp=393x727&je=0&ec=ecommerce&ea=promotion%20impression&el=banner%20carousel&ev=0&_u=aGDAiEALBAAAAG~&jid=1254613420&gjid=1412577546&cid=4608656.1608891667&tid=UA-28839796-1&_gid=1449614930.1608891667&gtm=2wgbu055BM57&cg1=Homepage&cg2=Home&cg3=Other&cd3=none&cd4=none&cd15=(not%20set)&cd21=none&cd22=none&cd24=no%20orders&cd29=Logged%20Out&cd30=Not%20Registered&cd31=no%20dealer%20contacted&cd32=ckj44k4gv00003d6c8996knqm&cd34=Unknown&cd35=12-2020&cd43=none&cd64=(not%20set)&cd65=none&cd67=none&cd70=no%20orders&cd75=yes&cd77=responsive&cd80=No&cd87=tier%204%7C%2041%25%20to%2050%25&cd89=none&cd92=none&cd93=none&cd94=(not%20set)&cd95=default%20sku&cd96=none&cd97=&cd100=(not%20set)&cd101=none&cd102=(not%20set)&cd103=0&promo1id=banner-carousel&promo1nm=Banner%20Carousel&promo1cr=%2Fblogs%2Fthe-study%2Finterior-design-trends%2F&promo1ps=1&z=170319959,h3-Q050,-1,200,35,image/gif,35,"no-cache, no-store, must-revalidate",82.54800000577234,8.049000002661721,-1,-1,0.5960000000000001,72.292,1.6109999996842816,-1
