pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T07:11:48.356Z,GET,http://6pm.com/,http/1.1,-1,307,0,12.665000002016313,9.50099999688752,-1,-1,0,0,3.16400000883732,-1
page_1,2020-12-25T07:11:48.369Z,GET,https://6pm.com/,h2,-1,301,0,text/html,134,379.92300000041723,67.38099999497551,0.045000000000001705,211.15599999999998,0.45400000000000773,97.51800000000003,3.368999998201616,112.27300000000002
page_1,2020-12-25T07:11:48.749Z,GET,https://www.6pm.com/,h2,-1,200,179536,nosniff,35886,"max-age=0, no-cache, no-store",747.9460000031395,8.364000005505048,47.925,107.58500000000001,0.6339999999999861,556.7280000000001,26.709999990998767,65.43900000000001
page_1,2020-12-25T07:11:49.522Z,GET,https://www.6pm.com/marty-assets/marty-6pm.app.e48809230770885d3829.css,h2,-1,200,336635,text/css,35405,max-age=30882450,19.37799999723211,7.723999997119419,-1,-1,0.6290000000000004,0.125,10.899999993853271,-1
page_1,2020-12-25T07:11:49.522Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.css,h2,-1,200,826,text/css,274,max-age=30883058,14.471999995294027,12.771999996439554,-1,-1,0.7490000000000006,0.1039999999999992,0.8470000029774383,-1
page_1,2020-12-25T07:11:49.552Z,GET,https://www.6pm.com/marty-assets/marty-6pm.Landing.e611a4a6d764e0a95c7d.js,h2,-1,200,6068,application/javascript,2231,max-age=30882232,4.741000011563301,2.5739999990481883,-1,-1,0.30800000000000005,0.5309999999999999,1.328000013018027,-1
page_1,2020-12-25T07:11:49.561Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",275.54799999052193,9.326999997003004,0.022999999999999965,118.94399999999999,10.384000000000015,92.97899999999998,43.890999993891455,79.00699999999999
page_1,2020-12-25T07:11:49.564Z,GET,https://images-na.ssl-images-amazon.com/images/G/01/6pm/logos/6pm-Logo-2x._V285053989_.png,h2,-1,200,4702,image/png,4702,"max-age=630720000,public",238.7719999969704,141.1869999867119,-1,-1,6.010999999999999,88.78,2.7940000145463273,-1
page_1,2020-12-25T07:11:49.564Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/TopNav.png,h2,-1,200,11972,image/png,11972,"max-age=86400,public",230.46600000816397,143.17700001088622,-1,-1,4.673999999999998,60.367000000000004,22.24799999385141,-1
page_1,2020-12-25T07:11:49.565Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/sunday-steals-m.jpg,h2,-1,200,27369,image/jpeg,27369,"max-age=86400,public",269.1849999973783,142.98599999078178,-1,-1,4.517999999999999,89.028,32.65300000202842,-1
page_1,2020-12-25T07:11:49.565Z,GET,https://m.media-amazon.com/images/G/01/6pm/landing/2020/homepage/december/giftingsale/hero-m.jpg,h2,-1,200,138333,image/jpeg,138333,"max-age=86400,public",333.0829999904381,140.31699999510312,-1,-1,5.673,123.419,63.67399998998735,-1
page_1,2020-12-25T07:11:49.586Z,GET,https://www.6pm.com/karakoram/js/main.bd1547e.js,h2,-1,200,61603,text/javascript,15169,max-age=1322674,10.716000004322268,9.006000001843088,-1,-1,0.2570000000000001,0.11799999999999988,1.3350000081118196,-1
page_1,2020-12-25T07:11:49.592Z,GET,https://www.6pm.com/marty-assets/marty-6pm.vendor.e611a4a6d764e0a95c7d.js,h2,-1,200,1029536,application/javascript,229134,max-age=30883035,305.1699999923585,13.836999996004627,-1,-1,0.21899999999999997,0.18600000000000005,290.9280000021681,-1
page_1,2020-12-25T07:11:49.593Z,GET,https://www.6pm.com/marty-assets/marty-6pm.app.e611a4a6d764e0a95c7d.js,h2,-1,200,1003544,application/javascript,212104,max-age=30883693,306.869000007282,104.78500001054071,-1,-1,2.7009999999999987,0.15800000000000125,199.22500000393484,-1
page_1,2020-12-25T07:11:49.650Z,GET,https://s.go-mpulse.net/boomerang/Q9XJS-7ECPU-YHG3G-HBMFB-9Q3DD,h2,-1,200,191256,application/javascript; charset=utf-8,47928,max-age=604800,393.5979999951087,2.563000007642433,31.879,209.164,3.25,66.46100000000001,80.28099998773541,146.63100000000003
page_1,2020-12-25T07:11:49.682Z,GET,https://ds-aksb-a.akamaihd.net/aksb.min.js,http/1.1,-1,200,13363,application/x-javascript,4826,max-age=43200,336.7549999966286,16.036000006242656,63.654,171.108,0.09999999999999432,83.24600000000001,2.610999988974072,123.83000000000001
page_1,2020-12-25T07:11:49.706Z,GET,https://www.6pm.com/marty-assets/icons-sprite-2x.49a51592299045dbe43beea868f3a168.png,h2,-1,200,18591,application/octet-stream,18591,max-age=21766118,85.63599998888094,6.28799999659881,-1,-1,3.489,58.254,17.60499998636078,-1
page_1,2020-12-25T07:11:49.739Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Light._CB1525671407_.woff2,h2,-1,200,19440,application/font-woff2,19440,"max-age=3600,public",67.39299999026116,2.227999994090758,-1,-1,0.363,63.142999999999994,1.6590000013820827,-1
page_1,2020-12-25T07:11:49.743Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/melody-sprite.2020.09.01._TTH_.svg,h2,-1,200,96410,image/svg+xml,27847,"max-age=3600,public",164.91599999426398,3.0480000000894067,-1,-1,0.514,137.39700000000002,23.956999997608364,-1
page_1,2020-12-25T07:11:49.747Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Book._CB1525671407_.woff2,h2,-1,200,18600,application/font-woff2,18600,"max-age=3600,public",111.7029999877559,5.341999992423691,-1,-1,2.089,98.249,6.022999994456768,-1
page_1,2020-12-25T07:11:49.748Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Knockout-30JuniorWelterwt._CB1525671406_.woff2,h2,-1,200,15036,application/font-woff2,15036,"max-age=3600,public",59.91199999698438,6.371000009660609,-1,-1,1.8729999999999998,50.775999999999996,0.8919999818317592,-1
page_1,2020-12-25T07:11:49.749Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Black._CB1525671406_.woff2,h2,-1,200,18524,application/font-woff2,18524,"max-age=3600,public",123.8969999976689,5.624000000307337,-1,-1,1.6329999999999996,92.595,24.04499999829568,-1
page_1,2020-12-25T07:11:49.749Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/VerlagCondensed-Bold._CB1525671408_.woff2,h2,-1,200,20500,application/font-woff2,20500,"max-age=3600,public",126.07800000114366,5.240999998983927,-1,-1,1.52,52.145,67.17199999548029,-1
page_1,2020-12-25T07:11:49.750Z,GET,https://m.media-amazon.com/images/G/01/zappos/melody/6pm/Verlag-Bold._CB1525671406_.woff2,h2,-1,200,19596,application/font-woff2,19596,"max-age=3600,public",145.6190000026254,6.136000000420026,-1,-1,0.3650000000000002,95.078,44.040000007953495,-1
